,Hut Six,Spot Of Rum,Fleet Feet Pete,Charming Spirit,Recalibrate
12-01-2023 15:17:31.496068,"(3.1, 4.5, 3.9285714285714284)","(41.0, 260.0, 95.0)","(4.4, 8.8, 5.878947368421052)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:32.426361,"(3.1, 4.5, 3.9285714285714284)","(41.0, 260.0, 95.0)","(4.4, 8.8, 5.878947368421052)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:33.400663,"(3.1, 4.5, 3.9285714285714284)","(41.0, 260.0, 95.0)","(4.4, 8.8, 5.878947368421052)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:34.292814,"(3.1, 4.5, 3.9285714285714284)","(41.0, 260.0, 95.0)","(4.4, 8.8, 5.878947368421052)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:35.175727,"(3.1, 4.5, 3.9285714285714284)","(41.0, 260.0, 95.0)","(4.4, 8.8, 5.878947368421052)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:36.118289,"(3.1, 4.5, 3.9285714285714284)","(41.0, 260.0, 95.0)","(4.4, 8.8, 6.452173913043478)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:37.079384,"(3.1, 4.5, 4.0)","(41.0, 260.0, 95.0)","(4.4, 8.8, 6.452173913043478)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:37.993469,"(3.1, 4.5, 4.0)","(41.0, 260.0, 95.0)","(4.4, 8.8, 5.633333333333334)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:38.967941,"(3.1, 4.5, 3.9)","(41.0, 260.0, 95.0)","(4.4, 9.2, 5.7)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:39.877349,"(3.1, 4.5, 3.842857142857143)","(41.0, 260.0, 95.0)","(4.4, 9.2, 5.7)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:40.798139,"(3.1, 4.5, 3.842857142857143)","(41.0, 260.0, 95.0)","(4.4, 9.2, 5.7)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:41.787134,"(3.1, 4.5, 4.02)","(41.0, 260.0, 95.0)","(4.4, 9.2, 5.963157894736842)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:42.638980,"(3.1, 4.5, 3.842857142857143)","(41.0, 260.0, 95.0)","(4.4, 9.2, 5.963157894736842)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:43.478216,"(3.1, 4.5, 3.842857142857143)","(41.0, 260.0, 95.0)","(4.4, 9.2, 5.963157894736842)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:44.353022,"(3.1, 4.5, 3.842857142857143)","(41.0, 260.0, 95.0)","(4.4, 9.2, 5.963157894736842)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:45.320856,"(3.1, 4.5, 3.842857142857143)","(41.0, 260.0, 95.0)","(4.4, 9.2, 5.963157894736842)","(19.0, 60.0, 29.81818181818182)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:46.232397,"(3.1, 4.5, 3.842857142857143)","(41.0, 260.0, 95.0)","(4.4, 9.2, 5.963157894736842)","(19.0, 60.0, 34.76923076923077)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:47.108530,"(3.1, 4.5, 3.842857142857143)","(41.0, 260.0, 85.6)","(4.4, 9.2, 5.963157894736842)","(19.0, 60.0, 34.76923076923077)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:48.045568,"(3.1, 4.5, 3.842857142857143)","(41.0, 260.0, 85.6)","(4.4, 9.2, 5.963157894736842)","(19.0, 60.0, 30.18181818181818)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:48.979161,"(3.1, 4.5, 3.4138888888888888)","(41.0, 260.0, 85.6)","(4.4, 9.2, 5.963157894736842)","(19.0, 60.0, 30.18181818181818)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:49.863035,"(3.1, 4.4, 3.665)","(41.0, 260.0, 85.6)","(4.4, 9.2, 6.834615384615384)","(19.0, 60.0, 30.18181818181818)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:50.724981,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 85.6)","(4.4, 9.2, 5.949999999999999)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:51.723953,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 85.6)","(4.4, 9.2, 5.949999999999999)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:52.634136,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 84.0)","(4.4, 9.2, 5.949999999999999)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:53.429904,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 84.0)","(4.4, 9.2, 6.2)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:54.429916,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.2)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:55.418860,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.2)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:56.248564,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.2)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:57.159801,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.2)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:58.021321,"(3.1, 4.2, 3.7142857142857144)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.116666666666666)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:58.878476,"(3.1, 4.2, 3.7142857142857144)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.116666666666666)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:17:59.815679,"(3.1, 4.2, 3.7142857142857144)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.116666666666666)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:00.722918,"(3.1, 4.2, 3.7142857142857144)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.116666666666666)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:01.593178,"(3.1, 4.2, 3.7142857142857144)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.116666666666666)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:02.520691,"(3.1, 4.2, 3.7142857142857144)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.116666666666666)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:03.422343,"(3.1, 4.2, 3.7142857142857144)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.116666666666666)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:04.351224,"(3.1, 4.2, 3.7142857142857144)","(41.0, 260.0, 116.0)","(4.4, 9.2, 6.116666666666666)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:05.275022,"(3.1, 4.5, 3.465)","(41.0, 260.0, 116.0)","(4.4, 9.2, 5.356249999999999)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:06.144280,"(3.1, 4.1, 3.6714285714285713)","(41.0, 260.0, 116.0)","(4.4, 9.2, 5.91875)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:07.023258,"(3.1, 4.1, 3.6714285714285713)","(41.0, 260.0, 116.0)","(4.4, 9.2, 5.91875)","(19.0, 60.0, 30.545454545454547)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:07.942586,"(3.1, 4.1, 3.6714285714285713)","(41.0, 260.0, 116.0)","(4.4, 9.2, 5.91875)","(19.0, 60.0, 36.85714285714286)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:08.896656,"(3.1, 4.1, 3.6714285714285713)","(41.0, 260.0, 116.0)","(4.4, 9.6, 5.869565217391305)","(19.0, 60.0, 37.714285714285715)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:09.866757,"(3.1, 4.1, 3.6714285714285713)","(41.0, 260.0, 116.0)","(4.4, 9.6, 5.869565217391305)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:10.814785,"(3.1, 4.1, 3.6714285714285713)","(41.0, 260.0, 116.0)","(4.4, 9.6, 5.869565217391305)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:11.772280,"(3.1, 4.1, 3.6714285714285713)","(41.0, 260.0, 116.0)","(4.4, 9.6, 5.869565217391305)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:12.772564,"(3.1, 4.1, 3.6714285714285713)","(41.0, 260.0, 116.0)","(4.4, 9.6, 6.6000000000000005)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:13.759721,"(3.1, 4.4, 3.9800000000000004)","(41.0, 260.0, 116.0)","(4.4, 9.4, 6.6000000000000005)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:14.689234,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 116.0)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:15.633576,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 108.94117647058823)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:16.627704,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 108.94117647058823)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:17.490398,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 90.4)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:18.463492,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 90.4)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:19.508127,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 90.4)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:20.409967,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 90.4)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:21.277155,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 90.4)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:22.199850,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 90.4)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:23.137800,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 182.88888888888889)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:24.114766,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 184.6)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:25.056274,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 184.6)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:26.018144,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 169.2)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:26.999422,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 169.2)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:28.067852,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 169.2)","(4.4, 9.4, 7.76)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:29.103710,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 169.2)","(4.4, 9.2, 6.325)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:30.107085,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.325)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:31.016361,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.325)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:32.046237,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.325)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:32.972715,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.325)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:34.003932,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.325)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:35.125395,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.325)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:36.016746,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.325)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:36.965892,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.630769230769231)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:38.042202,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.630769230769231)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:38.978175,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 183.79999999999998)","(4.4, 9.4, 6.630769230769231)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:39.917517,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.4, 6.630769230769231)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:40.941656,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.4, 6.630769230769231)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:41.843202,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.4, 6.630769230769231)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:42.781247,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.4, 6.630769230769231)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:43.682407,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.4, 7.15)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:44.578546,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.4, 7.15)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:45.574522,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.4, 8.2)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:46.562919,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.0, 8.2)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:47.446767,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 126.8)","(4.4, 9.0, 8.2)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:48.418019,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.0, 8.2)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:49.340876,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.0, 8.2)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:50.293944,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.0, 8.2)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:51.250904,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.0, 8.2)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:52.136026,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 226.44444444444446)","(4.4, 9.0, 8.2)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:53.077691,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.0, 8.0)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:54.035916,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.852173913043478)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:54.930650,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.425)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:55.815873,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.9173913043478255)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:56.748494,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.9173913043478255)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:57.533523,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.9173913043478255)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:58.441821,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.199999999999999)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:18:59.451193,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.51578947368421)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:00.351132,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.51578947368421)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:01.222657,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.51578947368421)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:02.190377,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.51578947368421)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:03.148822,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.51578947368421)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:04.078116,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.51578947368421)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:05.015626,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.51578947368421)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:05.878172,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 84.0)","(4.4, 9.2, 6.51578947368421)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:06.793816,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 84.0)","(4.4, 9.2, 6.51578947368421)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:07.755674,"(3.1, 4.3, 3.757142857142857)","(41.0, 260.0, 84.0)","(4.4, 9.2, 6.303703703703704)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:08.646794,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.303703703703704)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:09.486661,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.303703703703704)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:10.372565,"(3.1, 4.3, 3.757142857142857)","(41.0, 250.0, 197.5)","(4.4, 9.2, 6.303703703703704)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:11.196214,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.303703703703704)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:12.078677,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.303703703703704)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:12.970988,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.164000000000001)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:13.826851,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.164000000000001)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:14.822365,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.164000000000001)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:15.782104,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.164000000000001)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:16.662679,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.164000000000001)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:17.573654,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.164000000000001)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:18.693000,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.164000000000001)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:19.840200,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.164000000000001)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:20.810428,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.2, 6.164000000000001)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:21.872198,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.0, 6.785714285714286)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:22.802840,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.0, 6.785714285714286)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:23.669011,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.0, 6.785714285714286)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
12-01-2023 15:19:24.581238,"(3.1, 4.3, 3.757142857142857)","(41.0, 200.0, 160.0)","(4.4, 9.0, 6.785714285714286)","(19.0, 60.0, 32.36363636363636)","(1.65, 1.79, 1.6433333333333333)"
