,Black Tuxedo,Spring Casper,Lady Dior,Rico Eclipse,Balbina Bale,Pierre Bale
04-01-2023 13:05:28.059183,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.2941463414634145)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:28.950401,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.2941463414634145)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:29.927653,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.2941463414634145)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:30.892997,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.2941463414634145)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:31.863898,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.2941463414634145)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:32.832664,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:33.827131,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:34.843762,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:35.739153,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:36.605389,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:37.545757,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:38.488489,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:39.450562,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:40.408495,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:41.367392,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:42.412488,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:43.442551,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:44.415864,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:45.303512,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:46.226044,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:47.097719,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.86, 2.243084577114428)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.910344827586207)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:48.071907,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:49.080071,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:50.014929,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:51.105245,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:52.119427,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:53.101402,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:53.962251,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:54.934116,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:55.908532,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:56.896084,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:57.810947,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:58.798717,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:05:59.788591,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:00.760010,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:01.708837,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:02.569617,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:03.526871,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:04.495969,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:05.440972,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:06.341111,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:07.240068,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:08.194341,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:09.213867,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:10.083609,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:11.101283,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:12.189602,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:13.160330,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.405)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:14.018190,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:14.975788,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:15.859585,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:16.802728,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:17.686920,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:18.599362,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:19.528093,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:20.427711,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:21.271754,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:22.158051,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:23.064029,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:24.053299,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:25.046642,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:25.927374,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:26.779620,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:27.688882,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:28.566096,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:29.438102,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.84, 2.2775000000000003)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:30.345410,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.2431683168316834)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:31.311333,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.2431683168316834)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:32.269783,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.2431683168316834)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:33.165887,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.274285714285714)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:34.029519,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.274285714285714)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:34.996669,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.274285714285714)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:35.972017,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.274285714285714)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:37.032412,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.274285714285714)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:38.143152,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.274285714285714)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:39.084780,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.56, 2.274285714285714)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:39.980233,"(14.0, 32.0, 23.458333333333332)","(2.2, 2.54, 2.353333333333333)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 29.25)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:40.873766,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.353333333333333)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:41.782114,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.353333333333333)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:42.706342,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.353333333333333)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:43.751435,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.353333333333333)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:44.769592,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.353333333333333)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:45.710854,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.353333333333333)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:46.627598,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.353333333333333)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:47.585517,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:48.631959,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:49.641243,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:50.645988,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:51.702094,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:52.669593,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:53.629423,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:54.487434,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:55.482590,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:56.496140,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:57.549233,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:58.492699,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:06:59.358524,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:07:00.293087,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:07:01.316284,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:07:02.288100,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:07:03.262188,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:07:04.229307,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:07:05.203397,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:07:06.092032,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:07:07.045699,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
04-01-2023 13:07:08.024209,"(14.0, 32.0, 19.5)","(2.2, 2.54, 2.2672727272727276)","(5.5, 10.0, 8.222222222222221)","(16.0, 44.0, 22.909090909090907)","(4.4, 7.0, 6.6875)","(3.4, 5.9, 4.078571428571429)"
