,Our Little Skipper,Spice Boy,Dipped In Silver,Cold Star Scooter,Boom Boom Boy,Mistique,Surfer Joe
12-01-2023 12:39:26.086113,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:27.090726,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:28.070939,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:29.143449,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:30.198254,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:31.192588,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:32.217534,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:33.270075,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:34.326568,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:35.335842,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:36.328381,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:37.401081,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:38.500131,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:39.508298,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:40.512384,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:41.522075,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:42.560446,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:43.571354,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:44.534264,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:45.567697,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:46.664934,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:47.633568,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:48.625401,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:49.728807,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:50.825462,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:51.812451,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:52.792536,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:53.847477,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:54.872746,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:55.885709,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:56.913821,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:57.886913,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:58.894736,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:39:59.841105,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:00.818218,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:01.884365,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:02.913010,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:03.845941,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:04.947359,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:06.032289,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:07.141552,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:08.143738,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:09.148332,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:10.229007,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:11.285638,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:12.292135,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:13.219884,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:14.226931,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:15.244906,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:16.206944,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:17.208076,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:18.185207,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:19.220360,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:20.220989,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:21.262715,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:22.301189,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:23.259136,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:24.238497,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:25.236228,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:26.164772,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 57.25)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:27.134720,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 56.142857142857146)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:28.086577,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 56.142857142857146)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:29.071533,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 56.142857142857146)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:30.086289,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 56.142857142857146)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:31.080723,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 56.142857142857146)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:32.055443,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 56.142857142857146)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:33.141497,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 56.142857142857146)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:34.179917,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 56.142857142857146)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:35.176021,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 56.142857142857146)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:36.156140,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 48.5)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
12-01-2023 12:40:37.212507,"(31.0, 65.0, 51.8)","(61.0, 170.0, 93.33333333333334)","(3.3, 5.0, 3.9538461538461536)","(4.8, 7.8, 5.954545454545455)","(31.0, 65.0, 48.5)","(1.8, 2.62, 2.3)","(6.0, 11.0, 9.833333333333332)"
