,Miss Fab Focus,Barelys Era,Helmet Giblet,Yuna Bale,Off Switch,Magical Doll,Dolly Quokka,Aston Audrey
14-12-2022 12:16:31.353195,"(14.0, 30.0, 26.7)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 47.333333333333336)","(16.0, 40.0, 23.333333333333336)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 35.625)"
14-12-2022 12:16:32.521128,"(14.0, 30.0, 26.7)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 47.333333333333336)","(16.0, 40.0, 23.333333333333336)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 35.625)"
14-12-2022 12:16:33.747428,"(14.0, 30.0, 26.7)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 47.333333333333336)","(16.0, 40.0, 23.333333333333336)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 35.625)"
14-12-2022 12:16:34.984526,"(14.0, 30.0, 26.7)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 47.333333333333336)","(16.0, 40.0, 23.333333333333336)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 35.625)"
14-12-2022 12:16:36.196176,"(14.0, 30.0, 26.7)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 47.333333333333336)","(16.0, 40.0, 23.333333333333336)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 35.625)"
14-12-2022 12:16:37.418220,"(14.0, 30.0, 26.7)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 47.333333333333336)","(16.0, 40.0, 23.333333333333336)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 35.625)"
14-12-2022 12:16:38.522334,"(14.0, 30.0, 26.7)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 53.0)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:39.696249,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 53.0)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:40.847952,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 53.0)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:42.093000,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 53.0)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:43.378193,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 53.0)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:44.659281,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 53.0)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:45.852843,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 53.0)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:47.022889,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 70.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:48.246368,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:49.592187,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:50.910714,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:52.106270,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:53.657172,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:55.105599,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:56.444308,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:57.719930,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:16:59.121181,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:00.452052,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:01.725524,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:02.937663,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:04.122986,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:05.283806,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:06.492985,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 28.40909090909091)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:07.717739,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 40.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:08.921473,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:10.030616,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 4.478461538461539)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:11.082010,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.913333333333333)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:12.233696,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:13.415310,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:14.609448,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:15.840240,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:17.005770,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:18.186527,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:19.383386,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:20.603985,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:21.888370,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:23.077858,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:24.414834,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:25.660829,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:26.961239,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:28.189981,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:29.526851,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:30.667309,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:31.734868,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:32.831932,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:34.027750,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:35.203100,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:36.371697,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:37.499998,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:38.604413,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:39.832891,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:40.948570,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:42.047268,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:43.196973,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:44.368474,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:45.473824,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:46.777642,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.6)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:47.970424,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 9.96206896551724)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:49.261371,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 9.96206896551724)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:50.667144,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 9.96206896551724)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:51.790976,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 9.96206896551724)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:52.915287,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 9.96206896551724)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:54.029333,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 9.96206896551724)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:55.101252,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 9.96206896551724)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:56.152592,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 9.96206896551724)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:57.241381,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 9.96206896551724)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:58.409298,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.675000000000001)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:17:59.427143,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.675000000000001)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:18:00.513472,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.675000000000001)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:18:01.663864,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.675000000000001)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:18:02.712394,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.675000000000001)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:18:03.807579,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.675000000000001)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:18:04.867129,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.675000000000001)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:18:05.901117,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.675000000000001)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
14-12-2022 12:18:06.936970,"(14.0, 30.0, 28.299999999999997)","(2.8, 4.5, 3.089189189189189)","(4.6, 7.0, 5.125)","(21.0, 80.0, 59.666666666666664)","(16.0, 38.0, 27.318181818181817)","(5.5, 10.5, 6.675000000000001)","(3.2, 4.7, 3.8794117647058823)","(18.0, 65.0, 43.40909090909091)"
