,Summers Lost,Im Glad Too,Miss Sassy,Spitfire Sammy,Pollys Jester,Downpipe
08-01-2023 14:10:49.219021,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:50.264874,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:51.330810,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:52.280699,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:53.167251,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:54.287852,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:55.443426,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:56.537812,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.11)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:57.582653,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.11)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:58.576015,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.064285714285713)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:10:59.664315,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.3)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:00.741709,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.128571428571428)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:01.695966,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.128571428571428)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:02.652464,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.128571428571428)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:03.714979,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.128571428571428)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:04.741686,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.128571428571428)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:05.738635,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.128571428571428)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:06.732270,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:07.740741,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:08.834712,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:09.846656,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:10.767919,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:11.737996,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:12.780081,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:13.873204,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:14.883865,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:15.821171,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:16.716721,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:17.668097,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:18.712391,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:19.854274,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:20.839341,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:21.800272,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:22.814187,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:23.899661,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:24.960019,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:25.959166,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:26.943271,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:27.949450,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:28.931380,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 6.38)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:29.870258,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.952941176470588)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:30.884629,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:31.921173,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:32.984472,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:34.075892,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:35.222525,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:36.288369,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:37.455419,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:38.618791,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:39.714271,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:40.739796,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:41.894783,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:42.996383,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:44.041104,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:45.241093,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:46.217070,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:47.272219,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:48.298280,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:49.312106,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:50.287321,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:51.212103,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:52.191061,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:53.085980,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:54.033128,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:54.953613,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:55.904686,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:56.991279,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 2.0184615384615383)"
08-01-2023 14:11:57.999647,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.9349999999999998)"
08-01-2023 14:11:59.015070,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.9349999999999998)"
08-01-2023 14:12:00.039690,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 8.48)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.9349999999999998)"
08-01-2023 14:12:01.028271,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 5.93)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.9349999999999998)"
08-01-2023 14:12:01.880005,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 5.93)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.9349999999999998)"
08-01-2023 14:12:02.788390,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 5.93)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.9349999999999998)"
08-01-2023 14:12:03.767214,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.871428571428572)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.93828125)"
08-01-2023 14:12:04.740119,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.93828125)"
08-01-2023 14:12:05.742753,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.93828125)"
08-01-2023 14:12:06.670672,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.93828125)"
08-01-2023 14:12:07.601657,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.93828125)"
08-01-2023 14:12:08.566334,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.46, 1.93828125)"
08-01-2023 14:12:09.555328,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:10.510085,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:11.440243,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:12.389195,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:13.287258,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:14.364589,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:15.317285,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:16.167135,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:17.020058,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:18.166848,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:19.268979,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:20.267017,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:21.206460,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:22.245606,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:23.429659,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 4.22)","(3.8, 12.5, 7.935714285714286)","(15.0, 40.0, 27.954545454545453)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:24.623087,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.5, 13.9375)","(3.9, 6.6, 5.45)","(3.8, 12.5, 8.9)","(15.0, 40.0, 29.833333333333336)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:25.600690,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.0, 14.923076923076923)","(3.9, 6.0, 5.45)","(3.8, 11.0, 8.9)","(15.0, 38.0, 29.833333333333336)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:26.500579,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.0, 14.923076923076923)","(3.9, 6.0, 5.45)","(3.8, 11.0, 8.9)","(15.0, 38.0, 29.833333333333336)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:27.418326,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.0, 14.923076923076923)","(3.9, 6.0, 5.45)","(3.8, 11.0, 8.9)","(15.0, 38.0, 29.833333333333336)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:28.356621,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.0, 14.923076923076923)","(3.9, 6.0, 5.45)","(3.8, 11.0, 8.9)","(15.0, 38.0, 29.833333333333336)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:29.309480,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.0, 14.923076923076923)","(3.9, 6.0, 5.45)","(3.8, 11.0, 8.9)","(15.0, 38.0, 29.833333333333336)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:30.258875,"(31.0, 340.0, 86.66666666666666)","(8.5, 17.0, 14.923076923076923)","(3.9, 6.0, 5.45)","(3.8, 11.0, 8.9)","(15.0, 38.0, 32.785714285714285)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:31.276634,"(31.0, 340.0, 86.66666666666666)","(8.5, 15.5, 14.25)","(3.9, 6.0, 5.45)","(3.8, 10.5, 7.423076923076923)","(15.0, 36.0, 32.785714285714285)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:32.339896,"(31.0, 340.0, 86.66666666666666)","(8.5, 15.5, 14.25)","(3.9, 6.0, 5.45)","(3.8, 10.5, 7.423076923076923)","(15.0, 36.0, 32.785714285714285)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:33.294194,"(31.0, 340.0, 86.66666666666666)","(8.5, 15.5, 14.25)","(3.9, 6.0, 5.45)","(3.8, 10.5, 7.423076923076923)","(15.0, 36.0, 32.785714285714285)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:34.271997,"(31.0, 340.0, 86.66666666666666)","(8.5, 15.5, 14.25)","(3.9, 6.0, 5.45)","(3.8, 10.0, 7.359999999999999)","(15.0, 36.0, 32.785714285714285)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:35.203390,"(31.0, 340.0, 86.66666666666666)","(8.5, 15.5, 14.25)","(3.9, 6.0, 5.45)","(3.8, 10.0, 7.359999999999999)","(15.0, 36.0, 32.785714285714285)","(1.9, 2.38, 1.970909090909091)"
08-01-2023 14:12:36.087953,"(31.0, 340.0, 86.66666666666666)","(8.5, 15.5, 14.25)","(3.9, 6.0, 5.45)","(3.8, 10.0, 7.359999999999999)","(15.0, 36.0, 32.785714285714285)","(1.9, 2.38, 1.970909090909091)"
