,Clarenden Envoy,Sir Lucas,Culture King,Im Jimmy James Nz,Regal Scribe,Assassinator
12-01-2023 14:13:04.828735,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.538461538461538)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:05.765744,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.538461538461538)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:06.779267,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.538461538461538)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:07.829217,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.541666666666667)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:08.772316,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.541666666666667)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:09.805936,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.541666666666667)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:10.867991,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.538461538461538)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:11.779544,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.538461538461538)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:12.687839,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.541666666666667)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:13.646981,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.541666666666667)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:14.675440,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.541666666666667)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:15.907630,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.541666666666667)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:17.064710,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:18.163248,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:19.240354,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:20.481332,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:21.682548,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:22.632270,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:23.582162,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:24.561469,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:25.639316,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:26.639871,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:27.630668,"(2.7, 3.3, 3.1725)","(4.2, 4.7, 4.544897959183674)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:28.938841,"(2.7, 3.3, 3.1671428571428573)","(4.2, 4.7, 4.573333333333333)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:29.981354,"(2.7, 3.25, 3.1671428571428573)","(4.2, 4.7, 4.573333333333333)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:30.921736,"(2.7, 3.25, 3.050625)","(4.2, 4.8, 4.683333333333334)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:31.799879,"(2.7, 3.25, 3.222972972972973)","(4.2, 4.8, 4.589189189189189)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:32.849863,"(2.7, 3.25, 3.223913043478261)","(4.2, 4.8, 4.589189189189189)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:34.017537,"(2.7, 3.25, 3.223913043478261)","(4.2, 4.8, 4.5825)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:35.057702,"(2.7, 3.25, 3.2299107142857144)","(4.2, 4.8, 4.5825)","(10.0, 16.0, 13.083333333333334)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.433333333333334)"
12-01-2023 14:13:36.165296,"(2.7, 3.25, 3.1441176470588235)","(4.2, 4.8, 4.5825)","(10.0, 16.0, 14.0)","(11.0, 99999, 99990)","(4.2, 7.8, 6.933333333333333)","(4.6, 6.6, 6.314285714285714)"
12-01-2023 14:13:37.101240,"(2.7, 3.25, 3.119565217391304)","(4.2, 4.8, 4.5825)","(10.0, 16.0, 14.0)","(11.0, 99999, 99990)","(4.2, 7.6, 6.8)","(4.6, 6.6, 6.314285714285714)"
12-01-2023 14:13:38.056371,"(2.7, 3.25, 3.0324999999999998)","(4.2, 4.8, 4.5825)","(10.0, 16.0, 15.333333333333332)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.314285714285714)"
12-01-2023 14:13:38.949693,"(2.7, 3.2, 3.1100000000000003)","(4.2, 4.8, 4.5825)","(10.0, 16.0, 15.333333333333332)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.314285714285714)"
12-01-2023 14:13:39.900617,"(2.7, 3.2, 3.1100000000000003)","(4.2, 4.8, 4.5825)","(10.0, 16.0, 15.333333333333332)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.314285714285714)"
12-01-2023 14:13:40.884189,"(2.7, 3.2, 3.030588235294118)","(4.2, 4.8, 4.425806451612903)","(10.0, 16.0, 15.333333333333332)","(11.0, 99999, 99990)","(4.2, 7.8, 6.8)","(4.6, 6.6, 6.314285714285714)"
12-01-2023 14:13:41.820060,"(2.7, 3.2, 3.006153846153846)","(4.2, 4.8, 4.428571428571429)","(10.0, 16.0, 15.333333333333332)","(11.0, 99999, 99990)","(4.2, 7.8, 7.6)","(4.6, 6.6, 6.314285714285714)"
12-01-2023 14:13:42.897720,"(2.7, 3.2, 2.9816)","(4.2, 4.4, 4.133333333333334)","(10.0, 16.0, 13.666666666666666)","(11.0, 99999, 99990)","(4.2, 8.6, 7.6)","(4.6, 6.6, 6.314285714285714)"
12-01-2023 14:13:43.959446,"(2.7, 3.2, 3.0114285714285716)","(4.2, 4.4, 4.078571428571429)","(10.0, 15.5, 14.0)","(11.0, 99999, 99990)","(4.2, 7.8, 7.3578947368421055)","(4.6, 6.6, 6.418181818181818)"
12-01-2023 14:13:45.026703,"(2.7, 3.15, 3.0866666666666664)","(4.2, 4.4, 4.271428571428571)","(10.0, 15.5, 12.875)","(11.0, 99999, 99990)","(4.2, 7.8, 7.3578947368421055)","(4.6, 6.6, 6.418181818181818)"
12-01-2023 14:13:46.017358,"(2.7, 3.15, 3.0866666666666664)","(4.2, 4.4, 4.271428571428571)","(10.0, 15.5, 12.875)","(11.0, 99999, 99990)","(4.2, 7.8, 7.3578947368421055)","(4.6, 6.6, 6.418181818181818)"
12-01-2023 14:13:47.049205,"(2.7, 3.1, 2.991111111111111)","(4.2, 4.4, 4.271428571428571)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.3578947368421055)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:47.991819,"(2.7, 3.1, 2.995)","(4.2, 4.4, 4.271428571428571)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.466666666666667)"
12-01-2023 14:13:49.041209,"(2.7, 3.1, 2.995)","(4.2, 4.4, 4.2)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:50.027357,"(2.7, 3.1, 2.95)","(4.2, 4.4, 4.2)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:50.941020,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.271428571428571)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:51.817546,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.2)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:52.756343,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.285714285714286)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:53.641429,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.285714285714286)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:54.685476,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.285714285714286)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:55.805273,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.285714285714286)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:56.704722,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.285714285714286)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2749999999999995)","(4.6, 6.6, 6.542857142857143)"
12-01-2023 14:13:57.721951,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.285714285714286)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.199999999999999)","(4.6, 6.6, 6.566666666666666)"
12-01-2023 14:13:59.021158,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.333333333333334)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.199999999999999)","(4.6, 6.6, 6.566666666666666)"
12-01-2023 14:13:59.930199,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.333333333333334)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.199999999999999)","(4.6, 6.6, 6.566666666666666)"
12-01-2023 14:14:00.858164,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.333333333333334)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.199999999999999)","(4.6, 6.6, 6.566666666666666)"
12-01-2023 14:14:01.858653,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.333333333333334)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.199999999999999)","(4.6, 6.6, 6.566666666666666)"
12-01-2023 14:14:02.783470,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.333333333333334)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.199999999999999)","(4.6, 6.6, 6.566666666666666)"
12-01-2023 14:14:03.782744,"(2.7, 3.05, 3.0342105263157895)","(4.2, 4.4, 4.333333333333334)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.199999999999999)","(4.6, 6.6, 6.566666666666666)"
12-01-2023 14:14:04.807265,"(2.7, 3.05, 3.0342105263157895)","(4.2, 4.4, 4.300000000000001)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 7.8, 7.2615384615384615)","(4.6, 6.6, 6.566666666666666)"
12-01-2023 14:14:05.723542,"(2.7, 3.05, 3.03)","(4.2, 4.4, 4.2)","(10.0, 15.5, 12.875)","(10.0, 99999, 99990)","(4.4, 8.2, 8.028571428571428)","(4.6, 6.6, 6.566666666666666)"
12-01-2023 14:14:06.670277,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.2)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 8.2, 7.8)","(4.6, 6.6, 6.555555555555555)"
12-01-2023 14:14:07.648375,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.181818181818182)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.399999999999999)","(4.6, 6.6, 6.555555555555555)"
12-01-2023 14:14:08.484994,"(2.7, 3.05, 3.025)","(4.2, 4.4, 4.181818181818182)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.399999999999999)","(4.6, 6.6, 6.555555555555555)"
12-01-2023 14:14:09.382497,"(2.7, 3.05, 3.0323529411764705)","(4.2, 4.4, 4.1000000000000005)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.48)","(4.6, 6.8, 6.64390243902439)"
12-01-2023 14:14:10.464068,"(2.7, 3.05, 3.0323529411764705)","(4.2, 4.4, 4.1000000000000005)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.48)","(4.6, 6.8, 6.32)"
12-01-2023 14:14:11.426344,"(2.7, 3.05, 3.0342105263157895)","(4.2, 4.4, 4.1000000000000005)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.48)","(4.6, 6.8, 6.627027027027027)"
12-01-2023 14:14:12.447768,"(2.7, 3.05, 3.0342105263157895)","(4.2, 4.4, 4.1000000000000005)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.48)","(4.6, 6.8, 6.32)"
12-01-2023 14:14:13.435296,"(2.7, 3.05, 3.0342105263157895)","(4.2, 4.4, 4.1461538461538465)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.48)","(4.6, 6.8, 6.32)"
12-01-2023 14:14:14.473242,"(2.7, 3.05, 3.0285714285714285)","(4.2, 4.3, 4.033333333333333)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.0)","(4.6, 6.8, 6.457142857142857)"
12-01-2023 14:14:15.405226,"(2.7, 3.05, 2.9619999999999997)","(4.2, 4.4, 4.066666666666666)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.0)","(4.6, 6.8, 6.457142857142857)"
12-01-2023 14:14:16.330394,"(2.7, 3.05, 2.9619999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.0)","(4.6, 6.8, 6.457142857142857)"
12-01-2023 14:14:17.206470,"(2.7, 3.05, 2.9619999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.0)","(4.6, 6.8, 6.457142857142857)"
12-01-2023 14:14:18.180861,"(2.7, 3.05, 2.9619999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.2, 8.11111111111111)","(4.6, 6.8, 6.457142857142857)"
12-01-2023 14:14:19.141707,"(2.7, 3.05, 2.9619999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.0, 8.11111111111111)","(4.6, 6.8, 6.4)"
12-01-2023 14:14:20.169245,"(2.7, 3.05, 2.9619999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 9.0, 7.75)","(4.6, 6.8, 6.4)"
12-01-2023 14:14:21.144498,"(2.7, 3.05, 3.0124999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.4)"
12-01-2023 14:14:22.106042,"(2.7, 3.05, 3.0124999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.4)"
12-01-2023 14:14:23.137071,"(2.7, 3.05, 3.0124999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.555555555555555)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.4)"
12-01-2023 14:14:24.161736,"(2.7, 3.05, 3.0124999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.714285714285714)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.4)"
12-01-2023 14:14:25.207998,"(2.7, 3.05, 3.0124999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.714285714285714)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.4)"
12-01-2023 14:14:26.465234,"(2.7, 3.05, 3.0124999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 13.714285714285714)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.4)"
12-01-2023 14:14:27.511040,"(2.7, 3.05, 3.0124999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.5, 14.333333333333334)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.4)"
12-01-2023 14:14:28.490891,"(2.7, 3.05, 3.0124999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.0, 14.333333333333334)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.5)"
12-01-2023 14:14:29.606562,"(2.6, 3.05, 3.0124999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.5)"
12-01-2023 14:14:30.738774,"(2.6, 3.05, 2.9619999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.5)"
12-01-2023 14:14:31.674841,"(2.6, 3.05, 2.9619999999999997)","(4.2, 4.4, 4.177777777777778)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.4, 8.8, 7.575)","(4.6, 6.8, 6.5)"
12-01-2023 14:14:32.686677,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.177777777777778)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.654545454545454)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:33.682019,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.177777777777778)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.54)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:34.577482,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.357142857142858)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.633333333333334)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:35.620256,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.254545454545455)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:36.599066,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.293333333333334)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:37.516113,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.293333333333334)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:38.599364,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.231578947368421)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:39.561018,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.357142857142858)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:40.516454,"(2.6, 3.1, 2.948421052631579)","(4.0, 4.4, 4.321739130434783)","(10.0, 15.0, 14.0625)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:41.489947,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.321739130434783)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:42.465111,"(2.6, 3.05, 2.9619999999999997)","(4.0, 4.4, 4.133333333333334)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:43.529020,"(2.6, 3.05, 2.947857142857143)","(4.0, 4.4, 4.133333333333334)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:44.617479,"(2.6, 3.05, 2.9457894736842105)","(4.0, 4.4, 4.254545454545455)","(10.0, 15.0, 14.25)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:45.617938,"(2.6, 3.05, 2.9457894736842105)","(4.0, 4.4, 4.254545454545455)","(10.0, 15.0, 14.25)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:46.581823,"(2.6, 3.05, 2.9457894736842105)","(4.0, 4.4, 4.254545454545455)","(10.0, 15.0, 14.25)","(10.0, 99999, 99990)","(4.6, 8.8, 7.925000000000001)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:47.556015,"(2.6, 3.05, 2.9457894736842105)","(4.0, 4.4, 4.08)","(10.0, 15.0, 13.8)","(10.0, 99999, 99990)","(4.6, 8.8, 7.8)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:48.591806,"(2.6, 3.05, 2.9457894736842105)","(4.0, 4.4, 4.08)","(10.0, 15.0, 14.25)","(10.0, 99999, 99990)","(4.6, 8.6, 7.8)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:49.551075,"(2.6, 3.05, 2.9444)","(4.0, 4.4, 4.08)","(10.0, 14.5, 13.75)","(10.0, 99999, 99990)","(4.6, 8.6, 7.8)","(4.8, 6.8, 6.5)"
12-01-2023 14:14:50.512083,"(2.6, 3.05, 2.9444)","(4.0, 4.4, 4.08)","(10.0, 14.5, 13.428571428571429)","(10.0, 99999, 99990)","(4.6, 8.6, 7.8)","(4.8, 6.8, 6.569230769230769)"
12-01-2023 14:14:51.463725,"(2.6, 3.05, 2.915)","(4.0, 4.4, 4.08)","(10.0, 14.5, 13.607142857142858)","(10.0, 99999, 99990)","(4.6, 8.6, 7.8)","(4.8, 6.8, 6.6)"
12-01-2023 14:14:52.564055,"(2.6, 3.05, 2.915)","(4.0, 4.4, 4.05)","(10.0, 14.5, 13.363636363636363)","(10.0, 99999, 99990)","(4.6, 8.6, 9.066666666666666)","(4.8, 6.8, 7.449999999999999)"
12-01-2023 14:14:53.571298,"(2.6, 3.05, 2.915)","(4.0, 4.4, 4.05)","(10.0, 14.5, 13.363636363636363)","(10.0, 99999, 99990)","(4.6, 9.4, 9.0)","(4.8, 7.6, 6.828571428571428)"
12-01-2023 14:14:54.512665,"(2.6, 3.05, 2.915)","(4.0, 4.4, 4.08)","(10.0, 14.5, 13.363636363636363)","(10.0, 99999, 99990)","(4.6, 9.2, 9.271428571428572)","(4.8, 7.4, 6.828571428571428)"
12-01-2023 14:14:55.519564,"(2.6, 3.05, 2.9065624999999997)","(4.0, 4.4, 4.08)","(10.0, 14.0, 13.0)","(10.0, 99999, 99990)","(4.6, 9.4, 9.271428571428572)","(4.8, 7.4, 6.828571428571428)"
