,Cheval De Vaga,Pyms Royale,Time Scale,Cash Away,Hint Of Mint,Magniforce,Tadweer,Goddess Of Giving,My Dilemma
07-01-2023 16:57:12.914436,"(4.8, 5.5, 5.46)","(71.0, 210.0, 200.9090909090909)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.0, 14.12962962962963)","(31.0, 44.0, 42.666666666666664)","(26.0, 38.0, 36.11538461538461)","(3.8, 4.3, 4.284722222222222)","(4.2, 4.6, 4.553565217391304)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:14.127369,"(4.8, 5.5, 5.46)","(71.0, 210.0, 197.5)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.5, 14.12962962962963)","(31.0, 44.0, 42.666666666666664)","(26.0, 38.0, 36.11538461538461)","(3.8, 4.3, 4.284722222222222)","(4.2, 4.6, 4.555126050420168)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:15.206563,"(4.8, 5.5, 5.46)","(71.0, 210.0, 197.5)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.5, 13.886363636363637)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.11538461538461)","(3.8, 4.3, 4.2701149425287355)","(4.2, 4.6, 4.555126050420168)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:16.240867,"(4.8, 5.5, 5.444230769230769)","(71.0, 210.0, 197.5)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.0, 13.886363636363637)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.11538461538461)","(3.8, 4.3, 4.2701149425287355)","(4.2, 4.6, 4.553333333333333)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:17.259883,"(4.8, 5.5, 5.409375000000001)","(71.0, 210.0, 197.5)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.0, 13.886363636363637)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.11538461538461)","(3.8, 4.3, 4.284722222222222)","(4.2, 4.6, 4.531073446327683)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:18.301464,"(4.8, 5.5, 5.409375000000001)","(71.0, 210.0, 180.0)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.0, 13.886363636363637)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.11538461538461)","(3.8, 4.3, 4.284722222222222)","(4.2, 4.6, 4.531073446327683)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:19.349884,"(4.8, 5.6, 5.447451669595782)","(71.0, 210.0, 180.0)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.0, 13.886363636363637)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.11538461538461)","(3.8, 4.3, 4.284722222222222)","(4.2, 4.6, 4.533150684931507)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:20.515964,"(4.8, 5.6, 5.5135458167330675)","(71.0, 210.0, 180.0)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.0, 13.886363636363637)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.11538461538461)","(3.8, 4.3, 4.224444444444445)","(4.2, 4.6, 4.533150684931507)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:21.733791,"(4.8, 5.6, 5.5135458167330675)","(71.0, 210.0, 180.0)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.0, 13.907407407407407)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.20183486238532)","(3.8, 4.3, 4.224444444444445)","(4.2, 4.6, 4.533150684931507)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:22.786572,"(4.8, 5.6, 5.5135458167330675)","(71.0, 210.0, 180.0)","(4.8, 6.4, 6.241269841269841)","(10.0, 14.0, 13.907407407407407)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.20183486238532)","(3.8, 4.3, 4.224444444444445)","(4.2, 4.6, 4.533150684931507)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:23.989013,"(4.8, 5.6, 5.5137931034482754)","(71.0, 210.0, 180.0)","(4.8, 6.4, 6.195918367346939)","(10.0, 14.5, 14.036585365853659)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.20183486238532)","(3.8, 4.3, 4.242372881355932)","(4.2, 4.6, 4.546608315098468)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:25.396393,"(4.8, 5.6, 5.5137931034482754)","(71.0, 210.0, 180.0)","(4.8, 6.4, 6.195918367346939)","(10.0, 14.5, 14.036585365853659)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 36.02020202020202)","(3.8, 4.3, 4.242372881355932)","(4.2, 4.6, 4.546608315098468)","(12.0, 14.0, 13.4031007751938)"
07-01-2023 16:57:26.662153,"(4.8, 5.6, 5.5137931034482754)","(71.0, 210.0, 180.0)","(4.8, 6.4, 6.195918367346939)","(10.0, 14.5, 13.295454545454545)","(31.0, 44.0, 42.333333333333336)","(26.0, 38.0, 35.37931034482759)","(3.8, 4.3, 4.259016393442623)","(4.2, 4.6, 4.53981308411215)","(12.0, 14.0, 13.53048780487805)"
07-01-2023 16:57:27.970514,"(4.8, 5.6, 5.5137931034482754)","(71.0, 210.0, 180.0)","(4.8, 6.4, 6.213084112149533)","(10.0, 13.5, 12.727272727272727)","(31.0, 44.0, 43.0)","(26.0, 36.0, 33.27272727272727)","(3.8, 4.3, 4.275)","(4.2, 4.6, 4.53854961832061)","(12.0, 14.0, 13.547169811320755)"
07-01-2023 16:57:29.330486,"(4.8, 5.6, 5.515674603174603)","(71.0, 210.0, 173.63636363636363)","(4.8, 6.4, 6.203921568627451)","(10.0, 13.0, 12.916666666666666)","(31.0, 44.0, 43.0)","(26.0, 34.0, 33.333333333333336)","(3.8, 4.3, 4.273469387755102)","(4.2, 4.6, 4.53854961832061)","(12.0, 14.0, 13.641975308641975)"
07-01-2023 16:57:30.459081,"(4.8, 5.6, 5.515674603174603)","(71.0, 210.0, 173.63636363636363)","(4.8, 6.4, 6.061016949152543)","(10.0, 13.0, 12.73076923076923)","(31.0, 44.0, 43.0)","(26.0, 34.0, 33.333333333333336)","(3.8, 4.3, 4.261016949152542)","(4.2, 4.6, 4.514987080103359)","(12.0, 14.0, 13.641975308641975)"
07-01-2023 16:57:31.579602,"(4.8, 5.6, 5.516356107660456)","(71.0, 210.0, 175.0)","(4.8, 6.4, 6.26031746031746)","(10.0, 13.0, 12.08)","(31.0, 44.0, 43.0)","(26.0, 34.0, 33.333333333333336)","(3.8, 4.3, 4.276595744680851)","(4.2, 4.6, 4.52454128440367)","(12.0, 14.0, 13.641975308641975)"
07-01-2023 16:57:32.768699,"(4.8, 5.6, 5.516989247311828)","(71.0, 210.0, 175.0)","(4.8, 6.4, 6.26031746031746)","(10.0, 12.5, 12.11111111111111)","(31.0, 44.0, 43.0)","(26.0, 34.0, 33.333333333333336)","(3.8, 4.3, 4.276595744680851)","(4.2, 4.6, 4.557049608355091)","(12.0, 14.0, 14.244897959183673)"
07-01-2023 16:57:33.949940,"(4.8, 5.6, 5.5158953722334)","(71.0, 210.0, 175.0)","(4.8, 6.4, 6.26031746031746)","(10.0, 12.5, 12.125)","(31.0, 44.0, 43.0)","(26.0, 34.0, 33.333333333333336)","(3.8, 4.3, 4.261016949152542)","(4.2, 4.6, 4.559730722154223)","(12.0, 14.5, 14.2987012987013)"
07-01-2023 16:57:35.224796,"(4.6, 5.6, 5.507317073170731)","(71.0, 210.0, 175.0)","(5.0, 6.4, 6.341935483870968)","(11.0, 12.5, 12.625)","(31.0, 44.0, 42.63157894736842)","(26.0, 34.0, 34.074074074074076)","(3.7, 4.3, 4.064705882352941)","(4.0, 4.6, 4.592424242424242)","(12.0, 15.0, 15.088)"
07-01-2023 16:57:36.614705,"(4.6, 5.6, 5.520415224913495)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.341935483870968)","(11.0, 13.5, 12.625)","(31.0, 46.0, 42.63157894736842)","(26.0, 36.0, 34.074074074074076)","(3.7, 4.1, 4.05)","(4.0, 4.6, 4.579478827361563)","(12.0, 16.0, 15.544776119402986)"
07-01-2023 16:57:37.829727,"(4.6, 5.6, 5.520415224913495)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.341935483870968)","(11.0, 13.5, 12.651515151515152)","(31.0, 46.0, 42.63157894736842)","(26.0, 36.0, 34.074074074074076)","(3.7, 4.1, 4.05)","(4.0, 4.6, 4.560321384425216)","(12.0, 16.0, 15.544776119402986)"
07-01-2023 16:57:38.916789,"(4.6, 5.6, 5.520415224913495)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.341935483870968)","(11.0, 13.5, 12.651515151515152)","(31.0, 46.0, 42.63157894736842)","(26.0, 36.0, 34.375)","(3.7, 4.1, 4.05)","(4.0, 4.6, 4.589377289377289)","(12.0, 16.0, 15.544776119402986)"
07-01-2023 16:57:39.978653,"(4.6, 5.6, 5.520415224913495)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.341935483870968)","(11.0, 12.5, 12.456521739130435)","(31.0, 46.0, 42.63157894736842)","(26.0, 36.0, 34.375)","(3.7, 4.1, 4.05)","(4.0, 4.6, 4.589377289377289)","(12.0, 16.0, 15.092105263157896)"
07-01-2023 16:57:41.100697,"(4.6, 5.6, 5.520415224913495)","(81.0, 210.0, 184.28571428571428)","(5.0, 6.4, 6.341935483870968)","(11.0, 12.5, 12.456521739130435)","(31.0, 46.0, 42.63157894736842)","(26.0, 36.0, 34.375)","(3.7, 4.1, 4.05)","(4.0, 4.6, 4.568347338935574)","(12.0, 16.0, 15.121019108280255)"
07-01-2023 16:57:42.270068,"(4.6, 5.6, 5.520415224913495)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.6, 6.144927536231884)","(11.0, 12.5, 12.930232558139535)","(31.0, 46.0, 42.666666666666664)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.1, 4.1117647058823525)","(4.0, 4.6, 4.569416785206259)","(12.0, 16.0, 15.2)"
07-01-2023 16:57:43.501355,"(4.6, 5.5, 5.4611898016997165)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.2, 6.144927536231884)","(11.0, 13.0, 12.930232558139535)","(31.0, 46.0, 42.75)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.0292134831460675)","(4.0, 4.6, 4.569318181818182)","(12.0, 15.5, 15.333333333333334)"
07-01-2023 16:57:44.561080,"(4.6, 5.5, 5.467080745341615)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.2918918918918925)","(11.0, 13.5, 12.76923076923077)","(31.0, 46.0, 42.75)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.052631578947368)","(4.0, 4.6, 4.569714285714285)","(12.0, 15.5, 15.342105263157894)"
07-01-2023 16:57:45.618582,"(4.6, 5.5, 5.467711598746082)","(81.0, 210.0, 166.25)","(5.0, 6.4, 6.296103896103896)","(11.0, 13.5, 12.833333333333334)","(31.0, 46.0, 42.75)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.052631578947368)","(4.0, 4.6, 4.569714285714285)","(12.0, 15.5, 15.114285714285714)"
07-01-2023 16:57:46.665789,"(4.6, 5.5, 5.450125313283208)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.296103896103896)","(11.0, 13.5, 12.7)","(31.0, 46.0, 42.75)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.069767441860465)","(4.0, 4.6, 4.58)","(12.0, 15.5, 15.1625)"
07-01-2023 16:57:47.776680,"(4.6, 5.5, 5.454495912806539)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.2620689655172415)","(11.0, 13.0, 12.666666666666666)","(31.0, 46.0, 42.75)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.055172413793104)","(4.0, 4.6, 4.569714285714285)","(12.0, 15.5, 15.114285714285714)"
07-01-2023 16:57:48.839817,"(4.6, 5.5, 5.450125313283208)","(81.0, 210.0, 177.27272727272728)","(5.0, 6.4, 6.297435897435897)","(11.0, 13.0, 12.962962962962964)","(31.0, 46.0, 42.75)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.055172413793104)","(4.0, 4.6, 4.569757489300998)","(12.0, 15.5, 15.114285714285714)"
07-01-2023 16:57:49.890843,"(4.6, 5.5, 5.450125313283208)","(81.0, 210.0, 177.27272727272728)","(5.0, 6.4, 6.297435897435897)","(11.0, 13.0, 12.962962962962964)","(31.0, 46.0, 42.75)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.055172413793104)","(4.0, 4.6, 4.569757489300998)","(12.0, 15.5, 15.114285714285714)"
07-01-2023 16:57:51.004262,"(4.6, 5.5, 5.450125313283208)","(81.0, 210.0, 177.27272727272728)","(5.0, 6.4, 6.297435897435897)","(11.0, 13.0, 12.969696969696969)","(31.0, 46.0, 44.666666666666664)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.0634146341463415)","(4.0, 4.6, 4.569757489300998)","(12.0, 15.5, 15.114285714285714)"
07-01-2023 16:57:52.110854,"(4.6, 5.5, 5.450125313283208)","(81.0, 210.0, 172.5)","(5.0, 6.4, 6.297435897435897)","(11.0, 13.0, 13.166666666666666)","(31.0, 46.0, 44.666666666666664)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.055172413793104)","(4.0, 4.6, 4.569230769230769)","(12.0, 15.5, 15.114285714285714)"
07-01-2023 16:57:53.225115,"(4.6, 5.5, 5.450125313283208)","(81.0, 210.0, 172.5)","(5.0, 6.4, 6.297435897435897)","(11.0, 13.5, 13.166666666666666)","(31.0, 46.0, 45.2)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.055172413793104)","(4.0, 4.6, 4.566561514195583)","(12.0, 15.5, 15.114285714285714)"
07-01-2023 16:57:54.333364,"(4.6, 5.5, 5.44297994269341)","(81.0, 210.0, 172.5)","(5.0, 6.4, 6.297435897435897)","(11.0, 13.5, 13.241935483870968)","(31.0, 50.0, 45.2)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.086060606060606)","(4.0, 4.6, 4.566561514195583)","(12.0, 15.5, 15.114285714285714)"
07-01-2023 16:57:55.391156,"(4.8, 5.4, 5.307333333333333)","(81.0, 210.0, 172.5)","(5.0, 6.4, 6.297435897435897)","(11.0, 13.5, 13.288461538461538)","(31.0, 50.0, 45.2)","(26.0, 36.0, 34.53333333333333)","(3.7, 4.2, 4.086060606060606)","(4.0, 4.6, 4.566561514195583)","(12.0, 15.5, 15.114285714285714)"
07-01-2023 16:57:56.466989,"(4.8, 5.4, 5.322459893048128)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.36875)","(11.0, 13.5, 13.365853658536585)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.095555555555555)","(4.0, 4.6, 4.568168168168168)","(12.0, 15.5, 15.154761904761905)"
07-01-2023 16:57:57.532124,"(4.8, 5.4, 5.315300546448087)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.36875)","(11.0, 13.5, 13.347222222222221)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.095555555555555)","(4.0, 4.6, 4.568168168168168)","(12.0, 15.5, 15.154761904761905)"
07-01-2023 16:57:58.598381,"(4.8, 5.4, 5.301898734177215)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.36875)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.1005291005291005)","(4.0, 4.6, 4.568215892053972)","(12.0, 15.5, 15.191489361702128)"
07-01-2023 16:57:59.720630,"(4.8, 5.3, 5.2768292682926825)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.36923076923077)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.1005291005291005)","(4.0, 4.6, 4.564900662251655)","(12.0, 15.5, 15.191489361702128)"
07-01-2023 16:58:00.825301,"(4.8, 5.3, 5.261764705882353)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.318279569892473)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.11965811965812)","(4.0, 4.6, 4.569875222816399)","(12.0, 15.5, 15.191489361702128)"
07-01-2023 16:58:01.945432,"(4.8, 5.3, 5.261764705882353)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.315555555555556)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.11965811965812)","(4.0, 4.6, 4.569875222816399)","(12.0, 15.5, 15.191489361702128)"
07-01-2023 16:58:02.987840,"(4.8, 5.3, 5.261764705882353)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.315555555555556)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.11900826446281)","(4.0, 4.6, 4.553185595567867)","(12.0, 15.5, 15.120689655172415)"
07-01-2023 16:58:04.054926,"(4.8, 5.3, 5.2570135746606335)","(81.0, 210.0, 175.71428571428572)","(5.0, 6.4, 6.315555555555556)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.11900826446281)","(4.0, 4.6, 4.5693467336683415)","(12.0, 15.5, 15.083333333333334)"
07-01-2023 16:58:05.137146,"(4.8, 5.3, 5.2570135746606335)","(81.0, 210.0, 180.0)","(5.0, 6.4, 6.315555555555556)","(11.0, 13.5, 13.347222222222221)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.142857142857142)","(4.0, 4.6, 4.572559366754617)","(12.0, 15.5, 14.795454545454545)"
07-01-2023 16:58:06.224515,"(4.8, 5.3, 5.2441176470588236)","(81.0, 200.0, 180.0)","(5.0, 6.4, 6.314606741573034)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 34.74285714285714)","(3.7, 4.2, 4.293333333333333)","(4.0, 4.6, 4.572559366754617)","(12.0, 15.0, 14.795454545454545)"
07-01-2023 16:58:07.291856,"(4.8, 5.2, 5.179310344827586)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.314606741573034)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 35.84)","(3.7, 4.3, 4.293333333333333)","(4.0, 4.6, 4.572559366754617)","(12.0, 15.0, 14.795454545454545)"
07-01-2023 16:58:08.290031,"(4.8, 5.2, 5.179)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.314606741573034)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 36.0, 35.84)","(3.7, 4.3, 4.293333333333333)","(4.0, 4.6, 4.572559366754617)","(12.0, 15.0, 14.795454545454545)"
07-01-2023 16:58:09.377819,"(4.8, 5.2, 5.179)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.314606741573034)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 38.0, 35.87755102040816)","(3.7, 4.3, 4.293333333333333)","(4.0, 4.6, 4.589189189189189)","(12.0, 15.0, 14.735294117647058)"
07-01-2023 16:58:10.461346,"(4.8, 5.2, 5.179)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.314606741573034)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 38.0, 35.87755102040816)","(3.7, 4.3, 4.293333333333333)","(4.0, 4.6, 4.589189189189189)","(12.0, 15.0, 14.735294117647058)"
07-01-2023 16:58:11.560445,"(4.8, 5.2, 5.179)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.314606741573034)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 38.0, 35.87755102040816)","(3.7, 4.3, 4.293333333333333)","(4.0, 4.6, 4.589189189189189)","(12.0, 15.0, 14.735294117647058)"
07-01-2023 16:58:12.617835,"(4.8, 5.2, 5.179)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.314606741573034)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 38.0, 35.87755102040816)","(3.7, 4.3, 4.293333333333333)","(4.0, 4.6, 4.589189189189189)","(12.0, 15.0, 14.735294117647058)"
07-01-2023 16:58:13.695748,"(4.8, 5.2, 5.179)","(81.0, 210.0, 167.14285714285714)","(5.0, 6.4, 6.314606741573034)","(11.0, 13.5, 13.304878048780488)","(31.0, 50.0, 46.72727272727273)","(26.0, 38.0, 35.87755102040816)","(3.7, 4.3, 4.293333333333333)","(4.0, 4.6, 4.589189189189189)","(12.0, 15.0, 14.735294117647058)"
07-01-2023 16:58:14.804306,"(4.8, 5.3, 5.2352)","(81.0, 210.0, 172.5)","(5.0, 6.4, 6.233333333333333)","(11.0, 14.0, 13.409090909090908)","(31.0, 50.0, 48.2)","(26.0, 38.0, 36.04347826086956)","(3.7, 4.3, 4.206666666666666)","(4.0, 4.6, 4.555680539932508)","(12.0, 15.5, 14.76923076923077)"
07-01-2023 16:58:15.899010,"(4.8, 5.3, 5.2352)","(81.0, 210.0, 172.5)","(5.0, 6.4, 6.233333333333333)","(11.0, 14.0, 13.566666666666666)","(31.0, 50.0, 48.2)","(26.0, 38.0, 36.04347826086956)","(3.7, 4.3, 4.206666666666666)","(4.0, 4.6, 4.555680539932508)","(12.0, 15.5, 14.76923076923077)"
07-01-2023 16:58:16.980485,"(4.8, 5.4, 5.278861788617887)","(81.0, 210.0, 174.28571428571428)","(5.0, 6.4, 6.2883720930232565)","(11.0, 14.0, 13.672413793103448)","(31.0, 60.0, 55.2)","(26.0, 38.0, 36.861111111111114)","(3.7, 4.2, 4.101923076923077)","(4.0, 4.6, 4.473377703826955)","(12.0, 15.5, 14.790322580645162)"
07-01-2023 16:58:18.108228,"(4.8, 5.4, 5.278861788617887)","(81.0, 210.0, 174.28571428571428)","(5.0, 6.4, 6.276)","(11.0, 14.0, 13.672413793103448)","(31.0, 60.0, 59.75)","(26.0, 38.0, 36.95774647887324)","(3.7, 4.2, 4.101923076923077)","(4.0, 4.5, 4.47082262210797)","(12.0, 15.5, 14.653846153846153)"
07-01-2023 16:58:19.141511,"(4.8, 5.4, 5.270995670995672)","(81.0, 210.0, 174.28571428571428)","(5.0, 6.4, 6.27027027027027)","(11.0, 14.0, 13.672413793103448)","(31.0, 65.0, 56.8)","(26.0, 38.0, 36.95774647887324)","(3.7, 4.2, 4.102380952380952)","(4.0, 4.5, 4.471633986928104)","(12.0, 15.0, 14.763157894736842)"
07-01-2023 16:58:20.211863,"(4.8, 5.4, 5.278602620087336)","(81.0, 210.0, 174.28571428571428)","(5.0, 6.4, 6.317073170731708)","(11.0, 14.0, 13.688524590163935)","(31.0, 60.0, 49.5)","(26.0, 38.0, 36.97222222222222)","(3.7, 4.2, 4.101754385964912)","(4.0, 4.5, 4.470872483221477)","(12.0, 15.0, 14.857142857142858)"
07-01-2023 16:58:21.450551,"(4.8, 5.4, 5.2962686567164186)","(81.0, 210.0, 176.66666666666666)","(5.0, 6.6, 6.432941176470589)","(11.0, 14.0, 13.738636363636363)","(31.0, 60.0, 60.75)","(26.0, 38.0, 37.063291139240505)","(3.7, 4.2, 4.08875)","(4.0, 4.5, 4.471464646464646)","(12.0, 15.0, 15.155172413793103)"
07-01-2023 16:58:22.636402,"(4.8, 5.4, 5.2962686567164186)","(81.0, 210.0, 176.66666666666666)","(5.0, 6.6, 6.432183908045977)","(11.0, 14.0, 13.776315789473685)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.063291139240505)","(3.7, 4.1, 4.074285714285714)","(4.0, 4.5, 4.471464646464646)","(12.0, 15.5, 15.083333333333334)"
07-01-2023 16:58:23.699115,"(4.8, 5.3, 5.282692307692308)","(81.0, 210.0, 176.66666666666666)","(5.0, 6.6, 6.432183908045977)","(11.0, 14.0, 13.776315789473685)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.063291139240505)","(3.7, 4.1, 4.074285714285714)","(4.0, 4.5, 4.45830258302583)","(12.0, 15.5, 15.083333333333334)"
07-01-2023 16:58:24.729234,"(4.8, 5.4, 5.2962686567164186)","(81.0, 210.0, 176.66666666666666)","(5.0, 6.6, 6.459615384615384)","(11.0, 14.0, 13.776315789473685)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.063291139240505)","(3.7, 4.1, 4.048148148148148)","(4.0, 4.5, 4.4657056145675265)","(12.0, 15.5, 15.083333333333334)"
07-01-2023 16:58:25.879820,"(4.8, 5.4, 5.2962686567164186)","(81.0, 210.0, 176.66666666666666)","(5.0, 6.6, 6.336936936936937)","(11.0, 14.0, 13.776315789473685)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.01204819277108)","(3.7, 4.1, 4.037142857142857)","(4.0, 4.5, 4.4657056145675265)","(12.0, 15.5, 15.083333333333334)"
07-01-2023 16:58:27.050732,"(4.6, 5.4, 5.2962686567164186)","(81.0, 210.0, 176.66666666666666)","(5.0, 6.6, 6.336936936936937)","(11.0, 14.0, 13.776315789473685)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.01204819277108)","(3.7, 4.1, 4.005434782608695)","(4.0, 4.5, 4.4657056145675265)","(12.0, 15.5, 15.096153846153847)"
07-01-2023 16:58:28.224434,"(4.6, 5.4, 5.2962686567164186)","(81.0, 210.0, 176.66666666666666)","(5.0, 6.6, 6.286021505376344)","(11.0, 14.0, 13.776315789473685)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.01204819277108)","(3.7, 4.1, 4.005263157894737)","(4.0, 4.5, 4.415671641791045)","(12.0, 15.5, 15.022727272727273)"
07-01-2023 16:58:29.305589,"(4.6, 5.4, 5.290118577075099)","(81.0, 210.0, 176.66666666666666)","(5.0, 6.6, 6.286021505376344)","(11.0, 14.0, 13.96808510638298)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.12)","(3.7, 4.1, 4.005759162303665)","(4.0, 4.5, 4.452334630350195)","(12.0, 15.5, 15.022727272727273)"
07-01-2023 16:58:30.435644,"(4.6, 5.4, 5.290118577075099)","(81.0, 210.0, 176.66666666666666)","(5.0, 6.6, 6.299082568807339)","(11.0, 14.0, 13.96808510638298)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.12)","(3.7, 4.1, 4.005759162303665)","(4.0, 4.5, 4.452334630350195)","(12.0, 15.5, 15.022727272727273)"
07-01-2023 16:58:31.605307,"(4.6, 5.4, 5.290118577075099)","(81.0, 210.0, 178.75)","(5.0, 6.6, 6.299082568807339)","(11.0, 14.0, 13.96808510638298)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.12)","(3.7, 4.1, 4.005759162303665)","(4.0, 4.5, 4.463323353293413)","(12.0, 15.5, 15.022727272727273)"
07-01-2023 16:58:32.757261,"(4.6, 5.3, 5.283139534883721)","(81.0, 210.0, 168.33333333333334)","(5.0, 6.6, 6.299082568807339)","(11.0, 14.0, 13.96808510638298)","(31.0, 65.0, 58.2)","(26.0, 38.0, 37.12)","(3.7, 4.1, 3.9767123287671233)","(4.0, 4.5, 4.451397326852977)","(12.0, 15.5, 15.022727272727273)"
