,Only You,Fake,Teskey,Little Joe,Cartwheel,Pattaya Pete,Charlie Bender
04-01-2023 16:04:31.307699,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:32.275789,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:33.393109,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:34.494111,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:35.594564,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:36.639095,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:37.649182,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:38.594958,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:39.669478,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:40.742680,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:41.774232,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:42.727605,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:43.791568,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:44.714233,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:45.719159,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:46.804165,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:47.852043,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:48.910077,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.595744680851062)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:50.010646,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:51.088158,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:52.038383,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:53.009134,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:54.012314,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 8.31764705882353)"
04-01-2023 16:04:54.960294,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 8.8, 7.846341463414634)"
04-01-2023 16:04:55.940651,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.17142857142857)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.0, 7.846341463414634)"
04-01-2023 16:04:56.948103,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.17142857142857)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.0, 7.846341463414634)"
04-01-2023 16:04:57.914755,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.17142857142857)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.0, 7.846341463414634)"
04-01-2023 16:04:58.908854,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 9.17142857142857)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.0, 7.846341463414634)"
04-01-2023 16:04:59.946449,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.0, 7.846341463414634)"
04-01-2023 16:05:00.966532,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.0, 7.846341463414634)"
04-01-2023 16:05:02.075534,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.0, 8.670588235294117)"
04-01-2023 16:05:03.205737,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:04.303624,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:05.322181,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:06.266189,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:07.279309,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:08.318727,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:09.356205,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:10.443165,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:11.484011,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:12.519866,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:13.507465,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:14.504582,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:15.519086,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:16.602296,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:17.684226,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:18.707253,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:19.691546,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:20.661513,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:21.577126,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:22.534209,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:23.508622,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:24.477073,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:25.434563,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:26.445125,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:27.515204,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:28.861655,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:29.981708,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:31.115399,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:32.196294,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:33.238429,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:34.280237,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:35.258537,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:36.276777,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:37.259786,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:38.209987,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:39.206869,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:40.196305,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:41.133035,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:42.095619,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:43.160885,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:44.220001,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:45.328482,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:46.451641,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:47.530116,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:48.459404,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:49.447421,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:50.452756,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:51.375798,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:52.455781,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:53.563658,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:54.544616,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:55.681998,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:56.657019,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:57.697965,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:58.719694,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:05:59.759042,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.6, 3.6121951219512196)","(4.4, 11.0, 7.904761904761905)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
