,Alfie Solomon,Unique Mundine,Shared Colour,Never Sweet,Pleasure Cruise,Opal Key,Sugar Hit Lenny
07-12-2022 21:06:35.497508,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.646153846153846)","(9.0, 12.0, 9.75)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.9875)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:36.737603,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.646153846153846)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.7625)","(3.6, 5.4, 4.800000000000001)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:37.857891,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.646153846153846)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.95)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:38.993602,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.738888888888889)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.95)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:40.056332,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.738888888888889)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.95)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:41.093371,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.738888888888889)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.95)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:42.207324,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.738888888888889)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.7625)","(3.6, 5.4, 5.222727272727273)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:43.248407,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.738888888888889)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.7625)","(3.6, 5.4, 5.222727272727273)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:44.239820,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.738888888888889)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.95)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:45.240488,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.738888888888889)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.95)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:46.252943,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.738888888888889)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.95)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:47.278289,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.738888888888889)","(9.0, 12.0, 9.11111111111111)","(5.0, 7.4, 7.2250000000000005)","(3.6, 5.4, 5.222727272727273)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:48.373771,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.646153846153846)","(9.0, 11.0, 9.4)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.9875)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:49.422794,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.646153846153846)","(9.0, 11.0, 9.4)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.9875)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:50.525183,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.7677419354838713)","(9.0, 11.0, 9.4)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.9875)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:51.541803,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.4, 3.7677419354838713)","(9.0, 11.0, 9.4)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.9875)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:52.573625,"(4.0, 7.4, 6.35)","(3.9, 4.2, 4.0875)","(9.0, 11.0, 9.4)","(5.0, 7.4, 7.175000000000001)","(3.6, 5.4, 5.222727272727273)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:53.603168,"(4.0, 7.4, 6.35)","(3.9, 4.2, 4.0875)","(9.0, 11.0, 9.090909090909092)","(5.0, 7.4, 7.175000000000001)","(3.6, 5.4, 4.628571428571429)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:54.563353,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.2, 4.0875)","(9.0, 11.0, 9.090909090909092)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.628571428571429)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:55.484362,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.2, 4.0875)","(9.0, 13.5, 11.25)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.628571428571429)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:56.414064,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.2, 4.0875)","(9.0, 18.5, 14.366666666666667)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.628571428571429)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:06:57.374796,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.2, 4.0875)","(9.0, 19.0, 12.353846153846154)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.982142857142858)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:06:58.353291,"(4.0, 7.4, 7.076470588235295)","(3.9, 4.2, 4.1571428571428575)","(9.0, 19.0, 11.145454545454546)","(5.0, 7.4, 6.7625)","(3.6, 5.4, 4.982142857142858)","(7.0, 12.5, 12.346153846153847)","(19.0, 36.0, 22.4)"
07-12-2022 21:06:59.393227,"(4.0, 7.4, 6.35)","(3.9, 4.3, 4.122727272727273)","(9.0, 19.0, 12.571428571428571)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.95)","(7.0, 12.5, 12.25)","(19.0, 36.0, 22.4)"
07-12-2022 21:07:00.441568,"(4.0, 7.4, 6.35)","(3.9, 4.3, 3.9749999999999996)","(9.0, 18.5, 16.175)","(5.0, 7.4, 6.875)","(3.6, 5.4, 4.95)","(7.0, 12.5, 12.25)","(19.0, 36.0, 22.4)"
07-12-2022 21:07:01.407685,"(4.0, 7.2, 6.883333333333333)","(3.9, 4.3, 3.8976190476190475)","(9.0, 18.0, 13.7)","(5.0, 7.4, 6.875)","(3.6, 5.8, 5.0)","(7.0, 12.5, 8.583333333333334)","(19.0, 36.0, 26.727272727272727)"
07-12-2022 21:07:02.369536,"(4.0, 7.2, 6.883333333333333)","(3.9, 4.3, 3.8125)","(9.0, 17.5, 15.879999999999999)","(5.0, 7.4, 6.7)","(3.6, 5.8, 5.445833333333333)","(7.0, 12.5, 10.541666666666666)","(19.0, 36.0, 26.727272727272727)"
07-12-2022 21:07:03.328588,"(4.0, 7.4, 7.1937500000000005)","(3.9, 4.3, 3.8)","(9.0, 17.0, 14.714285714285714)","(5.0, 7.4, 7.053846153846154)","(3.6, 5.8, 5.445833333333333)","(7.0, 12.5, 10.541666666666666)","(19.0, 36.0, 24.352941176470587)"
07-12-2022 21:07:04.333776,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.3, 4.033333333333333)","(9.0, 17.0, 15.05)","(5.0, 7.4, 6.95)","(3.6, 5.8, 5.0)","(7.0, 12.5, 10.541666666666666)","(19.0, 36.0, 24.352941176470587)"
07-12-2022 21:07:05.441269,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.3, 4.033333333333333)","(9.0, 17.0, 14.714285714285714)","(5.0, 7.4, 6.95)","(3.6, 5.8, 5.0)","(7.0, 12.5, 10.0)","(19.0, 36.0, 27.0)"
07-12-2022 21:07:06.549472,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.3, 3.827272727272727)","(9.0, 17.0, 15.08)","(5.0, 7.4, 6.95)","(3.6, 5.8, 4.7615384615384615)","(7.0, 12.5, 11.1)","(19.0, 36.0, 23.2)"
07-12-2022 21:07:07.649387,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.2, 3.8)","(9.0, 16.5, 13.8)","(5.0, 7.4, 6.714285714285714)","(3.6, 5.8, 5.253571428571428)","(7.0, 12.0, 9.927272727272726)","(19.0, 36.0, 23.2)"
07-12-2022 21:07:08.836561,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.1, 3.875)","(9.0, 16.0, 15.176470588235293)","(5.0, 7.4, 6.875)","(3.6, 5.8, 4.771428571428571)","(7.0, 12.0, 11.1)","(19.0, 36.0, 23.2)"
07-12-2022 21:07:10.141914,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.1, 3.864285714285714)","(9.0, 16.0, 15.263157894736842)","(5.0, 7.4, 6.875)","(3.6, 5.8, 4.7615384615384615)","(7.0, 12.0, 10.145454545454545)","(19.0, 36.0, 23.2)"
07-12-2022 21:07:11.218827,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.1, 3.864285714285714)","(9.0, 16.0, 15.263157894736842)","(5.0, 7.4, 6.875)","(3.6, 5.8, 4.522222222222222)","(7.0, 12.0, 10.933333333333334)","(19.0, 36.0, 22.4)"
07-12-2022 21:07:12.338482,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.1, 3.864285714285714)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 6.875)","(3.6, 5.8, 4.522222222222222)","(7.0, 12.0, 10.65)","(19.0, 36.0, 22.4)"
07-12-2022 21:07:13.409673,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.1, 3.9636363636363634)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 7.130769230769231)","(3.6, 5.8, 4.869047619047619)","(7.0, 12.0, 10.714285714285714)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:07:14.484963,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.3, 4.109090909090909)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 6.7)","(3.6, 5.8, 4.485714285714286)","(7.0, 12.0, 10.4)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:07:15.544213,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.3, 4.189473684210526)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 6.875)","(3.6, 5.8, 4.485714285714286)","(7.0, 12.0, 10.4)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:07:16.500637,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.3, 4.189473684210526)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 6.875)","(3.6, 5.8, 4.485714285714286)","(7.0, 12.0, 10.4)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:07:17.532175,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.3, 4.189473684210526)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 7.175000000000001)","(3.6, 5.8, 4.869047619047619)","(7.0, 12.0, 10.4)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:07:18.591999,"(4.0, 8.0, 7.588235294117647)","(3.9, 4.3, 4.189473684210526)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 7.175000000000001)","(3.6, 5.8, 4.869047619047619)","(7.0, 12.0, 10.3)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:07:19.654518,"(4.0, 8.0, 6.2)","(3.9, 4.3, 4.16875)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 7.175000000000001)","(3.6, 5.8, 4.485714285714286)","(7.0, 12.0, 10.3)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:07:20.731062,"(4.0, 7.8, 6.36)","(3.9, 4.3, 4.16875)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 6.875)","(3.6, 5.8, 4.485714285714286)","(7.0, 12.0, 10.3)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:07:21.821844,"(4.0, 7.6, 6.377777777777778)","(3.9, 4.3, 4.16875)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 6.875)","(3.6, 5.8, 4.485714285714286)","(7.0, 12.0, 11.32)","(19.0, 36.0, 21.428571428571427)"
07-12-2022 21:07:22.937144,"(4.0, 7.6, 6.55)","(3.9, 4.3, 4.16875)","(9.0, 15.5, 15.13888888888889)","(5.0, 7.4, 6.7625)","(3.6, 5.8, 4.869047619047619)","(7.0, 12.0, 11.32)","(19.0, 36.0, 25.578947368421055)"
07-12-2022 21:07:24.107446,"(4.0, 7.6, 6.488888888888889)","(3.9, 4.3, 4.254347826086956)","(9.0, 15.5, 14.025)","(5.0, 7.4, 5.972972972972973)","(3.6, 5.8, 4.548611111111111)","(7.0, 12.0, 11.32)","(19.0, 36.0, 25.578947368421055)"
07-12-2022 21:07:25.133278,"(4.2, 7.6, 6.488888888888889)","(3.8, 4.3, 4.254347826086956)","(9.0, 15.5, 14.025)","(5.0, 7.4, 6.12)","(3.6, 5.8, 4.776923076923077)","(7.0, 12.0, 10.5)","(21.0, 36.0, 32.1875)"
07-12-2022 21:07:26.129142,"(4.2, 7.2, 5.985714285714286)","(3.8, 4.3, 4.122727272727273)","(9.0, 15.5, 14.36)","(5.0, 7.2, 6.12)","(3.6, 5.7, 4.776923076923077)","(7.0, 12.0, 10.5)","(21.0, 34.0, 32.1875)"
07-12-2022 21:07:27.089295,"(4.2, 7.2, 7.035483870967742)","(3.8, 4.3, 4.122727272727273)","(9.0, 15.5, 14.075)","(5.0, 7.0, 6.25)","(3.6, 5.4, 5.2)","(7.0, 12.0, 10.5)","(21.0, 34.0, 28.25)"
07-12-2022 21:07:28.140342,"(4.2, 7.2, 6.6)","(3.8, 4.3, 4.122727272727273)","(9.0, 15.5, 11.61111111111111)","(5.0, 7.0, 6.2)","(3.6, 5.6, 4.7)","(7.0, 12.0, 10.5)","(21.0, 32.0, 26.791666666666668)"
07-12-2022 21:07:29.059363,"(4.2, 7.2, 6.6)","(3.8, 4.3, 4.122727272727273)","(9.0, 15.5, 11.61111111111111)","(5.0, 7.0, 6.776)","(3.6, 5.5, 5.0851851851851855)","(7.0, 12.0, 10.5)","(21.0, 32.0, 26.791666666666668)"
07-12-2022 21:07:29.972980,"(4.2, 7.4, 6.5)","(3.8, 4.3, 4.122727272727273)","(9.0, 15.5, 10.6875)","(5.0, 7.0, 6.555555555555555)","(3.6, 5.4, 4.95)","(7.0, 12.0, 10.628571428571428)","(21.0, 32.0, 26.791666666666668)"
07-12-2022 21:07:30.893274,"(4.2, 7.2, 6.9)","(3.8, 4.3, 4.122727272727273)","(9.0, 15.0, 13.125)","(5.0, 7.0, 6.625)","(3.6, 5.4, 4.628571428571429)","(7.0, 12.0, 11.236363636363636)","(21.0, 32.0, 23.477272727272727)"
07-12-2022 21:07:31.839567,"(4.2, 7.2, 7.004347826086956)","(3.8, 4.3, 3.9749999999999996)","(9.0, 14.5, 13.7)","(5.0, 7.2, 6.9)","(3.6, 5.5, 5.2)","(7.0, 12.0, 10.95)","(21.0, 32.0, 23.477272727272727)"
07-12-2022 21:07:32.767355,"(4.2, 7.2, 7.004347826086956)","(3.8, 4.3, 4.155555555555555)","(9.0, 14.5, 12.25)","(5.0, 7.2, 6.9)","(3.6, 5.4, 5.2)","(7.0, 12.0, 10.95)","(21.0, 32.0, 27.8125)"
07-12-2022 21:07:33.767042,"(4.2, 7.2, 6.675)","(3.8, 4.3, 4.1869565217391305)","(9.0, 14.5, 14.30952380952381)","(5.0, 7.2, 6.4)","(3.6, 5.4, 5.335)","(7.0, 12.0, 10.95)","(21.0, 29.0, 25.041666666666664)"
07-12-2022 21:07:34.729511,"(4.2, 10.0, 7.9)","(3.8, 4.3, 4.1869565217391305)","(9.0, 14.5, 14.370967741935484)","(5.0, 7.0, 6.045454545454546)","(3.6, 5.4, 4.575)","(7.0, 12.0, 12.681818181818182)","(21.0, 29.0, 25.041666666666664)"
07-12-2022 21:07:35.688296,"(4.2, 8.4, 7.15)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 14.2)","(5.0, 7.0, 6.377777777777778)","(3.6, 5.4, 4.575)","(7.0, 13.5, 11.061538461538461)","(21.0, 29.0, 22.522727272727273)"
07-12-2022 21:07:36.733002,"(4.2, 8.4, 7.1)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 14.2)","(5.0, 7.0, 6.377777777777778)","(3.6, 5.3, 4.8875)","(7.0, 13.0, 11.061538461538461)","(21.0, 29.0, 21.515151515151516)"
07-12-2022 21:07:37.762024,"(4.2, 8.4, 7.1)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 11.695652173913043)","(5.0, 7.0, 6.236363636363636)","(3.6, 5.3, 5.0)","(7.0, 13.0, 11.56)","(21.0, 29.0, 24.75)"
07-12-2022 21:07:38.708142,"(4.2, 8.4, 7.1)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 12.379310344827587)","(5.0, 7.0, 6.236363636363636)","(3.6, 5.3, 5.0)","(7.0, 13.0, 11.56)","(21.0, 27.0, 23.875)"
07-12-2022 21:07:39.716658,"(4.2, 8.4, 7.1)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 12.379310344827587)","(5.0, 6.8, 6.171428571428572)","(3.6, 5.3, 5.0)","(7.0, 13.0, 11.56)","(21.0, 27.0, 23.875)"
07-12-2022 21:07:40.635916,"(4.2, 8.4, 7.1)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 12.379310344827587)","(5.0, 6.8, 6.571428571428571)","(3.6, 5.3, 4.9625)","(7.0, 13.0, 12.2)","(21.0, 27.0, 21.782608695652172)"
07-12-2022 21:07:41.654313,"(4.2, 8.4, 6.542857142857143)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 12.379310344827587)","(5.0, 6.8, 6.666666666666666)","(3.6, 5.3, 4.9625)","(7.0, 13.0, 11.488888888888889)","(21.0, 27.0, 21.782608695652172)"
07-12-2022 21:07:42.596535,"(4.2, 8.2, 8.104)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 12.379310344827587)","(5.0, 6.8, 6.666666666666666)","(3.6, 5.3, 4.9625)","(7.0, 13.0, 11.488888888888889)","(21.0, 27.0, 21.782608695652172)"
07-12-2022 21:07:43.617257,"(4.2, 8.4, 7.75)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 13.448979591836734)","(5.0, 6.8, 5.8031250000000005)","(3.6, 5.3, 4.976923076923077)","(7.0, 13.0, 12.971428571428572)","(21.0, 27.0, 21.782608695652172)"
07-12-2022 21:07:44.691555,"(4.2, 8.4, 6.929411764705883)","(3.8, 4.3, 4.1869565217391305)","(9.0, 15.0, 13.566037735849056)","(5.0, 6.8, 6.095238095238095)","(3.6, 5.3, 4.371875)","(7.0, 13.5, 13.362962962962964)","(21.0, 27.0, 21.782608695652172)"
07-12-2022 21:07:45.659073,"(4.4, 8.4, 6.929411764705883)","(3.4, 4.3, 4.1869565217391305)","(10.0, 15.0, 13.566037735849056)","(5.0, 6.8, 6.095238095238095)","(3.7, 5.3, 4.330952380952381)","(7.5, 13.5, 13.362962962962964)","(21.0, 27.0, 20.72093023255814)"
07-12-2022 21:07:46.588564,"(4.4, 8.4, 6.929411764705883)","(3.4, 4.3, 4.1869565217391305)","(10.0, 15.0, 13.566037735849056)","(5.0, 6.8, 6.1)","(3.7, 5.3, 4.330952380952381)","(7.5, 13.5, 13.362962962962964)","(21.0, 27.0, 20.49056603773585)"
07-12-2022 21:07:47.619187,"(4.4, 8.4, 6.929411764705883)","(3.4, 4.3, 4.1869565217391305)","(10.0, 15.0, 13.566037735849056)","(5.0, 6.8, 6.1)","(3.7, 5.3, 4.584615384615385)","(7.5, 13.5, 13.4)","(21.0, 27.0, 22.875)"
07-12-2022 21:07:48.572203,"(4.4, 8.4, 6.8)","(3.4, 4.3, 4.1869565217391305)","(10.0, 15.0, 13.566037735849056)","(5.0, 6.8, 6.1)","(3.7, 5.2, 4.963636363636363)","(7.5, 13.5, 13.413953488372092)","(21.0, 26.0, 22.153846153846153)"
07-12-2022 21:07:49.505010,"(4.4, 8.4, 7.105882352941177)","(3.4, 4.3, 4.1869565217391305)","(10.0, 15.0, 13.566037735849056)","(5.0, 6.6, 6.475)","(3.7, 5.1, 4.963636363636363)","(7.5, 13.5, 12.808)","(21.0, 26.0, 23.22222222222222)"
07-12-2022 21:07:50.432629,"(4.4, 8.4, 7.4)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 13.344827586206897)","(5.0, 6.6, 6.2)","(3.7, 5.2, 4.584615384615385)","(7.5, 13.0, 12.925581395348837)","(21.0, 26.0, 22.153846153846153)"
07-12-2022 21:07:51.366563,"(4.4, 8.4, 7.4)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 13.344827586206897)","(5.0, 6.6, 6.3)","(3.7, 5.2, 4.584615384615385)","(7.5, 13.0, 12.5)","(21.0, 26.0, 24.076923076923077)"
07-12-2022 21:07:52.258402,"(4.4, 8.4, 7.4)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 13.344827586206897)","(5.0, 6.6, 6.2)","(3.7, 5.2, 4.584615384615385)","(7.5, 13.0, 12.5)","(21.0, 26.0, 22.0)"
07-12-2022 21:07:53.177293,"(4.4, 8.4, 7.976923076923077)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 13.344827586206897)","(5.0, 6.6, 6.3)","(3.7, 5.2, 4.825)","(7.5, 13.0, 12.727272727272727)","(21.0, 26.0, 23.0)"
07-12-2022 21:07:54.161575,"(4.4, 8.4, 8.071641791044776)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 13.344827586206897)","(5.0, 6.6, 6.222222222222222)","(3.7, 5.2, 4.54468085106383)","(7.5, 13.0, 12.903225806451612)","(21.0, 26.0, 22.842105263157894)"
07-12-2022 21:07:55.118470,"(4.4, 8.4, 8.04516129032258)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 13.344827586206897)","(5.0, 6.4, 6.272)","(3.7, 5.2, 4.7)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 23.0)"
07-12-2022 21:07:56.134060,"(4.4, 8.4, 8.04516129032258)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 12.10344827586207)","(5.0, 6.4, 6.142857142857143)","(3.7, 5.0, 4.507692307692308)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 21.6)"
07-12-2022 21:07:57.324069,"(4.4, 8.4, 7.4)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 12.36)","(5.0, 6.4, 6.222222222222222)","(3.7, 5.0, 4.7)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 22.333333333333332)"
07-12-2022 21:07:58.363672,"(4.4, 8.4, 7.4)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 12.36)","(5.0, 6.4, 6.272)","(3.7, 5.0, 4.877272727272727)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 21.6)"
07-12-2022 21:07:59.391771,"(4.4, 8.4, 7.6000000000000005)","(3.4, 4.3, 4.198039215686275)","(10.0, 15.0, 12.36)","(5.0, 6.4, 6.142857142857143)","(3.7, 5.0, 4.546153846153846)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 21.6)"
07-12-2022 21:08:00.491378,"(4.4, 8.4, 7.066666666666667)","(3.4, 4.3, 4.198039215686275)","(10.0, 14.5, 12.576923076923077)","(5.0, 6.4, 6.222222222222222)","(3.7, 5.1, 4.92)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 22.333333333333332)"
07-12-2022 21:08:01.517622,"(4.4, 8.4, 7.974468085106383)","(3.4, 4.3, 4.198039215686275)","(10.0, 14.5, 13.764705882352942)","(5.0, 6.4, 6.142857142857143)","(3.7, 5.1, 4.341176470588235)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 21.6)"
07-12-2022 21:08:02.472884,"(4.4, 8.4, 7.974468085106383)","(3.4, 4.3, 4.198039215686275)","(10.0, 14.5, 13.764705882352942)","(5.0, 6.4, 6.142857142857143)","(3.7, 4.8, 4.341176470588235)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 21.6)"
07-12-2022 21:08:03.479508,"(4.4, 8.4, 8.049122807017543)","(3.4, 4.3, 4.198039215686275)","(10.0, 14.5, 13.764705882352942)","(5.0, 6.4, 6.0588235294117645)","(3.7, 4.8, 4.259154929577465)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 21.8)"
07-12-2022 21:08:04.483881,"(4.4, 8.4, 8.015384615384615)","(3.4, 4.3, 4.198039215686275)","(10.0, 14.5, 13.931818181818182)","(5.0, 6.4, 5.88)","(3.7, 4.8, 4.3388888888888895)","(7.5, 13.0, 12.916666666666666)","(21.0, 26.0, 21.333333333333332)"
07-12-2022 21:08:05.424849,"(4.4, 8.4, 7.05)","(3.4, 4.3, 4.198039215686275)","(10.0, 14.5, 13.931818181818182)","(5.0, 6.4, 6.045454545454546)","(3.7, 4.7, 4.3388888888888895)","(7.5, 13.0, 12.583333333333334)","(21.0, 26.0, 21.8)"
07-12-2022 21:08:06.336028,"(4.4, 8.4, 7.32)","(3.4, 4.3, 4.198039215686275)","(10.0, 14.5, 13.931818181818182)","(5.0, 6.4, 6.045454545454546)","(3.7, 4.7, 4.3)","(7.5, 13.0, 12.772727272727273)","(21.0, 26.0, 21.333333333333332)"
07-12-2022 21:08:07.250988,"(4.4, 8.4, 7.05)","(3.4, 4.3, 4.198039215686275)","(10.0, 14.5, 13.307692307692308)","(5.0, 6.4, 6.045454545454546)","(3.7, 4.7, 4.45609756097561)","(7.5, 13.0, 12.583333333333334)","(21.0, 26.0, 21.8)"
07-12-2022 21:08:08.216575,"(4.4, 8.4, 7.32)","(3.4, 4.3, 4.1869565217391305)","(10.0, 14.5, 13.307692307692308)","(5.0, 6.4, 6.045454545454546)","(3.7, 4.7, 4.475862068965517)","(7.5, 13.0, 12.772727272727273)","(21.0, 26.0, 21.333333333333332)"
07-12-2022 21:08:09.194712,"(4.4, 8.4, 8.015384615384615)","(3.4, 4.3, 4.1869565217391305)","(10.0, 14.5, 13.307692307692308)","(5.0, 6.4, 5.88)","(3.7, 4.7, 4.475862068965517)","(7.5, 13.0, 12.583333333333334)","(21.0, 26.0, 21.8)"
07-12-2022 21:08:10.140716,"(4.4, 8.4, 7.873684210526316)","(3.4, 4.3, 4.1869565217391305)","(10.0, 14.5, 13.307692307692308)","(5.0, 6.4, 5.88)","(3.7, 4.7, 4.352631578947368)","(7.5, 13.0, 12.772727272727273)","(21.0, 26.0, 21.333333333333332)"
