,Counterfeit,Taken Back,Rock On Cowboy,Liam Skye,Bodee Bodee,Mind On My Money,Muffin Nuts
16-12-2022 11:20:21.583739,"(16.0, 29.0, 27.0)","(11.0, 16.5, 15.857142857142858)","(13.0, 16.0, 15.025641025641026)","(31.0, 75.0, 71.42857142857143)","(7.0, 8.6, 8.17142857142857)","(6.0, 9.2, 9.1)","(1.55, 1.76, 1.7541379310344827)"
16-12-2022 11:20:22.467070,"(17.0, 28.0, 27.285714285714285)","(11.0, 16.5, 15.857142857142858)","(13.0, 16.0, 15.025641025641026)","(31.0, 75.0, 71.42857142857143)","(7.0, 8.6, 8.17142857142857)","(6.0, 9.2, 9.046153846153846)","(1.55, 1.76, 1.7452173913043478)"
16-12-2022 11:20:23.367254,"(17.0, 28.0, 27.285714285714285)","(11.0, 16.5, 15.857142857142858)","(13.0, 16.0, 15.025641025641026)","(31.0, 75.0, 71.42857142857143)","(7.0, 8.6, 8.17142857142857)","(6.0, 9.6, 9.046153846153846)","(1.55, 1.76, 1.7452173913043478)"
16-12-2022 11:20:24.272498,"(17.0, 28.0, 27.285714285714285)","(11.0, 16.5, 15.857142857142858)","(13.0, 16.0, 15.025641025641026)","(31.0, 75.0, 71.42857142857143)","(7.0, 8.6, 8.17142857142857)","(6.0, 9.8, 8.857142857142858)","(1.55, 1.76, 1.7452173913043478)"
16-12-2022 11:20:25.167264,"(17.0, 28.0, 25.6)","(11.0, 16.5, 15.6)","(13.0, 16.0, 15.025641025641026)","(31.0, 75.0, 68.8)","(7.0, 9.0, 8.351219512195122)","(6.0, 9.8, 9.05)","(1.55, 1.76, 1.7452173913043478)"
16-12-2022 11:20:26.068699,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.8, 8.656)","(6.0, 9.8, 9.457142857142857)","(1.55, 1.76, 1.7524444444444445)"
16-12-2022 11:20:26.978468,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.8, 8.425)","(6.0, 9.8, 9.3)","(1.55, 1.76, 1.7422018348623853)"
16-12-2022 11:20:27.870551,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.516666666666666)","(6.0, 9.6, 9.25)","(1.55, 1.77, 1.7422018348623853)"
16-12-2022 11:20:28.758031,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.516666666666666)","(6.0, 9.6, 9.25)","(1.55, 1.77, 1.7422018348623853)"
16-12-2022 11:20:29.636015,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.516666666666666)","(6.0, 9.6, 9.25)","(1.55, 1.77, 1.7422018348623853)"
16-12-2022 11:20:30.504581,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.516666666666666)","(6.0, 9.6, 9.25)","(1.55, 1.77, 1.7422018348623853)"
16-12-2022 11:20:31.397381,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.516666666666666)","(6.0, 9.6, 9.25)","(1.55, 1.77, 1.7422018348623853)"
16-12-2022 11:20:32.263990,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.516666666666666)","(6.0, 9.6, 9.25)","(1.55, 1.77, 1.7422018348623853)"
16-12-2022 11:20:33.158750,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.516666666666666)","(6.0, 9.6, 9.25)","(1.55, 1.77, 1.7422018348623853)"
16-12-2022 11:20:34.032946,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.516666666666666)","(6.0, 9.6, 9.25)","(1.55, 1.77, 1.7422018348623853)"
16-12-2022 11:20:34.915346,"(17.0, 28.0, 26.5)","(11.0, 16.5, 15.970588235294118)","(13.0, 16.0, 15.05)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.516666666666666)","(6.0, 9.6, 9.25)","(1.55, 1.77, 1.7422018348623853)"
16-12-2022 11:20:35.806380,"(17.0, 27.0, 26.0)","(11.0, 16.5, 15.428571428571429)","(13.0, 16.0, 15.155555555555555)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.175757575757576)","(6.0, 9.2, 9.068421052631578)","(1.55, 1.76, 1.7510526315789474)"
16-12-2022 11:20:36.724965,"(17.0, 27.0, 26.0)","(11.0, 16.5, 15.923076923076923)","(13.0, 16.0, 14.86)","(31.0, 75.0, 73.4375)","(7.0, 8.6, 8.25)","(6.0, 9.2, 8.866666666666667)","(1.55, 1.76, 1.746923076923077)"
16-12-2022 11:20:37.632584,"(17.0, 27.0, 25.5)","(11.0, 16.5, 16.125)","(13.0, 16.0, 14.86)","(31.0, 75.0, 73.4375)","(7.0, 8.4, 8.23030303030303)","(6.0, 9.2, 8.905263157894737)","(1.55, 1.76, 1.746923076923077)"
16-12-2022 11:20:38.538731,"(17.0, 27.0, 25.5)","(11.0, 16.5, 16.125)","(13.0, 16.0, 14.86)","(31.0, 75.0, 73.4375)","(7.0, 8.4, 7.935483870967742)","(6.0, 9.0, 8.905263157894737)","(1.55, 1.76, 1.746923076923077)"
16-12-2022 11:20:39.445764,"(17.0, 27.0, 26.5)","(11.0, 16.5, 16.083333333333332)","(13.0, 16.0, 14.86)","(31.0, 75.0, 73.4375)","(7.0, 8.0, 7.935483870967742)","(6.0, 9.0, 8.905263157894737)","(1.55, 1.76, 1.746923076923077)"
16-12-2022 11:20:40.344667,"(17.0, 27.0, 26.5)","(11.0, 16.5, 16.083333333333332)","(13.0, 16.0, 14.86)","(31.0, 75.0, 73.4375)","(7.0, 8.0, 7.935483870967742)","(6.0, 9.0, 8.905263157894737)","(1.55, 1.76, 1.746923076923077)"
16-12-2022 11:20:41.251562,"(17.0, 27.0, 26.5)","(11.0, 16.5, 16.083333333333332)","(13.0, 16.0, 14.86)","(31.0, 75.0, 73.4375)","(7.0, 8.0, 7.935483870967742)","(6.0, 9.0, 8.905263157894737)","(1.55, 1.76, 1.746923076923077)"
16-12-2022 11:20:42.136048,"(17.0, 27.0, 26.5)","(11.0, 16.5, 16.083333333333332)","(13.0, 16.0, 14.86)","(31.0, 75.0, 73.4375)","(7.0, 8.0, 7.948717948717949)","(6.0, 9.0, 8.905263157894737)","(1.55, 1.76, 1.746923076923077)"
16-12-2022 11:20:43.032001,"(17.0, 28.0, 26.18181818181818)","(11.0, 16.5, 16.083333333333332)","(13.0, 16.0, 14.86)","(31.0, 75.0, 73.4375)","(7.0, 8.0, 7.895652173913043)","(6.0, 9.0, 8.905263157894737)","(1.55, 1.76, 1.751290322580645)"
16-12-2022 11:20:43.925077,"(17.0, 28.0, 26.18181818181818)","(11.0, 16.5, 16.083333333333332)","(12.0, 16.0, 14.86)","(31.0, 75.0, 73.4375)","(7.0, 8.0, 7.895652173913043)","(6.5, 9.0, 8.930769230769231)","(1.55, 1.76, 1.7472549019607844)"
16-12-2022 11:20:44.810536,"(17.0, 28.0, 26.18181818181818)","(11.0, 16.5, 16.15909090909091)","(12.0, 16.0, 14.86)","(31.0, 75.0, 65.0)","(7.0, 8.0, 7.8769230769230765)","(6.5, 9.0, 8.566666666666666)","(1.55, 1.75, 1.7472549019607844)"
16-12-2022 11:20:45.687206,"(17.0, 28.0, 26.91891891891892)","(11.0, 16.5, 16.15909090909091)","(12.0, 16.0, 15.109375)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.2, 8.088888888888889)","(6.5, 8.6, 8.566666666666666)","(1.55, 1.75, 1.7472549019607844)"
16-12-2022 11:20:46.598887,"(17.0, 28.0, 26.91891891891892)","(11.0, 16.5, 16.083333333333332)","(12.0, 16.0, 15.161764705882353)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.2, 8.028571428571428)","(6.5, 8.8, 8.692307692307692)","(1.55, 1.76, 1.7507692307692309)"
16-12-2022 11:20:47.485297,"(17.0, 28.0, 26.91891891891892)","(11.0, 16.5, 16.0)","(12.0, 16.0, 15.161764705882353)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.2, 8.061538461538461)","(6.5, 8.8, 8.692307692307692)","(1.55, 1.76, 1.7582608695652173)"
16-12-2022 11:20:48.382016,"(17.0, 28.0, 26.91891891891892)","(11.0, 16.5, 16.0)","(12.0, 16.0, 15.161764705882353)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.2, 7.963636363636363)","(6.5, 8.8, 8.692307692307692)","(1.55, 1.76, 1.7510526315789474)"
16-12-2022 11:20:49.267648,"(17.0, 28.0, 26.91891891891892)","(11.0, 16.5, 16.0)","(12.0, 16.0, 15.161764705882353)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.2, 7.963636363636363)","(6.5, 8.8, 8.692307692307692)","(1.55, 1.76, 1.7510526315789474)"
16-12-2022 11:20:50.182378,"(17.0, 28.0, 26.91891891891892)","(11.0, 17.0, 15.8)","(12.0, 16.0, 15.161764705882353)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.2, 7.8999999999999995)","(6.5, 8.8, 8.692307692307692)","(1.55, 1.76, 1.7510526315789474)"
16-12-2022 11:20:51.073176,"(17.0, 28.0, 26.91891891891892)","(11.0, 17.0, 15.8)","(12.0, 16.0, 15.161764705882353)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.0, 7.888888888888888)","(6.5, 8.8, 8.6)","(1.55, 1.76, 1.7510526315789474)"
16-12-2022 11:20:51.972227,"(17.0, 28.0, 26.91891891891892)","(11.0, 17.0, 15.714285714285714)","(12.0, 16.0, 15.161764705882353)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.0, 7.923076923076923)","(6.5, 8.6, 8.585714285714285)","(1.55, 1.76, 1.7510526315789474)"
16-12-2022 11:20:52.865002,"(17.0, 28.0, 26.91891891891892)","(11.0, 17.0, 15.714285714285714)","(12.0, 16.0, 15.161764705882353)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.0, 7.847058823529411)","(6.5, 8.6, 8.585714285714285)","(1.55, 1.76, 1.7510526315789474)"
16-12-2022 11:20:53.758375,"(17.0, 28.0, 26.91891891891892)","(11.0, 17.0, 15.714285714285714)","(12.0, 17.0, 16.65909090909091)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.0, 7.873170731707317)","(6.5, 8.6, 8.585714285714285)","(1.55, 1.76, 1.7510526315789474)"
16-12-2022 11:20:54.638667,"(17.0, 28.0, 24.8)","(11.0, 17.0, 15.578947368421053)","(12.0, 18.5, 17.5)","(31.0, 75.0, 72.91666666666667)","(7.0, 8.0, 7.847058823529411)","(6.5, 8.6, 8.59047619047619)","(1.55, 1.76, 1.7510526315789474)"
16-12-2022 11:20:55.534712,"(17.0, 28.0, 25.866666666666667)","(11.0, 17.0, 15.578947368421053)","(12.0, 18.5, 17.875)","(31.0, 75.0, 73.21428571428572)","(7.0, 8.2, 7.9818181818181815)","(6.5, 8.6, 8.593103448275862)","(1.55, 1.72, 1.7112121212121212)"
16-12-2022 11:20:56.425317,"(17.0, 28.0, 25.53846153846154)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 16.90909090909091)","(31.0, 75.0, 68.75)","(7.0, 8.2, 8.009756097560976)","(6.5, 8.8, 8.692307692307692)","(1.55, 1.72, 1.7112121212121212)"
16-12-2022 11:20:57.310308,"(17.0, 28.0, 25.53846153846154)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 16.90909090909091)","(31.0, 75.0, 69.56521739130434)","(7.0, 8.2, 8.009756097560976)","(6.5, 8.8, 8.66)","(1.55, 1.72, 1.7038144329896907)"
16-12-2022 11:20:58.216497,"(17.0, 28.0, 25.53846153846154)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 16.90909090909091)","(31.0, 75.0, 69.56521739130434)","(7.0, 8.2, 7.999999999999999)","(6.5, 8.8, 8.66)","(1.55, 1.71, 1.7038144329896907)"
16-12-2022 11:20:59.116709,"(17.0, 28.0, 25.53846153846154)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 16.90909090909091)","(31.0, 75.0, 73.6842105263158)","(7.0, 8.2, 7.999999999999999)","(6.5, 8.8, 8.66)","(1.55, 1.71, 1.6968085106382977)"
16-12-2022 11:21:00.032510,"(17.0, 28.0, 25.53846153846154)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 16.90909090909091)","(31.0, 75.0, 73.6842105263158)","(7.0, 8.2, 7.999999999999999)","(6.5, 8.8, 8.66)","(1.55, 1.71, 1.6952631578947368)"
16-12-2022 11:21:00.925597,"(17.0, 28.0, 25.53846153846154)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 16.90909090909091)","(31.0, 75.0, 73.6842105263158)","(7.0, 8.2, 8.049999999999999)","(6.5, 9.2, 8.825)","(1.55, 1.7, 1.688)"
16-12-2022 11:21:01.826957,"(17.0, 28.0, 25.53846153846154)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 16.90909090909091)","(31.0, 75.0, 73.6842105263158)","(7.0, 8.2, 7.988235294117646)","(6.5, 9.2, 9.0)","(1.55, 1.7, 1.688)"
16-12-2022 11:21:02.721671,"(17.0, 27.0, 26.142857142857142)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 16.90909090909091)","(31.0, 75.0, 73.6842105263158)","(7.0, 8.2, 8.049999999999999)","(6.5, 9.2, 9.063636363636363)","(1.55, 1.7, 1.688)"
16-12-2022 11:21:03.606709,"(17.0, 27.0, 26.142857142857142)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 17.625)","(31.0, 75.0, 73.6842105263158)","(7.0, 8.2, 8.049999999999999)","(6.5, 9.2, 9.063636363636363)","(1.55, 1.7, 1.685)"
16-12-2022 11:21:04.489267,"(17.0, 27.0, 26.25)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 17.770833333333332)","(31.0, 75.0, 65.0)","(7.0, 8.2, 8.118181818181817)","(6.5, 9.2, 9.063636363636363)","(1.55, 1.69, 1.685)"
16-12-2022 11:21:05.389674,"(17.0, 27.0, 26.666666666666668)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 17.428571428571427)","(31.0, 75.0, 65.0)","(7.0, 8.2, 8.126530612244897)","(6.5, 9.2, 9.123076923076923)","(1.55, 1.69, 1.685)"
16-12-2022 11:21:06.272428,"(17.0, 27.0, 26.647058823529413)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 17.75)","(31.0, 75.0, 74.0)","(7.0, 8.2, 8.126530612244897)","(6.5, 9.2, 9.123076923076923)","(1.55, 1.69, 1.6889795918367347)"
16-12-2022 11:21:07.162256,"(17.0, 27.0, 26.647058823529413)","(11.0, 17.0, 15.772727272727273)","(12.0, 18.5, 17.75)","(31.0, 75.0, 74.0)","(7.0, 8.2, 8.136842105263158)","(6.5, 9.2, 9.1)","(1.55, 1.69, 1.660235092968583)"
16-12-2022 11:21:08.044870,"(17.0, 27.0, 26.647058823529413)","(11.0, 17.0, 15.772727272727273)","(12.0, 19.0, 18.0)","(31.0, 75.0, 72.5)","(7.0, 8.6, 8.525)","(6.5, 9.2, 9.1)","(1.55, 1.68, 1.6714583333333333)"
16-12-2022 11:21:08.948905,"(17.0, 27.0, 26.647058823529413)","(11.0, 17.0, 15.5)","(12.0, 19.0, 18.086956521739133)","(31.0, 75.0, 72.5)","(7.0, 8.4, 8.266666666666667)","(6.5, 9.2, 9.1)","(1.55, 1.67, 1.6563999999999999)"
16-12-2022 11:21:09.827471,"(17.0, 27.0, 26.647058823529413)","(11.0, 17.0, 16.53846153846154)","(12.0, 19.5, 18.0)","(31.0, 75.0, 70.0)","(7.0, 8.4, 8.266666666666667)","(6.5, 9.8, 9.481818181818182)","(1.55, 1.66, 1.6563999999999999)"
16-12-2022 11:21:10.741697,"(17.0, 27.0, 26.647058823529413)","(11.0, 17.5, 16.05263157894737)","(12.0, 19.5, 18.5)","(31.0, 80.0, 70.0)","(7.0, 8.4, 8.276923076923078)","(6.5, 9.8, 9.2)","(1.55, 1.65, 1.6454716981132076)"
16-12-2022 11:21:11.639155,"(17.0, 27.0, 26.647058823529413)","(11.0, 17.5, 16.05263157894737)","(12.0, 19.5, 18.5)","(31.0, 80.0, 70.0)","(7.0, 8.4, 8.276923076923078)","(6.5, 9.6, 9.3)","(1.55, 1.65, 1.63825)"
16-12-2022 11:21:12.535187,"(17.0, 27.0, 26.333333333333332)","(11.0, 17.5, 16.342105263157894)","(12.0, 20.0, 18.857142857142858)","(31.0, 80.0, 70.0)","(7.0, 8.4, 8.327272727272728)","(6.5, 9.6, 9.52)","(1.55, 1.65, 1.6386842105263157)"
16-12-2022 11:21:13.455442,"(17.0, 27.0, 26.5)","(11.0, 17.5, 16.205882352941178)","(12.0, 20.0, 19.076923076923077)","(31.0, 80.0, 70.0)","(7.0, 8.4, 8.172972972972973)","(6.5, 9.6, 9.45)","(1.55, 1.64, 1.63475)"
16-12-2022 11:21:14.344218,"(17.0, 27.0, 26.5)","(11.0, 17.5, 16.923076923076923)","(12.0, 20.0, 17.0)","(31.0, 75.0, 72.77777777777777)","(7.0, 8.4, 8.172972972972973)","(6.5, 9.6, 9.45)","(1.55, 1.64, 1.63475)"
16-12-2022 11:21:15.236080,"(17.0, 27.0, 26.0)","(11.0, 17.5, 16.818181818181817)","(12.0, 20.0, 17.0)","(31.0, 75.0, 72.77777777777777)","(7.0, 8.4, 8.172972972972973)","(6.5, 9.6, 9.8125)","(1.55, 1.64, 1.6342105263157893)"
16-12-2022 11:21:16.126400,"(17.0, 27.0, 26.57142857142857)","(11.0, 17.5, 16.818181818181817)","(12.0, 20.0, 19.142857142857142)","(31.0, 75.0, 67.5)","(7.0, 8.4, 8.278260869565218)","(6.5, 10.0, 9.863636363636363)","(1.55, 1.65, 1.6438073394495412)"
16-12-2022 11:21:17.012787,"(17.0, 27.0, 26.57142857142857)","(11.0, 17.5, 16.818181818181817)","(12.0, 20.0, 19.357142857142858)","(31.0, 75.0, 70.0)","(7.0, 8.4, 8.278260869565218)","(6.5, 10.0, 9.863636363636363)","(1.55, 1.65, 1.6438073394495412)"
16-12-2022 11:21:17.895949,"(17.0, 27.0, 26.57142857142857)","(11.0, 17.5, 16.818181818181817)","(12.0, 20.0, 19.357142857142858)","(31.0, 75.0, 70.0)","(7.0, 8.4, 8.278260869565218)","(6.5, 10.0, 9.863636363636363)","(1.55, 1.65, 1.6352459016393441)"
16-12-2022 11:21:18.793270,"(18.0, 26.0, 24.685714285714287)","(11.0, 17.5, 16.818181818181817)","(12.0, 20.0, 19.357142857142858)","(31.0, 80.0, 70.0)","(6.5, 8.4, 8.3)","(7.0, 10.0, 9.84)","(1.5, 1.65, 1.6575757575757575)"
16-12-2022 11:21:19.679122,"(18.0, 26.0, 24.685714285714287)","(11.0, 17.5, 16.818181818181817)","(12.0, 20.0, 18.609756097560975)","(31.0, 80.0, 75.45454545454545)","(6.5, 8.4, 8.3)","(7.0, 10.0, 9.84)","(1.5, 1.67, 1.6748648648648647)"
16-12-2022 11:21:20.576453,"(18.0, 26.0, 24.685714285714287)","(11.0, 17.5, 16.529411764705884)","(12.0, 20.0, 18.609756097560975)","(31.0, 75.0, 73.0)","(6.5, 8.4, 8.3)","(7.0, 10.0, 9.84)","(1.5, 1.69, 1.6986666666666665)"
16-12-2022 11:21:21.475708,"(18.0, 26.0, 24.5625)","(12.0, 17.5, 16.452380952380953)","(12.0, 20.0, 18.323529411764707)","(31.0, 75.0, 73.0)","(6.5, 9.2, 8.821052631578947)","(7.0, 10.0, 9.7)","(1.5, 1.7, 1.6985714285714286)"
16-12-2022 11:21:22.382273,"(18.0, 26.0, 22.166666666666668)","(12.0, 17.5, 16.205882352941178)","(12.0, 20.0, 18.323529411764707)","(31.0, 75.0, 72.77777777777777)","(6.5, 9.6, 8.553846153846154)","(7.0, 10.0, 9.7)","(1.5, 1.7, 1.6995698924731182)"
16-12-2022 11:21:23.287170,"(18.0, 26.0, 22.166666666666668)","(12.0, 17.5, 16.205882352941178)","(12.0, 19.5, 19.205882352941178)","(31.0, 75.0, 72.77777777777777)","(6.5, 9.4, 8.9)","(7.0, 10.0, 9.93142857142857)","(1.5, 1.7, 1.6845132743362832)"
16-12-2022 11:21:24.184928,"(18.0, 26.0, 22.166666666666668)","(12.0, 17.5, 16.342105263157894)","(12.0, 19.0, 18.764705882352942)","(31.0, 75.0, 73.0)","(6.5, 9.4, 9.057142857142857)","(7.0, 10.0, 9.914285714285715)","(1.5, 1.71, 1.7082857142857142)"
16-12-2022 11:21:25.072673,"(18.0, 26.0, 22.166666666666668)","(12.0, 17.0, 14.5)","(12.0, 19.0, 18.764705882352942)","(31.0, 75.0, 61.666666666666664)","(6.5, 9.4, 9.057142857142857)","(7.0, 10.0, 9.713513513513513)","(1.5, 1.71, 1.7070967741935483)"
16-12-2022 11:21:25.959873,"(18.0, 26.0, 22.307692307692307)","(12.0, 17.0, 14.23076923076923)","(12.0, 19.0, 18.789473684210527)","(31.0, 75.0, 61.5)","(6.5, 9.4, 9.290909090909091)","(7.0, 9.8, 9.713513513513513)","(1.5, 1.71, 1.7070967741935483)"
16-12-2022 11:21:26.860525,"(18.0, 26.0, 22.307692307692307)","(12.0, 15.5, 14.852941176470589)","(12.0, 19.0, 18.789473684210527)","(31.0, 75.0, 61.5)","(6.5, 9.4, 9.290909090909091)","(7.0, 9.8, 9.600000000000001)","(1.5, 1.71, 1.6302218821729149)"
16-12-2022 11:21:27.747317,"(18.0, 26.0, 23.428571428571427)","(12.0, 17.0, 14.1875)","(12.0, 19.0, 18.25)","(31.0, 75.0, 64.2)","(6.5, 9.2, 8.8)","(7.0, 9.8, 9.84)","(1.5, 1.64, 1.6223455933379598)"
16-12-2022 11:21:28.633569,"(18.0, 26.0, 23.6)","(12.0, 17.0, 15.05)","(12.0, 19.5, 18.954545454545453)","(31.0, 75.0, 66.0)","(6.5, 9.4, 9.0)","(7.0, 10.0, 9.84)","(1.5, 1.64, 1.6376041666666665)"
16-12-2022 11:21:29.518763,"(18.0, 26.0, 23.428571428571427)","(12.0, 17.0, 14.923076923076923)","(12.0, 21.0, 19.833333333333332)","(31.0, 75.0, 64.2)","(6.5, 9.6, 9.12)","(7.0, 10.0, 9.45)","(1.5, 1.68, 1.6583018867924528)"
16-12-2022 11:21:30.384181,"(18.0, 26.0, 23.714285714285715)","(12.0, 17.0, 14.81081081081081)","(12.0, 21.0, 19.833333333333332)","(31.0, 75.0, 66.0)","(6.5, 9.6, 8.88)","(7.0, 10.0, 9.45)","(1.5, 1.68, 1.6514285714285712)"
16-12-2022 11:21:31.271874,"(18.0, 26.0, 24.76923076923077)","(12.0, 17.0, 14.81081081081081)","(12.0, 19.0, 18.07894736842105)","(31.0, 75.0, 66.0)","(6.5, 9.6, 8.88)","(7.0, 10.0, 9.633333333333333)","(1.5, 1.67, 1.660702479338843)"
16-12-2022 11:21:32.176594,"(18.0, 26.0, 24.0)","(12.0, 17.0, 14.672413793103448)","(12.0, 18.0, 16.734375)","(31.0, 75.0, 62.5)","(6.5, 9.6, 8.7)","(7.0, 10.0, 9.633333333333333)","(1.5, 1.67, 1.660702479338843)"
16-12-2022 11:21:33.070639,"(18.0, 27.0, 24.75)","(12.0, 16.5, 15.73076923076923)","(12.0, 18.0, 16.734375)","(31.0, 75.0, 62.5)","(6.5, 9.6, 8.7)","(7.0, 10.0, 9.633333333333333)","(1.5, 1.67, 1.6566336633663366)"
16-12-2022 11:21:33.960156,"(18.0, 27.0, 24.75)","(12.0, 16.5, 15.73076923076923)","(12.0, 18.0, 16.734375)","(31.0, 75.0, 62.5)","(6.5, 9.6, 8.7)","(7.0, 10.0, 9.633333333333333)","(1.5, 1.67, 1.6557746478873239)"
16-12-2022 11:21:34.846486,"(18.0, 27.0, 24.75)","(12.0, 16.5, 15.59090909090909)","(12.0, 18.0, 16.96153846153846)","(31.0, 75.0, 66.0)","(6.5, 9.6, 9.130434782608695)","(7.0, 10.0, 9.633333333333333)","(1.5, 1.66, 1.6557746478873239)"
16-12-2022 11:21:35.750471,"(18.0, 27.0, 26.0)","(12.0, 16.5, 15.59090909090909)","(12.0, 18.0, 17.20689655172414)","(31.0, 75.0, 71.8235294117647)","(6.5, 9.6, 9.308108108108108)","(7.0, 10.0, 9.854545454545454)","(1.5, 1.66, 1.65625)"
16-12-2022 11:21:36.651893,"(18.0, 27.0, 26.0)","(12.0, 16.5, 15.59090909090909)","(12.0, 18.0, 17.20689655172414)","(31.0, 75.0, 71.8235294117647)","(6.5, 9.6, 9.308108108108108)","(7.0, 10.0, 10.15952380952381)","(1.5, 1.66, 1.6577272727272727)"
16-12-2022 11:21:37.543550,"(17.0, 27.0, 26.0)","(12.0, 17.0, 15.452380952380953)","(13.0, 18.0, 17.36111111111111)","(31.0, 75.0, 68.25)","(7.0, 9.4, 9.031578947368422)","(7.0, 10.5, 10.15952380952381)","(1.5, 1.67, 1.65625)"
16-12-2022 11:21:38.433645,"(17.0, 27.0, 26.0)","(12.0, 17.0, 15.452380952380953)","(13.0, 18.0, 17.36111111111111)","(31.0, 75.0, 68.25)","(7.0, 9.4, 9.01818181818182)","(7.0, 10.5, 10.708108108108108)","(1.5, 1.66, 1.65625)"
16-12-2022 11:21:39.325353,"(17.0, 27.0, 26.0)","(12.0, 17.0, 15.452380952380953)","(13.0, 18.0, 17.06756756756757)","(31.0, 75.0, 68.25)","(7.0, 9.4, 9.14074074074074)","(7.0, 11.0, 10.314285714285715)","(1.5, 1.66, 1.65625)"
16-12-2022 11:21:40.220437,"(17.0, 27.0, 26.0)","(12.0, 17.0, 15.452380952380953)","(13.0, 18.0, 17.06756756756757)","(31.0, 75.0, 68.25)","(7.0, 9.4, 9.14074074074074)","(7.0, 11.0, 10.619047619047619)","(1.5, 1.66, 1.65625)"
16-12-2022 11:21:41.082609,"(17.0, 30.0, 28.133333333333333)","(12.0, 17.0, 15.58695652173913)","(13.0, 18.0, 16.810344827586206)","(31.0, 75.0, 57.142857142857146)","(7.0, 9.2, 9.18153846153846)","(7.0, 11.0, 10.619047619047619)","(1.5, 1.66, 1.65625)"
16-12-2022 11:21:41.969824,"(17.0, 30.0, 28.285714285714285)","(12.0, 17.0, 15.923076923076923)","(13.0, 18.0, 16.5625)","(31.0, 75.0, 57.142857142857146)","(7.0, 9.2, 9.181249999999999)","(7.0, 11.0, 10.714285714285714)","(1.5, 1.66, 1.65625)"
16-12-2022 11:21:42.867418,"(17.0, 30.0, 28.285714285714285)","(12.0, 17.0, 15.923076923076923)","(13.0, 18.0, 16.59375)","(31.0, 75.0, 66.0)","(7.0, 9.2, 9.184761904761904)","(7.0, 11.0, 11.765789473684212)","(1.5, 1.66, 1.624)"
16-12-2022 11:21:43.767706,"(17.0, 30.0, 28.153846153846153)","(12.0, 17.0, 15.620689655172415)","(13.0, 18.0, 16.88888888888889)","(31.0, 75.0, 65.35714285714286)","(7.0, 9.2, 9.114285714285714)","(7.0, 12.5, 12.263157894736842)","(1.5, 1.64, 1.6621052631578948)"
