,Only One Don,Brilliant Art,Whata Terror,Royal Princess,Goldies A Delight,Vanity Bay,Melton Beach Nz,Holdingno Currency,Aqua Cruiser,Studleigh Sonny,Arts Peregrine,Major Mischief
16-12-2022 15:28:07.620110,"(6.5, 10.5, 9.614285714285714)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.3)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.6)","(19.0, 34.0, 27.6)","(3.9, 99999, 99990)","(20.0, 36.0, 32.66666666666667)","(81.0, 120.0, 92.5)","(3.6, 5.8, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:09.168209,"(6.5, 10.5, 9.05)","(21.0, 42.0, 38.0)","(11.0, 18.5, 15.3)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.6)","(19.0, 34.0, 27.6)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 92.5)","(3.6, 5.8, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:10.538839,"(6.5, 10.5, 9.05)","(21.0, 42.0, 38.0)","(11.0, 18.5, 15.3)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.6)","(19.0, 34.0, 27.6)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 92.5)","(3.6, 5.8, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:11.855176,"(6.5, 10.5, 9.05)","(21.0, 42.0, 38.0)","(11.0, 18.5, 15.3)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 27.6)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 92.5)","(3.6, 5.8, 5.0285714285714285)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:13.254609,"(6.5, 10.5, 9.05)","(21.0, 42.0, 38.0)","(11.0, 18.5, 15.3)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 88.75)","(3.6, 5.8, 5.0285714285714285)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:14.679907,"(6.5, 10.5, 9.05)","(21.0, 42.0, 38.0)","(11.0, 18.5, 15.3)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.0285714285714285)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:16.040826,"(6.5, 10.5, 9.05)","(21.0, 42.0, 38.0)","(11.0, 18.5, 15.3)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:17.464830,"(6.5, 10.5, 9.05)","(21.0, 42.0, 38.0)","(11.0, 18.5, 15.3)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:18.852525,"(6.5, 10.5, 9.05)","(21.0, 42.0, 38.0)","(11.0, 18.5, 14.75)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:20.278002,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 14.75)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:21.687932,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 14.75)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:23.112216,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:24.451775,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:25.982840,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:27.657756,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:29.142934,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:30.558444,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:32.079825,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:33.578416,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:35.010853,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:36.519419,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 16.625)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:37.956993,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:39.462843,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:41.015257,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:42.622600,"(6.5, 10.5, 9.05)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:44.144880,"(6.5, 10.5, 9.15)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:45.685880,"(6.5, 10.5, 9.15)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:47.243056,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:48.829800,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:50.414953,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:51.994863,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:53.459984,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:54.971005,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:56.652434,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:28:58.425010,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:00.089859,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:01.798284,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 13.833333333333334)","(26.0, 60.0, 41.333333333333336)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:03.617907,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 60.0, 45.55555555555556)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:05.220890,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 50.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:06.815125,"(6.5, 10.5, 9.9)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:08.504615,"(6.5, 10.5, 10.3)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:10.108818,"(6.5, 10.5, 10.3)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 5.233333333333333)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:11.672509,"(6.5, 10.5, 10.3)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 4.84)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:13.644783,"(6.5, 10.5, 8.833333333333334)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 4.84)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:15.823948,"(6.5, 10.5, 8.833333333333334)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 4.84)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:17.618511,"(6.5, 10.5, 8.833333333333334)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 4.84)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:19.326970,"(6.5, 10.5, 8.833333333333334)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 4.84)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:21.061906,"(6.5, 10.5, 8.833333333333334)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 4.84)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:22.871625,"(6.5, 10.5, 8.833333333333334)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 15.25)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 4.84)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:24.543474,"(6.5, 10.5, 9.35)","(21.0, 42.0, 34.666666666666664)","(11.0, 18.5, 14.166666666666666)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 28.666666666666664)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.8, 4.95)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:26.285761,"(6.5, 10.5, 9.35)","(21.0, 42.0, 27.333333333333332)","(11.0, 18.5, 14.166666666666666)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.7, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:28.445435,"(6.5, 10.5, 9.35)","(21.0, 42.0, 27.333333333333332)","(11.0, 18.5, 13.444444444444445)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:30.489101,"(6.5, 10.5, 9.35)","(21.0, 42.0, 27.333333333333332)","(11.0, 18.5, 13.444444444444445)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:33.181571,"(6.5, 10.5, 9.35)","(21.0, 42.0, 27.333333333333332)","(11.0, 18.5, 13.444444444444445)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 36.0, 31.333333333333336)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:35.485149,"(6.5, 10.5, 9.35)","(21.0, 42.0, 27.333333333333332)","(11.0, 18.5, 13.444444444444445)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 36.0, 28.5)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:37.498753,"(6.5, 10.5, 9.35)","(21.0, 42.0, 27.333333333333332)","(11.0, 18.5, 13.444444444444445)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 36.0, 28.5)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:39.378641,"(6.5, 10.5, 9.35)","(21.0, 42.0, 27.333333333333332)","(11.0, 18.5, 13.444444444444445)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 36.0, 28.5)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:41.874525,"(6.5, 10.5, 9.35)","(21.0, 42.0, 27.333333333333332)","(11.0, 18.5, 14.4)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 36.0, 28.5)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
16-12-2022 15:29:44.089825,"(6.5, 10.5, 9.35)","(21.0, 42.0, 27.333333333333332)","(11.0, 18.0, 13.666666666666666)","(26.0, 48.0, 44.0)","(4.6, 7.2, 6.0)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 36.0, 28.5)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 18.666666666666668)","(17.0, 28.0, 22.8)"
