,Placid Hero,Elite Randy,Abby Doll,Moonlight Jack,No Joke,Nancy Baker,Distal,Storm Shelter
1015,"[datetime.datetime(2022, 11, 28, 16, 53, 6, 153197), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 16, 53, 6, 153197), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 6, 153197), 3.8, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 6, 153197), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 6, 153197), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 6, 153197), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 6, 153197), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 6, 153197), 18.0, 65.0]"
1016,"[datetime.datetime(2022, 11, 28, 16, 53, 7, 284862), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 16, 53, 7, 284862), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 7, 284862), 3.8, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 7, 284862), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 7, 284862), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 7, 284862), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 7, 284862), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 7, 284862), 18.0, 65.0]"
1017,"[datetime.datetime(2022, 11, 28, 16, 53, 8, 448155), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 16, 53, 8, 448155), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 8, 448155), 3.8, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 8, 448155), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 8, 448155), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 8, 448155), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 8, 448155), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 8, 448155), 18.0, 65.0]"
1018,"[datetime.datetime(2022, 11, 28, 16, 53, 9, 600514), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 53, 9, 600514), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 9, 600514), 3.8, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 9, 600514), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 9, 600514), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 9, 600514), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 9, 600514), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 9, 600514), 18.0, 65.0]"
1019,"[datetime.datetime(2022, 11, 28, 16, 53, 10, 748228), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 53, 10, 748228), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 10, 748228), 3.8, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 10, 748228), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 10, 748228), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 10, 748228), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 10, 748228), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 10, 748228), 18.0, 65.0]"
1020,"[datetime.datetime(2022, 11, 28, 16, 53, 11, 904031), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 53, 11, 904031), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 11, 904031), 3.8, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 11, 904031), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 11, 904031), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 11, 904031), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 11, 904031), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 11, 904031), 18.0, 65.0]"
1021,"[datetime.datetime(2022, 11, 28, 16, 53, 13, 51844), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 53, 13, 51844), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 13, 51844), 3.8, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 13, 51844), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 13, 51844), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 13, 51844), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 13, 51844), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 13, 51844), 18.0, 65.0]"
1022,"[datetime.datetime(2022, 11, 28, 16, 53, 14, 189423), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 53, 14, 189423), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 14, 189423), 3.8, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 14, 189423), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 14, 189423), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 14, 189423), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 14, 189423), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 14, 189423), 18.0, 65.0]"
1023,"[datetime.datetime(2022, 11, 28, 16, 53, 15, 333751), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 333751), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 333751), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 333751), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 333751), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 333751), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 333751), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 333751), 18.0, 65.0]"
1024,"[datetime.datetime(2022, 11, 28, 16, 53, 16, 465689), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 465689), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 465689), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 465689), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 465689), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 465689), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 465689), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 465689), 18.0, 65.0]"
1025,"[datetime.datetime(2022, 11, 28, 16, 53, 17, 597046), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 597046), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 597046), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 597046), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 597046), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 597046), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 597046), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 597046), 18.0, 65.0]"
1026,"[datetime.datetime(2022, 11, 28, 16, 53, 18, 728656), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 728656), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 728656), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 728656), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 728656), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 728656), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 728656), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 728656), 18.0, 60.0]"
1027,"[datetime.datetime(2022, 11, 28, 16, 53, 19, 956077), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 53, 19, 956077), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 19, 956077), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 19, 956077), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 19, 956077), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 19, 956077), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 19, 956077), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 19, 956077), 18.0, 60.0]"
1028,"[datetime.datetime(2022, 11, 28, 16, 53, 21, 83787), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 83787), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 83787), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 83787), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 83787), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 83787), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 83787), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 83787), 18.0, 60.0]"
1029,"[datetime.datetime(2022, 11, 28, 16, 53, 22, 222994), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 222994), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 222994), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 222994), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 222994), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 222994), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 222994), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 222994), 18.0, 60.0]"
1030,"[datetime.datetime(2022, 11, 28, 16, 53, 23, 348604), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 348604), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 348604), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 348604), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 348604), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 348604), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 348604), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 348604), 18.0, 60.0]"
1031,"[datetime.datetime(2022, 11, 28, 16, 53, 24, 481606), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 481606), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 481606), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 481606), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 481606), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 481606), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 481606), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 481606), 18.0, 65.0]"
1032,"[datetime.datetime(2022, 11, 28, 16, 53, 25, 617529), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 617529), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 617529), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 617529), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 617529), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 617529), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 617529), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 617529), 18.0, 65.0]"
1033,"[datetime.datetime(2022, 11, 28, 16, 53, 26, 751810), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 751810), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 751810), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 751810), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 751810), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 751810), 91.0, 560.0]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 751810), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 751810), 18.0, 65.0]"
1034,"[datetime.datetime(2022, 11, 28, 16, 53, 27, 889837), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 27, 889837), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 27, 889837), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 27, 889837), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 27, 889837), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 27, 889837), 91.0, 560.0]","[datetime.datetime(2022, 11, 28, 16, 53, 27, 889837), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 27, 889837), 18.0, 60.0]"
1035,"[datetime.datetime(2022, 11, 28, 16, 53, 29, 15555), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 15555), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 15555), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 15555), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 15555), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 15555), 91.0, 560.0]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 15555), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 15555), 18.0, 60.0]"
1036,"[datetime.datetime(2022, 11, 28, 16, 53, 30, 146742), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 146742), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 146742), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 146742), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 146742), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 146742), 91.0, 560.0]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 146742), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 146742), 18.0, 60.0]"
1037,"[datetime.datetime(2022, 11, 28, 16, 53, 31, 272599), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 272599), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 272599), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 272599), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 272599), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 272599), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 272599), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 272599), 18.0, 60.0]"
1038,"[datetime.datetime(2022, 11, 28, 16, 53, 32, 411717), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 411717), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 411717), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 411717), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 411717), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 411717), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 411717), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 411717), 18.0, 60.0]"
1039,"[datetime.datetime(2022, 11, 28, 16, 53, 33, 556667), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 556667), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 556667), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 556667), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 556667), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 556667), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 556667), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 556667), 18.0, 65.0]"
1040,"[datetime.datetime(2022, 11, 28, 16, 53, 34, 741908), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 741908), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 741908), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 741908), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 741908), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 741908), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 741908), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 741908), 18.0, 65.0]"
1041,"[datetime.datetime(2022, 11, 28, 16, 53, 35, 881661), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 35, 881661), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 35, 881661), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 35, 881661), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 35, 881661), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 35, 881661), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 35, 881661), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 35, 881661), 18.0, 60.0]"
1042,"[datetime.datetime(2022, 11, 28, 16, 53, 37, 79899), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 79899), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 79899), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 79899), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 79899), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 79899), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 79899), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 79899), 18.0, 60.0]"
1043,"[datetime.datetime(2022, 11, 28, 16, 53, 38, 216534), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 216534), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 216534), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 216534), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 216534), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 216534), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 216534), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 216534), 18.0, 60.0]"
1044,"[datetime.datetime(2022, 11, 28, 16, 53, 39, 348821), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 348821), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 348821), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 348821), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 348821), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 348821), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 348821), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 348821), 18.0, 60.0]"
1045,"[datetime.datetime(2022, 11, 28, 16, 53, 40, 488526), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 488526), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 488526), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 488526), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 488526), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 488526), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 488526), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 488526), 18.0, 60.0]"
1046,"[datetime.datetime(2022, 11, 28, 16, 53, 41, 614850), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 614850), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 614850), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 614850), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 614850), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 614850), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 614850), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 614850), 18.0, 65.0]"
1047,"[datetime.datetime(2022, 11, 28, 16, 53, 42, 750633), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 750633), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 750633), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 750633), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 750633), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 750633), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 750633), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 750633), 18.0, 65.0]"
1048,"[datetime.datetime(2022, 11, 28, 16, 53, 43, 877807), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 43, 877807), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 43, 877807), 3.8, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 43, 877807), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 16, 53, 43, 877807), 19.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 43, 877807), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 43, 877807), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 43, 877807), 18.0, 65.0]"
1049,"[datetime.datetime(2022, 11, 28, 16, 53, 45, 28751), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 28751), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 28751), 3.7, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 28751), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 28751), 20.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 28751), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 28751), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 28751), 18.0, 60.0]"
1050,"[datetime.datetime(2022, 11, 28, 16, 53, 46, 167818), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 167818), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 167818), 3.7, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 167818), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 167818), 20.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 167818), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 167818), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 167818), 18.0, 60.0]"
1051,"[datetime.datetime(2022, 11, 28, 16, 53, 47, 314291), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 314291), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 314291), 3.7, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 314291), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 314291), 20.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 314291), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 314291), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 314291), 18.0, 60.0]"
1052,"[datetime.datetime(2022, 11, 28, 16, 53, 48, 447279), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 447279), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 447279), 3.7, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 447279), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 447279), 20.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 447279), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 447279), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 447279), 18.0, 60.0]"
1053,"[datetime.datetime(2022, 11, 28, 16, 53, 49, 581603), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 581603), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 581603), 3.7, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 581603), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 581603), 20.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 581603), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 581603), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 581603), 18.0, 65.0]"
1054,"[datetime.datetime(2022, 11, 28, 16, 53, 50, 729593), 3.9, 5.3]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 729593), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 729593), 3.7, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 729593), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 729593), 20.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 729593), 91.0, 480.0]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 729593), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 729593), 18.0, 65.0]"
