,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 09:58:12.324532,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.863636363636365)","(8.5, 19.0, 14.476923076923077)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 2.971)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.188235294117646)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:13.647177,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.863636363636365)","(8.5, 19.0, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.188235294117646)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:14.953935,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.863636363636365)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.188235294117646)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:16.308069,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.188235294117646)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:17.678329,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.188235294117646)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:19.016373,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.369230769230769)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:20.365237,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.369230769230769)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:21.717251,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.369230769230769)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:23.052879,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.369230769230769)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:24.445605,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.433333333333333)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:25.847504,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 5.15)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:27.187582,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:28.600231,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:29.898752,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:31.293024,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:32.673151,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:34.060241,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.433333333333334)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:35.398265,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.5, 16.044444444444444)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:36.784394,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.0, 16.044444444444444)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:38.139654,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.0, 16.044444444444444)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:39.566826,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.0, 16.044444444444444)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.88)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:40.958447,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 18.0, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.2823529411764705)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:42.292620,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.2823529411764705)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:43.640408,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.589473684210526)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:44.959078,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.757894736842105)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:46.345605,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.945454545454545)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:47.738568,"(21.0, 110.0, 91.77777777777777)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.6, 4.928571428571429)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:49.123301,"(21.0, 110.0, 82.66666666666666)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.779999999999999)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:50.494898,"(21.0, 110.0, 99.625)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.4714285714285715)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:51.823479,"(21.0, 110.0, 99.625)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.642857142857143)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:53.181868,"(21.0, 110.0, 99.625)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.814285714285714)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:54.600998,"(21.0, 110.0, 99.625)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.074782608695652)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.857142857142857)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.0)"
09-01-2023 09:58:55.991619,"(21.0, 110.0, 99.625)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.655555555555555)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.530769230769231)","(11.0, 18.5, 13.25)","(41.0, 220.0, 164.57142857142858)"
09-01-2023 09:58:57.411409,"(21.0, 110.0, 69.0)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.5, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.4714285714285715)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.30769230769232)"
09-01-2023 09:58:58.777632,"(21.0, 110.0, 69.0)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.457894736842106)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.30769230769232)"
09-01-2023 09:59:00.185604,"(21.0, 110.0, 69.0)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.457894736842106)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.30769230769232)"
09-01-2023 09:59:01.601652,"(21.0, 110.0, 69.0)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.457894736842106)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.30769230769232)"
09-01-2023 09:59:03.065694,"(21.0, 110.0, 69.0)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.457894736842106)","(11.0, 18.5, 13.25)","(41.0, 220.0, 190.30769230769232)"
09-01-2023 09:59:04.494700,"(21.0, 110.0, 77.19999999999999)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.457894736842106)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:05.906433,"(21.0, 110.0, 77.19999999999999)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.518181818181818)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:07.572195,"(21.0, 110.0, 77.19999999999999)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.473333333333334)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:09.138133,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.5, 4.6000000000000005)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:10.717711,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 9.975000000000001)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.6000000000000005)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:12.313867,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 10.5, 10.266666666666667)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.6000000000000005)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:13.836344,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 14.0, 10.8)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.6000000000000005)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:15.279143,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 14.0, 10.8)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.44)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:16.698851,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 14.0, 10.8)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.44)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:18.118472,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 14.0, 10.8)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.44)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:19.678536,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 14.0, 11.6)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.275)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:21.169661,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 14.0, 11.75)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.552173913043478)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:22.608706,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 13.5, 11.75)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.275)","(11.0, 18.5, 13.25)","(41.0, 220.0, 92.0)"
09-01-2023 09:59:24.031039,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 13.5, 11.75)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.552173913043478)","(11.0, 18.5, 13.25)","(41.0, 220.0, 172.0)"
09-01-2023 09:59:25.501735,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 13.5, 11.75)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.275)","(11.0, 18.5, 13.25)","(41.0, 220.0, 93.33333333333334)"
09-01-2023 09:59:26.973347,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 13.5, 11.75)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.275)","(11.0, 18.5, 13.25)","(41.0, 220.0, 93.33333333333334)"
09-01-2023 09:59:28.490725,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 13.5, 11.75)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.275)","(11.0, 18.5, 13.25)","(41.0, 220.0, 93.33333333333334)"
09-01-2023 09:59:29.935040,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 13.5, 11.75)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.275)","(11.0, 18.5, 13.25)","(41.0, 220.0, 93.33333333333334)"
09-01-2023 09:59:31.412396,"(21.0, 110.0, 69.5)","(51.0, 220.0, 184.36363636363635)","(7.5, 13.5, 12.625)","(8.5, 17.0, 15.266666666666666)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 4.275)","(11.0, 18.5, 13.25)","(41.0, 220.0, 94.66666666666666)"
09-01-2023 09:59:32.838713,"(21.0, 110.0, 56.0)","(51.0, 220.0, 184.36363636363635)","(7.5, 13.5, 11.5)","(8.5, 17.0, 17.211111111111112)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.4, 5.014285714285714)","(11.0, 18.5, 13.25)","(41.0, 220.0, 94.66666666666666)"
09-01-2023 09:59:34.324141,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 12.5, 11.5)","(8.5, 19.5, 17.211111111111112)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.3, 4.785714285714286)","(11.0, 18.5, 13.25)","(41.0, 220.0, 94.66666666666666)"
09-01-2023 09:59:35.818974,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 12.5, 11.875)","(8.5, 19.5, 17.211111111111112)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.3, 4.785714285714286)","(11.0, 18.5, 13.25)","(41.0, 220.0, 94.66666666666666)"
09-01-2023 09:59:37.236316,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 12.5, 11.333333333333334)","(8.5, 19.5, 17.211111111111112)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.3, 4.785714285714286)","(11.0, 18.5, 13.25)","(41.0, 220.0, 94.66666666666666)"
09-01-2023 09:59:38.645309,"(21.0, 110.0, 55.33333333333333)","(51.0, 220.0, 184.36363636363635)","(7.5, 12.0, 11.0)","(8.5, 19.5, 17.211111111111112)","(41.0, 220.0, 154.33333333333331)","(19.0, 32.0, 23.5)","(2.45, 3.25, 3.103157894736842)","(6.0, 9.0, 8.733333333333334)","(4.0, 5.3, 4.785714285714286)","(11.0, 18.5, 13.25)","(41.0, 220.0, 94.66666666666666)"
