,Zulu Zephyr,Royal Carmilla,Paua Of Abby,Tarawi Lock Star,Zorros Sword
12-01-2023 18:48:00.439042,"(1.65, 1.97, 1.9617647058823529)","(26.0, 32.0, 31.4)","(3.4, 3.75, 3.677710843373494)","(31.0, 38.0, 37.6)","(4.6, 6.4, 6.233333333333333)"
12-01-2023 18:48:01.292591,"(1.65, 1.96, 1.9469565217391305)","(26.0, 34.0, 32.8)","(3.4, 3.75, 3.6636690647482015)","(31.0, 38.0, 37.77777777777778)","(4.6, 6.4, 6.390476190476191)"
12-01-2023 18:48:02.181365,"(1.65, 1.95, 1.9418518518518517)","(26.0, 34.0, 32.0)","(3.4, 3.75, 3.6698717948717947)","(31.0, 40.0, 37.77777777777778)","(4.6, 6.4, 6.342857142857143)"
12-01-2023 18:48:03.084946,"(1.65, 1.95, 1.9396774193548387)","(26.0, 34.0, 32.714285714285715)","(3.4, 3.75, 3.6713836477987423)","(31.0, 40.0, 37.666666666666664)","(4.6, 6.4, 6.342857142857143)"
12-01-2023 18:48:03.895679,"(1.65, 1.95, 1.9391304347826086)","(26.0, 34.0, 32.666666666666664)","(3.4, 3.75, 3.6713836477987423)","(31.0, 40.0, 37.666666666666664)","(4.6, 6.4, 6.342857142857143)"
12-01-2023 18:48:04.708113,"(1.65, 1.95, 1.939795918367347)","(26.0, 36.0, 35.666666666666664)","(3.4, 3.7, 3.694736842105263)","(31.0, 40.0, 37.666666666666664)","(4.6, 6.4, 6.366666666666667)"
12-01-2023 18:48:05.660441,"(1.65, 1.94, 1.9378125)","(26.0, 36.0, 33.6)","(3.4, 3.75, 3.7062500000000003)","(31.0, 40.0, 37.391304347826086)","(4.6, 6.4, 6.3047619047619055)"
12-01-2023 18:48:06.554120,"(1.65, 1.94, 1.9367441860465116)","(26.0, 34.0, 33.76470588235294)","(3.4, 3.75, 3.7033333333333336)","(31.0, 40.0, 37.391304347826086)","(4.6, 6.4, 6.252941176470588)"
12-01-2023 18:48:07.412003,"(1.65, 1.96, 1.946551724137931)","(26.0, 34.0, 33.80952380952381)","(3.4, 3.75, 3.695901639344262)","(31.0, 40.0, 37.391304347826086)","(4.6, 6.4, 6.254545454545455)"
12-01-2023 18:48:08.283441,"(1.65, 1.93, 1.9205419222903886)","(26.0, 34.0, 33.77777777777778)","(3.4, 3.75, 3.717)","(31.0, 40.0, 37.391304347826086)","(4.6, 6.4, 6.285714285714286)"
12-01-2023 18:48:09.098953,"(1.65, 1.91, 1.9093612334801762)","(26.0, 34.0, 33.77777777777778)","(3.4, 3.8, 3.775)","(31.0, 40.0, 37.27272727272727)","(4.6, 6.6, 6.428571428571429)"
12-01-2023 18:48:09.940635,"(1.65, 1.9, 1.8951388888888887)","(26.0, 36.0, 33.142857142857146)","(3.4, 3.85, 3.816176470588235)","(31.0, 40.0, 37.27272727272727)","(4.6, 6.6, 6.4350000000000005)"
12-01-2023 18:48:10.829094,"(1.65, 1.89, 1.8824615384615384)","(26.0, 36.0, 33.666666666666664)","(3.4, 3.85, 3.841666666666667)","(31.0, 40.0, 37.27272727272727)","(4.6, 6.8, 6.575757575757575)"
12-01-2023 18:48:11.674309,"(1.65, 1.88, 1.8772727272727272)","(26.0, 36.0, 34.13333333333333)","(3.4, 3.85, 3.8404255319148937)","(31.0, 40.0, 37.69230769230769)","(4.6, 6.6, 6.561111111111111)"
12-01-2023 18:48:12.523406,"(1.65, 1.88, 1.8750793650793651)","(26.0, 36.0, 34.13333333333333)","(3.4, 3.85, 3.8448979591836734)","(31.0, 40.0, 39.04347826086956)","(4.6, 6.6, 6.548648648648649)"
12-01-2023 18:48:13.379682,"(1.65, 1.88, 1.8770238095238094)","(26.0, 36.0, 34.25)","(3.4, 3.85, 3.8453703703703703)","(31.0, 38.0, 36.15384615384615)","(4.6, 6.6, 6.6076335877862595)"
12-01-2023 18:48:14.310399,"(1.65, 1.86, 1.8500407055630936)","(26.0, 36.0, 34.90909090909091)","(3.4, 3.95, 3.9074626865671642)","(31.0, 38.0, 36.55555555555556)","(4.6, 6.8, 6.62127659574468)"
12-01-2023 18:48:15.186857,"(1.65, 1.85, 1.8412820512820514)","(26.0, 36.0, 34.90909090909091)","(3.4, 3.95, 3.948717948717949)","(31.0, 38.0, 36.55555555555556)","(4.6, 6.8, 6.7846153846153845)"
12-01-2023 18:48:16.001491,"(1.65, 1.85, 1.844)","(26.0, 34.0, 33.714285714285715)","(3.4, 4.0, 3.956923076923077)","(31.0, 38.0, 36.55555555555556)","(4.6, 6.8, 6.7846153846153845)"
12-01-2023 18:48:16.821680,"(1.65, 1.86, 1.8307765667574933)","(26.0, 36.0, 33.2)","(3.4, 4.0, 3.956923076923077)","(31.0, 38.0, 36.55555555555556)","(4.8, 6.8, 6.783098591549296)"
12-01-2023 18:48:17.717779,"(1.65, 1.86, 1.8318626155878468)","(26.0, 34.0, 33.5)","(3.4, 4.0, 3.9517241379310346)","(31.0, 38.0, 36.55555555555556)","(4.8, 6.8, 6.775675675675675)"
12-01-2023 18:48:18.584498,"(1.65, 1.85, 1.8466666666666667)","(26.0, 34.0, 33.5)","(3.4, 4.0, 3.9476190476190474)","(31.0, 38.0, 36.55555555555556)","(4.8, 6.8, 6.925)"
12-01-2023 18:48:19.444942,"(1.65, 1.85, 1.848105263157895)","(26.0, 34.0, 33.5)","(3.4, 4.0, 3.9377358490566037)","(31.0, 38.0, 36.55555555555556)","(4.8, 7.0, 6.905263157894737)"
12-01-2023 18:48:20.331307,"(1.65, 1.85, 1.8463461538461539)","(26.0, 34.0, 33.5)","(3.4, 4.0, 3.9377358490566037)","(31.0, 38.0, 36.55555555555556)","(4.8, 7.0, 6.922727272727273)"
12-01-2023 18:48:21.215998,"(1.65, 1.85, 1.8458620689655174)","(26.0, 34.0, 33.5)","(3.4, 3.95, 3.9178571428571427)","(31.0, 38.0, 36.55555555555556)","(4.8, 7.0, 6.9)"
12-01-2023 18:48:22.096736,"(1.65, 1.85, 1.8458620689655174)","(26.0, 34.0, 33.5)","(3.4, 3.95, 3.9107142857142856)","(31.0, 38.0, 36.625)","(4.8, 7.0, 6.9)"
12-01-2023 18:48:22.946188,"(1.65, 1.85, 1.8417241379310345)","(26.0, 34.0, 33.5)","(3.4, 3.95, 3.910714285714286)","(31.0, 38.0, 36.625)","(4.8, 7.0, 6.9)"
12-01-2023 18:48:23.767344,"(1.65, 1.85, 1.843658536585366)","(26.0, 34.0, 33.5)","(3.4, 3.95, 3.9044117647058827)","(31.0, 38.0, 37.0)","(4.8, 7.0, 6.940540540540541)"
12-01-2023 18:48:24.589163,"(1.65, 1.83, 1.8218505942275043)","(26.0, 34.0, 33.5)","(3.4, 4.0, 3.9541666666666666)","(31.0, 38.0, 37.333333333333336)","(4.8, 7.0, 6.88125)"
12-01-2023 18:48:25.463486,"(1.65, 1.83, 1.821304347826087)","(26.0, 34.0, 33.5)","(3.4, 4.0, 3.9932835820895525)","(31.0, 40.0, 39.333333333333336)","(4.8, 7.0, 6.990909090909091)"
12-01-2023 18:48:26.304968,"(1.65, 1.81, 1.8053293413173652)","(26.0, 34.0, 32.73684210526316)","(3.4, 4.1, 4.038888888888889)","(31.0, 40.0, 39.142857142857146)","(4.8, 7.0, 6.993548387096774)"
12-01-2023 18:48:27.185627,"(1.65, 1.81, 1.807051282051282)","(26.0, 34.0, 33.0)","(3.4, 4.1, 4.01304347826087)","(31.0, 40.0, 39.333333333333336)","(4.8, 7.0, 7.047272727272727)"
12-01-2023 18:48:28.080022,"(1.65, 1.81, 1.807579617834395)","(26.0, 34.0, 33.0)","(3.4, 4.1, 4.052755905511811)","(31.0, 40.0, 39.333333333333336)","(4.8, 7.2, 7.047272727272727)"
12-01-2023 18:48:28.894871,"(1.65, 1.78, 1.7794859813084112)","(26.0, 34.0, 33.333333333333336)","(3.4, 4.1, 4.077611940298508)","(31.0, 42.0, 41.77777777777778)","(4.8, 7.2, 7.021176470588236)"
12-01-2023 18:48:29.706390,"(1.65, 1.78, 1.7724615384615385)","(26.0, 34.0, 33.77777777777778)","(3.4, 4.2, 4.087741935483871)","(31.0, 48.0, 45.0)","(4.8, 7.0, 6.973076923076923)"
12-01-2023 18:48:30.651681,"(1.65, 1.78, 1.771025641025641)","(26.0, 34.0, 33.77777777777778)","(3.4, 4.2, 4.0926470588235295)","(31.0, 48.0, 46.0)","(4.8, 7.2, 7.160975609756098)"
12-01-2023 18:48:31.510959,"(1.65, 1.78, 1.7726229508196722)","(26.0, 34.0, 33.77777777777778)","(3.4, 4.1, 4.095454545454545)","(31.0, 48.0, 46.0)","(4.8, 7.2, 7.080981595092025)"
12-01-2023 18:48:32.330246,"(1.65, 1.77, 1.7691780821917809)","(26.0, 34.0, 33.77777777777778)","(3.4, 4.2, 4.072)","(31.0, 48.0, 46.588235294117645)","(4.8, 7.4, 7.1173913043478265)"
12-01-2023 18:48:33.307094,"(1.65, 1.77, 1.7529171817058096)","(26.0, 34.0, 33.714285714285715)","(3.4, 4.2, 4.077511961722488)","(31.0, 46.0, 44.666666666666664)","(4.8, 7.2, 7.182352941176471)"
12-01-2023 18:48:34.276232,"(1.65, 1.75, 1.7433834586466166)","(26.0, 34.0, 33.666666666666664)","(3.4, 4.2, 4.130851063829787)","(31.0, 48.0, 47.714285714285715)","(4.8, 7.2, 7.21505376344086)"
12-01-2023 18:48:35.248087,"(1.65, 1.77, 1.7601778656126483)","(26.0, 34.0, 33.76470588235294)","(3.4, 4.2, 4.116666666666666)","(31.0, 48.0, 47.2)","(4.8, 7.4, 7.227118644067797)"
12-01-2023 18:48:36.043441,"(1.65, 1.77, 1.7606020066889632)","(26.0, 34.0, 33.6)","(3.4, 4.2, 4.090225563909774)","(31.0, 48.0, 47.2)","(4.8, 7.4, 7.227118644067797)"
12-01-2023 18:48:36.886724,"(1.65, 1.79, 1.7871621621621623)","(26.0, 32.0, 31.846153846153847)","(3.4, 4.1, 4.055555555555555)","(31.0, 48.0, 47.25)","(4.8, 7.4, 7.25)"
12-01-2023 18:48:37.810069,"(1.65, 1.8, 1.7932530120481929)","(26.0, 32.0, 31.846153846153847)","(3.4, 4.1, 4.038636363636363)","(31.0, 48.0, 47.5)","(4.8, 7.4, 7.2700000000000005)"
12-01-2023 18:48:38.780421,"(1.65, 1.8, 1.787777777777778)","(26.0, 34.0, 33.05882352941177)","(3.4, 4.1, 4.043661971830986)","(31.0, 48.0, 47.69230769230769)","(5.0, 7.4, 7.277777777777778)"
12-01-2023 18:48:39.680426,"(1.65, 1.78, 1.7770000000000001)","(26.0, 34.0, 33.2)","(3.4, 4.1, 4.062616822429907)","(31.0, 48.0, 47.69230769230769)","(5.0, 7.4, 7.277777777777778)"
12-01-2023 18:48:40.559709,"(1.65, 1.79, 1.778780487804878)","(26.0, 34.0, 33.2)","(3.4, 4.1, 4.052)","(31.0, 48.0, 47.69230769230769)","(5.0, 7.4, 7.277777777777778)"
12-01-2023 18:48:41.430601,"(1.65, 1.77, 1.7676136363636363)","(26.0, 34.0, 33.1578947368421)","(3.4, 4.1, 4.054545454545455)","(31.0, 48.0, 46.8235294117647)","(5.0, 7.4, 7.38909090909091)"
12-01-2023 18:48:42.299922,"(1.65, 1.78, 1.7712)","(26.0, 34.0, 33.1578947368421)","(3.4, 4.1, 4.046762589928058)","(31.0, 48.0, 46.75)","(5.0, 7.6, 7.427777777777778)"
12-01-2023 18:48:43.201600,"(1.65, 1.78, 1.7780882352941176)","(26.0, 34.0, 33.2)","(3.4, 4.1, 4.06390977443609)","(31.0, 48.0, 45.77777777777778)","(5.0, 7.0, 6.93728813559322)"
12-01-2023 18:48:44.082831,"(1.65, 1.78, 1.7753658536585366)","(26.0, 36.0, 33.6)","(3.4, 4.2, 4.11917808219178)","(31.0, 48.0, 45.333333333333336)","(5.0, 7.0, 6.887116564417178)"
12-01-2023 18:48:45.010475,"(1.65, 1.78, 1.7753658536585366)","(26.0, 34.0, 33.5)","(3.4, 4.2, 4.13125)","(31.0, 48.0, 45.529411764705884)","(5.0, 7.0, 6.957142857142857)"
12-01-2023 18:48:45.887170,"(1.65, 1.79, 1.7732142857142856)","(26.0, 34.0, 33.5)","(3.4, 4.2, 4.114432989690721)","(31.0, 48.0, 45.714285714285715)","(5.0, 7.0, 6.955)"
12-01-2023 18:48:46.898104,"(1.65, 1.79, 1.7813636363636365)","(26.0, 34.0, 33.5)","(3.4, 4.2, 4.121848739495798)","(31.0, 48.0, 45.92307692307692)","(5.0, 7.0, 6.873469387755102)"
12-01-2023 18:48:47.795913,"(1.65, 1.78, 1.7778571428571428)","(26.0, 34.0, 33.5)","(3.4, 4.2, 4.121848739495798)","(31.0, 48.0, 45.92307692307692)","(5.0, 7.0, 6.904)"
12-01-2023 18:48:48.661161,"(1.65, 1.78, 1.774)","(26.0, 34.0, 33.5)","(3.4, 4.2, 4.130597014925373)","(31.0, 48.0, 45.92307692307692)","(5.0, 7.0, 6.891228070175439)"
12-01-2023 18:48:49.618793,"(1.65, 1.8, 1.786)","(26.0, 34.0, 33.8)","(3.4, 4.3, 4.238356164383561)","(31.0, 48.0, 45.42857142857143)","(5.0, 7.0, 7.002247191011236)"
12-01-2023 18:48:50.441517,"(1.65, 1.74, 1.7356591639871382)","(26.0, 36.0, 33.77777777777778)","(3.4, 4.3, 4.236440677966102)","(31.0, 48.0, 45.42857142857143)","(5.0, 7.2, 7.002247191011236)"
12-01-2023 18:48:51.283637,"(1.65, 1.73, 1.7293)","(26.0, 36.0, 34.93333333333333)","(3.5, 4.4, 4.322222222222222)","(31.0, 48.0, 45.0)","(5.0, 7.2, 7.011578947368421)"
12-01-2023 18:48:52.265113,"(1.65, 1.74, 1.731470588235294)","(26.0, 34.0, 33.22222222222222)","(3.5, 4.4, 4.329411764705882)","(31.0, 46.0, 43.64705882352941)","(5.0, 7.2, 7.00225988700565)"
12-01-2023 18:48:53.240593,"(1.65, 1.74, 1.7374426229508197)","(26.0, 34.0, 33.5)","(3.5, 4.5, 4.341176470588235)","(31.0, 46.0, 43.0)","(5.0, 7.2, 6.936507936507937)"
12-01-2023 18:48:54.165776,"(1.65, 1.75, 1.7445911949685535)","(26.0, 36.0, 35.82608695652174)","(3.5, 4.3, 4.283908045977012)","(31.0, 46.0, 44.0)","(5.0, 7.2, 7.0257668711656445)"
12-01-2023 18:48:54.971954,"(1.65, 1.75, 1.7415)","(26.0, 34.0, 33.857142857142854)","(3.5, 4.4, 4.2886699507389165)","(31.0, 44.0, 42.75)","(5.0, 7.2, 7.0257668711656445)"
12-01-2023 18:48:55.883386,"(1.65, 1.74, 1.7334831460674158)","(26.0, 36.0, 35.2)","(3.5, 4.3, 4.296638655462185)","(31.0, 42.0, 41.473684210526315)","(5.0, 7.2, 7.053521126760564)"
12-01-2023 18:48:56.825804,"(1.65, 1.74, 1.7328)","(26.0, 36.0, 34.76923076923077)","(3.5, 4.3, 4.296946564885496)","(31.0, 42.0, 41.36363636363637)","(5.0, 7.2, 7.06979865771812)"
12-01-2023 18:48:57.778474,"(1.65, 1.74, 1.732)","(26.0, 36.0, 34.76923076923077)","(3.5, 4.5, 4.429230769230769)","(31.0, 42.0, 41.36363636363637)","(5.0, 7.2, 7.049295774647887)"
12-01-2023 18:48:58.671896,"(1.65, 1.74, 1.7308064516129031)","(26.0, 36.0, 34.4)","(3.5, 4.5, 4.381481481481481)","(31.0, 42.0, 41.22222222222222)","(5.0, 7.2, 7.10632911392405)"
12-01-2023 18:48:59.527951,"(1.65, 1.74, 1.7325974025974027)","(26.0, 36.0, 34.92307692307692)","(3.5, 4.4, 4.339682539682539)","(31.0, 42.0, 41.142857142857146)","(5.0, 7.2, 7.1344)"
12-01-2023 18:49:00.472309,"(1.6, 1.74, 1.7368518518518519)","(26.0, 36.0, 34.92307692307692)","(3.5, 4.4, 4.308333333333334)","(31.0, 42.0, 41.45454545454545)","(5.0, 7.4, 7.2250000000000005)"
12-01-2023 18:49:01.413766,"(1.6, 1.74, 1.7374074074074073)","(26.0, 36.0, 34.44444444444444)","(3.5, 4.3, 4.229457364341085)","(31.0, 42.0, 40.76190476190476)","(5.0, 7.4, 7.535714285714286)"
12-01-2023 18:49:02.317961,"(1.6, 1.73, 1.7254077253218885)","(26.0, 36.0, 35.06666666666667)","(3.5, 4.3, 4.216129032258064)","(31.0, 42.0, 40.76190476190476)","(5.0, 7.6, 7.620224719101123)"
12-01-2023 18:49:03.120507,"(1.6, 1.73, 1.721570796460177)","(26.0, 36.0, 35.142857142857146)","(3.5, 4.2, 4.167936507936508)","(31.0, 42.0, 40.69565217391305)","(5.0, 7.8, 7.620224719101123)"
12-01-2023 18:49:04.043837,"(1.6, 1.73, 1.7211032863849764)","(26.0, 38.0, 34.96)","(3.5, 4.2, 4.151535836177474)","(31.0, 42.0, 41.0)","(5.0, 7.8, 7.615384615384615)"
12-01-2023 18:49:05.010616,"(1.6, 1.73, 1.7208157099697885)","(26.0, 38.0, 35.37931034482759)","(3.5, 4.2, 4.099680511182108)","(31.0, 42.0, 43.34920634920635)","(5.0, 7.8, 7.618604651162791)"
12-01-2023 18:49:05.932701,"(1.6, 1.73, 1.7209941520467835)","(26.0, 38.0, 34.888888888888886)","(3.5, 4.2, 4.099680511182108)","(31.0, 44.0, 43.34920634920635)","(5.0, 7.8, 7.619512195121951)"
12-01-2023 18:49:06.787023,"(1.6, 1.73, 1.7238993710691823)","(26.0, 38.0, 34.78431372549019)","(3.5, 4.2, 4.090209790209791)","(31.0, 44.0, 43.770833333333336)","(5.0, 7.8, 7.597260273972603)"
12-01-2023 18:49:07.665290,"(1.6, 1.73, 1.7228676470588236)","(26.0, 38.0, 34.78431372549019)","(3.5, 4.2, 4.081954887218045)","(31.0, 46.0, 45.09090909090909)","(5.0, 7.8, 7.595454545454545)"
12-01-2023 18:49:08.609334,"(1.6, 1.73, 1.723169014084507)","(26.0, 38.0, 34.78431372549019)","(3.5, 4.2, 4.1012578616352195)","(31.0, 46.0, 45.333333333333336)","(5.0, 7.6, 7.559259259259259)"
12-01-2023 18:49:09.572474,"(1.6, 1.74, 1.7354929577464788)","(26.0, 38.0, 34.78431372549019)","(3.5, 4.2, 4.063478260869565)","(31.0, 46.0, 45.6)","(5.0, 7.6, 7.635)"
12-01-2023 18:49:10.531877,"(1.6, 1.73, 1.7269565217391305)","(26.0, 38.0, 34.84615384615385)","(3.5, 4.2, 4.237623762376238)","(31.0, 48.0, 44.61538461538461)","(5.0, 7.8, 7.627586206896551)"
12-01-2023 18:49:11.417858,"(1.6, 1.72, 1.7061624649859943)","(26.0, 38.0, 34.6530612244898)","(3.5, 4.5, 4.29009900990099)","(31.0, 48.0, 44.61538461538461)","(5.0, 7.8, 7.642424242424242)"
12-01-2023 18:49:12.232770,"(1.6, 1.71, 1.7065294117647059)","(26.0, 38.0, 34.69565217391305)","(3.5, 4.4, 4.346511627906977)","(31.0, 46.0, 45.9080459770115)","(5.0, 7.8, 7.642424242424242)"
12-01-2023 18:49:13.185291,"(1.6, 1.71, 1.7034615384615384)","(26.0, 38.0, 34.69565217391305)","(3.5, 4.4, 4.347096774193549)","(31.0, 46.0, 45.655913978494624)","(5.0, 7.8, 7.277386934673367)"
12-01-2023 18:49:14.145468,"(1.6, 1.73, 1.7275703703703704)","(26.0, 38.0, 34.69565217391305)","(3.5, 4.4, 4.349382716049383)","(31.0, 46.0, 45.655913978494624)","(5.0, 7.4, 7.2)"
12-01-2023 18:49:14.991956,"(1.6, 1.73, 1.7257407407407408)","(26.0, 38.0, 34.69565217391305)","(3.5, 4.4, 4.349382716049383)","(31.0, 46.0, 45.655913978494624)","(5.0, 7.2, 7.166666666666667)"
12-01-2023 18:49:15.857343,"(1.6, 1.73, 1.7264130434782607)","(26.0, 38.0, 34.69565217391305)","(3.5, 4.4, 4.336666666666667)","(31.0, 46.0, 45.64835164835165)","(5.0, 7.2, 7.166666666666667)"
12-01-2023 18:49:16.778144,"(1.6, 1.73, 1.7283098591549295)","(26.0, 38.0, 34.69565217391305)","(3.5, 4.4, 4.338709677419355)","(31.0, 46.0, 45.73033707865169)","(5.0, 7.2, 7.166666666666667)"
12-01-2023 18:49:17.734882,"(1.6, 1.73, 1.726705882352941)","(26.0, 38.0, 34.69565217391305)","(3.5, 4.4, 4.336134453781512)","(31.0, 46.0, 45.56989247311828)","(5.0, 7.2, 7.1568627450980395)"
12-01-2023 18:49:18.659805,"(1.6, 1.74, 1.730566037735849)","(26.0, 38.0, 34.69565217391305)","(3.5, 4.4, 4.336134453781512)","(31.0, 46.0, 45.56989247311828)","(5.0, 7.2, 7.170212765957447)"
12-01-2023 18:49:19.555538,"(1.6, 1.74, 1.730566037735849)","(26.0, 38.0, 34.69565217391305)","(3.5, 4.4, 4.336134453781512)","(31.0, 46.0, 45.56989247311828)","(5.0, 7.2, 7.170212765957447)"
12-01-2023 18:49:20.350208,"(1.6, 1.73, 1.729090909090909)","(26.0, 38.0, 34.62222222222222)","(3.5, 4.4, 4.345714285714286)","(31.0, 46.0, 45.58762886597938)","(5.0, 7.2, 7.178461538461539)"
12-01-2023 18:49:21.282644,"(1.6, 1.73, 1.7262162162162162)","(26.0, 38.0, 34.62222222222222)","(3.5, 4.4, 4.308433734939759)","(31.0, 46.0, 45.58762886597938)","(5.0, 7.2, 7.178461538461539)"
12-01-2023 18:49:22.244745,"(1.6, 1.73, 1.728846153846154)","(26.0, 38.0, 34.62222222222222)","(3.5, 4.4, 4.319)","(31.0, 46.0, 45.58762886597938)","(5.0, 7.2, 7.178461538461539)"
12-01-2023 18:49:23.160160,"(1.6, 1.73, 1.7294444444444443)","(26.0, 38.0, 34.62222222222222)","(3.5, 4.4, 4.29811320754717)","(31.0, 46.0, 45.58762886597938)","(5.0, 7.2, 7.178787878787879)"
12-01-2023 18:49:24.128732,"(1.6, 1.73, 1.7298333333333333)","(26.0, 38.0, 34.62222222222222)","(3.5, 4.3, 4.298765432098765)","(31.0, 46.0, 45.625)","(5.0, 7.2, 7.196610169491525)"
12-01-2023 18:49:25.027719,"(1.6, 1.72, 1.716531690140845)","(26.0, 38.0, 34.62222222222222)","(3.5, 4.4, 4.303571428571429)","(31.0, 46.0, 45.625)","(5.0, 7.2, 7.115121951219512)"
12-01-2023 18:49:25.853341,"(1.6, 1.72, 1.717010752688172)","(26.0, 38.0, 34.68292682926829)","(3.5, 4.4, 4.324423963133641)","(31.0, 46.0, 45.74193548387097)","(5.0, 7.4, 7.115121951219512)"
12-01-2023 18:49:26.747858,"(1.6, 1.72, 1.7166281310211946)","(26.0, 38.0, 34.73684210526316)","(3.5, 4.3, 4.240909090909091)","(31.0, 46.0, 45.95454545454545)","(5.0, 7.6, 7.320481927710843)"
12-01-2023 18:49:27.660668,"(1.6, 1.72, 1.7165330661322644)","(26.0, 38.0, 34.73684210526316)","(3.5, 4.3, 4.234615384615385)","(31.0, 48.0, 47.11764705882353)","(5.0, 7.6, 7.320481927710843)"
12-01-2023 18:49:28.518334,"(1.6, 1.72, 1.716917148362235)","(26.0, 38.0, 34.73684210526316)","(3.5, 4.3, 4.230252100840336)","(31.0, 48.0, 47.11764705882353)","(5.0, 7.6, 7.2)"
12-01-2023 18:49:29.353094,"(1.6, 1.74, 1.73643216080402)","(26.0, 38.0, 34.73684210526316)","(3.5, 4.3, 4.2290322580645165)","(31.0, 48.0, 47.11764705882353)","(5.0, 7.2, 7.08421052631579)"
12-01-2023 18:49:30.310207,"(1.6, 1.74, 1.7361928934010151)","(26.0, 38.0, 34.73684210526316)","(3.5, 4.3, 4.21271186440678)","(31.0, 48.0, 47.11764705882353)","(5.0, 7.2, 7.086857142857143)"
12-01-2023 18:49:31.332566,"(1.6, 1.74, 1.7393023255813953)","(26.0, 38.0, 34.55555555555556)","(3.5, 4.5, 4.407317073170732)","(31.0, 46.0, 45.72727272727273)","(5.0, 7.2, 7.041509433962264)"
12-01-2023 18:49:32.199578,"(1.55, 1.73, 1.7272077922077922)","(26.0, 38.0, 34.76190476190476)","(3.5, 4.4, 4.308333333333334)","(31.0, 46.0, 45.72727272727273)","(5.5, 7.2, 7.091666666666667)"
12-01-2023 18:49:32.983474,"(1.55, 1.73, 1.7263758389261745)","(26.0, 38.0, 34.76190476190476)","(3.5, 4.4, 4.342682926829268)","(31.0, 46.0, 45.72727272727273)","(5.5, 7.2, 7.113333333333333)"
12-01-2023 18:49:33.925380,"(1.55, 1.73, 1.7261688311688312)","(26.0, 38.0, 34.76190476190476)","(3.5, 4.4, 4.347126436781609)","(31.0, 46.0, 45.72727272727273)","(5.5, 7.2, 7.114285714285715)"
12-01-2023 18:49:34.902439,"(1.55, 1.73, 1.724705882352941)","(26.0, 38.0, 34.76190476190476)","(3.5, 4.4, 4.363529411764706)","(31.0, 46.0, 47.82608695652174)","(5.5, 7.2, 6.9638554216867465)"
12-01-2023 18:49:35.924190,"(1.55, 1.74, 1.737677261613692)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.342592592592593)","(31.0, 48.0, 47.82608695652174)","(5.5, 7.0, 6.958333333333333)"
12-01-2023 18:49:36.846459,"(1.55, 1.74, 1.7377011494252874)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.342592592592593)","(31.0, 48.0, 47.82608695652174)","(5.5, 7.0, 6.954054054054054)"
12-01-2023 18:49:37.654445,"(1.55, 1.74, 1.7360251046025104)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.346551724137931)","(31.0, 48.0, 47.851851851851855)","(5.5, 7.0, 6.962430939226519)"
12-01-2023 18:49:38.543146,"(1.55, 1.73, 1.7261029411764706)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.3617283950617285)","(31.0, 48.0, 47.81818181818182)","(5.5, 7.2, 7.078688524590164)"
12-01-2023 18:49:39.437972,"(1.55, 1.73, 1.7254222222222222)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.365217391304348)","(31.0, 48.0, 47.81818181818182)","(5.5, 7.2, 7.078688524590164)"
12-01-2023 18:49:40.462119,"(1.55, 1.73, 1.7225892857142857)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.366666666666667)","(31.0, 48.0, 47.81818181818182)","(5.5, 7.2, 7.302702702702703)"
12-01-2023 18:49:41.491968,"(1.55, 1.73, 1.7255925155925156)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.346153846153846)","(31.0, 48.0, 47.81818181818182)","(5.5, 7.4, 7.337254901960785)"
12-01-2023 18:49:42.517557,"(1.55, 1.73, 1.7254408602150537)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.325)","(31.0, 48.0, 47.81818181818182)","(5.5, 7.4, 7.378846153846154)"
12-01-2023 18:49:43.534833,"(1.55, 1.72, 1.7188442211055277)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.325)","(31.0, 48.0, 47.81818181818182)","(5.5, 7.4, 7.37962962962963)"
12-01-2023 18:49:44.553325,"(1.55, 1.72, 1.7183241758241758)","(26.0, 38.0, 34.64)","(3.5, 4.4, 4.327586206896552)","(31.0, 48.0, 9998.5)","(5.5, 7.4, 9998.5)"
12-01-2023 18:49:45.449324,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
12-01-2023 18:49:46.373902,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
12-01-2023 18:49:47.328466,"(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
