,Kanga Lights,Mr Ticket,Blaze Maker,Swinging Forts,Didelis
04-01-2023 12:01:32.234466,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:33.154849,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:33.967353,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:34.857806,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:35.800761,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:36.726798,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:37.529295,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:38.466458,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:39.400637,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:40.311012,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:41.186003,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:42.022094,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:42.927559,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:43.818369,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:44.712130,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:45.598393,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:46.455507,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:47.392037,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:48.346517,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:49.231383,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:50.077354,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:51.014954,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:51.903417,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:52.773046,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:53.696854,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:54.569561,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:55.430068,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:56.531835,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:57.788556,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:01:58.969881,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:00.014501,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:01.120486,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:02.154509,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:03.268166,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:04.308584,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:05.229168,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:06.246161,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:07.198866,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:08.233717,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:09.274324,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:10.239395,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 33.88461538461539)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:11.175468,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 31.227272727272727)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:12.025302,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 31.227272727272727)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:13.008993,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 31.227272727272727)","(7.5, 16.0, 13.523076923076921)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:13.979292,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.85, 1.4933333333333334)","(15.0, 46.0, 31.227272727272727)","(7.5, 16.0, 14.67142857142857)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:15.052114,"(10.0, 21.0, 20.185714285714283)","(1.3, 1.68, 1.446)","(15.0, 46.0, 31.227272727272727)","(7.5, 15.5, 14.67142857142857)","(5.0, 9.2, 7.928888888888888)"
04-01-2023 12:02:16.018386,"(10.0, 23.0, 19.27777777777778)","(1.3, 1.68, 1.538529411764706)","(15.0, 46.0, 31.227272727272727)","(7.5, 15.5, 14.67142857142857)","(5.0, 9.2, 5.8352941176470585)"
04-01-2023 12:02:17.139466,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:18.381983,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:20.039678,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:21.189254,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:22.247248,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:23.276558,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:24.195658,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:25.070968,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:25.990612,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:27.116819,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:28.119607,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:28.943314,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:02:29.820025,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 6.2176470588235295)"
04-01-2023 12:02:30.752915,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 10.5, 6.2176470588235295)"
04-01-2023 12:02:31.674701,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 10.5, 6.2176470588235295)"
04-01-2023 12:02:32.516361,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 10.5, 6.2176470588235295)"
04-01-2023 12:02:33.300931,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 10.5, 6.2176470588235295)"
04-01-2023 12:02:34.217549,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 10.5, 6.2176470588235295)"
04-01-2023 12:02:35.138473,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 10.5, 6.2176470588235295)"
04-01-2023 12:02:35.950122,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 10.5, 6.2176470588235295)"
04-01-2023 12:02:36.821479,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 10.5, 6.2176470588235295)"
04-01-2023 12:02:37.692798,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 10.5, 7.25)"
04-01-2023 12:02:38.560449,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:39.363322,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:40.254431,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:41.253816,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:42.274350,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:43.142717,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:44.095745,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:45.016748,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:45.854700,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:46.682942,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:47.686048,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:48.650230,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:49.596941,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:50.493409,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:51.380034,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:52.256962,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:53.077210,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:53.948697,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:54.764362,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:55.621783,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 44.0, 25.25)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:56.595127,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:57.546485,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:58.429452,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:02:59.352618,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:03:00.211156,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:03:01.176731,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.0)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:03:02.057293,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 33.88461538461539)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:03:02.864365,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 33.88461538461539)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:03:03.759447,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 33.88461538461539)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:03:04.619183,"(10.0, 24.0, 21.16)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.6, 7.25)"
04-01-2023 12:03:05.520572,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:06.368111,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:07.243990,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:08.068334,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:08.968819,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:09.921359,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:10.773667,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:11.614478,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:12.433975,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:13.376625,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:14.291719,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:15.098601,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:15.974560,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:16.813063,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:17.652202,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:18.466712,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:19.280594,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:20.084753,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:20.979752,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:22.028882,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:22.840670,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:23.670731,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:03:24.583417,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
