,Majestic Jewel,Buckles,Cmon Carl Lee,Rioterra,Right Of Reply,Kyvalley Surfrider Nz,Charlie Walker,Dicko Dixon
11-01-2023 21:03:42.495473,"(13.0, 16.5, 16.184210526315788)","(4.8, 5.4, 5.0472222222222225)","(1.85, 2.34, 2.318181818181818)","(8.5, 11.5, 11.857142857142858)","(12.0, 16.5, 15.264705882352942)","(10.0, 99999, 99990)","(13.0, 18.0, 17.923076923076923)","(21.0, 46.0, 40.0)"
11-01-2023 21:03:43.894101,"(13.0, 16.5, 16.184210526315788)","(4.8, 5.1, 5.062962962962962)","(1.85, 2.34, 2.318181818181818)","(8.5, 12.0, 11.833333333333334)","(12.0, 16.5, 15.613636363636363)","(10.0, 99999, 99990)","(13.0, 18.0, 17.916666666666668)","(21.0, 46.0, 40.0)"
11-01-2023 21:03:45.299930,"(13.0, 16.5, 16.184210526315788)","(4.8, 5.1, 5.04)","(1.85, 2.34, 2.3037735849056604)","(8.5, 12.0, 11.833333333333334)","(12.0, 16.5, 15.9)","(10.0, 99999, 99990)","(13.0, 18.0, 17.916666666666668)","(21.0, 46.0, 40.0)"
11-01-2023 21:03:46.994366,"(13.0, 16.5, 16.184210526315788)","(4.8, 5.1, 5.024)","(1.85, 2.34, 2.3037735849056604)","(8.5, 12.0, 11.833333333333334)","(12.0, 16.5, 15.75)","(10.0, 99999, 99990)","(13.0, 18.0, 18.1)","(21.0, 46.0, 42.0)"
11-01-2023 21:03:48.788064,"(13.0, 16.5, 16.184210526315788)","(4.8, 5.1, 5.024)","(1.85, 2.34, 2.303076923076923)","(8.5, 12.0, 12.181818181818182)","(12.0, 16.5, 15.75)","(10.0, 99999, 99990)","(13.0, 18.5, 18.2)","(21.0, 46.0, 42.0)"
11-01-2023 21:03:50.526181,"(13.0, 16.5, 15.75)","(4.8, 5.1, 5.026086956521739)","(1.85, 2.34, 2.2858823529411763)","(8.5, 12.5, 12.181818181818182)","(12.0, 16.5, 15.75)","(10.0, 99999, 99990)","(13.0, 18.5, 18.184210526315788)","(21.0, 46.0, 42.0)"
11-01-2023 21:03:51.967966,"(13.0, 16.5, 15.75)","(4.8, 5.1, 5.026086956521739)","(1.85, 2.34, 2.2713868613138684)","(8.5, 12.5, 12.282608695652174)","(12.0, 16.5, 16.0)","(10.0, 99999, 99990)","(13.0, 19.0, 18.428571428571427)","(21.0, 46.0, 42.0)"
11-01-2023 21:03:53.618857,"(13.0, 16.5, 15.066666666666666)","(4.8, 5.1, 5.025)","(1.85, 2.3, 2.336533333333333)","(8.5, 12.5, 11.8125)","(12.0, 16.5, 16.875)","(10.0, 99999, 99990)","(13.0, 19.0, 18.428571428571427)","(21.0, 38.0, 32.285714285714285)"
11-01-2023 21:03:55.065388,"(13.0, 15.5, 14.0625)","(4.8, 5.1, 4.983333333333333)","(1.85, 2.34, 2.320493827160494)","(8.5, 12.5, 11.794117647058824)","(12.0, 17.0, 17.3)","(10.0, 99999, 99990)","(13.0, 19.0, 18.0)","(21.0, 38.0, 28.0)"
11-01-2023 21:03:56.477905,"(13.0, 15.5, 14.0625)","(4.8, 5.1, 4.921428571428572)","(1.85, 2.36, 2.3272)","(8.5, 12.5, 11.916666666666666)","(12.0, 17.5, 17.452380952380953)","(10.0, 99999, 99990)","(13.0, 18.5, 18.863636363636363)","(21.0, 29.0, 30.0)"
11-01-2023 21:03:58.046562,"(13.0, 14.5, 14.45)","(4.8, 5.0, 4.929032258064517)","(1.85, 2.34, 2.3249999999999997)","(8.5, 12.0, 11.916666666666666)","(12.0, 17.5, 17.452380952380953)","(10.0, 99999, 99990)","(13.0, 19.0, 18.214285714285715)","(21.0, 36.0, 28.22222222222222)"
11-01-2023 21:03:59.478149,"(13.0, 14.5, 14.45)","(4.8, 5.0, 4.929032258064517)","(1.85, 2.36, 2.3505882352941176)","(8.5, 12.0, 11.833333333333334)","(12.0, 17.5, 17.423076923076923)","(10.0, 99999, 99990)","(13.0, 18.5, 18.264705882352942)","(21.0, 38.0, 28.8)"
11-01-2023 21:04:00.832653,"(13.0, 14.5, 14.4)","(4.8, 5.0, 4.929032258064517)","(1.85, 2.38, 2.2966666666666664)","(8.5, 12.0, 11.95)","(12.0, 17.5, 17.375)","(10.0, 99999, 99990)","(13.0, 18.5, 17.764705882352942)","(21.0, 36.0, 28.0)"
11-01-2023 21:04:02.249102,"(13.0, 14.5, 14.46875)","(4.8, 5.2, 5.281443298969072)","(1.85, 2.38, 2.304)","(8.5, 12.0, 12.083333333333334)","(12.0, 17.5, 16.852941176470587)","(10.0, 99999, 99990)","(13.0, 18.0, 17.2)","(21.0, 36.0, 30.0)"
11-01-2023 21:04:03.659448,"(13.0, 15.0, 14.583333333333334)","(4.8, 5.3, 5.35)","(1.85, 2.36, 2.3125423728813557)","(8.5, 12.5, 11.875)","(12.0, 18.0, 16.852941176470587)","(10.0, 99999, 99990)","(13.0, 17.5, 16.576923076923077)","(21.0, 34.0, 32.666666666666664)"
11-01-2023 21:04:05.006679,"(13.0, 15.5, 14.221590909090908)","(4.8, 5.6, 5.35)","(1.85, 2.36, 2.276103896103896)","(8.5, 12.5, 12.083333333333334)","(12.0, 18.0, 16.818181818181817)","(10.0, 99999, 99990)","(13.0, 17.5, 16.642857142857142)","(21.0, 34.0, 32.666666666666664)"
11-01-2023 21:04:06.352271,"(13.0, 15.5, 14.214285714285714)","(4.8, 5.6, 5.2)","(1.85, 2.3, 2.2461764705882357)","(8.5, 12.5, 12.083333333333334)","(12.0, 18.0, 16.818181818181817)","(10.0, 99999, 99990)","(13.0, 17.5, 16.642857142857142)","(21.0, 34.0, 30.923076923076923)"
11-01-2023 21:04:07.732508,"(13.0, 15.5, 14.214285714285714)","(4.8, 5.6, 5.266666666666667)","(1.85, 2.3, 2.263333333333333)","(8.5, 12.5, 12.083333333333334)","(12.0, 18.0, 16.818181818181817)","(10.0, 99999, 99990)","(13.0, 17.5, 16.375)","(21.0, 32.0, 30.0)"
11-01-2023 21:04:09.152601,"(13.0, 15.5, 14.26842105263158)","(4.8, 5.6, 5.3999999999999995)","(1.85, 2.28, 2.2654545454545456)","(8.5, 12.5, 12.083333333333334)","(12.0, 18.0, 16.818181818181817)","(10.0, 99999, 99990)","(13.0, 17.5, 16.75)","(21.0, 32.0, 30.333333333333332)"
11-01-2023 21:04:10.666350,"(13.0, 15.5, 15.495412844036696)","(4.8, 5.6, 5.531428571428571)","(1.85, 2.26, 2.379399141630901)","(8.5, 12.5, 12.083333333333334)","(12.0, 18.0, 16.818181818181817)","(10.0, 99999, 99990)","(13.0, 17.5, 16.75)","(21.0, 32.0, 29.8)"
11-01-2023 21:04:12.106380,"(13.0, 16.0, 15.991150442477876)","(4.8, 5.6, 5.455555555555556)","(1.85, 2.38, 2.4066666666666667)","(8.5, 12.5, 12.083333333333334)","(12.0, 18.0, 16.818181818181817)","(10.0, 99999, 99990)","(13.0, 17.5, 16.5)","(21.0, 34.0, 27.333333333333332)"
11-01-2023 21:04:13.505550,"(13.0, 16.0, 15.991150442477876)","(4.8, 5.5, 5.288235294117647)","(1.85, 2.42, 2.4066666666666667)","(8.5, 12.5, 12.083333333333334)","(12.0, 18.0, 16.818181818181817)","(10.0, 99999, 99990)","(13.0, 17.5, 16.5)","(21.0, 30.0, 28.6)"
11-01-2023 21:04:15.330426,"(13.0, 16.0, 15.991150442477876)","(4.8, 5.5, 5.451612903225806)","(1.85, 2.42, 2.393333333333333)","(8.5, 12.5, 12.083333333333334)","(12.0, 18.0, 16.818181818181817)","(10.0, 99999, 99990)","(13.0, 17.5, 16.318181818181817)","(21.0, 29.0, 28.6)"
11-01-2023 21:04:16.780067,"(12.0, 16.0, 15.982456140350877)","(4.6, 5.5, 5.361290322580645)","(1.9, 2.4, 2.393333333333333)","(8.5, 12.5, 12.083333333333334)","(12.0, 18.0, 16.818181818181817)","(10.0, 99999, 99990)","(13.0, 17.0, 16.318181818181817)","(21.0, 29.0, 28.1)"
11-01-2023 21:04:18.280885,"(12.0, 16.0, 15.495098039215687)","(4.6, 5.4, 5.25)","(1.9, 2.4, 2.4796388261851017)","(8.5, 12.5, 11.9)","(12.0, 18.0, 16.791666666666668)","(10.0, 99999, 99990)","(13.0, 17.0, 15.954545454545455)","(21.0, 29.0, 26.90909090909091)"
11-01-2023 21:04:19.683667,"(12.0, 15.5, 15.428571428571429)","(4.6, 5.3, 5.269662921348314)","(1.9, 2.48, 2.4792118226600985)","(8.5, 12.5, 11.3)","(12.0, 18.0, 17.2)","(10.0, 99999, 99990)","(12.0, 18.0, 16.125)","(21.0, 27.0, 26.857142857142858)"
11-01-2023 21:04:21.057604,"(12.0, 15.5, 15.357142857142858)","(4.6, 5.3, 5.266666666666667)","(1.9, 2.48, 2.4993939393939395)","(8.5, 12.5, 11.3)","(12.0, 18.0, 17.0)","(10.0, 99999, 99990)","(12.0, 18.0, 16.75)","(21.0, 27.0, 26.75)"
11-01-2023 21:04:22.411089,"(12.0, 15.5, 15.357142857142858)","(4.6, 5.3, 5.266666666666667)","(1.9, 2.5, 2.498423645320197)","(8.5, 12.5, 11.333333333333334)","(12.0, 17.5, 17.2)","(10.0, 99999, 99990)","(12.0, 18.0, 17.214285714285715)","(21.0, 27.0, 28.666666666666668)"
11-01-2023 21:04:23.790974,"(12.0, 15.5, 15.333333333333334)","(4.6, 5.2, 5.289156626506024)","(1.9, 2.5, 2.3808823529411764)","(8.5, 12.0, 11.25)","(12.0, 18.0, 17.318181818181817)","(10.0, 99999, 99990)","(12.0, 17.5, 17.166666666666668)","(21.0, 29.0, 30.666666666666664)"
11-01-2023 21:04:25.174957,"(12.0, 15.5, 15.166666666666666)","(4.6, 5.3, 5.289156626506024)","(1.9, 2.4, 2.3808695652173912)","(8.5, 12.5, 11.166666666666666)","(12.0, 18.0, 17.5)","(10.0, 99999, 99990)","(12.0, 18.0, 17.2)","(21.0, 32.0, 28.0)"
11-01-2023 21:04:26.475990,"(12.0, 15.5, 15.3)","(4.6, 5.3, 5.289655172413793)","(1.9, 2.4, 2.3404878048780486)","(8.5, 12.5, 11.166666666666666)","(12.0, 18.0, 17.5)","(10.0, 99999, 99990)","(12.0, 18.0, 17.0)","(21.0, 30.0, 28.0)"
11-01-2023 21:04:27.807324,"(12.0, 15.5, 15.3)","(4.6, 5.7, 5.550000000000001)","(1.9, 2.4, 2.3445454545454543)","(8.5, 12.5, 11.166666666666666)","(12.0, 18.0, 17.5)","(10.0, 99999, 99990)","(12.0, 18.0, 17.0)","(21.0, 30.0, 28.0)"
11-01-2023 21:04:29.198194,"(12.0, 15.5, 15.472222222222221)","(4.6, 5.7, 5.455555555555556)","(1.9, 2.4, 2.428)","(8.5, 12.5, 11.75)","(12.0, 18.0, 17.583333333333332)","(10.0, 99999, 99990)","(12.0, 18.0, 17.0)","(21.0, 30.0, 29.272727272727273)"
11-01-2023 21:04:30.592583,"(12.0, 15.5, 15.472222222222221)","(4.6, 5.6, 5.455555555555556)","(1.9, 2.46, 2.4303703703703703)","(8.5, 12.5, 11.75)","(13.0, 18.0, 17.583333333333332)","(10.0, 99999, 99990)","(12.0, 18.0, 17.25)","(21.0, 30.0, 27.0)"
11-01-2023 21:04:32.022180,"(12.0, 15.5, 15.472222222222221)","(4.6, 5.6, 5.455555555555556)","(1.9, 2.46, 2.3664150943396227)","(8.5, 12.5, 11.642857142857142)","(13.0, 18.0, 17.647058823529413)","(10.0, 99999, 99990)","(12.0, 18.0, 17.25)","(21.0, 28.0, 25.0)"
11-01-2023 21:04:33.380957,"(12.0, 15.5, 15.472222222222221)","(4.6, 5.6, 5.443478260869566)","(1.9, 2.46, 2.408333333333333)","(8.5, 12.5, 11.578947368421053)","(13.0, 18.0, 17.5)","(10.0, 99999, 99990)","(12.0, 18.0, 16.5)","(21.0, 27.0, 25.666666666666668)"
11-01-2023 21:04:34.800794,"(12.0, 15.5, 15.4)","(4.6, 5.6, 5.443478260869566)","(1.9, 2.42, 2.4285714285714284)","(8.5, 12.0, 11.25)","(13.0, 18.0, 17.5)","(10.0, 99999, 99990)","(12.0, 17.5, 16.5)","(21.0, 26.0, 25.0)"
11-01-2023 21:04:36.242908,"(12.0, 15.5, 15.474358974358974)","(4.6, 5.6, 5.509090909090909)","(1.9, 2.44, 2.3884745762711863)","(8.5, 12.0, 11.142857142857142)","(13.0, 18.0, 17.857142857142858)","(10.0, 99999, 99990)","(12.0, 17.5, 17.352941176470587)","(21.0, 26.0, 25.0)"
11-01-2023 21:04:37.645079,"(12.0, 15.5, 15.474358974358974)","(4.6, 5.6, 5.569565217391305)","(1.9, 2.44, 2.3884745762711863)","(8.5, 12.0, 10.928571428571429)","(13.0, 18.5, 18.2)","(10.0, 99999, 99990)","(12.0, 17.5, 17.352941176470587)","(21.0, 26.0, 26.19047619047619)"
11-01-2023 21:04:39.150895,"(12.0, 15.5, 15.666666666666666)","(4.6, 5.7, 5.614285714285715)","(1.9, 2.44, 2.3884745762711863)","(8.5, 11.5, 10.928571428571429)","(13.0, 18.5, 18.2)","(10.0, 99999, 99990)","(12.0, 17.5, 16.625)","(21.0, 30.0, 27.333333333333332)"
11-01-2023 21:04:40.654628,"(12.0, 16.0, 15.666666666666666)","(4.6, 5.7, 5.633333333333333)","(1.9, 2.44, 2.393076923076923)","(8.5, 11.5, 10.928571428571429)","(13.0, 18.5, 18.166666666666668)","(10.0, 99999, 99990)","(12.0, 17.0, 16.1)","(21.0, 29.0, 27.8)"
11-01-2023 21:04:42.074637,"(12.0, 16.0, 15.666666666666666)","(4.6, 5.8, 5.633333333333333)","(1.9, 2.46, 2.408510638297872)","(8.5, 11.5, 10.928571428571429)","(13.0, 18.5, 18.166666666666668)","(10.0, 99999, 99990)","(12.0, 18.0, 16.1)","(21.0, 29.0, 27.5)"
11-01-2023 21:04:43.459032,"(12.0, 16.0, 15.666666666666666)","(4.6, 5.8, 5.691304347826087)","(1.9, 2.48, 2.408510638297872)","(8.5, 11.5, 10.928571428571429)","(13.0, 18.5, 18.166666666666668)","(10.0, 99999, 99990)","(12.0, 18.0, 16.833333333333332)","(21.0, 29.0, 24.666666666666668)"
11-01-2023 21:04:45.166149,"(12.0, 16.0, 15.666666666666666)","(4.6, 5.8, 5.691304347826087)","(1.95, 2.48, 2.340535714285714)","(8.5, 12.0, 11.142857142857142)","(13.0, 18.5, 18.166666666666668)","(10.0, 99999, 99990)","(12.0, 17.5, 16.625)","(20.0, 28.0, 24.666666666666668)"
11-01-2023 21:04:46.679630,"(12.0, 16.0, 15.520833333333334)","(4.6, 5.8, 5.691304347826087)","(1.95, 2.36, 2.332307692307692)","(8.5, 12.0, 11.142857142857142)","(13.0, 18.5, 18.166666666666668)","(10.0, 99999, 99990)","(12.0, 17.0, 16.625)","(20.0, 28.0, 24.666666666666668)"
11-01-2023 21:04:48.099692,"(12.0, 16.0, 15.520833333333334)","(4.6, 5.8, 5.691304347826087)","(1.95, 2.48, 2.357142857142857)","(8.5, 12.0, 11.142857142857142)","(13.0, 18.5, 17.75)","(10.0, 99999, 99990)","(12.0, 17.0, 16.625)","(20.0, 28.0, 24.666666666666668)"
11-01-2023 21:04:49.570617,"(12.0, 16.0, 15.75)","(4.6, 5.8, 5.575)","(1.95, 2.5, 3.272222222222222)","(8.5, 12.0, 11.208333333333334)","(13.0, 18.5, 16.5)","(10.0, 99999, 99990)","(12.0, 17.0, 15.2)","(20.0, 28.0, 21.0)"
11-01-2023 21:04:50.962324,"(12.0, 14.0, 38.77777777777778)","(4.6, 5.8, 6.84)","(1.95, 3.7, 6.765463917525773)","(8.5, 11.5, 8.28125)","(13.0, 18.0, 16.25)","(10.0, 99999, 99990)","(12.0, 17.0, 17.25)","(20.0, 28.0, 40.25)"
11-01-2023 21:04:52.324042,"(12.0, 46.0, 21.200000000000003)","(4.6, 7.6, 4.800000000000001)","(1.95, 7.0, 8.715662650602411)","(8.5, 15.5, 7.823529411764706)","(14.0, 21.0, 16.0)","(10.0, 99999, 99990)","(12.0, 22.0, 16.5)","(20.0, 65.0, 29.5)"
11-01-2023 21:04:53.675801,"(12.0, 17.0, 8.200000000000001)","(4.6, 5.4, 3.7142857142857144)","(1.95, 8.8, 22.2)","(8.5, 15.5, 7.333333333333333)","(14.0, 21.0, 12.25)","(10.0, 99999, 99990)","(12.0, 22.0, 12.25)","(20.0, 44.0, 25.5)"
11-01-2023 21:04:54.990029,"(12.0, 8.4, 8.200000000000001)","(4.6, 3.8, 6.708333333333334)","(1.95, 23.0, 22.328)","(8.5, 7.6, 10.6)","(14.0, 13.5, 15.4)","(10.0, 99999, 99990)","(12.0, 13.5, 16.25)","(20.0, 36.0, 20.666666666666668)"
11-01-2023 21:04:56.293834,"(12.0, 15.5, 11.45)","(4.6, 7.4, 3.675)","(1.95, 23.0, 37.0)","(8.5, 12.5, 8.533333333333333)","(14.0, 21.0, 12.9)","(10.0, 99999, 99990)","(12.0, 22.0, 15.75)","(20.0, 34.0, 20.666666666666668)"
11-01-2023 21:04:57.603673,"(12.0, 10.5, 8.95)","(4.6, 3.75, 3.685714285714286)","(1.95, 38.0, 47.2)","(8.5, 9.4, 7.9)","(14.0, 16.0, 14.9)","(10.0, 99999, 99990)","(12.0, 21.0, 16.933333333333334)","(20.0, 34.0, 28.375)"
11-01-2023 21:04:58.901247,"(12.0, 12.0, 9.7)","(4.6, 3.7, 3.5714285714285716)","(1.95, 48.0, 46.0)","(8.5, 9.0, 7.466666666666667)","(14.0, 20.0, 14.9)","(10.0, 99999, 99990)","(12.0, 21.0, 15.0)","(20.0, 34.0, 19.5)"
11-01-2023 21:05:00.209249,"(12.0, 10.0, 9.133333333333333)","(4.6, 3.7, 3.433333333333333)","(1.95, 50.0, 45.42058823529411)","(8.5, 8.8, 7.52)","(14.0, 20.0, 15.4)","(10.0, 99999, 99990)","(12.0, 21.0, 15.5)","(20.0, 27.0, 22.0)"
11-01-2023 21:05:01.537938,"(12.0, 15.5, 12.8)","(4.6, 7.0, 6.85)","(1.95, 46.0, 11.444444444444445)","(8.5, 14.0, 5.644444444444444)","(14.0, 21.0, 14.399999999999999)","(10.0, 99999, 99990)","(12.0, 22.0, 14.4)","(20.0, 32.0, 28.583333333333332)"
11-01-2023 21:05:02.763061,"(12.0, 9.6, 8.466666666666667)","(4.6, 17.0, 16.62162162162162)","(1.95, 12.0, 11.444444444444445)","(8.5, 5.8, 5.3999999999999995)","(14.0, 17.5, 11.899999999999999)","(10.0, 99999, 99990)","(12.0, 20.0, 13.3)","(20.0, 32.0, 26.875)"
11-01-2023 21:05:04.037498,"(12.0, 9.0, 7.5)","(4.6, 27.0, 26.857142857142858)","(1.95, 12.0, 7.8999999999999995)","(8.5, 5.3, 5.564285714285714)","(14.0, 16.0, 8.533333333333333)","(10.0, 99999, 99990)","(12.0, 18.0, 8.266666666666666)","(20.0, 32.0, 46.5)"
11-01-2023 21:05:05.253990,"(12.0, 6.6, 6.483333333333333)","(4.6, 27.0, 26.833333333333332)","(1.95, 8.2, 7.8999999999999995)","(8.5, 5.6, 5.12)","(14.0, 9.0, 7.7)","(10.0, 99999, 99990)","(12.0, 9.2, 7.933333333333334)","(20.0, 48.0, 45.5)"
11-01-2023 21:05:06.478625,"(12.0, 5.2, 5.1923076923076925)","(4.6, 27.0, 26.8)","(1.95, 24.0, 18.866666666666667)","(8.5, 5.2, 5.26)","(14.0, 8.4, 14.333333333333332)","(10.0, 99999, 99990)","(12.0, 8.4, 9.0)","(20.0, 48.0, 45.333333333333336)"
11-01-2023 21:05:07.710380,"(12.0, 7.4, 6.552631578947368)","(4.6, 27.0, 26.583333333333332)","(1.95, 24.0, 25.0)","(8.5, 6.8, 7.375)","(14.0, 18.0, 14.725)","(10.0, 99999, 99990)","(12.0, 10.5, 13.3)","(20.0, 48.0, 43.625)"
11-01-2023 21:05:09.009683,"(12.0, 7.4, 6.71)","(4.6, 23.0, 11.479166666666666)","(1.95, 29.0, 51.33333333333333)","(8.5, 7.6, 4.0181818181818185)","(14.0, 17.5, 14.35)","(10.0, 99999, 99990)","(12.0, 20.0, 13.866666666666667)","(20.0, 48.0, 43.625)"
11-01-2023 21:05:10.265674,"(12.0, 12.0, 10.466666666666667)","(4.6, 22.0, 12.649999999999999)","(1.95, 65.0, 84.21052631578948)","(8.5, 5.2, 2.46)","(14.0, 17.0, 14.88)","(10.0, 99999, 99990)","(12.0, 17.5, 6.333333333333333)","(20.0, 48.0, 40.631578947368425)"
11-01-2023 21:05:11.575769,"(12.0, 12.0, 10.466666666666667)","(4.6, 21.0, 16.9)","(1.95, 85.0, 128.8)","(8.5, 2.6, 3.34)","(14.0, 17.0, 12.7)","(10.0, 99999, 99990)","(12.0, 6.6, 7.24)","(20.0, 48.0, 25.0)"
11-01-2023 21:05:12.959823,"(12.0, 12.0, 10.466666666666667)","(4.6, 27.0, 23.05)","(1.95, 130.0, 6722.666666666667)","(8.5, 3.85, 3.1307692307692307)","(14.0, 19.0, 12.475)","(10.0, 99999, 99990)","(12.0, 8.8, 7.24)","(20.0, 48.0, 30.75)"
11-01-2023 21:05:14.500930,"(12.0, 12.0, 5.385416666666667)","(4.6, 25.0, 23.3625)","(1.95, 99999, 703.3333333333334)","(8.5, 5.5, 3.1307692307692307)","(14.0, 14.5, 10.48)","(10.0, 99999, 99990)","(12.0, 8.8, 11.733333333333334)","(20.0, 48.0, 41.1)"
11-01-2023 21:05:15.824240,"(12.0, 5.9, 5.609090909090909)","(4.6, 24.0, 17.883333333333333)","(1.95, 970.0, 6722.666666666667)","(8.5, 5.5, 2.6454545454545455)","(14.0, 11.5, 10.48)","(10.0, 99999, 99990)","(12.0, 14.5, 10.633333333333333)","(20.0, 48.0, 39.375)"
11-01-2023 21:05:17.074614,"(12.0, 5.9, 5.609090909090909)","(4.6, 25.0, 17.883333333333333)","(1.95, 99999, 696.6666666666666)","(8.5, 5.5, 2.6454545454545455)","(14.0, 11.5, 10.225)","(10.0, 99999, 99990)","(12.0, 19.5, 13.066666666666666)","(20.0, 48.0, 39.375)"
11-01-2023 21:05:18.204199,"(12.0, 7.0, 5.821428571428571)","(4.6, 25.0, 14.950000000000001)","(1.95, 960.0, 696.6666666666666)","(8.5, 5.5, 3.5823529411764707)","(14.0, 11.5, 15.475)","(10.0, 99999, 99990)","(12.0, 16.5, 13.066666666666666)","(20.0, 48.0, 30.75)"
11-01-2023 21:05:19.398897,"(12.0, 7.0, 5.821428571428571)","(4.6, 28.0, 12.600000000000001)","(1.95, 99999, 6722.666666666667)","(8.5, 5.5, 2.492)","(14.0, 18.5, 13.68)","(10.0, 99999, 99990)","(12.0, 16.5, 13.066666666666666)","(20.0, 48.0, 36.5)"
11-01-2023 21:05:20.599797,"(12.0, 7.0, 3.7)","(4.6, 28.0, 18.84)","(1.95, 99999, 6722.666666666667)","(8.5, 2.6, 2.492)","(14.0, 15.5, 13.68)","(10.0, 99999, 99990)","(12.0, 16.5, 10.133333333333333)","(20.0, 48.0, 28.200000000000003)"
11-01-2023 21:05:21.849924,"(12.0, 7.0, 3.7)","(4.6, 28.0, 18.84)","(1.95, 99999, 545.0)","(8.5, 2.6, 3.4720000000000004)","(14.0, 15.5, 13.68)","(10.0, 99999, 99990)","(12.0, 18.0, 11.4)","(20.0, 48.0, 9.675)"
11-01-2023 21:05:23.154812,"(12.0, 7.0, 3.7)","(4.6, 28.0, 26.0)","(1.95, 960.0, 545.0)","(8.5, 4.0, 3.5823529411764707)","(14.0, 15.5, 14.35)","(10.0, 99999, 99990)","(12.0, 14.0, 7.314285714285715)","(20.0, 13.5, 18.700000000000003)"
