,Water Into Wine,Midas Prince,Black Syrah,Prospectus,Sword Of War,Duke Of Bedford,Supreme Thunder,Orpheline
08-12-2022 14:46:35.176874,"(8.0, 11.0, 10.13888888888889)","(6.5, 7.0, 6.824561403508771)","(15.0, 26.0, 22.0)","(3.9, 6.0, 5.8175)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3083236994219654)","(51.0, 200.0, 112.5)"
08-12-2022 14:46:36.443489,"(8.0, 11.0, 10.13888888888889)","(6.5, 7.0, 6.824561403508771)","(15.0, 26.0, 22.0)","(3.9, 6.0, 5.8175)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3083236994219654)","(51.0, 200.0, 103.75)"
08-12-2022 14:46:37.641975,"(8.0, 11.0, 10.13888888888889)","(6.5, 7.0, 6.726027397260274)","(15.0, 26.0, 22.0)","(3.9, 6.0, 5.8175)","(8.0, 99999, 99990)","(20.0, 34.0, 30.307692307692307)","(2.1, 2.34, 2.3083236994219654)","(51.0, 200.0, 112.0)"
08-12-2022 14:46:38.891079,"(8.0, 11.0, 10.13888888888889)","(6.5, 7.0, 6.6985507246376805)","(15.0, 26.0, 22.25)","(3.9, 6.0, 5.8175)","(8.0, 99999, 99990)","(20.0, 34.0, 30.307692307692307)","(2.1, 2.34, 2.3008571428571427)","(51.0, 200.0, 112.0)"
08-12-2022 14:46:40.163633,"(8.0, 11.0, 10.13888888888889)","(6.5, 7.0, 6.6985507246376805)","(15.0, 26.0, 22.25)","(3.9, 6.0, 5.8175)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3008571428571427)","(51.0, 200.0, 112.0)"
08-12-2022 14:46:41.465300,"(8.0, 11.0, 10.13888888888889)","(6.5, 7.0, 6.848)","(15.0, 26.0, 22.25)","(3.9, 6.0, 5.639506172839506)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3008571428571427)","(51.0, 200.0, 112.0)"
08-12-2022 14:46:42.811148,"(8.0, 11.0, 10.13888888888889)","(6.5, 7.0, 6.848)","(15.0, 26.0, 22.25)","(3.9, 6.0, 5.79)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3008571428571427)","(51.0, 200.0, 112.0)"
08-12-2022 14:46:44.176754,"(8.0, 11.0, 10.104166666666666)","(6.5, 7.0, 6.885714285714285)","(15.0, 26.0, 22.25)","(3.9, 5.9, 5.805882352941177)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3008571428571427)","(51.0, 200.0, 112.0)"
08-12-2022 14:46:45.457376,"(8.0, 11.0, 10.454545454545455)","(6.5, 7.0, 6.885714285714285)","(15.0, 26.0, 22.25)","(3.9, 5.9, 5.805882352941177)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3008571428571427)","(51.0, 200.0, 112.0)"
08-12-2022 14:46:46.718136,"(8.0, 11.0, 10.131578947368421)","(6.5, 7.0, 6.841379310344827)","(15.0, 26.0, 22.25)","(3.9, 5.9, 5.805882352941177)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3008571428571427)","(51.0, 200.0, 137.14285714285714)"
08-12-2022 14:46:47.954884,"(8.0, 11.0, 10.131578947368421)","(6.5, 7.0, 6.95)","(15.0, 26.0, 22.25)","(3.9, 5.9, 5.805882352941177)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3008571428571427)","(51.0, 200.0, 137.14285714285714)"
08-12-2022 14:46:49.235975,"(8.0, 11.0, 10.131578947368421)","(6.5, 7.0, 6.95)","(15.0, 26.0, 22.25)","(3.9, 5.9, 5.805882352941177)","(8.0, 99999, 99990)","(20.0, 34.0, 29.875)","(2.1, 2.34, 2.3008571428571427)","(51.0, 200.0, 137.14285714285714)"
08-12-2022 14:46:50.558189,"(8.0, 10.5, 10.11111111111111)","(6.5, 7.0, 6.885714285714285)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.835714285714285)","(8.0, 99999, 99990)","(20.0, 34.0, 29.416666666666668)","(2.1, 2.34, 2.3046451612903223)","(51.0, 200.0, 112.0)"
08-12-2022 14:46:51.868495,"(8.0, 11.0, 10.216216216216216)","(6.5, 7.2, 6.885714285714285)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.873684210526316)","(8.0, 99999, 99990)","(20.0, 34.0, 25.75)","(2.1, 2.34, 2.3046451612903223)","(51.0, 200.0, 112.0)"
08-12-2022 14:46:53.124390,"(8.0, 11.0, 10.216216216216216)","(6.5, 7.2, 6.885714285714285)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.873684210526316)","(8.0, 99999, 99990)","(20.0, 34.0, 25.75)","(2.1, 2.34, 2.3046451612903223)","(51.0, 200.0, 123.33333333333334)"
08-12-2022 14:46:54.430707,"(8.0, 11.0, 10.216216216216216)","(6.5, 7.2, 6.885714285714285)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.873684210526316)","(8.0, 99999, 99990)","(20.0, 34.0, 27.25)","(2.1, 2.34, 2.3046451612903223)","(51.0, 190.0, 123.33333333333334)"
08-12-2022 14:46:55.657625,"(8.0, 11.0, 10.181818181818182)","(6.5, 7.2, 6.885714285714285)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.873684210526316)","(8.0, 99999, 99990)","(20.0, 34.0, 25.75)","(2.1, 2.34, 2.3046451612903223)","(51.0, 190.0, 120.0)"
08-12-2022 14:46:56.784415,"(8.0, 11.0, 10.380952380952381)","(6.5, 7.2, 6.881818181818182)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.873684210526316)","(8.0, 99999, 99990)","(20.0, 34.0, 25.75)","(2.1, 2.34, 2.308)","(51.0, 180.0, 120.0)"
08-12-2022 14:46:58.043095,"(8.0, 11.0, 10.181818181818182)","(6.5, 7.2, 7.093333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.873684210526316)","(8.0, 99999, 99990)","(20.0, 34.0, 25.75)","(2.1, 2.32, 2.313782383419689)","(51.0, 180.0, 120.0)"
08-12-2022 14:46:59.243561,"(8.0, 11.0, 10.181818181818182)","(6.5, 7.2, 7.093333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.873684210526316)","(8.0, 99999, 99990)","(20.0, 34.0, 25.75)","(2.1, 2.32, 2.313782383419689)","(51.0, 180.0, 120.0)"
08-12-2022 14:47:00.558489,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.2, 7.120987654320988)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.873684210526316)","(8.0, 99999, 99990)","(20.0, 34.0, 25.75)","(2.1, 2.32, 2.313782383419689)","(51.0, 180.0, 120.0)"
08-12-2022 14:47:01.912520,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.2, 7.140000000000001)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.811627906976744)","(8.0, 99999, 99990)","(20.0, 34.0, 25.75)","(2.1, 2.32, 2.313782383419689)","(51.0, 180.0, 112.5)"
08-12-2022 14:47:03.271392,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.2, 7.367213114754099)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.738297872340426)","(8.0, 99999, 99990)","(20.0, 34.0, 28.176470588235293)","(2.1, 2.32, 2.313782383419689)","(51.0, 180.0, 112.5)"
08-12-2022 14:47:04.523538,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.4, 7.367213114754099)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.738297872340426)","(8.0, 99999, 99990)","(20.0, 34.0, 29.285714285714285)","(2.1, 2.32, 2.313782383419689)","(51.0, 180.0, 116.25)"
08-12-2022 14:47:05.672394,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.4, 7.392982456140351)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.738297872340426)","(8.0, 99999, 99990)","(20.0, 34.0, 30.0)","(2.1, 2.32, 2.3066666666666666)","(51.0, 180.0, 116.25)"
08-12-2022 14:47:06.907983,"(8.0, 10.5, 10.194444444444445)","(6.5, 7.4, 7.392982456140351)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.738297872340426)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.32, 2.3066666666666666)","(51.0, 180.0, 107.5)"
08-12-2022 14:47:08.416589,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.4, 7.473333333333333)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.6466666666666665)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.32, 2.3047272727272725)","(51.0, 170.0, 116.66666666666667)"
08-12-2022 14:47:09.857204,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.6, 7.491428571428571)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.6466666666666665)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.32, 2.297894736842105)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:11.320393,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.6, 7.342857142857143)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.6466666666666665)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.297974683544304)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:12.758923,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.4, 7.3578947368421055)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.6466666666666665)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.297974683544304)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:14.168858,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.4, 7.3578947368421055)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.636842105263158)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.2858823529411763)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:15.496762,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.4, 7.352941176470589)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.727586206896552)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.2689999999999997)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:16.809052,"(8.0, 11.0, 10.26086956521739)","(6.5, 7.4, 7.352941176470589)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.727586206896552)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.28, 2.2689999999999997)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:18.146462,"(8.0, 11.0, 10.19047619047619)","(6.5, 7.4, 7.352941176470589)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.727586206896552)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.28, 2.259298245614035)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:19.529125,"(8.0, 11.0, 10.666666666666666)","(6.5, 7.4, 7.336842105263158)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.727586206896552)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.28, 2.2786885245901636)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:20.886759,"(8.0, 11.0, 10.75)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.727586206896552)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.28, 2.2924324324324323)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:22.200471,"(8.0, 11.0, 10.75)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.727586206896552)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.2924324324324323)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:23.478548,"(8.0, 11.0, 10.75)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.727586206896552)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.2939622641509434)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:24.747247,"(8.0, 11.0, 10.75)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.727586206896552)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.2939622641509434)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:26.025836,"(8.0, 11.0, 10.75)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.734782608695652)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.2939622641509434)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:27.390183,"(8.0, 11.0, 10.521739130434783)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.734782608695652)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.2939622641509434)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:28.827755,"(8.0, 11.0, 10.521739130434783)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.734782608695652)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.2939622641509434)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:30.353981,"(8.0, 11.0, 10.75)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.734782608695652)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.296)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:31.758225,"(8.0, 11.0, 10.75)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.734782608695652)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.296)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:33.005699,"(8.0, 11.0, 10.521739130434783)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 23.0)","(3.9, 5.9, 5.734782608695652)","(8.0, 99999, 99990)","(20.0, 34.0, 27.583333333333332)","(2.1, 2.3, 2.296)","(51.0, 160.0, 116.66666666666667)"
08-12-2022 14:47:34.269918,"(8.0, 11.0, 10.521739130434783)","(6.5, 7.4, 7.333333333333334)","(15.0, 26.0, 25.78048780487805)","(3.9, 5.9, 5.92463768115942)","(8.0, 99999, 99990)","(20.0, 34.0, 32.810810810810814)","(2.1, 2.3, 2.2638543897216272)","(51.0, 160.0, 150.0)"
08-12-2022 14:47:35.676568,"(8.0, 11.5, 11.029411764705882)","(6.5, 7.4, 7.24)","(15.0, 26.0, 24.125)","(3.9, 6.0, 6.113333333333333)","(8.0, 99999, 99990)","(20.0, 34.0, 32.166666666666664)","(2.1, 2.28, 2.2638543897216272)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:37.028109,"(8.0, 11.5, 11.029411764705882)","(6.5, 7.4, 7.24)","(15.0, 26.0, 24.153846153846153)","(3.9, 6.2, 6.113333333333333)","(8.0, 99999, 99990)","(20.0, 34.0, 32.166666666666664)","(2.1, 2.28, 2.2638543897216272)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:38.384286,"(8.0, 11.5, 11.027777777777779)","(6.5, 7.2, 7.174647887323943)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.166666666666664)","(2.1, 2.28, 2.2638543897216272)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:39.732291,"(8.0, 11.5, 11.027777777777779)","(6.5, 7.2, 7.1395348837209305)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.166666666666664)","(2.1, 2.28, 2.2638543897216272)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:41.110440,"(8.0, 11.5, 11.027777777777779)","(6.5, 7.2, 7.1395348837209305)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.5)","(2.1, 2.28, 2.2638543897216272)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:42.500484,"(8.0, 11.5, 11.048387096774194)","(6.5, 7.2, 7.0777777777777775)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.5)","(2.1, 2.28, 2.2638543897216272)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:43.897218,"(8.0, 11.5, 11.048387096774194)","(6.5, 7.2, 7.0777777777777775)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.5)","(2.1, 2.28, 2.264258872651357)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:45.244776,"(8.0, 11.5, 11.1)","(6.5, 7.2, 7.0777777777777775)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.5)","(2.1, 2.28, 2.264258872651357)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:46.783032,"(8.0, 11.5, 11.1)","(6.5, 7.2, 7.0777777777777775)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.5)","(2.1, 2.28, 2.264258872651357)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:48.334148,"(8.0, 11.5, 11.1)","(6.5, 7.2, 7.0777777777777775)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.5)","(2.1, 2.28, 2.264258872651357)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:49.849748,"(8.0, 11.5, 11.1)","(6.5, 7.2, 7.0777777777777775)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.5)","(2.1, 2.28, 2.264258872651357)","(51.0, 160.0, 133.33333333333334)"
08-12-2022 14:47:51.297570,"(8.0, 11.5, 11.1)","(6.5, 7.2, 7.0777777777777775)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 34.0, 32.44444444444444)","(2.1, 2.28, 2.264258872651357)","(51.0, 160.0, 132.0)"
08-12-2022 14:47:52.942141,"(8.0, 11.5, 11.1)","(6.5, 7.2, 7.0777777777777775)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 36.0, 33.714285714285715)","(2.1, 2.28, 2.264258872651357)","(51.0, 160.0, 132.0)"
08-12-2022 14:47:54.616701,"(8.0, 11.5, 11.1)","(6.5, 7.2, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(3.9, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 36.0, 34.76923076923077)","(2.1, 2.28, 2.2638543897216272)","(51.0, 160.0, 132.0)"
08-12-2022 14:47:56.061067,"(8.0, 11.5, 11.1)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.097142857142857)","(8.0, 99999, 99990)","(20.0, 38.0, 34.76923076923077)","(2.05, 2.28, 2.2642959427207634)","(41.0, 160.0, 132.0)"
08-12-2022 14:47:57.384216,"(8.0, 11.5, 11.1)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.113333333333333)","(8.0, 99999, 99990)","(20.0, 38.0, 34.76923076923077)","(2.05, 2.28, 2.2642959427207634)","(41.0, 160.0, 132.0)"
08-12-2022 14:47:58.610356,"(8.0, 11.5, 11.1)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.113333333333333)","(8.0, 99999, 99990)","(20.0, 38.0, 34.76923076923077)","(2.05, 2.28, 2.2642959427207634)","(41.0, 160.0, 132.0)"
08-12-2022 14:47:59.947181,"(8.0, 11.5, 11.1)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.113333333333333)","(8.0, 99999, 99990)","(20.0, 38.0, 34.76923076923077)","(2.05, 2.28, 2.2642959427207634)","(41.0, 160.0, 132.0)"
08-12-2022 14:48:01.506240,"(8.0, 11.5, 11.210526315789474)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.113333333333333)","(8.0, 99999, 99990)","(20.0, 38.0, 34.76923076923077)","(2.05, 2.28, 2.2520408163265304)","(41.0, 160.0, 132.0)"
08-12-2022 14:48:02.911649,"(8.0, 12.0, 11.210526315789474)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.113333333333333)","(8.0, 99999, 99990)","(20.0, 38.0, 34.76923076923077)","(2.05, 2.26, 2.232844036697248)","(41.0, 160.0, 132.0)"
08-12-2022 14:48:04.381022,"(8.0, 12.0, 11.210526315789474)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.113333333333333)","(8.0, 99999, 99990)","(20.0, 38.0, 35.0)","(2.05, 2.24, 2.232844036697248)","(41.0, 160.0, 104.0)"
08-12-2022 14:48:05.882450,"(8.0, 12.5, 11.8)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.1312500000000005)","(8.0, 99999, 99990)","(20.0, 40.0, 35.116279069767444)","(2.05, 2.24, 2.2304878048780488)","(41.0, 160.0, 135.0)"
08-12-2022 14:48:07.239006,"(8.0, 12.0, 11.8)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.1312500000000005)","(8.0, 99999, 99990)","(20.0, 40.0, 35.116279069767444)","(2.05, 2.24, 2.2304878048780488)","(41.0, 150.0, 135.0)"
08-12-2022 14:48:08.543774,"(8.0, 12.0, 11.8)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.1312500000000005)","(8.0, 99999, 99990)","(20.0, 40.0, 35.116279069767444)","(2.05, 2.24, 2.22741935483871)","(41.0, 150.0, 135.0)"
08-12-2022 14:48:09.885870,"(8.0, 12.0, 11.8)","(6.5, 7.4, 7.227027027027027)","(15.0, 26.0, 24.58823529411765)","(4.2, 6.2, 6.1312500000000005)","(8.0, 99999, 99990)","(20.0, 40.0, 35.116279069767444)","(2.05, 2.24, 2.22741935483871)","(41.0, 150.0, 135.0)"
08-12-2022 14:48:11.195009,"(8.0, 12.0, 11.8)","(6.5, 7.4, 7.289655172413793)","(15.0, 26.0, 24.285714285714285)","(4.2, 6.2, 6.095238095238095)","(8.0, 99999, 99990)","(20.0, 40.0, 35.116279069767444)","(2.05, 2.24, 2.22741935483871)","(41.0, 150.0, 135.0)"
08-12-2022 14:48:12.458139,"(8.0, 12.0, 11.8)","(6.5, 7.2, 7.151515151515151)","(15.0, 26.0, 24.285714285714285)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 40.0, 35.23809523809524)","(2.05, 2.24, 2.226388888888889)","(41.0, 150.0, 135.0)"
08-12-2022 14:48:13.695500,"(8.0, 12.0, 11.8)","(6.5, 7.2, 7.151515151515151)","(15.0, 26.0, 24.235294117647058)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 40.0, 35.23809523809524)","(2.05, 2.24, 2.225609756097561)","(41.0, 150.0, 135.0)"
08-12-2022 14:48:14.873623,"(8.0, 12.0, 11.8)","(6.5, 7.2, 7.049462365591398)","(15.0, 26.0, 24.235294117647058)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 40.0, 36.06896551724138)","(2.05, 2.24, 2.225609756097561)","(41.0, 150.0, 135.0)"
08-12-2022 14:48:16.067238,"(8.0, 12.0, 11.8)","(6.5, 7.2, 7.049462365591398)","(15.0, 26.0, 25.2)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 38.0, 36.06896551724138)","(2.05, 2.24, 2.225609756097561)","(41.0, 150.0, 135.0)"
08-12-2022 14:48:17.203381,"(8.0, 12.0, 11.75)","(6.5, 7.2, 7.049462365591398)","(15.0, 26.0, 25.2)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 38.0, 32.75)","(2.05, 2.24, 2.225609756097561)","(41.0, 150.0, 121.25)"
08-12-2022 14:48:18.303453,"(8.0, 12.0, 11.75)","(6.5, 7.2, 7.0055555555555555)","(15.0, 26.0, 24.285714285714285)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 38.0, 32.75)","(2.05, 2.24, 2.225609756097561)","(41.0, 140.0, 123.33333333333334)"
08-12-2022 14:48:19.552956,"(8.0, 12.0, 11.75)","(6.5, 7.2, 7.040909090909091)","(15.0, 26.0, 23.571428571428573)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 38.0, 32.90909090909091)","(2.05, 2.24, 2.225609756097561)","(41.0, 130.0, 116.66666666666667)"
08-12-2022 14:48:20.905134,"(8.0, 12.0, 11.75)","(6.5, 7.2, 7.040909090909091)","(15.0, 25.0, 23.571428571428573)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 38.0, 33.2)","(2.05, 2.24, 2.225609756097561)","(41.0, 130.0, 116.66666666666667)"
08-12-2022 14:48:22.216955,"(8.0, 12.0, 11.75)","(6.5, 7.2, 7.067924528301887)","(15.0, 25.0, 23.571428571428573)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 38.0, 33.2)","(2.05, 2.24, 2.225609756097561)","(41.0, 130.0, 110.0)"
08-12-2022 14:48:23.674753,"(8.0, 12.0, 11.75)","(6.5, 7.2, 7.067924528301887)","(15.0, 25.0, 23.571428571428573)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 38.0, 33.2)","(2.05, 2.24, 2.225609756097561)","(41.0, 120.0, 110.0)"
08-12-2022 14:48:24.908164,"(8.0, 12.0, 11.75)","(6.5, 7.2, 7.067924528301887)","(15.0, 25.0, 23.571428571428573)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 38.0, 33.2)","(2.05, 2.24, 2.2300000000000004)","(41.0, 120.0, 110.0)"
08-12-2022 14:48:26.164118,"(8.0, 12.0, 11.75)","(6.5, 7.2, 7.211764705882353)","(15.0, 25.0, 23.571428571428573)","(4.2, 6.2, 6.126666666666667)","(8.0, 99999, 99990)","(20.0, 38.0, 33.2)","(2.05, 2.24, 2.2300000000000004)","(41.0, 120.0, 110.0)"
