,Misdemeanor,Miss Verstappen Nz,Dancintothebeat,Speed Dating,Okinawa Beach,Bettor Romance,Eva Mateo,Molliesmaryelle,Marianna Bromac Nz
07-01-2023 19:50:25.113396,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:26.202336,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:27.292952,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:28.374701,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:29.489761,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:30.583537,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:31.667586,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:32.723761,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:33.835115,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:34.944123,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:36.076610,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:37.255118,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:38.353761,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:39.510990,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:40.672777,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:41.849243,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:42.963730,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:44.189132,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:45.337488,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:46.433870,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:47.532746,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:48.644872,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:49.738356,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:50.938634,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:52.030990,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:53.132759,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 43.33333333333333)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:54.293869,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 40.5)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:55.424050,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:56.457967,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:57.560926,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:58.611249,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:50:59.695823,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:00.803704,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:01.983870,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:03.143453,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:04.306886,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:05.480907,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:06.681744,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:07.852714,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:08.960477,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:10.126766,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:11.403036,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:12.650229,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:13.794388,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:15.025026,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:16.300062,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:17.503765,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:18.686821,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:19.760892,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:20.979521,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:22.259781,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:23.506286,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:24.661844,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:25.802353,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:26.938619,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:28.238051,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:29.511421,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:30.903044,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:32.048197,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:33.265832,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:34.458464,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:35.621957,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:36.820909,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:38.036516,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:39.254980,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:40.423718,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:41.466590,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:42.575570,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:43.790140,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:45.008465,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 62.5)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:46.189355,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:47.285240,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:48.396218,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:49.590283,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:50.829592,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:51.994496,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:53.254260,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:51:54.417562,"(1.9, 2.74, 2.5733333333333333)","(31.0, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(2.9, 4.1, 3.7399999999999998)","(41.0, 70.0, 50.0)","(26.0, 46.0, 34.5)","(26.0, 46.0, 41.6)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
