,River Patrol Nz,Baccarat,Final Bow,Paddy Mach,Live For Peace,Got The Goods
14-12-2022 12:36:40.147694,"(7.5, 99999, 99990)","(6.5, 8.4, 8.0875)","(7.0, 8.2, 8.173770491803278)","(1.9, 2.34, 2.3148837209302324)","(8.0, 9.2, 8.866666666666667)","(7.5, 99999, 99990)"
14-12-2022 12:36:41.612103,"(7.5, 99999, 99990)","(6.5, 8.2, 8.031818181818181)","(7.0, 8.2, 8.169811320754716)","(1.9, 2.38, 2.3206896551724134)","(8.0, 9.2, 8.866666666666667)","(7.5, 99999, 99990)"
14-12-2022 12:36:42.960059,"(7.5, 99999, 99990)","(6.5, 8.2, 8.0875)","(7.0, 8.2, 8.242857142857142)","(1.9, 2.38, 2.2741333333333333)","(8.0, 9.2, 8.96)","(7.5, 99999, 99990)"
14-12-2022 12:36:44.205044,"(7.5, 99999, 99990)","(6.5, 8.2, 8.15813953488372)","(7.0, 8.4, 8.229999999999999)","(1.9, 2.3, 2.2743589743589743)","(8.0, 9.2, 9.208163265306121)","(7.5, 99999, 99990)"
14-12-2022 12:36:45.374428,"(7.5, 99999, 99990)","(6.5, 8.2, 8.095774647887323)","(7.0, 8.4, 8.272727272727273)","(1.9, 2.3, 2.3061538461538458)","(8.0, 9.4, 9.066666666666666)","(7.5, 99999, 99990)"
14-12-2022 12:36:46.492753,"(7.5, 99999, 99990)","(6.5, 8.2, 8.019512195121951)","(7.0, 8.4, 8.110344827586207)","(1.95, 2.34, 2.3266666666666667)","(8.0, 9.2, 9.066666666666666)","(7.5, 99999, 99990)"
14-12-2022 12:36:47.639322,"(7.5, 99999, 99990)","(6.5, 8.0, 7.995652173913044)","(7.0, 8.4, 8.00997920997921)","(1.95, 2.34, 2.2827272727272727)","(8.0, 9.2, 9.056)","(7.5, 99999, 99990)"
14-12-2022 12:36:48.677644,"(7.5, 99999, 99990)","(6.5, 8.0, 7.995744680851064)","(7.0, 8.6, 8.022222222222222)","(1.95, 2.34, 2.335)","(7.5, 9.2, 9.056)","(7.5, 99999, 99990)"
14-12-2022 12:36:49.763515,"(7.5, 99999, 99990)","(6.5, 8.0, 7.995744680851064)","(7.0, 8.6, 8.296969696969697)","(1.95, 2.34, 2.2794999999999996)","(7.5, 9.2, 9.152941176470588)","(7.5, 99999, 99990)"
14-12-2022 12:36:50.821889,"(7.5, 99999, 99990)","(6.5, 8.0, 7.995652173913044)","(7.0, 9.0, 8.286486486486487)","(1.95, 2.28, 2.2944)","(7.5, 9.2, 9.1)","(7.5, 99999, 99990)"
14-12-2022 12:36:51.860494,"(7.5, 99999, 99990)","(6.5, 8.0, 7.995652173913044)","(7.0, 9.0, 8.286486486486487)","(1.95, 2.3, 2.2945098039215686)","(7.5, 9.2, 9.1)","(7.5, 99999, 99990)"
14-12-2022 12:36:52.902837,"(7.5, 99999, 99990)","(6.5, 8.0, 7.995652173913044)","(7.0, 9.0, 8.290140845070422)","(1.95, 2.3, 2.2945098039215686)","(7.5, 9.2, 9.014285714285714)","(7.5, 99999, 99990)"
14-12-2022 12:36:53.974917,"(7.5, 99999, 99990)","(6.5, 8.0, 7.995652173913044)","(7.0, 9.0, 8.290140845070422)","(1.95, 2.3, 2.284918032786885)","(7.5, 9.2, 9.08)","(7.5, 99999, 99990)"
14-12-2022 12:36:55.218618,"(7.5, 99999, 99990)","(6.5, 8.4, 8.26081081081081)","(7.0, 8.8, 8.528571428571428)","(1.95, 2.32, 2.319956803455723)","(7.5, 9.2, 9.08)","(7.5, 99999, 99990)"
14-12-2022 12:36:56.275462,"(7.5, 99999, 99990)","(6.5, 8.4, 8.26206896551724)","(7.0, 8.8, 8.528571428571428)","(1.95, 2.34, 2.3396498905908096)","(7.5, 9.2, 9.058823529411764)","(7.5, 99999, 99990)"
14-12-2022 12:36:57.242180,"(7.5, 99999, 99990)","(6.5, 8.4, 8.26206896551724)","(7.0, 8.8, 8.546666666666667)","(1.95, 2.34, 2.324722222222222)","(7.5, 9.2, 8.793939393939395)","(7.5, 99999, 99990)"
14-12-2022 12:36:58.239421,"(7.5, 99999, 99990)","(6.5, 8.4, 8.21320754716981)","(7.0, 8.8, 8.66896551724138)","(1.95, 2.34, 2.324722222222222)","(7.5, 8.8, 8.793939393939395)","(7.5, 99999, 99990)"
14-12-2022 12:36:59.342640,"(7.5, 99999, 99990)","(6.5, 8.4, 8.24102564102564)","(7.0, 9.0, 8.857142857142858)","(1.95, 2.3, 2.2913725490196075)","(7.5, 8.8, 8.706666666666667)","(7.5, 99999, 99990)"
14-12-2022 12:37:00.440275,"(7.5, 99999, 99990)","(6.5, 8.4, 8.24102564102564)","(7.0, 9.2, 9.039024390243902)","(1.95, 2.3, 2.2926086956521736)","(7.5, 8.8, 8.775)","(7.5, 99999, 99990)"
14-12-2022 12:37:01.485328,"(7.5, 99999, 99990)","(6.5, 8.4, 8.24102564102564)","(7.0, 9.2, 8.920930232558138)","(1.95, 2.3, 2.282307692307692)","(7.5, 9.4, 8.973333333333333)","(7.5, 99999, 99990)"
14-12-2022 12:37:02.548447,"(7.5, 99999, 99990)","(6.5, 8.4, 8.24102564102564)","(7.0, 9.2, 8.920930232558138)","(1.95, 2.3, 2.282307692307692)","(7.5, 9.0, 8.978947368421053)","(7.5, 99999, 99990)"
14-12-2022 12:37:03.568731,"(7.5, 99999, 99990)","(6.5, 8.2, 8.051851851851852)","(7.0, 9.2, 9.059999999999999)","(1.95, 2.3, 2.2754285714285714)","(7.5, 9.0, 9.125)","(7.5, 99999, 99990)"
14-12-2022 12:37:04.433508,"(7.5, 99999, 99990)","(6.5, 8.2, 8.051851851851852)","(7.0, 9.2, 9.059999999999999)","(1.95, 2.28, 2.2754285714285714)","(7.5, 9.2, 9.125)","(7.5, 99999, 99990)"
14-12-2022 12:37:05.379533,"(7.5, 99999, 99990)","(6.5, 8.2, 8.056756756756757)","(7.0, 9.2, 9.152)","(1.95, 2.26, 2.259622641509434)","(7.5, 9.2, 9.006896551724138)","(7.5, 99999, 99990)"
14-12-2022 12:37:06.315032,"(7.5, 99999, 99990)","(6.5, 8.2, 8.06938775510204)","(7.0, 9.2, 8.983333333333334)","(1.95, 2.28, 2.2725)","(7.5, 9.2, 9.035294117647059)","(7.5, 99999, 99990)"
14-12-2022 12:37:07.302832,"(7.5, 99999, 99990)","(6.5, 8.2, 8.06938775510204)","(7.0, 9.2, 8.983333333333334)","(1.95, 2.28, 2.2725)","(7.5, 9.2, 9.035294117647059)","(7.5, 99999, 99990)"
14-12-2022 12:37:08.269897,"(7.5, 99999, 99990)","(6.5, 8.2, 8.06938775510204)","(7.0, 9.6, 9.2)","(1.95, 2.28, 2.2560000000000002)","(7.5, 9.2, 9.035294117647059)","(7.5, 99999, 99990)"
14-12-2022 12:37:09.271187,"(7.5, 99999, 99990)","(6.5, 8.2, 8.06938775510204)","(7.0, 9.6, 9.261538461538462)","(1.95, 2.28, 2.272)","(7.5, 9.2, 9.042424242424243)","(7.5, 99999, 99990)"
14-12-2022 12:37:10.247159,"(7.5, 99999, 99990)","(6.5, 8.4, 8.283870967741935)","(7.0, 9.6, 9.333333333333334)","(1.95, 2.28, 2.272)","(7.5, 9.2, 9.042424242424243)","(7.5, 99999, 99990)"
14-12-2022 12:37:11.351222,"(7.5, 99999, 99990)","(6.5, 8.4, 8.283870967741935)","(7.0, 9.6, 9.142857142857142)","(1.95, 2.28, 2.2495238095238097)","(7.5, 9.2, 8.97391304347826)","(7.5, 99999, 99990)"
14-12-2022 12:37:12.363321,"(7.5, 99999, 99990)","(6.5, 8.4, 8.3)","(7.0, 9.6, 9.44)","(1.95, 2.28, 2.24)","(7.5, 9.2, 8.97391304347826)","(7.5, 99999, 99990)"
14-12-2022 12:37:13.363286,"(7.5, 99999, 99990)","(6.5, 8.6, 8.521052631578947)","(7.0, 9.4, 9.333333333333334)","(1.95, 2.24, 2.2270503597122304)","(7.5, 9.2, 8.97391304347826)","(7.5, 99999, 99990)"
14-12-2022 12:37:14.363925,"(7.0, 99999, 99990)","(6.5, 8.6, 8.478787878787879)","(7.0, 9.4, 9.333333333333334)","(1.95, 2.24, 2.234626865671642)","(7.5, 9.2, 8.97391304347826)","(7.5, 99999, 99990)"
14-12-2022 12:37:15.270190,"(7.0, 99999, 99990)","(6.5, 8.6, 8.540740740740741)","(7.0, 9.6, 9.44)","(1.95, 2.24, 2.234626865671642)","(7.5, 9.2, 8.97391304347826)","(7.5, 99999, 99990)"
14-12-2022 12:37:16.258902,"(7.0, 99999, 99990)","(6.5, 8.8, 8.747058823529413)","(7.0, 9.6, 9.473684210526315)","(1.95, 2.26, 2.2306976744186047)","(7.5, 9.2, 8.97391304347826)","(7.5, 99999, 99990)"
14-12-2022 12:37:17.168954,"(7.0, 99999, 99990)","(6.5, 9.2, 8.899999999999999)","(7.0, 9.6, 9.44)","(1.95, 2.24, 2.22962962962963)","(7.5, 9.2, 8.97391304347826)","(7.5, 99999, 99990)"
14-12-2022 12:37:18.131904,"(7.0, 99999, 99990)","(6.5, 9.2, 8.776470588235293)","(7.0, 9.4, 9.298461538461538)","(1.95, 2.24, 2.2265)","(7.5, 9.2, 8.97391304347826)","(7.5, 99999, 99990)"
14-12-2022 12:37:19.063617,"(7.0, 99999, 99990)","(6.5, 9.2, 8.776470588235293)","(7.0, 9.4, 9.298461538461538)","(1.95, 2.24, 2.220168067226891)","(7.5, 9.2, 8.840816326530613)","(7.5, 99999, 99990)"
14-12-2022 12:37:19.990477,"(7.0, 99999, 99990)","(6.5, 9.2, 8.62803738317757)","(7.0, 9.4, 9.288888888888888)","(1.95, 2.24, 2.220168067226891)","(7.5, 9.0, 8.840816326530613)","(7.5, 99999, 99990)"
14-12-2022 12:37:20.930736,"(7.0, 99999, 99990)","(6.5, 9.2, 8.62803738317757)","(7.0, 9.4, 9.288888888888888)","(1.95, 2.24, 2.220168067226891)","(7.5, 9.0, 8.862068965517242)","(7.5, 99999, 99990)"
14-12-2022 12:37:21.884354,"(7.0, 99999, 99990)","(6.5, 8.8, 8.704)","(7.0, 9.4, 9.3)","(1.95, 2.24, 2.229)","(7.5, 9.0, 8.862068965517242)","(7.5, 99999, 99990)"
14-12-2022 12:37:22.862561,"(7.0, 99999, 99990)","(6.5, 8.8, 8.7)","(7.0, 9.4, 9.223529411764705)","(1.95, 2.26, 2.2445)","(7.5, 9.0, 8.862068965517242)","(7.5, 99999, 99990)"
14-12-2022 12:37:23.847417,"(7.0, 99999, 99990)","(6.5, 8.6, 8.577777777777778)","(7.0, 9.2, 9.123809523809523)","(1.95, 2.24, 2.2324137931034485)","(7.5, 9.0, 8.268085106382978)","(7.5, 99999, 99990)"
14-12-2022 12:37:24.843417,"(7.0, 99999, 99990)","(6.5, 8.6, 8.51)","(7.0, 9.2, 9.054545454545455)","(1.95, 2.26, 2.2324137931034485)","(7.5, 9.0, 8.268085106382978)","(7.5, 99999, 99990)"
14-12-2022 12:37:25.817356,"(7.0, 99999, 99990)","(6.5, 8.6, 8.392592592592592)","(7.0, 9.4, 9.285)","(1.95, 2.26, 2.2493617021276595)","(7.5, 8.8, 8.371428571428572)","(7.5, 99999, 99990)"
14-12-2022 12:37:26.845238,"(7.0, 99999, 99990)","(6.5, 8.6, 8.392592592592592)","(7.0, 9.4, 9.285)","(1.95, 2.26, 2.2504761904761903)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:27.764400,"(7.0, 99999, 99990)","(6.5, 8.6, 8.392592592592592)","(7.0, 9.4, 9.285)","(1.95, 2.26, 2.2504761904761903)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:28.730480,"(7.0, 99999, 99990)","(6.5, 8.6, 8.392592592592592)","(7.0, 9.4, 9.285)","(1.95, 2.26, 2.2504761904761903)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:29.700217,"(7.0, 99999, 99990)","(6.5, 8.6, 8.366929133858267)","(7.0, 9.4, 9.265384615384615)","(1.95, 2.26, 2.230760233918129)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:30.698353,"(7.0, 99999, 99990)","(6.5, 8.6, 8.366929133858267)","(7.0, 9.4, 9.265384615384615)","(1.95, 2.26, 2.230760233918129)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:31.845716,"(7.0, 99999, 99990)","(6.5, 8.4, 8.352380952380953)","(7.0, 9.4, 9.233333333333333)","(1.95, 2.26, 2.2429931972789117)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:33.266149,"(7.0, 99999, 99990)","(6.5, 8.4, 8.344444444444445)","(7.0, 9.4, 9.21081081081081)","(1.95, 2.24, 2.2378947368421054)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:34.617289,"(7.0, 99999, 99990)","(6.5, 8.4, 8.344444444444445)","(7.0, 9.4, 9.21081081081081)","(1.95, 2.24, 2.2378947368421054)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:35.761318,"(7.0, 99999, 99990)","(6.5, 8.4, 8.344444444444445)","(7.0, 9.4, 9.21081081081081)","(1.95, 2.24, 2.2378947368421054)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:36.822001,"(7.0, 99999, 99990)","(6.5, 8.4, 8.344444444444445)","(7.0, 9.4, 9.21081081081081)","(1.95, 2.24, 2.2378947368421054)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:37.852173,"(7.0, 99999, 99990)","(6.5, 8.4, 8.344444444444445)","(7.0, 9.4, 9.21081081081081)","(1.95, 2.24, 2.2378947368421054)","(7.5, 8.8, 8.44)","(7.5, 99999, 99990)"
14-12-2022 12:37:38.816967,"(7.0, 99999, 99990)","(6.5, 8.4, 8.344444444444445)","(7.0, 9.4, 9.21081081081081)","(1.95, 2.24, 2.23776)","(7.5, 8.8, 8.384615384615385)","(7.5, 99999, 99990)"
14-12-2022 12:37:39.946070,"(7.0, 99999, 99990)","(6.5, 8.4, 8.344444444444445)","(7.0, 9.4, 9.21081081081081)","(1.95, 2.24, 2.23776)","(7.5, 8.8, 8.384615384615385)","(7.5, 99999, 99990)"
14-12-2022 12:37:41.030535,"(7.0, 99999, 99990)","(6.5, 8.4, 8.344444444444445)","(7.0, 9.4, 9.21081081081081)","(1.95, 2.24, 3.084424778761062)","(7.5, 8.8, 9.2)","(7.5, 99999, 99990)"
14-12-2022 12:37:42.100950,"(7.0, 99999, 99990)","(6.5, 11.0, 7.94)","(7.0, 13.0, 6.833333333333333)","(1.95, 3.1, 2.3)","(7.5, 12.5, 9.2)","(7.5, 99999, 99990)"
14-12-2022 12:37:43.095949,"(7.0, 99999, 99990)","(6.5, 11.0, 7.94)","(7.0, 9.2, 6.199999999999999)","(1.95, 3.1, 2.3)","(7.5, 12.5, 9.0)","(7.5, 99999, 99990)"
14-12-2022 12:37:44.134834,"(7.0, 99999, 99990)","(6.5, 10.5, 7.74)","(7.0, 9.2, 6.199999999999999)","(1.95, 3.1, 2.3)","(7.5, 12.0, 9.0)","(7.5, 99999, 99990)"
14-12-2022 12:37:45.088521,"(7.0, 99999, 99990)","(6.5, 10.5, 7.74)","(7.0, 9.2, 8.54)","(1.95, 2.16, 2.0300000000000002)","(7.5, 12.0, 9.0)","(7.5, 99999, 99990)"
14-12-2022 12:37:46.151623,"(7.0, 99999, 99990)","(6.5, 10.5, 7.433333333333334)","(7.0, 9.2, 8.54)","(1.95, 2.16, 2.0300000000000002)","(7.5, 12.0, 8.666666666666666)","(7.5, 99999, 99990)"
14-12-2022 12:37:47.184692,"(7.0, 99999, 99990)","(6.5, 10.5, 7.433333333333334)","(7.0, 9.2, 8.54)","(1.95, 2.16, 2.0300000000000002)","(7.5, 12.0, 8.666666666666666)","(7.5, 99999, 99990)"
14-12-2022 12:37:48.241156,"(7.0, 99999, 99990)","(6.5, 10.5, 7.433333333333334)","(7.0, 9.2, 8.54)","(1.95, 2.16, 2.0300000000000002)","(7.5, 12.0, 8.666666666666666)","(7.5, 99999, 99990)"
14-12-2022 12:37:49.395034,"(7.0, 99999, 99990)","(6.5, 10.5, 7.871428571428572)","(7.0, 9.2, 8.54)","(1.95, 2.16, 2.1568627450980395)","(7.5, 12.0, 8.666666666666666)","(7.5, 99999, 99990)"
