,Happy Charlie,Run To Daylight,Spunman,Hot Fudge Sonde,Noid,Humpty Grumpty,Allen Can Do It,Debit Card
07-01-2023 12:57:26.237581,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:27.452130,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:28.851706,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:30.164628,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:31.428530,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:33.017019,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:34.538824,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:35.855594,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:37.075205,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:38.376630,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:39.646168,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:40.887049,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:42.080749,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:43.354625,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:44.627997,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:45.915168,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:47.334144,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:48.643013,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:49.975147,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:51.183820,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:52.410934,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:53.550982,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:54.724161,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:55.906506,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:57.045137,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:58.366407,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:57:59.357657,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:00.474706,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:01.576463,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:02.839341,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:03.946874,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:05.203593,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:06.363847,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:07.742444,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:08.952395,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:10.044572,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:11.175957,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:12.307562,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:13.577570,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:14.691692,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:15.869717,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 15.5)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:17.038648,"(19.0, 230.0, 175.125)","(9.0, 16.0, 12.457142857142857)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:18.341480,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:19.541618,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:20.607300,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:21.759767,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:22.924115,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:23.980198,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:25.110574,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:26.131582,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:27.144507,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:28.283092,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:29.388100,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:30.467180,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:31.485572,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:32.583722,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:33.571383,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:34.561987,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:35.550934,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:36.520211,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:37.696218,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:38.760342,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:40.043780,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:41.398171,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:42.523900,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:43.707831,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:44.784919,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:45.968829,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:46.998126,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:48.064346,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:49.183328,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:50.266311,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:51.406731,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:52.446753,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:53.440806,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:54.434975,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:55.499849,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:56.563423,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:57.624644,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:58.691772,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:58:59.860516,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:59:01.077456,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:59:02.111729,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:59:03.283271,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:59:04.595000,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:59:05.828584,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:59:07.112451,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
07-01-2023 12:59:08.437480,"(19.0, 230.0, 175.125)","(9.0, 15.5, 13.22)","(13.0, 55.0, 51.57692307692307)","(4.0, 5.6, 5.1)","(12.0, 23.0, 14.071428571428571)","(17.0, 140.0, 121.78571428571429)","(15.0, 230.0, 175.125)","(1.85, 85.0, 68.392)"
