,A Good Yarn,Pride Of Limassol,Wanaroo,Alfoil,Chosen Miss,Bella Babe,Friday At Five,Danerich Dan,Almira Gulch,Breaker Of Chains,Make An Effort,Filips Star
16-12-2022 15:49:31.132598,"(7.0, 7.8, 7.692957746478873)","(18.0, 23.0, 22.335616438356166)","(10.0, 12.0, 11.819502074688797)","(21.0, 32.0, 31.04255319148936)","(3.1, 3.25, 3.1927038626609443)","(8.0, 11.5, 11.354166666666666)","(21.0, 26.0, 25.56737588652482)","(41.0, 55.0, 53.026315789473685)","(101.0, 590.0, 494.7058823529412)","(101.0, 320.0, 311.5)","(51.0, 65.0, 61.9)","(3.6, 4.4, 4.367666666666667)"
16-12-2022 15:49:32.347716,"(7.0, 7.8, 7.699999999999999)","(18.0, 23.0, 22.397435897435898)","(10.0, 12.0, 11.892018779342724)","(21.0, 32.0, 31.11111111111111)","(3.1, 3.2, 3.189807976366322)","(8.0, 11.5, 11.444444444444445)","(21.0, 26.0, 26.87323943661972)","(41.0, 55.0, 53.19277108433735)","(101.0, 590.0, 505.625)","(101.0, 320.0, 311.9047619047619)","(51.0, 65.0, 62.03389830508475)","(3.6, 4.4, 4.377581863979849)"
16-12-2022 15:49:33.630431,"(7.0, 7.8, 7.707509881422925)","(18.0, 23.0, 22.31205673758865)","(10.0, 12.0, 11.975609756097562)","(21.0, 32.0, 31.050847457627118)","(3.0, 3.2, 3.1893846153846157)","(8.0, 11.5, 11.444444444444445)","(21.0, 27.0, 27.6)","(41.0, 55.0, 53.92857142857143)","(101.0, 590.0, 404.2857142857143)","(101.0, 320.0, 311.9047619047619)","(51.0, 65.0, 62.03389830508475)","(3.7, 4.4, 4.377525252525253)"
16-12-2022 15:49:34.881827,"(7.0, 7.8, 7.7134438305709025)","(18.0, 23.0, 22.31205673758865)","(10.0, 12.0, 11.97948717948718)","(21.0, 32.0, 31.050847457627118)","(3.0, 3.2, 3.184385382059801)","(8.0, 11.5, 11.455102040816326)","(21.0, 28.0, 27.517241379310345)","(41.0, 55.0, 53.986486486486484)","(101.0, 590.0, 451.1111111111111)","(101.0, 320.0, 311.9047619047619)","(51.0, 65.0, 62.03389830508475)","(3.7, 4.4, 4.377525252525253)"
16-12-2022 15:49:36.055440,"(7.0, 7.8, 7.712962962962963)","(18.0, 23.0, 22.374193548387098)","(10.0, 12.0, 11.97948717948718)","(21.0, 32.0, 31.050847457627118)","(3.0, 3.2, 3.181135225375626)","(8.0, 11.5, 11.44375)","(21.0, 28.0, 27.517241379310345)","(41.0, 55.0, 53.986486486486484)","(101.0, 590.0, 390.0)","(101.0, 320.0, 311.5)","(51.0, 65.0, 62.03389830508475)","(3.7, 4.4, 4.377435897435897)"
16-12-2022 15:49:37.274684,"(7.0, 7.8, 7.712962962962963)","(18.0, 23.0, 22.374193548387098)","(10.0, 12.0, 11.97948717948718)","(21.0, 32.0, 31.050847457627118)","(3.0, 3.2, 3.181866464339909)","(8.0, 11.5, 11.634218289085545)","(21.0, 28.0, 27.333333333333332)","(41.0, 55.0, 54.01315789473684)","(101.0, 590.0, 418.57142857142856)","(101.0, 320.0, 311.5)","(51.0, 65.0, 62.083333333333336)","(3.7, 4.4, 4.377777777777778)"
16-12-2022 15:49:38.487043,"(7.0, 7.8, 7.713123844731977)","(18.0, 23.0, 22.378205128205128)","(10.0, 12.0, 11.915865384615385)","(21.0, 32.0, 31.066666666666666)","(3.0, 3.2, 3.190294511378849)","(8.0, 12.0, 11.645645645645645)","(21.0, 28.0, 27.357142857142858)","(41.0, 55.0, 54.21875)","(101.0, 590.0, 418.57142857142856)","(101.0, 320.0, 311.5)","(51.0, 65.0, 62.049180327868854)","(3.7, 4.4, 4.377777777777778)"
16-12-2022 15:49:39.733715,"(7.0, 7.8, 7.719668737060041)","(18.0, 23.0, 22.378205128205128)","(10.0, 12.0, 11.9125)","(21.0, 32.0, 30.907801418439718)","(3.0, 3.2, 3.195399698340875)","(8.0, 12.0, 11.600558659217878)","(21.0, 28.0, 27.357142857142858)","(41.0, 55.0, 54.21052631578947)","(101.0, 590.0, 503.33333333333337)","(101.0, 320.0, 311.9047619047619)","(51.0, 65.0, 61.785714285714285)","(3.7, 4.4, 4.379187817258884)"
16-12-2022 15:49:41.000962,"(7.0, 8.0, 7.858333333333333)","(18.0, 23.0, 22.291970802919707)","(10.0, 12.0, 11.916267942583731)","(21.0, 32.0, 30.863636363636363)","(3.0, 3.2, 3.2209947643979056)","(8.5, 12.0, 11.402366863905325)","(21.0, 28.0, 27.055555555555557)","(41.0, 55.0, 54.21052631578947)","(101.0, 580.0, 503.33333333333337)","(101.0, 320.0, 311.9047619047619)","(51.0, 65.0, 61.72727272727273)","(3.7, 4.4, 4.36767955801105)"
16-12-2022 15:49:42.208721,"(7.0, 8.0, 7.861423220973783)","(18.0, 23.0, 22.291970802919707)","(10.0, 12.0, 11.97752808988764)","(21.0, 32.0, 30.863636363636363)","(3.0, 3.25, 3.2173469387755103)","(8.5, 11.5, 11.321266968325792)","(21.0, 28.0, 26.936274509803923)","(41.0, 55.0, 54.21052631578947)","(101.0, 580.0, 503.33333333333337)","(101.0, 320.0, 311.8181818181818)","(51.0, 65.0, 62.5)","(3.7, 4.4, 4.366761363636364)"
16-12-2022 15:49:43.417269,"(7.0, 8.0, 7.828440366972477)","(18.0, 23.0, 22.03)","(10.0, 12.0, 11.792096219931272)","(21.0, 32.0, 28.966101694915253)","(3.0, 3.25, 3.2410994764397905)","(8.5, 11.5, 12.041666666666666)","(21.0, 27.0, 27.5)","(41.0, 55.0, 54.22680412371134)","(101.0, 580.0, 410.0)","(101.0, 320.0, 312.0)","(51.0, 65.0, 62.96875)","(3.7, 4.4, 4.083333333333333)"
16-12-2022 15:49:44.687374,"(7.0, 8.0, 7.883333333333333)","(18.0, 22.0, 21.676258992805757)","(10.0, 12.5, 12.236238532110091)","(21.0, 29.0, 28.2)","(3.0, 3.25, 3.2596541786743516)","(8.5, 12.5, 12.645922746781116)","(21.0, 28.0, 27.88)","(41.0, 55.0, 54.51086956521739)","(101.0, 590.0, 425.7142857142857)","(101.0, 320.0, 312.72727272727275)","(51.0, 65.0, 63.0)","(3.7, 4.1, 4.063059701492537)"
16-12-2022 15:49:45.940594,"(7.0, 8.0, 7.869047619047619)","(18.0, 23.0, 22.57936507936508)","(10.0, 12.5, 12.10897435897436)","(21.0, 29.0, 27.44)","(3.0, 3.3, 3.2592329545454546)","(8.5, 13.0, 12.730088495575222)","(21.0, 28.0, 27.88)","(41.0, 55.0, 54.51086956521739)","(101.0, 590.0, 406.6666666666667)","(101.0, 320.0, 310.5882352941176)","(51.0, 65.0, 63.0)","(3.7, 4.1, 4.063944223107569)"
16-12-2022 15:49:47.158523,"(7.0, 8.0, 7.869047619047619)","(18.0, 23.0, 22.57936507936508)","(10.0, 12.5, 12.10897435897436)","(21.0, 28.0, 27.464285714285715)","(3.0, 3.3, 3.2583582089552237)","(8.5, 13.0, 12.763959390862944)","(21.0, 28.0, 27.854166666666668)","(41.0, 55.0, 54.51086956521739)","(101.0, 590.0, 447.14285714285717)","(101.0, 320.0, 310.5882352941176)","(51.0, 65.0, 63.0)","(3.7, 4.1, 4.0425287356321835)"
16-12-2022 15:49:48.377000,"(7.0, 8.0, 7.868774703557312)","(18.0, 23.0, 22.298969072164947)","(10.0, 12.5, 12.10691823899371)","(21.0, 28.0, 27.464285714285715)","(3.0, 3.3, 3.2614285714285716)","(8.5, 13.0, 12.797826086956523)","(21.0, 28.0, 27.825)","(41.0, 55.0, 54.526315789473685)","(101.0, 590.0, 431.6666666666667)","(101.0, 320.0, 310.5882352941176)","(51.0, 65.0, 63.05194805194805)","(3.7, 4.1, 4.0441340782122905)"
16-12-2022 15:49:49.607360,"(7.0, 8.0, 7.868474576271186)","(18.0, 23.0, 22.326732673267326)","(10.0, 12.5, 12.265432098765432)","(21.0, 28.0, 27.36111111111111)","(3.0, 3.3, 3.263095238095238)","(8.5, 13.0, 12.697860962566844)","(21.0, 28.0, 27.62264150943396)","(41.0, 55.0, 54.526315789473685)","(101.0, 590.0, 431.6666666666667)","(101.0, 320.0, 310.5882352941176)","(51.0, 65.0, 63.05194805194805)","(3.7, 4.1, 4.035897435897436)"
16-12-2022 15:49:50.902854,"(7.0, 8.0, 7.878599221789883)","(18.0, 23.0, 22.294642857142858)","(10.0, 12.0, 11.894927536231885)","(21.0, 28.0, 27.270833333333332)","(3.0, 3.3, 3.284930448222566)","(8.5, 13.0, 12.703296703296703)","(21.0, 28.0, 27.649122807017545)","(41.0, 55.0, 54.08653846153846)","(101.0, 590.0, 498.33333333333337)","(101.0, 320.0, 292.22222222222223)","(51.0, 65.0, 62.705882352941174)","(3.7, 4.1, 4.044303797468355)"
16-12-2022 15:49:52.102553,"(7.0, 8.0, 7.875)","(18.0, 23.0, 22.294642857142858)","(10.0, 12.0, 11.825373134328359)","(21.0, 28.0, 27.270833333333332)","(3.0, 3.35, 3.288588588588589)","(8.5, 13.0, 12.614285714285714)","(21.0, 28.0, 27.454545454545453)","(41.0, 55.0, 54.095238095238095)","(101.0, 590.0, 502.0)","(101.0, 320.0, 292.22222222222223)","(51.0, 65.0, 62.705882352941174)","(3.7, 4.1, 3.9734513274336285)"
16-12-2022 15:49:53.353364,"(7.0, 8.0, 7.874509803921568)","(18.0, 23.0, 22.070588235294117)","(10.0, 12.0, 11.825373134328359)","(21.0, 28.0, 27.270833333333332)","(3.0, 3.35, 3.353405017921147)","(8.5, 13.0, 12.415282392026578)","(21.0, 28.0, 27.768421052631577)","(41.0, 55.0, 54.4)","(101.0, 590.0, 558.0)","(101.0, 320.0, 310.4)","(51.0, 65.0, 62.96875)","(3.7, 4.0, 3.929322033898305)"
16-12-2022 15:49:54.581426,"(7.0, 8.0, 7.890526315789473)","(18.0, 23.0, 22.31578947368421)","(10.0, 12.0, 11.88527397260274)","(21.0, 28.0, 27.444444444444443)","(3.0, 3.4, 3.353405017921147)","(8.5, 12.5, 12.471698113207546)","(21.0, 28.0, 27.8)","(41.0, 55.0, 54.15094339622642)","(101.0, 570.0, 553.3333333333334)","(101.0, 320.0, 310.4)","(51.0, 65.0, 63.08510638297872)","(3.7, 3.95, 3.8889328063241106)"
16-12-2022 15:49:55.802055,"(7.0, 8.0, 7.908965517241379)","(18.0, 23.0, 22.350877192982455)","(10.0, 12.0, 11.877245508982035)","(21.0, 28.0, 27.60377358490566)","(3.0, 3.4, 3.399046793760832)","(8.5, 12.5, 12.469924812030076)","(21.0, 28.0, 27.8)","(41.0, 55.0, 54.15094339622642)","(101.0, 570.0, 500.0)","(101.0, 320.0, 310.4)","(51.0, 65.0, 63.24175824175824)","(3.6, 3.9, 3.8857575757575757)"
16-12-2022 15:49:57.025748,"(7.0, 8.0, 7.908965517241379)","(18.0, 23.0, 22.350877192982455)","(10.0, 12.0, 11.877245508982035)","(21.0, 28.0, 26.199386503067483)","(3.0, 3.4, 3.399484536082474)","(8.5, 12.5, 12.493569131832798)","(21.0, 28.0, 27.817307692307693)","(41.0, 55.0, 54.1588785046729)","(101.0, 560.0, 488.0)","(101.0, 320.0, 310.4)","(51.0, 65.0, 63.27956989247312)","(3.6, 3.9, 3.885924369747899)"
16-12-2022 15:49:58.239038,"(7.0, 8.0, 7.907636363636364)","(18.0, 23.0, 22.5)","(10.0, 12.0, 11.884180790960452)","(21.0, 27.0, 26.199386503067483)","(3.0, 3.4, 3.399484536082474)","(8.5, 12.5, 12.49344262295082)","(21.0, 28.0, 27.82075471698113)","(41.0, 55.0, 54.166666666666664)","(101.0, 560.0, 535.625)","(101.0, 320.0, 310.4)","(51.0, 65.0, 63.333333333333336)","(3.6, 3.9, 3.88786231884058)"
16-12-2022 15:49:59.484797,"(7.0, 8.0, 7.90580204778157)","(18.0, 23.0, 22.509933774834437)","(10.0, 12.0, 11.884180790960452)","(21.0, 27.0, 25.672727272727272)","(3.0, 3.4, 3.4112831858407078)","(9.0, 12.5, 12.590909090909092)","(21.0, 28.0, 27.841666666666665)","(41.0, 55.0, 54.166666666666664)","(101.0, 550.0, 545.0)","(101.0, 320.0, 310.4)","(51.0, 65.0, 63.333333333333336)","(3.6, 3.9, 3.890637450199203)"
16-12-2022 15:50:00.733909,"(7.0, 8.0, 7.904237288135593)","(18.0, 23.0, 22.41269841269841)","(10.0, 12.0, 11.923880597014925)","(21.0, 26.0, 25.416666666666668)","(3.0, 3.45, 3.409132420091324)","(9.0, 13.0, 12.722222222222221)","(21.0, 28.0, 27.88034188034188)","(41.0, 55.0, 54.23728813559322)","(101.0, 560.0, 547.3684210526316)","(101.0, 320.0, 310.4)","(51.0, 65.0, 63.333333333333336)","(3.6, 3.9, 3.870876288659794)"
16-12-2022 15:50:01.958529,"(7.0, 8.0, 7.906766917293233)","(18.0, 23.0, 22.439393939393938)","(10.0, 12.0, 11.923880597014925)","(21.0, 26.0, 25.574074074074073)","(3.0, 3.45, 3.39125)","(9.0, 13.0, 12.725581395348836)","(21.0, 28.0, 27.954545454545453)","(41.0, 55.0, 53.86363636363637)","(101.0, 560.0, 548.0)","(101.0, 320.0, 310.4)","(51.0, 65.0, 63.00925925925926)","(3.5, 3.9, 3.866568047337278)"
16-12-2022 15:50:03.172992,"(7.0, 8.0, 7.908148148148148)","(18.0, 23.0, 22.439393939393938)","(10.0, 12.0, 11.923880597014925)","(21.0, 26.0, 25.57377049180328)","(3.0, 3.4, 3.4049528301886793)","(9.0, 13.0, 12.700507614213198)","(21.0, 28.0, 28.819277108433734)","(41.0, 55.0, 54.193548387096776)","(101.0, 560.0, 557.5)","(101.0, 320.0, 311.1111111111111)","(51.0, 65.0, 63.28431372549019)","(3.5, 3.9, 3.880964467005076)"
16-12-2022 15:50:04.392545,"(7.0, 8.0, 7.929943502824859)","(18.0, 23.0, 22.54320987654321)","(10.0, 12.0, 11.993243243243244)","(21.0, 26.0, 25.57377049180328)","(3.0, 3.45, 3.4083815028901734)","(9.0, 13.0, 12.721698113207546)","(21.0, 29.0, 28.85)","(41.0, 55.0, 54.193548387096776)","(101.0, 570.0, 367.14285714285717)","(101.0, 320.0, 311.15384615384613)","(51.0, 65.0, 63.56382978723404)","(3.5, 3.9, 3.8921768707482993)"
16-12-2022 15:50:05.696500,"(7.0, 8.0, 7.934705882352941)","(18.0, 23.0, 22.554140127388536)","(10.0, 12.0, 11.971947194719473)","(20.0, 26.0, 25.420289855072465)","(3.0, 3.45, 3.3884087791495197)","(9.0, 13.0, 12.72429906542056)","(21.0, 29.0, 28.857142857142858)","(41.0, 55.0, 54.20634920634921)","(101.0, 590.0, 538.3333333333333)","(101.0, 320.0, 311.15384615384613)","(51.0, 65.0, 63.44827586206897)","(3.5, 3.9, 3.893030303030303)"
16-12-2022 15:50:06.940425,"(7.0, 8.0, 7.934844192634561)","(18.0, 23.0, 22.558282208588956)","(10.0, 12.0, 11.972402597402597)","(20.0, 26.0, 25.43661971830986)","(3.0, 3.4, 3.3884877384196184)","(9.0, 13.0, 12.730593607305936)","(21.0, 29.0, 28.866666666666667)","(41.0, 55.0, 54.21259842519685)","(101.0, 580.0, 538.3333333333333)","(101.0, 320.0, 311.15384615384613)","(51.0, 65.0, 63.46590909090909)","(3.5, 3.9, 3.881218274111675)"
16-12-2022 15:50:08.110241,"(7.0, 8.0, 7.952765957446808)","(18.0, 23.0, 22.586206896551722)","(10.0, 12.0, 11.972402597402597)","(20.0, 26.0, 25.43661971830986)","(3.0, 3.4, 3.3884877384196184)","(9.0, 13.0, 12.730593607305936)","(21.0, 29.0, 28.872340425531913)","(41.0, 55.0, 54.224806201550386)","(101.0, 580.0, 557.2727272727273)","(101.0, 320.0, 311.15384615384613)","(51.0, 65.0, 63.5)","(3.5, 3.9, 3.9051440329218106)"
16-12-2022 15:50:09.326101,"(7.0, 8.0, 7.952765957446808)","(18.0, 23.0, 22.586206896551722)","(10.0, 12.0, 11.97266881028939)","(20.0, 26.0, 25.43661971830986)","(3.0, 3.4, 3.3871467025572004)","(9.0, 13.0, 12.730593607305936)","(21.0, 29.0, 28.735849056603772)","(41.0, 55.0, 54.224806201550386)","(101.0, 580.0, 557.2727272727273)","(101.0, 320.0, 311.15384615384613)","(51.0, 65.0, 63.008849557522126)","(3.5, 3.95, 3.9083969465648853)"
16-12-2022 15:50:10.573383,"(7.0, 8.0, 7.948130841121495)","(18.0, 23.0, 22.586206896551722)","(10.0, 12.0, 11.971760797342192)","(20.0, 26.0, 24.48076923076923)","(3.0, 3.4, 3.3849378881987575)","(9.0, 13.0, 12.730593607305936)","(21.0, 29.0, 28.735849056603772)","(41.0, 55.0, 54.224806201550386)","(101.0, 580.0, 557.2727272727273)","(101.0, 320.0, 311.15384615384613)","(51.0, 65.0, 63.008849557522126)","(3.5, 3.95, 3.907587548638132)"
16-12-2022 15:50:11.817860,"(7.0, 8.0, 7.9466357308584685)","(18.0, 23.0, 22.586206896551722)","(10.0, 12.0, 11.972222222222221)","(20.0, 25.0, 24.46)","(3.0, 3.4, 3.385325264750378)","(9.0, 13.0, 12.74537037037037)","(21.0, 29.0, 28.74074074074074)","(41.0, 55.0, 54.23664122137404)","(101.0, 580.0, 559.1666666666666)","(101.0, 320.0, 311.15384615384613)","(51.0, 65.0, 63.026315789473685)","(3.5, 3.95, 3.9096296296296296)"
16-12-2022 15:50:12.991108,"(7.0, 8.0, 7.946818181818181)","(18.0, 23.0, 22.593220338983052)","(10.0, 12.0, 11.972222222222221)","(20.0, 25.0, 24.45098039215686)","(3.0, 3.4, 3.384529505582137)","(9.0, 13.0, 12.75)","(21.0, 29.0, 28.711340206185568)","(41.0, 55.0, 54.23664122137404)","(101.0, 580.0, 559.1666666666666)","(101.0, 320.0, 297.741935483871)","(51.0, 65.0, 63.026315789473685)","(3.5, 3.95, 3.9096296296296296)"
16-12-2022 15:50:14.187656,"(7.0, 8.0, 7.9404580152671755)","(18.0, 23.0, 22.612903225806452)","(10.0, 12.0, 11.96701388888889)","(20.0, 25.0, 24.403508771929825)","(3.0, 3.4, 3.386142857142857)","(9.0, 13.0, 12.790640394088669)","(21.0, 29.0, 28.743119266055047)","(41.0, 55.0, 53.61940298507463)","(101.0, 580.0, 460.95238095238096)","(101.0, 320.0, 300.6666666666667)","(51.0, 65.0, 63.148148148148145)","(3.5, 3.95, 3.914102564102564)"
16-12-2022 15:50:15.383852,"(7.0, 8.0, 7.933142857142857)","(18.0, 23.0, 22.647435897435898)","(10.0, 12.0, 11.876750700280112)","(20.0, 25.0, 24.338028169014084)","(3.0, 3.4, 3.376570048309179)","(9.0, 13.0, 12.790640394088669)","(21.0, 29.0, 28.706521739130434)","(41.0, 55.0, 53.70229007633588)","(101.0, 580.0, 460.95238095238096)","(101.0, 310.0, 296.0)","(51.0, 65.0, 63.288288288288285)","(3.5, 3.95, 3.9248387096774193)"
16-12-2022 15:50:16.588066,"(7.0, 8.0, 7.924714828897338)","(18.0, 23.0, 22.40776699029126)","(10.0, 12.0, 11.876750700280112)","(20.0, 25.0, 24.338028169014084)","(3.0, 3.4, 3.379230769230769)","(9.0, 13.0, 12.916184971098266)","(21.0, 29.0, 28.69148936170213)","(41.0, 55.0, 53.71212121212121)","(101.0, 580.0, 460.95238095238096)","(101.0, 310.0, 296.0)","(51.0, 65.0, 63.230088495575224)","(3.5, 3.95, 3.926923076923077)"
16-12-2022 15:50:17.832080,"(7.0, 8.0, 7.917123287671233)","(18.0, 23.0, 22.015151515151516)","(10.0, 12.0, 11.875342465753425)","(20.0, 25.0, 24.35135135135135)","(3.0, 3.4, 3.3820299500831945)","(10.0, 13.0, 12.916184971098266)","(21.0, 29.0, 28.677777777777777)","(41.0, 55.0, 53.40277777777778)","(101.0, 580.0, 460.95238095238096)","(101.0, 310.0, 296.0)","(51.0, 65.0, 63.31818181818182)","(3.6, 3.95, 3.926923076923077)"
16-12-2022 15:50:19.052310,"(7.0, 8.0, 7.919163763066202)","(18.0, 23.0, 22.40909090909091)","(10.0, 12.0, 11.860335195530727)","(20.0, 25.0, 24.42168674698795)","(3.0, 3.4, 3.3413559322033897)","(10.0, 13.0, 12.918079096045197)","(21.0, 29.0, 28.681318681318682)","(41.0, 55.0, 53.41379310344828)","(101.0, 580.0, 416.6666666666667)","(101.0, 310.0, 294.44444444444446)","(51.0, 65.0, 63.333333333333336)","(3.6, 3.95, 3.979591836734694)"
16-12-2022 15:50:20.265465,"(7.0, 8.0, 7.928057553956834)","(18.0, 22.0, 21.99346405228758)","(10.0, 12.0, 11.860335195530727)","(20.0, 25.0, 24.53191489361702)","(3.0, 3.35, 3.2830115830115827)","(10.0, 13.0, 13.03781512605042)","(21.0, 29.0, 28.694736842105264)","(41.0, 55.0, 53.48684210526316)","(101.0, 570.0, 416.6666666666667)","(101.0, 310.0, 296.0)","(51.0, 65.0, 63.41880341880342)","(3.5, 4.0, 4.013551401869159)"
16-12-2022 15:50:21.500374,"(7.0, 8.0, 7.963457760314342)","(18.0, 22.0, 21.867346938775512)","(10.0, 12.0, 11.872448979591837)","(20.0, 25.0, 24.543478260869566)","(3.0, 3.3, 3.2340747330960853)","(10.0, 13.5, 13.03781512605042)","(21.0, 29.0, 28.694736842105264)","(41.0, 55.0, 53.46666666666667)","(101.0, 570.0, 416.6666666666667)","(101.0, 310.0, 292.5)","(51.0, 65.0, 63.41880341880342)","(3.5, 4.1, 4.022222222222222)"
16-12-2022 15:50:22.736761,"(7.0, 8.0, 7.964963503649635)","(18.0, 22.0, 21.994152046783626)","(10.0, 12.0, 11.925714285714285)","(20.0, 25.0, 24.632911392405063)","(3.0, 3.25, 3.195443645083933)","(10.0, 13.5, 13.092592592592593)","(21.0, 29.0, 28.662790697674417)","(41.0, 55.0, 53.46666666666667)","(101.0, 570.0, 416.6666666666667)","(101.0, 310.0, 292.5)","(51.0, 65.0, 63.41880341880342)","(3.5, 4.1, 4.031506849315068)"
16-12-2022 15:50:23.932698,"(7.0, 8.0, 7.979737335834897)","(18.0, 22.0, 21.949152542372882)","(10.0, 12.0, 11.925714285714285)","(20.0, 25.0, 24.54945054945055)","(3.0, 3.2, 3.1988399071925757)","(10.0, 13.5, 13.180672268907562)","(21.0, 29.0, 28.662790697674417)","(41.0, 55.0, 53.56164383561644)","(101.0, 570.0, 416.6666666666667)","(101.0, 310.0, 292.5)","(51.0, 65.0, 63.47107438016529)","(3.5, 4.1, 4.029242819843342)"
16-12-2022 15:50:25.154818,"(7.0, 8.2, 8.080487804878048)","(18.0, 22.0, 21.95431472081218)","(10.0, 12.0, 11.926605504587156)","(20.0, 25.0, 24.572916666666668)","(3.0, 3.2, 3.1766203703703706)","(10.0, 13.5, 13.203125)","(21.0, 29.0, 28.670454545454547)","(41.0, 55.0, 53.58108108108108)","(101.0, 570.0, 416.6666666666667)","(101.0, 310.0, 292.22222222222223)","(51.0, 65.0, 63.4959349593496)","(3.5, 4.1, 4.041720430107527)"
16-12-2022 15:50:26.380310,"(7.0, 8.2, 8.094117647058823)","(18.0, 22.0, 21.775100401606426)","(10.0, 12.0, 12.110091743119266)","(20.0, 25.0, 25.442622950819672)","(3.0, 3.2, 3.179337899543379)","(10.0, 13.5, 13.35515873015873)","(21.0, 29.0, 28.835443037974684)","(41.0, 55.0, 53.459119496855344)","(101.0, 570.0, 510.0)","(101.0, 300.0, 285.2631578947368)","(51.0, 65.0, 63.708333333333336)","(3.6, 4.1, 4.050171821305842)"
16-12-2022 15:50:27.559755,"(7.0, 8.2, 8.13103448275862)","(18.0, 23.0, 22.410526315789475)","(10.0, 12.5, 12.110091743119266)","(20.0, 26.0, 25.40909090909091)","(3.0, 3.2, 3.1490109890109887)","(10.0, 13.5, 13.389367816091955)","(21.0, 29.0, 28.89189189189189)","(41.0, 55.0, 53.57142857142857)","(101.0, 570.0, 510.0)","(101.0, 300.0, 286.0)","(51.0, 65.0, 63.83620689655172)","(3.6, 4.1, 4.052691680261011)"
16-12-2022 15:50:28.784943,"(7.0, 8.2, 8.13103448275862)","(18.0, 23.0, 22.475728155339805)","(10.0, 12.5, 12.133047210300429)","(20.0, 26.0, 25.40909090909091)","(3.0, 3.15, 3.1386744966442954)","(10.0, 13.5, 13.44418052256532)","(21.0, 29.0, 28.902439024390244)","(41.0, 55.0, 53.61635220125786)","(101.0, 570.0, 510.0)","(101.0, 300.0, 263.1578947368421)","(51.0, 65.0, 63.875)","(3.6, 4.1, 4.061191626409017)"
16-12-2022 15:50:30.048120,"(7.0, 8.2, 8.176991150442477)","(18.0, 23.0, 22.52212389380531)","(10.0, 12.5, 12.171936758893281)","(20.0, 26.0, 25.642857142857142)","(2.9, 3.15, 3.1375231053604438)","(10.0, 13.5, 13.462134251290879)","(21.0, 29.0, 28.902439024390244)","(41.0, 55.0, 53.61635220125786)","(101.0, 570.0, 510.0)","(101.0, 300.0, 268.75)","(51.0, 65.0, 63.875)","(3.6, 4.1, 4.061003236245955)"
16-12-2022 15:50:31.260501,"(7.0, 8.2, 8.159166666666666)","(18.0, 23.0, 22.52212389380531)","(10.0, 12.5, 12.171936758893281)","(20.0, 26.0, 25.642857142857142)","(2.9, 3.15, 3.15775075987842)","(10.0, 13.5, 13.466666666666667)","(21.0, 29.0, 28.88095238095238)","(41.0, 55.0, 53.61635220125786)","(101.0, 570.0, 510.0)","(101.0, 300.0, 268.75)","(51.0, 65.0, 63.875)","(3.6, 4.1, 4.056990881458966)"
16-12-2022 15:50:32.500165,"(7.0, 8.2, 8.159166666666666)","(18.0, 23.0, 22.52212389380531)","(10.0, 12.5, 12.162264150943397)","(20.0, 26.0, 25.52173913043478)","(2.9, 3.2, 3.1386836027713625)","(10.0, 13.5, 13.480794701986754)","(21.0, 29.0, 28.88095238095238)","(41.0, 55.0, 53.61635220125786)","(101.0, 570.0, 525.0)","(101.0, 300.0, 268.75)","(51.0, 65.0, 63.875)","(3.6, 4.1, 4.0569444444444445)"
16-12-2022 15:50:33.751680,"(7.0, 8.2, 8.153508771929824)","(18.0, 23.0, 22.52212389380531)","(10.0, 12.5, 12.172161172161172)","(20.0, 26.0, 25.54794520547945)","(2.9, 3.15, 3.1383693045563548)","(10.0, 13.5, 13.481457800511508)","(21.0, 29.0, 28.885057471264368)","(41.0, 55.0, 53.63354037267081)","(101.0, 570.0, 525.0)","(101.0, 300.0, 269.5652173913044)","(51.0, 65.0, 63.89344262295082)","(3.5, 4.1, 4.0585438335809805)"
16-12-2022 15:50:34.982512,"(7.0, 8.2, 8.164102564102564)","(18.0, 23.0, 22.53846153846154)","(10.0, 12.5, 12.193877551020408)","(20.0, 26.0, 25.67105263157895)","(2.9, 3.15, 3.1682352941176473)","(10.0, 13.5, 13.460597826086957)","(21.0, 29.0, 28.875)","(41.0, 55.0, 53.65030674846626)","(101.0, 570.0, 525.0)","(101.0, 300.0, 270.0)","(51.0, 65.0, 63.90243902439025)","(3.5, 4.1, 4.048434237995824)"
