,Buckle Up Kenzie,Classy Lady,Cape Fernando,Quick Joey Small,Buckle Up Elise,Quest For More,Vintage Fame
46,"[datetime.datetime(2022, 11, 28, 20, 14, 27, 104904), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 104904), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 104904), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 104904), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 104904), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 104904), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 104904), 4.6, 8.0]"
47,"[datetime.datetime(2022, 11, 28, 20, 14, 28, 217597), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 217597), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 217597), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 217597), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 217597), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 217597), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 217597), 4.6, 8.0]"
48,"[datetime.datetime(2022, 11, 28, 20, 14, 29, 327269), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 327269), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 327269), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 327269), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 327269), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 327269), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 327269), 4.6, 8.0]"
49,"[datetime.datetime(2022, 11, 28, 20, 14, 30, 540717), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 540717), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 540717), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 540717), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 540717), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 540717), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 540717), 4.6, 8.0]"
50,"[datetime.datetime(2022, 11, 28, 20, 14, 31, 678491), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 678491), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 678491), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 678491), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 678491), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 678491), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 678491), 4.6, 8.0]"
51,"[datetime.datetime(2022, 11, 28, 20, 14, 32, 813833), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 813833), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 813833), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 813833), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 813833), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 813833), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 813833), 4.6, 8.0]"
52,"[datetime.datetime(2022, 11, 28, 20, 14, 33, 939585), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 939585), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 939585), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 939585), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 939585), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 939585), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 939585), 4.6, 8.0]"
53,"[datetime.datetime(2022, 11, 28, 20, 14, 35, 71329), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 71329), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 71329), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 71329), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 71329), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 71329), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 71329), 4.6, 8.0]"
54,"[datetime.datetime(2022, 11, 28, 20, 14, 36, 197881), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 197881), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 197881), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 197881), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 197881), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 197881), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 197881), 4.6, 8.0]"
55,"[datetime.datetime(2022, 11, 28, 20, 14, 37, 335278), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 335278), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 335278), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 335278), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 335278), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 335278), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 335278), 4.6, 8.0]"
56,"[datetime.datetime(2022, 11, 28, 20, 14, 38, 477711), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 477711), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 477711), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 477711), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 477711), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 477711), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 477711), 4.6, 8.0]"
57,"[datetime.datetime(2022, 11, 28, 20, 14, 39, 634299), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 634299), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 634299), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 634299), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 634299), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 634299), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 634299), 4.6, 8.0]"
58,"[datetime.datetime(2022, 11, 28, 20, 14, 40, 754978), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 754978), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 754978), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 754978), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 754978), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 754978), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 754978), 4.6, 8.0]"
59,"[datetime.datetime(2022, 11, 28, 20, 14, 41, 884210), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 884210), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 884210), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 884210), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 884210), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 884210), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 884210), 4.6, 8.0]"
60,"[datetime.datetime(2022, 11, 28, 20, 14, 42, 993587), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 42, 993587), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 42, 993587), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 42, 993587), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 42, 993587), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 42, 993587), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 42, 993587), 4.6, 8.0]"
61,"[datetime.datetime(2022, 11, 28, 20, 14, 44, 119998), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 119998), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 119998), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 119998), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 119998), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 119998), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 119998), 4.6, 8.0]"
62,"[datetime.datetime(2022, 11, 28, 20, 14, 45, 243350), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 243350), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 243350), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 243350), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 243350), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 243350), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 243350), 4.6, 8.0]"
63,"[datetime.datetime(2022, 11, 28, 20, 14, 46, 389153), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 389153), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 389153), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 389153), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 389153), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 389153), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 389153), 4.6, 8.0]"
64,"[datetime.datetime(2022, 11, 28, 20, 14, 47, 522260), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 522260), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 522260), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 522260), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 522260), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 522260), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 522260), 4.6, 8.0]"
65,"[datetime.datetime(2022, 11, 28, 20, 14, 48, 659299), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 659299), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 659299), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 659299), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 659299), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 659299), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 659299), 4.6, 8.0]"
66,"[datetime.datetime(2022, 11, 28, 20, 14, 49, 782200), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 782200), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 782200), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 782200), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 782200), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 782200), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 782200), 4.6, 8.0]"
67,"[datetime.datetime(2022, 11, 28, 20, 14, 50, 911534), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 50, 911534), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 50, 911534), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 50, 911534), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 50, 911534), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 50, 911534), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 50, 911534), 4.6, 8.0]"
68,"[datetime.datetime(2022, 11, 28, 20, 14, 52, 41377), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 41377), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 41377), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 41377), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 41377), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 41377), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 41377), 4.6, 8.0]"
69,"[datetime.datetime(2022, 11, 28, 20, 14, 53, 164005), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 164005), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 164005), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 164005), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 164005), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 164005), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 164005), 4.6, 8.0]"
70,"[datetime.datetime(2022, 11, 28, 20, 14, 54, 297785), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 297785), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 297785), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 297785), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 297785), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 297785), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 297785), 4.6, 8.0]"
71,"[datetime.datetime(2022, 11, 28, 20, 14, 55, 411845), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 411845), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 411845), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 411845), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 411845), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 411845), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 411845), 4.6, 8.0]"
72,"[datetime.datetime(2022, 11, 28, 20, 14, 56, 539747), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 539747), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 539747), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 539747), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 539747), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 539747), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 539747), 4.6, 8.0]"
73,"[datetime.datetime(2022, 11, 28, 20, 14, 57, 654487), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 57, 654487), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 57, 654487), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 57, 654487), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 57, 654487), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 57, 654487), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 57, 654487), 4.6, 8.0]"
74,"[datetime.datetime(2022, 11, 28, 20, 14, 58, 771893), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 771893), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 771893), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 771893), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 771893), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 771893), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 771893), 4.6, 8.0]"
75,"[datetime.datetime(2022, 11, 28, 20, 14, 59, 887025), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 887025), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 887025), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 887025), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 887025), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 887025), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 887025), 4.6, 8.0]"
76,"[datetime.datetime(2022, 11, 28, 20, 15, 1, 29804), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 29804), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 29804), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 29804), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 29804), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 29804), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 29804), 4.6, 8.0]"
77,"[datetime.datetime(2022, 11, 28, 20, 15, 2, 147383), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 147383), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 147383), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 147383), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 147383), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 147383), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 147383), 4.6, 8.0]"
78,"[datetime.datetime(2022, 11, 28, 20, 15, 3, 267963), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 267963), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 267963), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 267963), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 267963), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 267963), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 267963), 4.6, 8.0]"
79,"[datetime.datetime(2022, 11, 28, 20, 15, 4, 383551), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 383551), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 383551), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 383551), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 383551), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 383551), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 383551), 4.6, 8.0]"
80,"[datetime.datetime(2022, 11, 28, 20, 15, 5, 505979), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 5, 505979), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 5, 505979), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 5, 505979), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 5, 505979), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 5, 505979), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 5, 505979), 4.6, 8.0]"
81,"[datetime.datetime(2022, 11, 28, 20, 15, 6, 626266), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 626266), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 626266), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 626266), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 626266), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 626266), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 626266), 4.6, 8.0]"
82,"[datetime.datetime(2022, 11, 28, 20, 15, 7, 744737), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 744737), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 744737), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 744737), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 744737), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 744737), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 744737), 4.6, 8.0]"
83,"[datetime.datetime(2022, 11, 28, 20, 15, 8, 873333), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 873333), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 873333), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 873333), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 873333), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 873333), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 873333), 4.6, 8.0]"
84,"[datetime.datetime(2022, 11, 28, 20, 15, 10, 532), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 532), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 532), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 532), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 532), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 532), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 532), 4.6, 8.0]"
85,"[datetime.datetime(2022, 11, 28, 20, 15, 11, 126632), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 126632), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 126632), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 126632), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 126632), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 126632), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 126632), 4.6, 8.0]"
86,"[datetime.datetime(2022, 11, 28, 20, 15, 12, 266381), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 266381), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 266381), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 266381), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 266381), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 266381), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 266381), 4.6, 8.0]"
87,"[datetime.datetime(2022, 11, 28, 20, 15, 13, 395247), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 13, 395247), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 13, 395247), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 13, 395247), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 13, 395247), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 13, 395247), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 13, 395247), 4.6, 8.0]"
88,"[datetime.datetime(2022, 11, 28, 20, 15, 14, 510313), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 510313), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 510313), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 510313), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 510313), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 510313), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 510313), 4.6, 8.0]"
89,"[datetime.datetime(2022, 11, 28, 20, 15, 15, 634854), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 634854), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 634854), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 634854), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 634854), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 634854), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 634854), 4.6, 8.0]"
90,"[datetime.datetime(2022, 11, 28, 20, 15, 16, 761530), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 761530), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 761530), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 761530), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 761530), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 761530), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 761530), 4.6, 8.0]"
91,"[datetime.datetime(2022, 11, 28, 20, 15, 17, 886136), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 886136), 4.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 886136), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 886136), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 886136), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 886136), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 886136), 4.6, 8.0]"
