,Krafty Boy,The Dancer,Tom The Curious,Mach Daddy,Smooth Overarm Nz,Pippo Nien,Dark Terror,Dukkah,Terryrama,Eagle Commander
07-12-2022 19:05:46.124790,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.333333333333332)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:05:47.708835,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.333333333333332)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:05:49.291245,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:05:50.800977,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:05:52.381915,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:05:53.930240,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.0)"
07-12-2022 19:05:55.447984,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:05:57.097019,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:05:58.683210,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:00.292414,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:01.847764,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:03.378774,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:04.994862,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:06.550634,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:08.105118,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:09.668572,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:11.228026,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:12.833752,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:14.369177,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:15.935756,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.300000000000001)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:17.434175,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.266666666666666)"
07-12-2022 19:06:19.015940,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.04)"
07-12-2022 19:06:20.579416,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:22.117130,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:23.633316,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:25.143256,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:26.643003,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:28.168342,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:29.657104,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:31.265096,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:32.947763,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.742857142857143)","(2.45, 99999, 99990)","(20.0, 46.0, 37.142857142857146)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:34.692381,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 7.236363636363636)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:36.344232,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.6571428571428575)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:38.343002,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.966666666666667)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:40.340790,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.966666666666667)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:06:42.131539,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.566666666666667)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.0)"
07-12-2022 19:06:43.892690,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.566666666666667)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:45.575741,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:47.138654,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:49.139420,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:50.870173,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:52.578469,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:54.315718,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:56.007805,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:57.590580,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:06:59.165369,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:07:00.703322,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:07:02.488835,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:07:04.176262,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:07:05.824509,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.266666666666666)"
07-12-2022 19:07:07.411366,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.04)"
07-12-2022 19:07:08.947071,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:10.555344,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:12.119717,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:13.617684,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:15.208567,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:16.830627,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:18.370738,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:19.902770,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:21.362587,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:22.821480,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:24.207715,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:25.624738,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 25.875)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:27.080223,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:28.557952,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.04)"
07-12-2022 19:07:30.019490,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.8, 8.0)"
07-12-2022 19:07:31.411858,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:07:32.810306,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:07:34.276301,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:07:35.724312,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
07-12-2022 19:07:37.149593,"(51.0, 210.0, 100.66666666666666)","(61.0, 240.0, 192.5)","(15.0, 30.0, 18.0)","(4.8, 7.4, 6.714285714285714)","(2.45, 99999, 99990)","(20.0, 46.0, 35.5)","(15.0, 30.0, 19.0)","(10.0, 12.5, 11.166666666666666)","(4.2, 5.9, 5.385714285714286)","(7.5, 9.6, 8.0)"
