,Charming Lass,Marben Val,Always A Show,Aussie Chevy,Subzero Ash,She Flys,Summer Lilly,Indian Wells
11-01-2023 13:17:19.796793,"(8.5, 11.0, 10.988095238095237)","(15.0, 19.5, 18.973684210526315)","(2.7, 3.45, 3.427595628415301)","(4.8, 6.6, 6.578125)","(4.8, 5.7, 5.579166666666667)","(18.0, 26.0, 25.25)","(20.0, 26.0, 25.75)","(5.5, 6.8, 6.683999999999999)"
11-01-2023 13:17:20.829591,"(8.5, 11.0, 10.988888888888889)","(15.0, 19.5, 19.045454545454547)","(2.7, 3.45, 3.427595628415301)","(4.8, 6.6, 6.579710144927536)","(4.8, 5.6, 5.579166666666667)","(18.0, 26.0, 25.25)","(20.0, 26.0, 25.75)","(5.5, 6.8, 6.683999999999999)"
11-01-2023 13:17:21.839257,"(8.5, 11.0, 10.988095238095237)","(15.0, 19.5, 19.045454545454547)","(2.7, 3.45, 3.427595628415301)","(4.8, 6.6, 6.571428571428571)","(4.8, 5.6, 5.579166666666667)","(18.0, 26.0, 25.25)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.673684210526315)"
11-01-2023 13:17:22.919299,"(8.5, 11.0, 10.988095238095237)","(15.0, 19.5, 19.045454545454547)","(2.7, 3.45, 3.427595628415301)","(4.8, 6.6, 6.571428571428571)","(4.8, 5.6, 5.640909090909091)","(18.0, 26.0, 25.071428571428573)","(20.0, 26.0, 25.94871794871795)","(5.5, 6.8, 6.68)"
11-01-2023 13:17:24.061335,"(8.5, 11.0, 10.985714285714286)","(15.0, 19.5, 19.023809523809526)","(2.7, 3.45, 3.3968)","(4.8, 6.6, 6.571428571428571)","(4.8, 5.8, 5.678431372549019)","(18.0, 26.0, 25.071428571428573)","(20.0, 26.0, 25.94871794871795)","(5.5, 6.8, 6.68)"
11-01-2023 13:17:25.121361,"(8.5, 11.0, 10.985714285714286)","(15.0, 19.5, 18.973684210526315)","(2.7, 3.4, 3.396774193548387)","(4.8, 6.6, 6.548314606741573)","(4.8, 5.8, 5.666666666666666)","(18.0, 26.0, 25.491525423728813)","(20.0, 26.0, 25.94871794871795)","(5.5, 6.8, 6.7239436619718305)"
11-01-2023 13:17:26.163089,"(8.5, 11.0, 10.830188679245284)","(15.0, 19.5, 18.973684210526315)","(2.7, 3.45, 3.4253012048192772)","(4.8, 6.6, 6.543478260869565)","(4.8, 5.8, 5.666666666666666)","(18.0, 26.0, 25.491525423728813)","(20.0, 26.0, 25.94871794871795)","(5.5, 6.8, 6.736470588235294)"
11-01-2023 13:17:27.186321,"(8.5, 11.0, 10.729508196721312)","(15.0, 19.5, 18.833333333333332)","(2.7, 3.45, 3.4258169934640526)","(4.8, 6.6, 6.5168831168831165)","(4.8, 5.8, 5.666666666666666)","(18.0, 26.0, 25.482758620689655)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.736470588235294)"
11-01-2023 13:17:28.249937,"(8.5, 11.0, 10.705357142857142)","(15.0, 19.5, 18.833333333333332)","(2.7, 3.45, 3.425757575757576)","(4.8, 6.6, 6.5168831168831165)","(4.8, 5.8, 5.666666666666666)","(18.0, 26.0, 25.482758620689655)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.6899999999999995)"
11-01-2023 13:17:29.344902,"(8.5, 11.5, 11.105263157894736)","(15.0, 19.5, 18.5)","(2.7, 3.45, 3.425757575757576)","(4.8, 6.6, 6.540229885057471)","(4.8, 5.8, 5.633333333333333)","(18.0, 26.0, 25.491525423728813)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.6899999999999995)"
11-01-2023 13:17:30.447728,"(8.5, 11.5, 11.097560975609756)","(15.0, 18.5, 18.3)","(2.7, 3.45, 3.425757575757576)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.8, 5.633333333333333)","(18.0, 26.0, 25.491525423728813)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.653333333333333)"
11-01-2023 13:17:31.474537,"(8.5, 11.5, 11.097560975609756)","(15.0, 18.5, 18.473684210526315)","(2.7, 3.45, 3.425757575757576)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.8, 5.682)","(18.0, 26.0, 25.491525423728813)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.653333333333333)"
11-01-2023 13:17:32.524743,"(8.5, 11.5, 11.105263157894736)","(15.0, 18.5, 18.476190476190474)","(2.7, 3.45, 3.425757575757576)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.7, 5.709090909090909)","(18.0, 26.0, 25.491525423728813)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.653333333333333)"
11-01-2023 13:17:33.641726,"(8.5, 11.5, 11.105263157894736)","(15.0, 18.5, 18.476190476190474)","(2.7, 3.45, 3.425757575757576)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.8, 5.788235294117647)","(18.0, 26.0, 26.34375)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.653333333333333)"
11-01-2023 13:17:34.652283,"(8.5, 11.5, 11.142857142857142)","(15.0, 18.5, 18.476190476190474)","(2.7, 3.45, 3.425757575757576)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.9, 5.777777777777778)","(18.0, 27.0, 25.3)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.653333333333333)"
11-01-2023 13:17:35.623091,"(8.5, 11.5, 11.114285714285714)","(15.0, 18.5, 18.476190476190474)","(2.7, 3.45, 3.4243589743589746)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.9, 5.777777777777778)","(18.0, 27.0, 25.3)","(20.0, 26.0, 25.944444444444443)","(5.5, 6.8, 6.653333333333333)"
11-01-2023 13:17:36.663505,"(8.5, 11.5, 11.114285714285714)","(15.0, 18.5, 18.476190476190474)","(2.7, 3.45, 3.4243589743589746)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.9, 5.7560975609756095)","(18.0, 27.0, 25.76923076923077)","(20.0, 26.0, 25.333333333333332)","(5.5, 6.8, 6.653333333333333)"
11-01-2023 13:17:37.759117,"(8.5, 11.5, 11.114285714285714)","(15.0, 18.5, 18.476190476190474)","(2.7, 3.45, 3.4243589743589746)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.8, 5.663157894736842)","(18.0, 27.0, 25.76923076923077)","(20.0, 26.0, 25.333333333333332)","(5.5, 6.8, 6.646153846153846)"
11-01-2023 13:17:38.897792,"(8.5, 11.5, 11.114285714285714)","(15.0, 19.0, 18.70175438596491)","(2.7, 3.45, 3.4243589743589746)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.7, 5.672549019607843)","(18.0, 27.0, 25.76923076923077)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.670967741935484)"
11-01-2023 13:17:39.992403,"(8.5, 11.5, 11.105263157894736)","(15.0, 19.0, 18.6875)","(2.7, 3.45, 3.412962962962963)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.7, 5.672549019607843)","(18.0, 27.0, 25.714285714285715)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.670967741935484)"
11-01-2023 13:17:41.026222,"(8.5, 11.5, 11.105263157894736)","(15.0, 19.0, 18.6875)","(2.8, 3.45, 3.412962962962963)","(4.8, 6.6, 6.596774193548387)","(4.8, 5.7, 5.62962962962963)","(18.0, 27.0, 25.357142857142858)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.693333333333333)"
11-01-2023 13:17:42.082356,"(8.5, 11.5, 11.105263157894736)","(15.0, 19.0, 18.666666666666668)","(2.8, 3.45, 3.412962962962963)","(4.8, 6.8, 6.704109589041096)","(4.8, 5.7, 5.572413793103448)","(18.0, 27.0, 25.357142857142858)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.752727272727273)"
11-01-2023 13:17:43.129931,"(8.5, 11.5, 11.105263157894736)","(15.0, 19.0, 18.606060606060606)","(2.8, 3.45, 3.4155555555555557)","(4.8, 6.8, 6.726436781609195)","(4.8, 5.6, 5.572413793103448)","(18.0, 27.0, 25.357142857142858)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.752727272727273)"
11-01-2023 13:17:44.223380,"(8.5, 11.5, 11.105263157894736)","(15.0, 19.0, 18.6)","(2.8, 3.45, 3.4155555555555557)","(4.8, 6.8, 6.734210526315789)","(4.8, 5.6, 5.57037037037037)","(18.0, 27.0, 25.357142857142858)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.733333333333333)"
11-01-2023 13:17:45.310670,"(8.5, 11.5, 11.105263157894736)","(15.0, 19.0, 18.6)","(2.8, 3.45, 3.4155555555555557)","(4.8, 6.8, 6.71860465116279)","(4.8, 5.6, 5.57037037037037)","(18.0, 27.0, 25.357142857142858)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.733333333333333)"
11-01-2023 13:17:46.485028,"(8.5, 11.5, 11.105263157894736)","(15.0, 19.0, 18.6)","(2.8, 3.45, 3.4155555555555557)","(5.0, 6.8, 6.673913043478261)","(4.8, 5.6, 5.606122448979592)","(18.0, 27.0, 25.666666666666668)","(20.0, 26.0, 24.53846153846154)","(5.5, 6.8, 6.836619718309859)"
11-01-2023 13:17:47.614006,"(8.5, 12.0, 11.4)","(15.0, 18.0, 17.912280701754387)","(2.8, 3.45, 3.4155555555555557)","(5.0, 6.8, 6.6680851063829785)","(4.8, 5.7, 5.55)","(18.0, 27.0, 26.41176470588235)","(20.0, 25.0, 24.326923076923077)","(5.5, 7.0, 6.845283018867924)"
11-01-2023 13:17:48.676976,"(8.5, 12.0, 11.558823529411764)","(15.0, 17.5, 17.375)","(2.8, 3.45, 3.4205882352941175)","(5.0, 6.8, 6.6680851063829785)","(4.8, 5.6, 5.55)","(18.0, 27.0, 26.41176470588235)","(20.0, 25.0, 24.326923076923077)","(5.5, 7.0, 6.856140350877193)"
11-01-2023 13:17:49.703528,"(8.5, 12.0, 11.59375)","(15.0, 17.5, 17.23913043478261)","(2.8, 3.45, 3.4205882352941175)","(5.0, 6.8, 6.6680851063829785)","(4.8, 5.6, 5.466666666666667)","(18.0, 27.0, 26.831460674157302)","(20.0, 25.0, 23.189655172413794)","(5.5, 7.0, 6.707142857142857)"
11-01-2023 13:17:50.709764,"(8.5, 12.0, 11.59375)","(15.0, 17.5, 17.20967741935484)","(2.8, 3.5, 3.4366666666666665)","(5.0, 6.8, 6.648780487804878)","(4.8, 5.6, 5.466666666666667)","(18.0, 27.0, 5011.5)","(20.0, 25.0, 9998.5)","(5.5, 7.0, 9998.5)"
11-01-2023 13:17:51.709930,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:17:52.784438,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:17:53.817480,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:17:54.831264,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:17:55.828457,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:17:56.834198,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:17:57.834523,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:17:58.951691,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:17:59.992784,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:18:01.036157,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:18:02.067571,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
11-01-2023 13:18:03.115076,"(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
