,Big Time Brielle,Allegro Smudge,Adobe Don,Big Time Ring,Big Time May,Elite Bubble
16-12-2022 14:00:57.058214,"(3.5, 9.2, 7.573076923076922)","(1.65, 1.88, 1.7666666666666666)","(11.0, 60.0, 49.88095238095238)","(6.5, 9.4, 6.466666666666667)","(21.0, 110.0, 80.0)","(17.0, 70.0, 44.25)"
16-12-2022 14:00:58.172470,"(3.6, 9.2, 7.573076923076922)","(1.7, 1.88, 1.749090909090909)","(11.0, 60.0, 49.88095238095238)","(6.0, 9.4, 7.2)","(21.0, 110.0, 80.0)","(17.0, 70.0, 37.1)"
16-12-2022 14:00:59.287910,"(3.6, 9.2, 7.573076923076922)","(1.7, 1.88, 1.749090909090909)","(11.0, 60.0, 49.88095238095238)","(6.0, 9.2, 6.95)","(21.0, 110.0, 80.0)","(17.0, 65.0, 30.125)"
16-12-2022 14:01:00.551797,"(3.6, 8.2, 8.067857142857143)","(1.7, 1.88, 1.784)","(11.0, 60.0, 56.51639344262295)","(6.0, 9.2, 6.95)","(21.0, 110.0, 80.0)","(17.0, 65.0, 28.200000000000003)"
16-12-2022 14:01:01.665732,"(3.6, 7.8, 7.0)","(1.7, 1.88, 1.8499999999999999)","(11.0, 60.0, 39.0)","(6.0, 9.2, 6.575)","(21.0, 110.0, 80.0)","(17.0, 65.0, 28.200000000000003)"
16-12-2022 14:01:02.644715,"(3.6, 7.8, 7.689655172413794)","(1.7, 1.87, 1.826)","(11.0, 60.0, 50.45454545454545)","(6.0, 9.2, 6.575)","(21.0, 110.0, 80.0)","(17.0, 65.0, 35.94736842105263)"
16-12-2022 14:01:03.689849,"(3.6, 7.8, 7.689655172413794)","(1.7, 1.87, 1.826)","(11.0, 60.0, 50.45454545454545)","(6.0, 9.2, 7.057142857142857)","(21.0, 110.0, 80.0)","(17.0, 65.0, 29.61111111111111)"
16-12-2022 14:01:04.854826,"(3.6, 7.8, 7.18)","(1.7, 1.87, 1.7966666666666666)","(11.0, 60.0, 50.45454545454545)","(6.0, 9.2, 6.3875)","(21.0, 110.0, 80.0)","(17.0, 65.0, 25.1875)"
16-12-2022 14:01:06.148003,"(3.6, 7.8, 7.466666666666667)","(1.7, 1.87, 1.7966666666666666)","(11.0, 60.0, 39.25)","(6.0, 9.2, 6.3875)","(21.0, 110.0, 80.0)","(17.0, 65.0, 25.1875)"
16-12-2022 14:01:07.271796,"(3.6, 7.6, 7.288888888888889)","(1.7, 1.87, 1.7966666666666666)","(11.0, 60.0, 39.25)","(6.0, 9.2, 6.3875)","(21.0, 110.0, 80.0)","(17.0, 65.0, 25.1875)"
16-12-2022 14:01:08.351710,"(3.6, 7.6, 6.925)","(1.7, 1.87, 1.8192307692307692)","(11.0, 60.0, 34.375)","(6.0, 9.2, 6.231818181818182)","(21.0, 110.0, 80.0)","(17.0, 65.0, 25.1875)"
16-12-2022 14:01:09.366894,"(3.6, 8.8, 8.05)","(1.7, 1.87, 1.8274193548387097)","(11.0, 60.0, 25.833333333333332)","(6.0, 9.0, 5.8863157894736835)","(21.0, 110.0, 80.0)","(17.0, 65.0, 25.1875)"
16-12-2022 14:01:10.339708,"(3.6, 8.8, 8.589473684210526)","(1.7, 1.89, 1.7765079365079366)","(12.0, 60.0, 41.36363636363636)","(6.0, 8.8, 6.061538461538461)","(21.0, 110.0, 80.0)","(17.0, 65.0, 25.1875)"
16-12-2022 14:01:11.364765,"(3.6, 8.8, 7.825000000000001)","(1.7, 1.89, 1.7765079365079366)","(12.0, 60.0, 52.11538461538461)","(6.0, 8.4, 6.81875)","(21.0, 130.0, 92.5)","(17.0, 65.0, 25.1875)"
16-12-2022 14:01:12.658490,"(3.6, 8.8, 7.7)","(1.7, 1.88, 1.7883333333333333)","(12.0, 60.0, 34.6875)","(6.0, 8.2, 7.566197183098591)","(21.0, 130.0, 92.5)","(17.0, 65.0, 25.1875)"
16-12-2022 14:01:13.684535,"(3.6, 8.4, 7.7)","(1.7, 1.88, 1.7883333333333333)","(12.0, 60.0, 34.6875)","(6.0, 8.2, 7.540277777777778)","(21.0, 130.0, 89.0909090909091)","(17.0, 65.0, 33.5)"
16-12-2022 14:01:14.782538,"(3.6, 7.6, 7.3)","(1.7, 1.88, 1.8525)","(12.0, 60.0, 26.25)","(6.0, 8.2, 6.3)","(21.0, 130.0, 92.5)","(17.0, 65.0, 38.75)"
16-12-2022 14:01:15.805990,"(3.6, 7.6, 7.3)","(1.7, 1.88, 1.8359999999999999)","(12.0, 60.0, 36.33333333333333)","(6.0, 8.2, 6.651851851851852)","(21.0, 130.0, 92.5)","(17.0, 65.0, 40.0)"
16-12-2022 14:01:16.869299,"(3.6, 7.6, 7.173684210526316)","(1.7, 1.88, 1.8525)","(12.0, 70.0, 38.4375)","(6.0, 8.2, 6.3)","(21.0, 130.0, 92.5)","(17.0, 60.0, 39.44444444444444)"
16-12-2022 14:01:17.933061,"(3.6, 7.6, 7.373913043478261)","(1.7, 1.88, 1.8525)","(12.0, 70.0, 50.57692307692308)","(6.0, 8.2, 6.651851851851852)","(21.0, 130.0, 92.5)","(17.0, 55.0, 39.44444444444444)"
16-12-2022 14:01:19.081971,"(3.6, 7.6, 7.275)","(1.7, 1.88, 1.8359999999999999)","(12.0, 70.0, 32.57142857142857)","(6.0, 8.2, 6.651851851851852)","(21.0, 130.0, 92.5)","(17.0, 55.0, 39.44444444444444)"
16-12-2022 14:01:20.189047,"(3.6, 7.6, 6.469565217391304)","(1.7, 1.88, 1.806)","(12.0, 50.0, 39.83333333333333)","(6.0, 8.2, 6.3)","(21.0, 130.0, 101.05263157894737)","(17.0, 55.0, 39.44444444444444)"
16-12-2022 14:01:21.466453,"(3.6, 7.6, 7.044444444444444)","(1.7, 1.83, 1.810769230769231)","(12.0, 50.0, 32.57142857142857)","(6.0, 8.2, 7.230769230769231)","(21.0, 120.0, 101.05263157894737)","(17.0, 55.0, 39.44444444444444)"
16-12-2022 14:01:22.584789,"(3.6, 7.4, 7.044444444444444)","(1.7, 1.83, 1.810769230769231)","(12.0, 50.0, 32.57142857142857)","(6.0, 8.0, 7.230769230769231)","(21.0, 120.0, 101.05263157894737)","(17.0, 55.0, 42.22222222222222)"
16-12-2022 14:01:23.539931,"(3.6, 7.4, 7.300000000000001)","(1.7, 1.83, 1.810769230769231)","(12.0, 50.0, 44.45454545454545)","(6.0, 7.8, 6.96)","(21.0, 120.0, 101.05263157894737)","(17.0, 60.0, 42.22222222222222)"
16-12-2022 14:01:24.554118,"(3.6, 6.8, 6.656)","(1.7, 1.83, 1.810769230769231)","(12.0, 50.0, 40.76923076923077)","(6.0, 7.8, 6.621052631578947)","(21.0, 120.0, 80.88888888888889)","(17.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:25.612302,"(3.6, 6.8, 6.656)","(1.7, 1.83, 1.810769230769231)","(12.0, 50.0, 41.42857142857143)","(6.0, 7.8, 6.826086956521739)","(21.0, 120.0, 80.88888888888889)","(17.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:26.623238,"(3.6, 6.8, 6.656)","(1.7, 1.89, 1.8044444444444445)","(12.0, 50.0, 41.42857142857143)","(6.0, 7.8, 6.826086956521739)","(21.0, 120.0, 80.88888888888889)","(17.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:27.628103,"(3.6, 6.8, 6.656)","(1.7, 1.89, 1.8089473684210526)","(12.0, 50.0, 41.42857142857143)","(6.0, 7.8, 6.621052631578947)","(21.0, 120.0, 80.88888888888889)","(17.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:28.686734,"(3.6, 6.8, 6.656)","(1.7, 1.89, 1.8089473684210526)","(12.0, 50.0, 41.42857142857143)","(6.0, 7.8, 6.621052631578947)","(21.0, 120.0, 80.88888888888889)","(17.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:30.122420,"(3.6, 6.8, 6.656)","(1.7, 1.89, 1.8121951219512196)","(12.0, 50.0, 41.42857142857143)","(6.0, 7.8, 6.621052631578947)","(21.0, 120.0, 80.88888888888889)","(16.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:31.409953,"(3.8, 7.0, 6.769230769230769)","(1.6, 1.89, 1.798048780487805)","(13.0, 50.0, 45.0)","(5.5, 7.8, 6.621052631578947)","(21.0, 120.0, 80.88888888888889)","(16.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:32.384240,"(3.8, 7.2, 6.946153846153846)","(1.6, 1.89, 1.798048780487805)","(13.0, 50.0, 45.0)","(5.5, 7.8, 6.621052631578947)","(21.0, 120.0, 94.85714285714286)","(16.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:33.615031,"(3.8, 7.2, 6.6322580645161295)","(1.6, 1.89, 1.8330434782608696)","(13.0, 50.0, 70.0)","(5.5, 7.8, 6.475862068965517)","(21.0, 120.0, 101.47368421052632)","(16.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:34.627398,"(3.8, 7.2, 6.6322580645161295)","(1.6, 1.88, 1.8330434782608696)","(13.0, 75.0, 70.0)","(5.5, 7.8, 6.475862068965517)","(21.0, 120.0, 101.47368421052632)","(16.0, 60.0, 42.666666666666664)"
16-12-2022 14:01:35.670246,"(3.8, 6.6, 6.268965517241379)","(1.6, 1.88, 1.8330434782608696)","(13.0, 60.0, 24.714285714285715)","(5.5, 7.8, 6.857142857142857)","(21.0, 110.0, 90.5)","(16.0, 60.0, 46.18181818181819)"
16-12-2022 14:01:36.769941,"(3.8, 6.6, 6.226666666666667)","(1.6, 1.88, 1.8153846153846154)","(13.0, 50.0, 32.78125)","(5.5, 7.8, 7.076190476190476)","(21.0, 110.0, 90.5)","(16.0, 60.0, 46.18181818181819)"
16-12-2022 14:01:37.891125,"(3.8, 6.6, 6.115151515151515)","(1.6, 1.88, 1.8153846153846154)","(13.0, 50.0, 32.78125)","(5.5, 7.6, 7.076190476190476)","(21.0, 110.0, 90.5)","(16.0, 60.0, 37.75)"
16-12-2022 14:01:39.036391,"(3.8, 6.6, 6.115151515151515)","(1.6, 1.88, 1.8153846153846154)","(13.0, 50.0, 32.78125)","(5.5, 7.6, 6.984615384615385)","(21.0, 110.0, 90.5)","(16.0, 40.0, 39.5)"
16-12-2022 14:01:40.065631,"(3.8, 6.6, 6.115151515151515)","(1.6, 1.88, 1.8153846153846154)","(13.0, 50.0, 32.78125)","(5.5, 7.6, 6.984615384615385)","(21.0, 110.0, 90.5)","(16.0, 42.0, 37.55555555555556)"
16-12-2022 14:01:41.031708,"(3.8, 6.6, 6.115151515151515)","(1.6, 1.88, 1.8153846153846154)","(13.0, 50.0, 32.78125)","(5.5, 7.6, 6.984615384615385)","(21.0, 110.0, 90.5)","(16.0, 42.0, 38.66666666666667)"
16-12-2022 14:01:42.266732,"(3.8, 6.6, 6.115151515151515)","(1.6, 1.88, 1.8153846153846154)","(13.0, 50.0, 36.88095238095238)","(5.5, 7.6, 6.92258064516129)","(21.0, 110.0, 90.5)","(16.0, 42.0, 34.8)"
16-12-2022 14:01:43.400699,"(3.8, 6.4, 5.947058823529412)","(1.6, 1.88, 1.8153846153846154)","(13.0, 50.0, 35.0)","(5.5, 7.6, 7.1)","(21.0, 110.0, 90.5)","(16.0, 42.0, 36.0)"
16-12-2022 14:01:44.513998,"(3.8, 6.2, 6.061538461538461)","(1.6, 1.88, 1.8153846153846154)","(13.0, 48.0, 35.0)","(5.5, 7.4, 7.1)","(21.0, 110.0, 90.5)","(16.0, 40.0, 37.5)"
16-12-2022 14:01:45.737535,"(3.8, 6.2, 6.061538461538461)","(1.6, 1.88, 1.8305882352941176)","(13.0, 46.0, 27.3125)","(5.5, 7.4, 6.816216216216216)","(21.0, 110.0, 83.0)","(16.0, 42.0, 34.8)"
16-12-2022 14:01:46.962542,"(3.8, 6.2, 6.061538461538461)","(1.6, 1.86, 1.798709677419355)","(13.0, 46.0, 41.75)","(5.5, 7.4, 6.816216216216216)","(21.0, 100.0, 83.0)","(16.0, 42.0, 31.714285714285715)"
16-12-2022 14:01:48.072761,"(3.8, 6.2, 6.061538461538461)","(1.6, 1.86, 1.798709677419355)","(13.0, 48.0, 41.75)","(5.5, 7.4, 6.816216216216216)","(21.0, 100.0, 83.0)","(16.0, 42.0, 30.75)"
16-12-2022 14:01:49.043552,"(3.8, 6.2, 6.061538461538461)","(1.6, 1.86, 1.798709677419355)","(13.0, 48.0, 41.75)","(5.5, 7.4, 6.816216216216216)","(21.0, 100.0, 83.0)","(16.0, 42.0, 27.0)"
16-12-2022 14:01:50.001137,"(3.8, 7.0, 6.0)","(1.6, 1.89, 1.7967391304347826)","(13.0, 46.0, 42.57142857142857)","(5.5, 7.4, 6.180645161290323)","(21.0, 95.0, 56.230769230769226)","(16.0, 42.0, 26.166666666666668)"
16-12-2022 14:01:50.960203,"(3.8, 6.8, 6.53)","(1.6, 1.89, 1.8053488372093023)","(13.0, 46.0, 43.90909090909091)","(5.5, 7.4, 6.180645161290323)","(21.0, 95.0, 40.421052631578945)","(16.0, 42.0, 33.2)"
16-12-2022 14:01:51.909893,"(3.8, 6.8, 6.53)","(1.6, 1.88, 1.8073684210526315)","(13.0, 42.0, 40.64285714285714)","(5.5, 7.2, 6.3428571428571425)","(21.0, 85.0, 44.2)","(16.0, 40.0, 33.2)"
16-12-2022 14:01:52.811990,"(3.8, 6.8, 6.53)","(1.6, 1.88, 1.801860465116279)","(13.0, 42.0, 40.64285714285714)","(5.5, 7.2, 6.252631578947368)","(21.0, 75.0, 64.75)","(16.0, 40.0, 36.357142857142854)"
16-12-2022 14:01:53.756076,"(3.8, 6.6, 6.359999999999999)","(1.6, 1.88, 1.801860465116279)","(13.0, 42.0, 40.2)","(5.5, 7.2, 6.2)","(21.0, 75.0, 64.75)","(17.0, 40.0, 37.0)"
16-12-2022 14:01:54.775959,"(3.8, 6.6, 6.462857142857143)","(1.6, 1.88, 1.801860465116279)","(13.0, 42.0, 40.8)","(5.5, 7.2, 6.141176470588236)","(21.0, 75.0, 68.16666666666666)","(17.0, 40.0, 37.0)"
16-12-2022 14:01:55.813243,"(3.8, 6.6, 6.462857142857143)","(1.6, 1.88, 1.801860465116279)","(13.0, 42.0, 40.8)","(5.5, 7.2, 6.141176470588236)","(21.0, 75.0, 68.16666666666666)","(17.0, 40.0, 37.0)"
16-12-2022 14:01:56.844678,"(3.6, 6.6, 6.462857142857143)","(1.65, 1.87, 1.8189285714285715)","(12.0, 42.0, 40.8)","(6.0, 7.0, 6.266666666666667)","(26.0, 75.0, 70.44444444444444)","(18.0, 40.0, 35.5)"
16-12-2022 14:01:57.814375,"(3.6, 6.6, 6.284210526315789)","(1.65, 1.87, 1.8189285714285715)","(12.0, 42.0, 40.45454545454545)","(6.0, 7.0, 6.266666666666667)","(26.0, 75.0, 70.44444444444444)","(18.0, 40.0, 35.5)"
16-12-2022 14:01:58.782326,"(3.6, 6.6, 6.393103448275862)","(1.65, 1.87, 1.8189285714285715)","(12.0, 42.0, 40.69230769230769)","(6.0, 7.0, 6.266666666666667)","(26.0, 75.0, 60.18181818181819)","(18.0, 40.0, 35.5)"
16-12-2022 14:01:59.681053,"(3.6, 6.4, 6.11764705882353)","(1.65, 1.87, 1.8189285714285715)","(12.0, 42.0, 40.54545454545455)","(6.0, 7.0, 6.266666666666667)","(26.0, 70.0, 60.18181818181819)","(18.0, 40.0, 35.5)"
16-12-2022 14:02:00.570482,"(3.8, 6.4, 6.16)","(1.65, 1.87, 1.8211111111111111)","(13.0, 42.0, 40.666666666666664)","(6.0, 7.0, 6.266666666666667)","(26.0, 65.0, 54.66666666666667)","(18.0, 40.0, 35.5)"
16-12-2022 14:02:01.638179,"(3.8, 6.6, 6.029629629629629)","(1.65, 1.87, 1.8366666666666667)","(13.0, 42.0, 40.666666666666664)","(6.0, 7.0, 6.266666666666667)","(26.0, 70.0, 60.18181818181819)","(18.0, 40.0, 35.5)"
16-12-2022 14:02:02.664152,"(3.8, 6.4, 6.086956521739131)","(1.65, 1.86, 1.7958490566037737)","(13.0, 42.0, 40.857142857142854)","(5.5, 6.8, 6.177777777777778)","(21.0, 70.0, 60.18181818181819)","(17.0, 40.0, 37.75)"
16-12-2022 14:02:03.606109,"(3.8, 6.4, 5.928571428571429)","(1.6, 1.85, 1.8107272727272727)","(13.0, 42.0, 40.857142857142854)","(5.5, 6.8, 6.177777777777778)","(21.0, 70.0, 60.18181818181819)","(17.0, 40.0, 36.631578947368425)"
16-12-2022 14:02:04.729302,"(3.8, 6.4, 5.707407407407407)","(1.6, 1.84, 1.8116666666666668)","(13.0, 42.0, 40.857142857142854)","(5.5, 6.8, 6.133333333333333)","(21.0, 70.0, 63.17647058823529)","(17.0, 38.0, 35.33333333333333)"
16-12-2022 14:02:05.692822,"(3.8, 6.4, 5.755172413793104)","(1.6, 1.83, 1.8142500000000001)","(13.0, 42.0, 40.857142857142854)","(5.5, 6.8, 6.133333333333333)","(21.0, 65.0, 63.0625)","(17.0, 38.0, 30.0)"
16-12-2022 14:02:06.624688,"(3.8, 6.6, 6.2749999999999995)","(1.6, 1.83, 1.8205882352941176)","(13.0, 42.0, 40.769230769230774)","(5.5, 6.8, 6.355555555555555)","(21.0, 65.0, 55.66666666666667)","(17.0, 38.0, 31.142857142857142)"
16-12-2022 14:02:07.495229,"(3.8, 6.6, 5.8)","(1.6, 1.83, 1.8166666666666667)","(13.0, 42.0, 39.714285714285715)","(5.5, 6.8, 6.334883720930232)","(21.0, 60.0, 55.66666666666667)","(17.0, 38.0, 30.0)"
16-12-2022 14:02:08.463415,"(3.8, 6.6, 6.12)","(1.6, 1.83, 1.8146153846153847)","(13.0, 42.0, 39.714285714285715)","(5.5, 6.8, 6.334883720930232)","(21.0, 60.0, 56.142857142857146)","(17.0, 38.0, 31.142857142857142)"
16-12-2022 14:02:09.513737,"(3.8, 6.6, 6.2)","(1.6, 1.82, 1.8065384615384616)","(13.0, 42.0, 36.0)","(5.5, 6.8, 6.266666666666667)","(21.0, 65.0, 56.142857142857146)","(17.0, 38.0, 30.0)"
16-12-2022 14:02:10.537455,"(3.8, 6.6, 6.2)","(1.6, 1.81, 1.8034246575342465)","(13.0, 40.0, 36.285714285714285)","(5.5, 6.6, 6.116279069767442)","(21.0, 65.0, 49.0)","(17.0, 38.0, 32.22222222222222)"
16-12-2022 14:02:11.530734,"(3.8, 6.6, 6.046153846153846)","(1.6, 1.81, 1.766)","(13.0, 38.0, 35.25)","(5.5, 6.6, 6.116279069767442)","(21.0, 65.0, 51.5)","(17.0, 38.0, 32.8)"
16-12-2022 14:02:12.472355,"(3.8, 6.6, 6.3)","(1.6, 1.81, 1.7696153846153846)","(13.0, 38.0, 36.42857142857143)","(5.5, 6.6, 6.072)","(21.0, 55.0, 51.5)","(17.0, 38.0, 32.8)"
16-12-2022 14:02:13.398547,"(3.8, 6.0, 5.6000000000000005)","(1.6, 1.81, 1.7349999999999999)","(13.0, 38.0, 35.25)","(5.5, 6.6, 6.072)","(21.0, 55.0, 49.75)","(17.0, 38.0, 32.8)"
16-12-2022 14:02:14.300709,"(3.8, 6.0, 5.945454545454545)","(1.6, 1.8, 1.7607017543859649)","(13.0, 38.0, 35.25)","(5.5, 6.4, 6.208)","(21.0, 55.0, 49.75)","(17.0, 38.0, 32.8)"
16-12-2022 14:02:15.209149,"(3.8, 6.4, 5.840000000000001)","(1.6, 1.79, 1.722)","(13.0, 38.0, 36.42857142857143)","(5.5, 6.4, 6.083333333333333)","(21.0, 55.0, 49.75)","(17.0, 38.0, 32.8)"
16-12-2022 14:02:16.155940,"(3.8, 6.4, 5.933333333333334)","(1.6, 1.79, 1.7202564102564102)","(13.0, 38.0, 35.25)","(5.5, 6.4, 6.151724137931034)","(21.0, 55.0, 49.75)","(17.0, 38.0, 35.6)"
16-12-2022 14:02:17.014472,"(3.8, 6.4, 5.933333333333334)","(1.6, 1.79, 1.7202564102564102)","(13.0, 38.0, 37.16666666666667)","(5.5, 6.4, 6.151724137931034)","(21.0, 55.0, 49.75)","(17.0, 38.0, 35.6)"
16-12-2022 14:02:17.963445,"(3.8, 6.4, 5.933333333333334)","(1.6, 1.79, 1.7202564102564102)","(13.0, 38.0, 37.285714285714285)","(5.5, 6.4, 6.151724137931034)","(21.0, 55.0, 49.75)","(17.0, 38.0, 35.6)"
16-12-2022 14:02:18.841010,"(3.8, 6.4, 5.933333333333334)","(1.6, 1.79, 1.7202564102564102)","(13.0, 38.0, 37.285714285714285)","(5.5, 6.4, 6.151724137931034)","(21.0, 55.0, 49.75)","(17.0, 38.0, 35.6)"
16-12-2022 14:02:19.672367,"(3.8, 6.6, 5.963265306122449)","(1.6, 1.79, 1.7028205128205127)","(13.0, 38.0, 37.285714285714285)","(5.5, 6.4, 6.177777777777778)","(21.0, 55.0, 49.75)","(17.0, 38.0, 35.6)"
16-12-2022 14:02:20.775129,"(3.8, 6.6, 5.963265306122449)","(1.6, 1.79, 1.7321739130434783)","(13.0, 38.0, 37.285714285714285)","(5.5, 6.4, 6.08125)","(21.0, 55.0, 49.75)","(17.0, 38.0, 35.0)"
16-12-2022 14:02:21.722297,"(3.8, 6.6, 5.88421052631579)","(1.6, 1.79, 1.7321739130434783)","(14.0, 38.0, 37.285714285714285)","(5.5, 6.4, 6.08125)","(21.0, 55.0, 49.75)","(18.0, 38.0, 35.0)"
16-12-2022 14:02:22.710859,"(3.8, 6.6, 5.88421052631579)","(1.6, 1.79, 1.7321739130434783)","(14.0, 38.0, 37.473684210526315)","(5.5, 6.4, 6.08125)","(21.0, 55.0, 49.75)","(18.0, 38.0, 31.727272727272727)"
16-12-2022 14:02:23.708202,"(3.8, 6.6, 5.88421052631579)","(1.6, 1.79, 1.716923076923077)","(14.0, 38.0, 37.583333333333336)","(5.5, 6.4, 6.08125)","(21.0, 55.0, 46.6)","(18.0, 40.0, 35.25)"
16-12-2022 14:02:24.672143,"(3.8, 6.6, 5.976666666666667)","(1.6, 1.73, 1.7286666666666666)","(14.0, 38.0, 36.875)","(5.5, 6.4, 6.08125)","(21.0, 55.0, 46.6)","(18.0, 38.0, 35.25)"
16-12-2022 14:02:25.583840,"(3.8, 6.6, 5.705263157894737)","(1.6, 1.73, 1.7241176470588235)","(14.0, 38.0, 37.18181818181818)","(5.5, 6.4, 6.035714285714286)","(21.0, 55.0, 46.6)","(18.0, 38.0, 35.25)"
16-12-2022 14:02:26.441708,"(3.8, 6.6, 5.9461538461538455)","(1.6, 1.75, 1.7357894736842105)","(14.0, 38.0, 37.18181818181818)","(5.5, 6.4, 6.035714285714286)","(21.0, 55.0, 46.6)","(18.0, 38.0, 33.0)"
16-12-2022 14:02:27.362721,"(3.8, 6.6, 6.0390243902439025)","(1.6, 1.75, 1.7481639344262294)","(14.0, 38.0, 36.0)","(5.5, 6.4, 6.114285714285715)","(21.0, 55.0, 46.6)","(18.0, 38.0, 33.714285714285715)"
16-12-2022 14:02:28.326824,"(3.8, 6.6, 6.0390243902439025)","(1.6, 1.75, 1.7471521035598705)","(14.0, 38.0, 36.857142857142854)","(5.5, 6.4, 6.114285714285715)","(21.0, 55.0, 46.6)","(18.0, 38.0, 33.714285714285715)"
16-12-2022 14:02:29.296782,"(3.8, 6.6, 6.0390243902439025)","(1.6, 1.75, 1.7120833333333334)","(14.0, 38.0, 36.0)","(5.5, 6.4, 6.02)","(21.0, 55.0, 43.125)","(18.0, 38.0, 33.714285714285715)"
16-12-2022 14:02:30.296553,"(3.8, 6.6, 6.0390243902439025)","(1.6, 1.74, 1.727142857142857)","(14.0, 38.0, 36.857142857142854)","(5.5, 6.4, 5.9125)","(21.0, 55.0, 43.125)","(18.0, 38.0, 33.714285714285715)"
16-12-2022 14:02:31.234629,"(3.9, 6.6, 6.14)","(1.6, 1.68, 1.6787134502923975)","(14.0, 38.0, 36.0)","(5.5, 6.4, 5.9125)","(21.0, 55.0, 43.125)","(18.0, 38.0, 33.714285714285715)"
16-12-2022 14:02:32.160830,"(3.9, 6.6, 6.356756756756757)","(1.6, 1.74, 1.7341846153846154)","(14.0, 38.0, 37.529411764705884)","(5.5, 6.4, 5.990243902439024)","(21.0, 55.0, 43.125)","(18.0, 38.0, 33.714285714285715)"
16-12-2022 14:02:33.081301,"(3.9, 6.6, 6.178947368421053)","(1.6, 1.73, 1.7269426751592356)","(14.0, 38.0, 37.529411764705884)","(5.5, 6.4, 5.990243902439024)","(21.0, 55.0, 45.95238095238095)","(18.0, 38.0, 33.714285714285715)"
16-12-2022 14:02:34.009054,"(3.9, 6.4, 6.228571428571429)","(1.6, 1.68, 1.678847926267281)","(14.0, 38.0, 37.38461538461539)","(5.5, 6.4, 6.129411764705883)","(21.0, 55.0, 47.69230769230769)","(18.0, 38.0, 33.714285714285715)"
16-12-2022 14:02:34.997817,"(3.9, 6.6, 6.4)","(1.6, 1.68, 1.6788938053097344)","(14.0, 38.0, 37.42857142857143)","(5.5, 6.4, 6.066666666666666)","(21.0, 55.0, 47.96296296296296)","(18.0, 38.0, 33.714285714285715)"
16-12-2022 14:02:35.970509,"(3.9, 6.6, 6.466666666666667)","(1.6, 1.68, 1.67875)","(14.0, 38.0, 37.42857142857143)","(5.5, 6.4, 6.066666666666666)","(21.0, 55.0, 47.96296296296296)","(18.0, 38.0, 34.8421052631579)"
16-12-2022 14:02:36.937502,"(3.9, 6.6, 6.485714285714286)","(1.6, 1.68, 1.6762857142857142)","(14.0, 38.0, 36.5)","(5.5, 6.4, 6.085714285714285)","(21.0, 55.0, 47.96296296296296)","(18.0, 38.0, 35.5)"
16-12-2022 14:02:37.897023,"(3.9, 6.6, 6.547826086956522)","(1.6, 1.71, 1.7035)","(14.0, 38.0, 36.5)","(5.5, 6.4, 6.085714285714285)","(21.0, 55.0, 47.96296296296296)","(18.0, 38.0, 34.142857142857146)"
16-12-2022 14:02:38.783488,"(3.9, 6.8, 6.46)","(1.6, 1.71, 1.6946575342465753)","(14.0, 38.0, 37.0)","(5.5, 6.4, 6.025)","(21.0, 55.0, 47.96296296296296)","(18.0, 38.0, 34.142857142857146)"
16-12-2022 14:02:39.724239,"(3.9, 6.8, 6.416666666666667)","(1.6, 1.71, 1.6881818181818182)","(14.0, 38.0, 36.5)","(5.5, 6.4, 6.025)","(21.0, 55.0, 47.69230769230769)","(18.0, 38.0, 34.142857142857146)"
16-12-2022 14:02:40.688925,"(4.0, 6.8, 6.2444444444444445)","(1.6, 1.73, 1.705064935064935)","(16.0, 38.0, 37.0)","(5.5, 6.2, 6.088)","(21.0, 55.0, 47.69230769230769)","(18.0, 38.0, 34.142857142857146)"
16-12-2022 14:02:41.867070,"(4.0, 6.8, 6.335483870967742)","(1.6, 1.72, 1.703125)","(16.0, 38.0, 36.5)","(5.5, 6.2, 6.083333333333333)","(21.0, 55.0, 47.69230769230769)","(18.0, 38.0, 32.285714285714285)"
16-12-2022 14:02:42.915841,"(4.0, 6.8, 6.427027027027027)","(1.6, 1.71, 1.6828301886792452)","(16.0, 38.0, 37.45454545454545)","(5.5, 6.2, 6.0344827586206895)","(21.0, 55.0, 48.214285714285715)","(18.0, 38.0, 33.5)"
16-12-2022 14:02:43.839191,"(4.0, 6.8, 6.427027027027027)","(1.6, 1.69, 1.6762295081967213)","(16.0, 38.0, 37.45454545454545)","(5.5, 6.2, 6.0344827586206895)","(21.0, 55.0, 48.214285714285715)","(18.0, 38.0, 34.625)"
16-12-2022 14:02:44.812808,"(4.0, 6.8, 6.44)","(1.6, 1.69, 1.6735294117647057)","(16.0, 38.0, 37.45454545454545)","(5.5, 6.2, 6.052307692307692)","(21.0, 55.0, 48.214285714285715)","(18.0, 38.0, 33.09090909090909)"
