,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:38:54.963357,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:56.685473,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:58.470170,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:00.155655,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:01.758852,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:03.336139,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.8)","(7.0, 25.0, 18.0)","(3.2, 4.2, 4.1)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:04.860634,"(19.0, 150.0, 57.666666666666664)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.8)","(7.0, 25.0, 18.0)","(3.2, 4.3, 3.925)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:06.397731,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 154.57142857142858)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.844444444444444)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.1125)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:07.943182,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 154.57142857142858)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.844444444444444)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.1125)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:09.480886,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 154.57142857142858)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.84375)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:10.979059,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 154.57142857142858)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.82)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:12.510987,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 154.57142857142858)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.82)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:14.046002,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 154.57142857142858)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.82)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:15.558643,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.82)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:17.046224,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.82)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:18.515976,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.82)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:20.021371,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.82)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:21.465367,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.82)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:22.951912,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.8555555555555556)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:24.443191,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.8555555555555556)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:25.939653,"(19.0, 150.0, 81.0)","(8.5, 19.5, 15.7)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.9, 3.8600000000000003)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:27.328602,"(19.0, 150.0, 81.0)","(8.5, 19.5, 14.75)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 3.95, 3.66)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:28.764233,"(19.0, 150.0, 81.0)","(8.5, 19.5, 14.75)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 4.3, 3.5)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:30.416377,"(19.0, 150.0, 81.0)","(8.5, 19.5, 14.75)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 4.3, 3.5)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:32.038273,"(19.0, 150.0, 81.0)","(8.5, 19.5, 14.75)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 4.3, 3.5)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:33.875674,"(19.0, 150.0, 81.0)","(8.5, 19.5, 14.75)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 140.8)","(4.0, 4.3, 3.5)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:35.714180,"(19.0, 150.0, 81.0)","(8.5, 19.5, 14.75)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.3, 3.5)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:37.803041,"(19.0, 150.0, 81.0)","(8.5, 19.5, 14.75)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.3, 3.5)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:39.568691,"(19.0, 150.0, 81.0)","(8.5, 19.5, 14.75)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.3, 3.5)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:41.327630,"(19.0, 150.0, 81.0)","(8.5, 19.5, 11.90909090909091)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.3, 3.5)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:42.899960,"(19.0, 150.0, 81.0)","(8.5, 17.0, 11.90909090909091)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.3, 3.6375)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:44.424546,"(19.0, 150.0, 81.0)","(8.5, 17.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:45.993315,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:47.522512,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.5333333333333337)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:49.003058,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.5333333333333337)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:50.562390,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:52.087837,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:53.556814,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:54.990295,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.3, 4.08)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:56.445398,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.3, 3.9)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:57.950360,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.1, 3.9)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:39:59.368223,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.1, 3.9)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:40:00.838732,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 113.0)","(5.0, 10.5, 9.25)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.1, 3.9)","(10.0, 19.0, 13.666666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:40:02.247445,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 80.66666666666667)","(5.0, 10.5, 7.6875)","(20.0, 220.0, 121.0)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.0)","(3.2, 4.1, 3.9)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:40:03.603163,"(19.0, 150.0, 81.0)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.5)","(5.0, 10.5, 6.916666666666667)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 20.333333333333336)","(3.2, 4.1, 3.9)","(10.0, 19.0, 16.714285714285715)","(31.0, 220.0, 57.5)"
12-01-2023 10:40:05.039226,"(19.0, 150.0, 110.71428571428571)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.5)","(5.0, 10.5, 6.916666666666667)","(20.0, 220.0, 140.8)","(4.0, 4.2, 3.6)","(7.0, 25.0, 20.333333333333336)","(3.2, 4.1, 3.9)","(10.0, 19.0, 12.447368421052632)","(31.0, 220.0, 98.125)"
12-01-2023 10:40:06.457190,"(19.0, 150.0, 95.4)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.791666666666666)","(20.0, 220.0, 176.22222222222223)","(4.0, 4.2, 3.6)","(7.0, 25.0, 19.6)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 98.75)"
12-01-2023 10:40:07.866798,"(19.0, 150.0, 95.4)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 176.22222222222223)","(4.0, 4.2, 3.6)","(7.0, 25.0, 19.6)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 98.75)"
12-01-2023 10:40:09.281669,"(19.0, 150.0, 95.4)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 176.22222222222223)","(4.0, 4.2, 3.6)","(7.0, 25.0, 19.6)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 98.75)"
12-01-2023 10:40:10.608111,"(19.0, 150.0, 95.4)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.791666666666666)","(20.0, 220.0, 176.22222222222223)","(4.0, 4.2, 3.6)","(7.0, 25.0, 19.6)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 98.75)"
12-01-2023 10:40:11.930519,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.923076923076923)","(20.0, 220.0, 141.60000000000002)","(4.0, 4.2, 3.6)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:13.230534,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 141.60000000000002)","(4.0, 4.2, 3.8666666666666667)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:14.525533,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 141.60000000000002)","(4.0, 4.2, 4.158333333333333)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:15.813678,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 9.076923076923077)","(20.0, 220.0, 171.25)","(4.0, 4.3, 4.158333333333333)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:17.117901,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.3125)","(20.0, 220.0, 171.25)","(4.0, 4.3, 4.158333333333333)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:18.360836,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.75)","(20.0, 220.0, 171.25)","(4.0, 4.3, 4.158333333333333)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.9)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:19.610624,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.75)","(20.0, 220.0, 171.25)","(4.0, 4.3, 4.14)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:20.961627,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.75)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.3, 3.9)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:22.329278,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.75)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.3, 3.8555555555555556)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:23.648484,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.3, 3.8555555555555556)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:24.911041,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.818181818181818)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.3, 3.8555555555555556)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:26.192083,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.818181818181818)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.3, 3.8555555555555556)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:27.477192,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.3, 3.8555555555555556)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:28.771073,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.75)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.3, 3.8555555555555556)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:30.056021,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.75)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.3, 3.8000000000000003)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 12.447368421052632)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:31.348704,"(19.0, 150.0, 95.6)","(8.5, 15.0, 11.727272727272727)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.75)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.4, 3.7058823529411766)","(7.0, 25.0, 20.666666666666664)","(3.2, 4.1, 3.983333333333333)","(10.0, 16.5, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:32.722145,"(19.0, 150.0, 111.14285714285714)","(8.5, 15.0, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.75)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.2, 3.5666666666666664)","(7.0, 25.0, 20.666666666666664)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:34.174738,"(19.0, 150.0, 111.14285714285714)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.222222222222221)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:35.531677,"(19.0, 150.0, 111.14285714285714)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 9.0)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:36.969647,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:38.312769,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:39.862973,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 25.0, 18.5)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:41.232375,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 25.0, 24.0)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
