,Sozins Princess,Goldstar Ange,Free For All,Sapporo Bale,Homebush Sparkle,Champagne,Mitcham Zorro,Mysterious Lady
12-01-2023 14:20:56.352261,"(10.0, 27.0, 13.8)","(3.5, 4.6, 3.8235294117647056)","(6.5, 99999, 99990)","(8.0, 14.5, 10.433333333333334)","(9.0, 18.0, 14.933333333333334)","(4.0, 6.0, 4.975)","(6.5, 9.8, 6.875)","(6.5, 11.5, 8.976923076923077)"
12-01-2023 14:20:58.004189,"(10.0, 27.0, 13.8)","(3.5, 4.6, 3.8235294117647056)","(6.5, 99999, 99990)","(8.0, 14.5, 10.433333333333334)","(9.0, 18.0, 14.933333333333334)","(4.0, 6.0, 4.975)","(6.5, 9.8, 6.875)","(6.5, 11.5, 8.976923076923077)"
12-01-2023 14:20:59.492493,"(10.0, 27.0, 13.8)","(3.5, 4.6, 3.8235294117647056)","(6.5, 99999, 99990)","(8.0, 14.5, 10.433333333333334)","(9.0, 18.0, 14.933333333333334)","(4.0, 6.0, 4.975)","(6.5, 9.8, 7.8500000000000005)","(6.5, 11.5, 8.976923076923077)"
12-01-2023 14:21:01.137686,"(10.0, 27.0, 13.8)","(3.5, 4.6, 4.211764705882352)","(6.5, 99999, 99990)","(8.0, 14.5, 10.433333333333334)","(9.0, 18.0, 14.933333333333334)","(4.0, 6.0, 4.975)","(6.5, 9.8, 8.24)","(6.5, 11.5, 8.976923076923077)"
12-01-2023 14:21:02.835248,"(10.0, 27.0, 13.8)","(3.5, 4.6, 4.211764705882352)","(6.5, 99999, 99990)","(8.0, 14.5, 10.433333333333334)","(9.0, 18.0, 14.933333333333334)","(4.0, 6.0, 4.975)","(6.5, 9.8, 8.24)","(6.5, 11.5, 8.976923076923077)"
12-01-2023 14:21:04.389596,"(10.0, 27.0, 13.8)","(3.5, 4.6, 4.454166666666667)","(6.5, 99999, 99990)","(8.0, 14.5, 12.266666666666666)","(9.0, 18.0, 15.954545454545453)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.012500000000001)","(6.5, 11.5, 9.677777777777777)"
12-01-2023 14:21:05.813798,"(10.0, 27.0, 22.306666666666665)","(3.5, 4.5, 4.377777777777778)","(6.5, 99999, 99990)","(8.0, 14.5, 10.708333333333332)","(9.0, 17.5, 15.655555555555555)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.012500000000001)","(6.5, 11.5, 9.66470588235294)"
12-01-2023 14:21:07.262081,"(10.0, 27.0, 22.306666666666665)","(3.5, 4.5, 4.14)","(6.5, 99999, 99990)","(8.0, 14.5, 12.766666666666666)","(9.0, 17.5, 15.655555555555555)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.012500000000001)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:08.731032,"(10.0, 27.0, 22.306666666666665)","(3.5, 4.6, 4.429411764705883)","(6.5, 99999, 99990)","(8.0, 14.5, 10.09)","(9.0, 17.5, 14.041666666666668)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.012500000000001)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:10.112773,"(10.0, 27.0, 22.306666666666665)","(3.5, 4.8, 4.842307692307693)","(6.5, 99999, 99990)","(8.0, 14.5, 11.8)","(9.0, 17.5, 14.125)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.012500000000001)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:11.463283,"(10.0, 27.0, 22.306666666666665)","(3.5, 4.9, 4.842307692307693)","(6.5, 99999, 99990)","(8.0, 14.5, 11.8)","(9.0, 17.5, 14.125)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.012500000000001)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:12.893515,"(10.0, 27.0, 22.306666666666665)","(3.5, 4.9, 4.842307692307693)","(6.5, 99999, 99990)","(8.0, 14.5, 11.8)","(9.0, 17.5, 14.125)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.012500000000001)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:14.305626,"(10.0, 27.0, 25.53333333333333)","(3.5, 4.9, 4.842307692307693)","(6.5, 99999, 99990)","(8.0, 14.5, 11.16470588235294)","(9.0, 17.5, 14.125)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.012500000000001)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:15.720974,"(10.0, 27.0, 25.53333333333333)","(3.5, 4.9, 4.842307692307693)","(6.5, 99999, 99990)","(8.0, 14.5, 11.16470588235294)","(9.0, 17.5, 14.125)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.084)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:17.142474,"(10.0, 27.0, 25.53333333333333)","(3.5, 4.9, 4.175000000000001)","(6.5, 99999, 99990)","(8.0, 14.5, 11.16470588235294)","(9.0, 17.5, 13.2)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.084)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:18.523424,"(10.0, 27.0, 25.53333333333333)","(3.5, 4.9, 4.71875)","(6.5, 99999, 99990)","(8.0, 14.5, 11.16470588235294)","(9.0, 17.0, 13.833333333333334)","(4.0, 6.0, 4.695454545454545)","(6.5, 9.8, 8.084)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:19.904228,"(10.0, 27.0, 25.53333333333333)","(3.5, 4.9, 4.550000000000001)","(6.5, 99999, 99990)","(8.0, 14.5, 11.16470588235294)","(9.0, 17.0, 13.833333333333334)","(4.0, 6.0, 4.66304347826087)","(6.5, 9.8, 8.0)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:21.293073,"(10.0, 27.0, 25.53333333333333)","(3.5, 4.9, 4.550000000000001)","(6.5, 99999, 99990)","(8.0, 14.5, 11.16470588235294)","(9.0, 17.0, 13.833333333333334)","(4.0, 6.0, 4.66304347826087)","(6.5, 9.8, 8.0)","(6.5, 11.5, 10.143478260869564)"
12-01-2023 14:21:22.750010,"(10.0, 27.0, 25.53333333333333)","(3.5, 4.9, 4.550000000000001)","(6.5, 99999, 99990)","(8.0, 14.5, 11.16470588235294)","(9.0, 17.0, 15.311111111111112)","(4.0, 6.0, 4.66304347826087)","(6.5, 9.8, 8.0)","(6.5, 11.5, 10.2)"
12-01-2023 14:21:24.145754,"(10.0, 27.0, 23.519999999999996)","(3.5, 4.9, 4.550000000000001)","(6.5, 99999, 99990)","(8.0, 14.5, 11.16470588235294)","(9.0, 17.0, 13.3)","(4.0, 6.0, 4.66304347826087)","(6.5, 9.8, 8.0)","(6.5, 11.5, 10.2)"
12-01-2023 14:21:25.508032,"(10.0, 27.0, 23.519999999999996)","(3.5, 4.9, 4.550000000000001)","(6.5, 99999, 99990)","(8.0, 14.5, 11.559999999999999)","(9.0, 17.0, 12.885714285714286)","(4.0, 6.0, 4.66304347826087)","(6.5, 9.8, 8.0)","(6.5, 11.5, 10.2)"
12-01-2023 14:21:26.862167,"(10.0, 27.0, 22.7)","(3.5, 4.9, 4.806666666666667)","(6.5, 99999, 99990)","(8.0, 14.5, 9.1625)","(9.0, 17.0, 15.026666666666667)","(4.0, 6.0, 4.66304347826087)","(6.5, 9.8, 8.0)","(6.5, 11.5, 10.2)"
12-01-2023 14:21:28.255180,"(10.0, 27.0, 24.57142857142857)","(3.5, 4.9, 4.806666666666667)","(6.5, 99999, 99990)","(8.0, 14.5, 9.1625)","(9.0, 17.0, 14.273684210526316)","(4.0, 6.0, 5.068181818181818)","(6.5, 9.8, 8.0)","(6.5, 11.5, 10.2)"
12-01-2023 14:21:29.586986,"(10.0, 27.0, 24.57142857142857)","(3.5, 4.9, 4.806666666666667)","(6.5, 99999, 99990)","(8.0, 14.5, 9.1625)","(9.0, 17.0, 14.273684210526316)","(4.0, 6.0, 4.125)","(6.5, 9.8, 8.9625)","(6.5, 11.5, 10.58235294117647)"
12-01-2023 14:21:31.313510,"(10.0, 27.0, 24.57142857142857)","(3.5, 4.9, 4.707142857142857)","(6.5, 99999, 99990)","(8.0, 14.5, 9.1625)","(9.0, 17.0, 14.273684210526316)","(4.0, 6.0, 4.125)","(6.5, 9.4, 7.941666666666667)","(6.5, 11.5, 10.58235294117647)"
12-01-2023 14:21:33.149784,"(10.0, 27.0, 22.875)","(3.5, 4.9, 4.25)","(6.5, 99999, 99990)","(8.0, 14.5, 9.1625)","(9.0, 17.0, 14.273684210526316)","(4.0, 6.0, 4.125)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 10.58235294117647)"
12-01-2023 14:21:34.511363,"(10.0, 27.0, 22.875)","(3.5, 4.9, 4.380000000000001)","(6.5, 99999, 99990)","(8.0, 14.5, 11.653333333333332)","(9.0, 17.0, 15.942857142857143)","(4.0, 6.0, 4.125)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 10.58235294117647)"
12-01-2023 14:21:35.841432,"(10.0, 27.0, 22.875)","(3.5, 4.7, 4.75)","(6.5, 99999, 99990)","(8.0, 14.5, 11.653333333333332)","(9.0, 17.0, 15.942857142857143)","(4.0, 6.0, 4.125)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 10.58235294117647)"
12-01-2023 14:21:37.309915,"(10.0, 27.0, 23.0)","(3.5, 4.9, 4.531818181818182)","(6.5, 99999, 99990)","(8.0, 14.5, 11.653333333333332)","(9.0, 17.0, 15.942857142857143)","(4.0, 6.0, 4.125)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 10.58235294117647)"
12-01-2023 14:21:38.718029,"(10.0, 27.0, 23.0)","(3.5, 4.9, 4.185294117647059)","(6.5, 99999, 99990)","(8.0, 14.5, 11.653333333333332)","(9.0, 17.0, 15.942857142857143)","(4.0, 6.0, 4.125)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 10.608571428571429)"
12-01-2023 14:21:40.145285,"(10.0, 27.0, 23.0)","(3.5, 4.8, 4.055172413793104)","(6.5, 99999, 99990)","(8.0, 14.5, 11.653333333333332)","(9.0, 17.0, 14.823529411764707)","(4.0, 6.0, 4.125)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 10.870212765957447)"
12-01-2023 14:21:41.499526,"(10.0, 28.0, 23.75)","(3.5, 4.8, 4.608333333333333)","(6.5, 99999, 99990)","(8.0, 14.5, 12.792)","(9.0, 17.0, 10.909090909090908)","(4.0, 6.0, 4.125)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 9.852941176470589)"
12-01-2023 14:21:42.773972,"(10.0, 28.0, 23.75)","(3.5, 4.7, 4.516666666666667)","(6.5, 99999, 99990)","(8.0, 14.5, 10.37)","(9.0, 12.0, 11.0)","(4.0, 6.0, 4.125)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:44.018104,"(10.0, 29.0, 17.75)","(3.5, 4.7, 4.525)","(6.5, 99999, 99990)","(8.0, 14.5, 11.55)","(9.0, 12.0, 11.0)","(4.0, 6.0, 4.846153846153847)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:45.414039,"(10.0, 29.0, 24.5)","(3.5, 4.7, 4.56875)","(6.5, 99999, 99990)","(8.0, 14.5, 10.066666666666666)","(9.0, 12.0, 11.225806451612904)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.4, 7.974074074074075)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:46.917479,"(10.0, 29.0, 24.5)","(3.5, 4.7, 4.56875)","(6.5, 99999, 99990)","(8.0, 14.5, 10.872727272727273)","(9.0, 12.0, 11.225806451612904)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.4, 9.005882352941176)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:48.305706,"(10.0, 29.0, 24.5)","(3.5, 4.7, 4.56875)","(6.5, 99999, 99990)","(8.0, 14.5, 10.872727272727273)","(9.0, 12.0, 11.225806451612904)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:49.905883,"(10.0, 29.0, 24.5)","(3.5, 4.7, 4.56875)","(6.5, 99999, 99990)","(8.0, 14.5, 10.872727272727273)","(9.0, 12.0, 11.225806451612904)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:51.492297,"(10.0, 29.0, 24.5)","(3.5, 4.7, 4.56875)","(6.5, 99999, 99990)","(8.0, 14.5, 10.872727272727273)","(9.0, 12.0, 10.307692307692308)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:53.054071,"(10.0, 29.0, 26.5)","(3.5, 4.7, 4.56875)","(6.5, 99999, 99990)","(8.0, 14.5, 10.872727272727273)","(9.0, 12.0, 10.307692307692308)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:54.764333,"(10.0, 29.0, 26.5)","(3.5, 4.7, 4.67)","(6.5, 99999, 99990)","(8.0, 14.5, 10.872727272727273)","(9.0, 12.0, 10.307692307692308)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:56.083245,"(10.0, 29.0, 26.5)","(3.5, 4.7, 4.575)","(6.5, 99999, 99990)","(8.0, 14.5, 10.872727272727273)","(9.0, 12.0, 10.307692307692308)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.227272727272727)"
12-01-2023 14:21:57.426111,"(10.0, 29.0, 26.5)","(3.5, 4.7, 4.575)","(6.5, 99999, 99990)","(8.0, 14.5, 12.686363636363637)","(9.0, 12.0, 10.307692307692308)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.282608695652174)"
12-01-2023 14:21:58.792314,"(10.0, 29.0, 26.5)","(3.5, 4.7, 4.575)","(6.5, 99999, 99990)","(8.0, 14.5, 10.375)","(9.0, 12.0, 10.9)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.282608695652174)"
12-01-2023 14:22:00.127023,"(10.0, 29.0, 26.5)","(3.5, 4.7, 4.575)","(6.5, 99999, 99990)","(8.0, 14.5, 11.75)","(9.0, 12.0, 10.9)","(4.0, 6.0, 4.416666666666666)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.282608695652174)"
12-01-2023 14:22:01.472619,"(10.0, 29.0, 22.6)","(3.5, 4.7, 4.485714285714286)","(6.5, 99999, 99990)","(8.0, 14.5, 11.75)","(9.0, 12.0, 10.9)","(4.0, 6.0, 5.126666666666667)","(6.5, 9.2, 9.005882352941176)","(6.5, 11.5, 10.763157894736842)"
12-01-2023 14:22:02.952526,"(10.0, 30.0, 22.6)","(3.5, 4.7, 4.575)","(6.5, 99999, 99990)","(8.0, 14.5, 11.75)","(9.0, 12.0, 10.9)","(4.0, 5.5, 5.126666666666667)","(6.5, 9.2, 8.49090909090909)","(6.5, 11.5, 11.017241379310345)"
12-01-2023 14:22:04.748951,"(10.0, 30.0, 25.166666666666664)","(3.5, 4.7, 3.9722222222222223)","(6.5, 99999, 99990)","(8.0, 14.5, 11.1)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.126666666666667)","(6.5, 9.0, 8.670588235294119)","(6.5, 11.5, 8.86)"
12-01-2023 14:22:06.255193,"(10.0, 32.0, 29.07142857142857)","(3.5, 4.4, 3.875)","(6.5, 99999, 99990)","(8.0, 12.5, 12.0)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.126666666666667)","(6.5, 9.0, 8.705263157894738)","(6.5, 11.5, 10.484615384615385)"
12-01-2023 14:22:07.752213,"(10.0, 32.0, 21.884615384615387)","(3.5, 4.4, 3.875)","(6.5, 99999, 99990)","(8.0, 13.0, 12.3)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.126666666666667)","(6.5, 9.0, 8.626666666666667)","(6.5, 11.5, 10.766666666666666)"
12-01-2023 14:22:09.191495,"(10.0, 34.0, 21.884615384615387)","(3.5, 4.4, 3.894444444444445)","(6.5, 99999, 99990)","(8.0, 14.5, 12.3)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.126666666666667)","(6.5, 9.0, 8.626666666666667)","(6.5, 11.5, 10.766666666666666)"
12-01-2023 14:22:10.672010,"(10.0, 34.0, 21.884615384615387)","(3.5, 4.2, 3.95)","(6.5, 99999, 99990)","(8.0, 14.5, 11.357142857142858)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.126666666666667)","(6.5, 9.0, 8.626666666666667)","(6.5, 11.5, 10.766666666666666)"
12-01-2023 14:22:12.000742,"(10.0, 34.0, 32.67647058823529)","(3.5, 4.2, 3.938636363636364)","(6.5, 99999, 99990)","(8.0, 14.5, 10.645454545454545)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.126666666666667)","(6.5, 9.0, 8.626666666666667)","(6.5, 11.5, 10.766666666666666)"
12-01-2023 14:22:13.310350,"(10.0, 34.0, 32.67647058823529)","(3.5, 4.2, 3.938636363636364)","(6.5, 99999, 99990)","(8.0, 14.5, 11.673333333333332)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.2846153846153845)","(6.5, 9.0, 8.626666666666667)","(6.5, 11.5, 10.766666666666666)"
12-01-2023 14:22:14.685451,"(10.0, 34.0, 33.16666666666667)","(3.5, 4.2, 3.830357142857143)","(6.5, 99999, 99990)","(8.0, 14.5, 11.673333333333332)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.2846153846153845)","(6.5, 9.0, 8.626666666666667)","(6.5, 11.5, 10.766666666666666)"
12-01-2023 14:22:15.989871,"(10.0, 34.0, 31.096774193548388)","(3.5, 4.2, 3.830357142857143)","(6.5, 99999, 99990)","(8.0, 14.5, 12.804)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.2846153846153845)","(6.5, 9.0, 8.626666666666667)","(6.5, 11.5, 10.639130434782608)"
12-01-2023 14:22:17.283994,"(10.0, 34.0, 31.096774193548388)","(3.5, 4.2, 3.830357142857143)","(6.5, 99999, 99990)","(8.0, 14.5, 13.288571428571428)","(9.0, 12.0, 10.461538461538462)","(4.0, 5.5, 5.292592592592593)","(6.5, 9.0, 8.377777777777778)","(6.5, 11.5, 10.639130434782608)"
12-01-2023 14:22:18.566578,"(10.0, 34.0, 31.096774193548388)","(3.5, 4.1, 3.828125)","(6.5, 99999, 99990)","(8.0, 14.5, 9.966666666666667)","(9.0, 12.0, 11.333333333333334)","(4.0, 5.5, 5.292592592592593)","(6.5, 9.0, 8.377777777777778)","(6.5, 11.5, 10.639130434782608)"
12-01-2023 14:22:20.080657,"(10.0, 34.0, 31.096774193548388)","(3.5, 4.0, 3.883050847457627)","(6.5, 99999, 99990)","(8.0, 14.5, 9.966666666666667)","(9.0, 12.0, 11.333333333333334)","(4.0, 5.5, 5.348648648648648)","(6.5, 9.0, 6.875862068965517)","(6.5, 11.5, 10.639130434782608)"
12-01-2023 14:22:21.448434,"(10.0, 34.0, 31.096774193548388)","(3.5, 4.0, 3.883050847457627)","(6.5, 99999, 99990)","(8.0, 14.5, 9.966666666666667)","(9.0, 12.0, 11.333333333333334)","(4.0, 5.5, 5.027272727272727)","(6.5, 9.0, 8.475000000000001)","(6.5, 11.5, 9.02)"
12-01-2023 14:22:22.951206,"(10.0, 34.0, 31.096774193548388)","(3.5, 4.0, 3.835714285714286)","(6.5, 99999, 99990)","(8.0, 14.5, 9.966666666666667)","(9.0, 12.0, 11.333333333333334)","(4.0, 5.5, 5.1571428571428575)","(6.5, 8.8, 8.475000000000001)","(6.5, 11.5, 9.842857142857142)"
12-01-2023 14:22:24.467707,"(10.0, 34.0, 31.096774193548388)","(3.5, 4.0, 3.835714285714286)","(6.5, 99999, 99990)","(8.0, 14.5, 9.966666666666667)","(9.0, 12.0, 10.846153846153847)","(4.0, 5.5, 4.815384615384615)","(6.5, 8.8, 8.475000000000001)","(6.5, 11.5, 10.34)"
12-01-2023 14:22:25.904114,"(10.0, 34.0, 21.42857142857143)","(3.5, 4.0, 3.835714285714286)","(6.5, 99999, 99990)","(8.0, 14.5, 9.966666666666667)","(9.0, 12.0, 10.846153846153847)","(4.0, 5.3, 4.6571428571428575)","(6.5, 8.8, 7.211111111111111)","(6.5, 11.5, 10.34)"
12-01-2023 14:22:27.339198,"(10.0, 34.0, 26.833333333333336)","(3.5, 4.0, 3.835714285714286)","(6.5, 99999, 99990)","(8.0, 14.5, 9.966666666666667)","(9.0, 12.0, 10.928571428571429)","(4.0, 5.3, 4.6571428571428575)","(6.5, 7.6, 7.211111111111111)","(6.5, 11.5, 10.3)"
12-01-2023 14:22:28.707990,"(10.0, 34.0, 29.8)","(3.5, 4.0, 3.8230769230769233)","(6.5, 99999, 99990)","(8.0, 14.5, 10.933333333333334)","(9.0, 12.0, 10.846153846153847)","(4.0, 5.3, 4.6571428571428575)","(6.5, 7.6, 7.231578947368421)","(6.5, 11.5, 10.72857142857143)"
12-01-2023 14:22:30.144043,"(10.0, 34.0, 31.375)","(3.5, 4.0, 3.8230769230769233)","(6.5, 99999, 99990)","(8.0, 14.0, 10.02)","(9.0, 12.0, 10.846153846153847)","(4.0, 5.3, 4.6571428571428575)","(6.5, 7.6, 7.231578947368421)","(6.5, 11.5, 10.72857142857143)"
12-01-2023 14:22:31.527416,"(10.0, 34.0, 31.375)","(3.5, 4.0, 3.8230769230769233)","(6.5, 99999, 99990)","(8.0, 12.5, 10.02)","(9.0, 12.0, 10.846153846153847)","(4.0, 5.3, 4.6571428571428575)","(6.5, 7.6, 7.231578947368421)","(7.0, 11.5, 9.833333333333334)"
12-01-2023 14:22:33.141678,"(10.0, 34.0, 27.0)","(3.5, 4.0, 3.8230769230769233)","(6.5, 99999, 99990)","(8.5, 12.5, 10.02)","(10.0, 12.0, 12.75)","(4.0, 5.3, 4.6571428571428575)","(6.5, 7.6, 7.231578947368421)","(7.0, 11.5, 10.5)"
12-01-2023 14:22:34.698090,"(10.0, 34.0, 29.0)","(3.5, 4.0, 3.8230769230769233)","(6.5, 99999, 99990)","(8.5, 12.5, 12.004)","(10.0, 13.5, 13.5)","(4.0, 5.3, 4.6571428571428575)","(6.5, 7.6, 7.231578947368421)","(7.0, 11.5, 10.5)"
12-01-2023 14:22:36.197483,"(10.0, 34.0, 30.666666666666668)","(3.5, 4.0, 3.8230769230769233)","(6.5, 99999, 99990)","(8.5, 12.5, 12.057142857142857)","(10.0, 14.0, 13.5)","(4.0, 5.3, 4.6571428571428575)","(6.5, 7.6, 7.231578947368421)","(7.0, 11.5, 11.166666666666666)"
12-01-2023 14:22:37.746377,"(10.0, 34.0, 30.666666666666668)","(3.5, 4.0, 3.8230769230769233)","(6.5, 99999, 99990)","(8.5, 12.5, 12.057142857142857)","(10.0, 14.0, 14.6)","(4.0, 5.3, 4.6571428571428575)","(6.5, 7.6, 7.231578947368421)","(7.0, 11.5, 9.66)"
12-01-2023 14:22:39.463849,"(10.0, 34.0, 30.666666666666668)","(3.5, 4.0, 3.8142857142857145)","(6.5, 99999, 99990)","(8.5, 12.5, 12.057142857142857)","(10.0, 17.0, 13.666666666666666)","(4.0, 5.3, 4.970731707317073)","(6.5, 7.6, 7.231578947368421)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:41.271230,"(10.0, 34.0, 30.666666666666668)","(3.5, 3.9, 3.782051282051282)","(6.5, 99999, 99990)","(8.5, 12.5, 12.057142857142857)","(10.0, 17.0, 13.666666666666666)","(4.0, 5.3, 4.55)","(6.5, 7.6, 7.1909090909090905)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:42.654514,"(10.0, 34.0, 30.666666666666668)","(3.5, 3.9, 3.782051282051282)","(6.5, 99999, 99990)","(8.5, 12.5, 12.057142857142857)","(10.0, 17.0, 14.5)","(4.0, 5.3, 4.728571428571429)","(6.5, 7.6, 7.032727272727273)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:43.954091,"(10.0, 34.0, 30.666666666666668)","(3.5, 3.9, 3.778947368421053)","(6.5, 99999, 99990)","(8.5, 12.5, 12.057142857142857)","(10.0, 17.0, 14.5)","(4.0, 5.3, 4.8428571428571425)","(6.5, 7.6, 7.032727272727273)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:45.418885,"(10.0, 34.0, 30.666666666666668)","(3.5, 3.9, 3.782051282051282)","(6.5, 99999, 99990)","(8.5, 12.5, 12.057142857142857)","(10.0, 17.0, 15.166666666666668)","(4.0, 5.3, 4.8428571428571425)","(6.5, 7.6, 7.032727272727273)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:46.863365,"(10.0, 34.0, 30.666666666666668)","(3.5, 3.9, 3.782051282051282)","(6.5, 99999, 99990)","(8.5, 12.5, 12.057142857142857)","(10.0, 16.0, 14.071428571428571)","(4.0, 5.3, 4.8428571428571425)","(6.5, 7.6, 6.529411764705882)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:48.258023,"(10.0, 34.0, 30.666666666666668)","(3.5, 3.9, 3.6625)","(6.5, 99999, 99990)","(8.5, 12.5, 11.05)","(10.0, 16.0, 13.785714285714285)","(4.0, 5.3, 4.8428571428571425)","(6.5, 7.6, 6.84)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:49.729531,"(10.0, 34.0, 30.666666666666668)","(3.5, 3.85, 3.6370370370370373)","(6.5, 99999, 99990)","(8.5, 12.5, 11.05)","(10.0, 15.5, 13.055555555555555)","(4.0, 5.3, 4.8428571428571425)","(6.5, 7.4, 6.84)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:51.118016,"(10.0, 34.0, 26.5)","(3.5, 3.85, 3.6370370370370373)","(6.5, 99999, 99990)","(8.5, 12.5, 11.16)","(10.0, 15.0, 13.833333333333334)","(4.0, 5.3, 4.8428571428571425)","(6.5, 7.4, 6.6695652173913045)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:52.434467,"(10.0, 36.0, 33.64285714285714)","(3.5, 3.85, 3.6370370370370373)","(6.5, 99999, 99990)","(8.5, 13.5, 11.7)","(10.0, 15.0, 13.833333333333334)","(4.0, 5.3, 4.8428571428571425)","(6.5, 7.4, 6.6695652173913045)","(7.0, 11.5, 10.477777777777778)"
12-01-2023 14:22:53.680471,"(10.0, 36.0, 33.64285714285714)","(3.5, 3.85, 3.6370370370370373)","(6.5, 99999, 99990)","(8.5, 13.5, 11.033333333333333)","(10.0, 15.0, 13.833333333333334)","(4.0, 5.3, 4.752631578947368)","(6.5, 7.4, 6.6695652173913045)","(7.0, 11.5, 10.925)"
12-01-2023 14:22:55.080728,"(10.0, 36.0, 25.75)","(3.5, 3.85, 3.6370370370370373)","(6.5, 99999, 99990)","(8.5, 13.5, 11.033333333333333)","(10.0, 15.0, 13.833333333333334)","(4.0, 5.3, 4.752631578947368)","(6.5, 7.4, 6.6695652173913045)","(7.0, 11.5, 10.925)"
12-01-2023 14:22:56.621133,"(10.0, 36.0, 30.409090909090907)","(3.5, 3.85, 3.6370370370370373)","(6.5, 99999, 99990)","(8.5, 13.5, 11.033333333333333)","(10.0, 15.0, 13.8)","(4.0, 5.3, 4.752631578947368)","(6.5, 7.4, 6.688888888888889)","(7.0, 11.5, 10.66)"
