,Winsome Ruby,Great Fantasy Nz,Aru And Me,Irene Rose,Make Mine Muscle,Quick Quaker,Kabayo King,Orlandos Gift,Our Spitfire Nz,Magic Owens,Super Angus,Farbio
27,"[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 38983), 61.0, 230.0]"
28,"[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 324533), 61.0, 230.0]"
29,"[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 609007), 61.0, 230.0]"
30,"[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 888445), 61.0, 230.0]"
31,"[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 164053), 61.0, 230.0]"
32,"[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 432249), 61.0, 230.0]"
33,"[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 705709), 61.0, 230.0]"
34,"[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 985517), 61.0, 230.0]"
35,"[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 270752), 61.0, 230.0]"
36,"[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 568865), 61.0, 230.0]"
37,"[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 851695), 61.0, 230.0]"
38,"[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 145957), 61.0, 230.0]"
39,"[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 421836), 61.0, 230.0]"
40,"[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 695857), 61.0, 230.0]"
41,"[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 969756), 61.0, 230.0]"
42,"[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 246115), 61.0, 230.0]"
43,"[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 515410), 61.0, 230.0]"
44,"[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 806623), 61.0, 230.0]"
45,"[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 79258), 61.0, 230.0]"
46,"[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 368074), 61.0, 230.0]"
47,"[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 29, 59, 667674), 61.0, 230.0]"
48,"[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 947045), 61.0, 230.0]"
49,"[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 231926), 61.0, 230.0]"
50,"[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 499690), 61.0, 230.0]"
51,"[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 775181), 61.0, 230.0]"
52,"[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 64282), 61.0, 230.0]"
53,"[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 15, 30, 7, 363273), 61.0, 230.0]"
