,Clares Fool,Teachers Pet,Schooby,Galvarino,Fortes In Fide,Make Mine Joe,Studleigh Will,Betting Baron,Delightful Rainbow
08-12-2022 13:35:37.499901,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:38.864676,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:40.121379,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:41.382835,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:42.603571,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:43.843395,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:45.043432,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:46.311999,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:47.673214,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:48.969246,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 23.4)"
08-12-2022 13:35:50.179109,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:35:51.368554,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:35:52.727677,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:35:54.099526,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:35:55.396003,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:35:56.768440,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:35:58.147475,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:35:59.422110,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:00.794592,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.9, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:02.098563,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:03.363456,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:04.560847,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(13.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:05.777043,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:06.941465,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:08.100112,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:09.407572,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:10.915914,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 117.5)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:12.163179,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:13.561205,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.1, 4.609090909090909)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:14.798365,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.1, 4.296875)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:16.057351,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:17.420481,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:18.752419,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:19.925502,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:21.162940,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:22.327793,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:23.492559,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:24.703137,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:25.904330,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:27.114149,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:28.243718,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:29.445330,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:30.907619,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:32.357119,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(21.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.8, 5.0, 4.236111111111111)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:33.606649,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:35.038916,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:36.528417,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:37.949336,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:39.406869,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:40.725512,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:41.949259,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:43.127083,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:44.489104,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:45.804884,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:47.175599,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:48.525794,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:50.124442,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:51.782837,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:53.481138,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:55.051363,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:56.498023,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:57.881224,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:36:59.182684,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:00.607436,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:02.062054,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 10.040000000000001)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:03.553968,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:05.000428,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:06.395725,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:07.843651,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:09.269905,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:10.724972,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:12.622358,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:14.123251,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:15.657911,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:17.162345,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:18.574947,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:20.040009,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:21.444590,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
08-12-2022 13:37:22.999244,"(2.6, 4.2, 3.16)","(5.0, 7.8, 6.4)","(12.0, 18.0, 13.0)","(8.5, 12.5, 11.2)","(20.0, 38.0, 28.0)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.9, 4.481818181818182)","(7.5, 13.0, 10.733333333333333)","(16.0, 30.0, 25.0)"
