,Allinga Blues,Rhonda Wine,Festival Dancer,Gable,Centennial,Paramount Rose
16-12-2022 11:15:00.859801,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.516666666666666)","(7.0, 11.0, 10.215873015873015)","(13.0, 22.0, 16.75)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:01.748075,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.516666666666666)","(7.0, 11.0, 9.128)","(13.0, 21.0, 18.67857142857143)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:02.659217,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.516666666666666)","(7.0, 11.0, 9.128)","(13.0, 21.0, 18.67857142857143)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:03.524479,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.516666666666666)","(7.0, 11.0, 9.128)","(13.0, 21.0, 18.67857142857143)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:04.384985,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.128)","(13.0, 21.0, 18.67857142857143)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:05.233742,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.128)","(13.0, 21.0, 18.67857142857143)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:06.077150,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:06.946340,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:07.800322,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:08.645595,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:09.491020,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:10.347328,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:11.213696,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:12.044788,"(5.5, 11.0, 8.887500000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:12.902240,"(5.5, 10.5, 9.030000000000001)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:13.784733,"(5.5, 10.0, 9.466666666666667)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:14.668222,"(5.5, 10.0, 9.475)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:15.504536,"(5.5, 10.0, 9.475)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:16.351476,"(5.5, 10.0, 9.475)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:17.196600,"(5.5, 10.0, 9.475)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.96)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:18.051242,"(5.5, 9.8, 8.0)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.232)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:18.869027,"(5.5, 9.8, 8.0)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.232)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:19.694843,"(5.5, 9.8, 8.0)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.232)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:20.549190,"(5.5, 9.8, 8.128571428571428)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.232)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:21.399697,"(5.5, 9.8, 8.128571428571428)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.972093023255814)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:22.292017,"(5.5, 9.8, 8.128571428571428)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.972093023255814)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:23.144059,"(5.5, 9.8, 8.128571428571428)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.972093023255814)","(13.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.8659090909090907)"
16-12-2022 11:15:23.975362,"(5.5, 9.8, 8.96)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.972093023255814)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:24.843701,"(5.5, 9.8, 9.02)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.972093023255814)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:25.701193,"(5.5, 9.8, 9.02)","(2.8, 3.35, 2.865428571428571)","(6.5, 9.6, 8.361904761904762)","(7.0, 11.0, 9.972093023255814)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:26.549051,"(5.5, 9.6, 9.066666666666666)","(2.8, 3.3, 2.964)","(6.5, 9.4, 8.242105263157896)","(7.0, 11.0, 9.019047619047619)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:27.366050,"(5.5, 9.6, 9.066666666666666)","(2.8, 3.3, 2.964)","(6.5, 9.4, 8.091891891891892)","(7.0, 11.0, 9.375)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:28.180492,"(5.5, 9.6, 9.066666666666666)","(2.8, 3.3, 2.964)","(6.5, 9.4, 7.707692307692308)","(7.0, 11.0, 9.375)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:29.024695,"(5.5, 9.6, 8.945454545454545)","(2.8, 3.3, 2.964)","(6.5, 9.4, 7.933333333333334)","(7.0, 11.0, 9.375)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:29.867996,"(5.5, 9.6, 8.945454545454545)","(2.8, 3.3, 2.964)","(6.5, 9.4, 7.933333333333334)","(7.0, 11.0, 9.375)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:30.700288,"(5.5, 9.6, 8.4)","(2.8, 3.3, 2.964)","(6.5, 9.4, 7.933333333333334)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:31.537375,"(5.5, 9.6, 8.4)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.823529411764706)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:32.401386,"(5.5, 9.6, 8.4)","(2.8, 3.3, 2.964)","(6.5, 9.2, 8.085714285714285)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:33.291418,"(5.5, 9.6, 8.4)","(2.8, 3.3, 2.964)","(6.5, 9.2, 8.085714285714285)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:34.169482,"(5.5, 9.6, 8.94)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.85)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:35.009298,"(5.5, 9.6, 8.94)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.85)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:35.850665,"(5.5, 9.6, 8.94)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.85)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:36.705838,"(5.5, 9.6, 8.94)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.85)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:37.561145,"(5.5, 9.6, 8.94)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.85)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:38.421669,"(5.5, 9.8, 8.822222222222223)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.85)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:39.263074,"(5.5, 11.0, 8.733333333333333)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.85)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:40.086771,"(5.5, 11.0, 9.74074074074074)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.85)","(7.0, 11.0, 9.973684210526315)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:40.945047,"(5.5, 8.8, 8.571428571428571)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.6000000000000005)","(7.0, 11.0, 10.419354838709678)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:41.801600,"(5.5, 9.4, 8.95)","(2.8, 3.3, 2.964)","(6.5, 9.2, 7.57391304347826)","(7.0, 10.5, 10.155172413793103)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.835)"
16-12-2022 11:15:42.687976,"(5.5, 9.8, 9.360000000000001)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.885714285714286)","(7.0, 10.5, 10.155172413793103)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:43.527365,"(5.5, 9.8, 9.05)","(2.8, 3.3, 2.964)","(6.5, 9.0, 8.133333333333333)","(7.0, 10.5, 10.155172413793103)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:44.402859,"(5.5, 9.8, 9.05)","(2.8, 3.3, 2.964)","(6.5, 9.0, 8.133333333333333)","(7.0, 10.5, 10.155172413793103)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:45.286445,"(5.5, 9.8, 9.05)","(2.8, 3.3, 2.964)","(6.5, 9.0, 8.133333333333333)","(7.0, 10.5, 10.155172413793103)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:46.144281,"(5.5, 9.4, 9.08)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.7823529411764705)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:46.995954,"(5.5, 9.4, 8.973333333333333)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.7823529411764705)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:47.843735,"(5.5, 9.4, 8.973333333333333)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.7823529411764705)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:48.726534,"(5.5, 9.4, 8.777777777777779)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.7823529411764705)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.835)"
16-12-2022 11:15:49.571696,"(5.5, 9.4, 9.088888888888889)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.7823529411764705)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:50.398021,"(5.5, 9.4, 9.088888888888889)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:51.234001,"(5.5, 9.4, 9.088888888888889)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:52.113684,"(5.5, 9.4, 8.96923076923077)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:52.994676,"(5.5, 9.4, 8.96923076923077)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:53.871149,"(5.5, 9.4, 8.866666666666667)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:54.716397,"(5.5, 9.4, 8.866666666666667)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:55.577500,"(5.5, 9.4, 9.1)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:56.479834,"(5.5, 9.4, 9.1)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.7925)"
16-12-2022 11:15:57.365912,"(5.5, 9.4, 8.963636363636363)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:58.263029,"(5.5, 9.4, 8.963636363636363)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:59.109571,"(5.5, 9.4, 8.963636363636363)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:15:59.983107,"(5.5, 9.4, 8.963636363636363)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9045454545454548)"
16-12-2022 11:16:00.851612,"(5.5, 9.4, 8.955555555555556)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.6, 3.9000000000000004)"
16-12-2022 11:16:01.700779,"(5.5, 9.4, 8.955555555555556)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:02.548094,"(5.5, 9.4, 8.955555555555556)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:03.394928,"(5.5, 9.4, 8.955555555555556)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:04.259023,"(5.5, 9.4, 8.955555555555556)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:05.171979,"(5.5, 9.4, 8.955555555555556)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:06.031856,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:06.898010,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:07.776027,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:08.655030,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:09.544580,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:10.406706,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:11.259460,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:12.100155,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:12.951493,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:13.815174,"(5.5, 9.4, 9.047058823529412)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:14.633447,"(5.5, 8.8, 8.693333333333333)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:15.487351,"(5.5, 8.8, 8.693333333333333)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:16.416606,"(5.5, 9.8, 8.970370370370372)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:17.283143,"(5.5, 9.4, 9.2125)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.7916666666666665)"
16-12-2022 11:16:18.131553,"(5.5, 9.4, 9.2125)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.8625)"
16-12-2022 11:16:18.978730,"(5.5, 9.4, 9.1)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.9000000000000004)"
16-12-2022 11:16:19.892406,"(5.5, 9.4, 9.1)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.9000000000000004)"
16-12-2022 11:16:20.773950,"(5.5, 9.4, 9.1)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 4.033333333333333)"
16-12-2022 11:16:21.671844,"(5.5, 9.4, 9.1)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.905)"
16-12-2022 11:16:22.575018,"(5.5, 9.4, 8.74)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.905)"
16-12-2022 11:16:23.429173,"(5.5, 9.4, 8.892307692307693)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.5, 3.8583333333333334)"
16-12-2022 11:16:24.304332,"(5.5, 9.4, 8.65)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.4, 3.894444444444445)"
16-12-2022 11:16:25.166821,"(5.5, 9.4, 8.65)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.4, 3.894444444444445)"
16-12-2022 11:16:26.016570,"(5.5, 9.4, 8.65)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.4, 3.894444444444445)"
16-12-2022 11:16:26.858692,"(5.5, 9.4, 9.127272727272727)","(2.8, 3.3, 2.964)","(6.5, 9.0, 7.961538461538462)","(7.0, 10.5, 9.73611111111111)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.4, 3.894444444444445)"
16-12-2022 11:16:27.698227,"(5.5, 9.4, 8.90909090909091)","(2.8, 3.3, 2.964)","(6.5, 8.8, 8.23529411764706)","(7.0, 10.5, 9.295238095238094)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.4, 3.790625)"
16-12-2022 11:16:28.595665,"(5.5, 9.4, 8.90909090909091)","(2.8, 3.3, 2.964)","(6.5, 8.8, 8.23529411764706)","(7.0, 10.5, 9.295238095238094)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.4, 3.790625)"
16-12-2022 11:16:29.437245,"(5.5, 9.4, 8.90909090909091)","(2.8, 3.3, 2.964)","(6.5, 8.8, 8.23529411764706)","(7.0, 10.5, 9.295238095238094)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.4, 3.790625)"
16-12-2022 11:16:30.282508,"(5.5, 9.4, 8.963636363636365)","(2.8, 3.3, 2.964)","(6.5, 8.8, 7.876923076923077)","(7.0, 10.5, 9.755882352941176)","(14.0, 21.0, 16.517241379310345)","(2.8, 4.4, 3.894444444444445)"
