,Scarlet Bling,Limousine Cheeky,Jimmymcchowe,Crimson Rock Nz,Magic Tulhurst,Lucky Zara,American Shuffle Nz,Shannonsideal,Lara Tiara
06-01-2023 16:56:09.882457,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:10.994530,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:12.074711,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:13.158857,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:14.262633,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:15.356040,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:16.477555,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:17.493835,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:18.649146,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:20.087407,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:21.357327,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:22.526278,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:23.720928,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:25.101799,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:26.337385,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:27.632325,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:29.051691,"(3.3, 4.5, 3.8)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:30.279551,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:31.493095,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:32.679895,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:33.858598,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:35.039939,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:36.242386,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:37.435017,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:38.698552,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:40.026059,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:41.248399,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 74.28571428571428)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 26.25)"
06-01-2023 16:56:42.386824,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 175.71428571428572)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:43.561769,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:45.044609,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:46.272172,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:47.494424,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:48.682748,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.1)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:49.830762,"(3.3, 4.6, 3.6)","(3.7, 7.4, 5.0)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:51.042373,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.2)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:52.222707,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.2)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:53.538669,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.2)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:54.796924,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.2)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:56.017872,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.2)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:57.334834,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.2)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:58.484716,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.2)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:56:59.713855,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.2)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:00.915113,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.2)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:02.109394,"(3.3, 4.6, 3.6)","(3.7, 6.6, 4.733333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:03.311880,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:04.673456,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:05.907635,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:07.243464,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.1)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:08.353703,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:09.476161,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:10.525017,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:11.582347,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:12.653972,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:13.805946,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:14.986608,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:16.128113,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:17.274497,"(3.3, 4.6, 3.6)","(3.7, 6.4, 4.666666666666667)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 170.0, 60.36363636363636)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:18.381142,"(3.3, 4.5, 3.566666666666667)","(3.7, 6.2, 4.6)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 160.0, 98.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:19.554534,"(3.3, 4.5, 3.566666666666667)","(3.7, 6.2, 4.6)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 160.0, 98.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:20.696992,"(3.3, 4.5, 3.5333333333333337)","(3.7, 6.2, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 150.0, 93.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:21.860176,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 150.0, 93.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:23.026254,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 150.0, 93.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:24.174448,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 150.0, 88.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:25.349139,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 140.0, 88.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:26.492008,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 140.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:27.623958,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:28.754829,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:29.929814,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:31.080781,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:32.183404,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:33.308141,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:34.485939,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:35.639707,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:36.781725,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:37.947644,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:39.104252,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:40.265858,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:41.443214,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
06-01-2023 16:57:42.614437,"(3.3, 4.4, 3.5333333333333337)","(3.7, 6.0, 4.533333333333333)","(71.0, 220.0, 191.8181818181818)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 40.0, 29.200000000000003)"
