,Tomato Tears,Spring High Low,Howling Hoss,Zipping Loxley,Bassos Girl
04-01-2023 09:47:34.202119,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:34.985443,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:35.777956,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:36.568773,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:37.342740,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:38.111838,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:38.898235,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:39.718781,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:40.496911,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:41.299957,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:42.084007,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:42.869342,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:43.640207,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:44.411334,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:45.187356,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:45.965679,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:46.747275,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:47.529503,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:48.318444,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:49.093393,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:49.861387,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:50.656045,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:51.432186,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:52.206621,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:53.030862,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:53.810277,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:54.597120,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:55.379596,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:56.151211,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:56.919820,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:57.699924,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:58.478594,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:47:59.263012,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:00.035259,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:00.814903,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:01.599797,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:02.366809,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:03.135515,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:03.927410,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:04.708068,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:05.564762,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:06.378433,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:07.157233,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:07.938966,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:08.722178,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:09.488677,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:10.262957,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:11.042284,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:11.832361,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:12.620843,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:13.403488,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:14.186750,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:14.961031,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:15.759269,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:16.543299,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:17.346935,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:18.137571,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:18.927767,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:19.732504,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:20.519118,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:21.285250,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:22.060804,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:22.839584,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:23.623032,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:24.391552,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:25.176054,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:25.973158,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:26.740480,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:27.515823,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:28.305879,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:29.077730,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:29.852300,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:30.650629,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:31.437303,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:32.221079,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:33.007846,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:33.775192,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:34.551071,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:35.323382,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:36.091676,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:36.878992,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:37.652274,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:38.429386,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:39.218297,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:40.008787,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:40.779412,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:41.559848,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:42.347675,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:43.133432,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:43.933746,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:44.752236,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:45.536098,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:46.302416,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:47.078497,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:47.854009,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:48.626995,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:49.403150,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:50.185204,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:50.983996,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:51.762221,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:52.545325,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:53.325291,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:54.103060,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:54.901948,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:55.695032,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:56.472808,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:57.278350,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:58.070240,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:58.859742,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:48:59.629009,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:00.393975,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:01.173495,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:01.955674,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:02.732680,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:03.510594,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:04.303837,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:05.078816,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:05.843033,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:06.635371,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:07.415503,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:49:08.194574,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
