,Shakatie,Our Ruby Rose,Major Tralee,Malibu Dream,Betting Baron,Ark Nz,Tactfilly Miracle,Getaloadathisbro,Delightful Rainbow
05-01-2023 14:55:21.370944,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.944444444444443)","(2.9, 3.65, 3.2214285714285715)","(21.0, 42.0, 30.0)","(13.0, 23.0, 16.666666666666668)","(91.0, 99999, 99990)","(5.5, 7.8, 6.96)","(10.0, 17.5, 13.166666666666666)","(6.0, 8.8, 7.4)"
05-01-2023 14:55:22.611361,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.944444444444443)","(2.9, 3.65, 3.2214285714285715)","(21.0, 42.0, 30.0)","(13.0, 23.0, 16.666666666666668)","(91.0, 99999, 99990)","(5.5, 7.8, 6.96)","(10.0, 17.5, 14.9)","(6.0, 8.8, 7.4)"
05-01-2023 14:55:23.752884,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.944444444444443)","(2.9, 3.65, 3.2214285714285715)","(21.0, 42.0, 30.0)","(13.0, 23.0, 16.666666666666668)","(91.0, 99999, 99990)","(5.5, 7.8, 6.96)","(10.0, 17.5, 14.9)","(6.0, 8.8, 7.4)"
05-01-2023 14:55:24.926575,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.944444444444443)","(2.9, 3.65, 3.2214285714285715)","(21.0, 42.0, 30.0)","(13.0, 23.0, 16.666666666666668)","(91.0, 99999, 99990)","(5.5, 7.8, 6.96)","(10.0, 17.5, 14.9)","(6.0, 8.8, 7.4)"
05-01-2023 14:55:26.098023,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.944444444444443)","(2.9, 3.65, 3.2214285714285715)","(21.0, 42.0, 30.0)","(13.0, 23.0, 16.666666666666668)","(91.0, 99999, 99990)","(5.5, 7.8, 6.96)","(10.0, 17.5, 14.9)","(6.0, 8.8, 7.4)"
05-01-2023 14:55:27.227893,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.944444444444443)","(2.9, 3.65, 3.2214285714285715)","(21.0, 42.0, 30.0)","(13.0, 23.0, 16.666666666666668)","(91.0, 99999, 99990)","(5.5, 7.8, 6.96)","(10.0, 17.5, 14.9)","(6.0, 8.8, 7.4)"
05-01-2023 14:55:28.404980,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.944444444444443)","(2.9, 3.65, 3.2214285714285715)","(21.0, 42.0, 30.0)","(13.0, 23.0, 16.666666666666668)","(91.0, 99999, 99990)","(5.5, 7.8, 6.96)","(10.0, 17.5, 14.9)","(6.0, 8.8, 7.4)"
05-01-2023 14:55:29.698015,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.944444444444443)","(2.9, 3.65, 3.2)","(21.0, 42.0, 30.0)","(13.0, 23.0, 16.666666666666668)","(91.0, 99999, 99990)","(5.5, 7.8, 6.514285714285714)","(10.0, 17.5, 14.0)","(6.0, 8.8, 7.04)"
05-01-2023 14:55:30.813865,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.944444444444443)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:31.947200,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:32.983885,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:34.023816,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:35.090823,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:36.176331,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:37.220059,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:38.284024,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:39.345353,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:40.369597,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:41.406199,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 17.0, 14.0)","(6.0, 8.6, 7.04)"
05-01-2023 14:55:42.620870,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:43.687692,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:44.730431,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:45.833632,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(91.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:46.878059,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:48.148724,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:49.543286,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:50.704137,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:51.931117,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:53.107161,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:54.303067,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:55.520420,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:56.647191,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:57.728076,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:58.726701,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:55:59.742880,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:00.763982,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:01.795044,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:02.822757,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:03.868104,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:05.130663,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:06.350905,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:07.447871,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:08.588067,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:10.037868,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:11.284384,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:12.543504,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:13.793628,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:14.979600,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:16.259744,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:17.603047,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:18.737167,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:19.809724,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:20.935478,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:22.251648,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:23.314999,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:24.393171,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:25.475684,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:26.571395,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:27.754492,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:28.961490,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:30.140392,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:31.489948,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:32.707922,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:33.922506,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:35.245358,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:36.506596,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:37.747064,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:38.953149,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:40.075823,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:41.299651,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:42.351581,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:43.389875,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:44.452458,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:45.469543,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:46.559671,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:47.655217,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:48.968157,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:50.195735,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(81.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:51.392722,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(71.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:52.541870,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(71.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:53.760763,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(71.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
05-01-2023 14:56:54.879298,"(3.5, 5.4, 4.875)","(14.0, 19.5, 17.333333333333332)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 23.0, 17.0)","(71.0, 99999, 99990)","(5.5, 7.6, 6.514285714285714)","(10.0, 16.5, 14.3)","(6.0, 8.4, 7.2)"
