,Fiftyshades Cresco,Outa Control,Cc Jones Nz,Trebek,Bezzaboma,Springfield Shadow,Rocking Wroxton,Lochster,Illawong Lord
184,"[datetime.datetime(2022, 11, 28, 16, 46, 6, 382567), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 6, 382567), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 6, 382567), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 6, 382567), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 6, 382567), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 46, 6, 382567), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 6, 382567), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 46, 6, 382567), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 6, 382567), 26.0, 50.0]"
185,"[datetime.datetime(2022, 11, 28, 16, 46, 7, 785157), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 7, 785157), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 7, 785157), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 7, 785157), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 7, 785157), 13.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 46, 7, 785157), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 7, 785157), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 7, 785157), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 7, 785157), 26.0, 50.0]"
186,"[datetime.datetime(2022, 11, 28, 16, 46, 9, 244158), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 9, 244158), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 9, 244158), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 9, 244158), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 9, 244158), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 46, 9, 244158), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 9, 244158), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 9, 244158), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 9, 244158), 26.0, 50.0]"
187,"[datetime.datetime(2022, 11, 28, 16, 46, 10, 476813), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 10, 476813), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 10, 476813), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 10, 476813), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 10, 476813), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 46, 10, 476813), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 10, 476813), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 10, 476813), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 10, 476813), 26.0, 50.0]"
188,"[datetime.datetime(2022, 11, 28, 16, 46, 11, 720972), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 11, 720972), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 11, 720972), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 11, 720972), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 11, 720972), 13.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 46, 11, 720972), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 11, 720972), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 11, 720972), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 11, 720972), 26.0, 50.0]"
189,"[datetime.datetime(2022, 11, 28, 16, 46, 12, 964024), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 12, 964024), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 12, 964024), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 12, 964024), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 12, 964024), 13.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 46, 12, 964024), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 12, 964024), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 12, 964024), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 12, 964024), 26.0, 50.0]"
190,"[datetime.datetime(2022, 11, 28, 16, 46, 14, 175215), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 14, 175215), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 14, 175215), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 14, 175215), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 14, 175215), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 46, 14, 175215), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 14, 175215), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 14, 175215), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 14, 175215), 26.0, 50.0]"
191,"[datetime.datetime(2022, 11, 28, 16, 46, 15, 397965), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 15, 397965), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 15, 397965), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 15, 397965), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 15, 397965), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 46, 15, 397965), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 15, 397965), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 15, 397965), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 15, 397965), 26.0, 50.0]"
192,"[datetime.datetime(2022, 11, 28, 16, 46, 16, 619159), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 16, 619159), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 16, 619159), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 16, 619159), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 16, 619159), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 46, 16, 619159), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 16, 619159), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 16, 619159), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 16, 619159), 26.0, 50.0]"
193,"[datetime.datetime(2022, 11, 28, 16, 46, 17, 841781), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 17, 841781), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 17, 841781), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 17, 841781), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 17, 841781), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 46, 17, 841781), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 17, 841781), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 17, 841781), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 17, 841781), 26.0, 50.0]"
194,"[datetime.datetime(2022, 11, 28, 16, 46, 19, 54793), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 19, 54793), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 19, 54793), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 19, 54793), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 19, 54793), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 46, 19, 54793), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 19, 54793), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 19, 54793), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 19, 54793), 26.0, 50.0]"
195,"[datetime.datetime(2022, 11, 28, 16, 46, 20, 289743), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 20, 289743), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 20, 289743), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 20, 289743), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 20, 289743), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 46, 20, 289743), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 20, 289743), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 20, 289743), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 20, 289743), 26.0, 50.0]"
196,"[datetime.datetime(2022, 11, 28, 16, 46, 21, 532533), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 21, 532533), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 21, 532533), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 21, 532533), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 21, 532533), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 46, 21, 532533), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 21, 533533), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 21, 533533), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 21, 533533), 26.0, 50.0]"
197,"[datetime.datetime(2022, 11, 28, 16, 46, 22, 779087), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 22, 779087), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 22, 779087), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 22, 779087), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 22, 779087), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 46, 22, 779087), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 22, 779087), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 22, 779087), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 22, 779087), 26.0, 50.0]"
198,"[datetime.datetime(2022, 11, 28, 16, 46, 24, 19841), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 24, 19841), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 24, 19841), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 24, 19841), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 24, 19841), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 46, 24, 19841), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 24, 19841), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 24, 19841), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 24, 19841), 26.0, 50.0]"
199,"[datetime.datetime(2022, 11, 28, 16, 46, 25, 249233), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 25, 249233), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 25, 249233), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 25, 249233), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 25, 249233), 13.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 46, 25, 249233), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 25, 249233), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 25, 249233), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 25, 249233), 26.0, 50.0]"
200,"[datetime.datetime(2022, 11, 28, 16, 46, 26, 483114), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 26, 483114), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 26, 483114), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 26, 483114), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 26, 483114), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 46, 26, 483114), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 26, 483114), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 26, 483114), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 26, 483114), 26.0, 50.0]"
201,"[datetime.datetime(2022, 11, 28, 16, 46, 27, 703765), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 27, 703765), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 27, 703765), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 27, 703765), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 27, 703765), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 46, 27, 703765), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 27, 703765), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 27, 703765), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 27, 703765), 26.0, 50.0]"
202,"[datetime.datetime(2022, 11, 28, 16, 46, 28, 925524), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 28, 925524), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 28, 925524), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 28, 925524), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 28, 925524), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 46, 28, 925524), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 28, 925524), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 28, 925524), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 28, 925524), 26.0, 50.0]"
203,"[datetime.datetime(2022, 11, 28, 16, 46, 30, 133399), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 30, 133399), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 30, 133399), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 30, 133399), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 30, 133399), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 46, 30, 133399), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 30, 133399), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 30, 133399), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 30, 133399), 26.0, 50.0]"
204,"[datetime.datetime(2022, 11, 28, 16, 46, 31, 358937), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 31, 358937), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 31, 358937), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 31, 358937), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 31, 358937), 13.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 46, 31, 358937), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 31, 358937), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 31, 358937), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 31, 358937), 26.0, 50.0]"
205,"[datetime.datetime(2022, 11, 28, 16, 46, 32, 570959), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 32, 570959), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 32, 570959), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 32, 570959), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 32, 570959), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 46, 32, 570959), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 32, 570959), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 32, 570959), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 32, 570959), 26.0, 50.0]"
206,"[datetime.datetime(2022, 11, 28, 16, 46, 33, 791046), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 33, 791046), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 33, 791046), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 33, 791046), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 33, 791046), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 46, 33, 791046), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 33, 791046), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 33, 791046), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 33, 791046), 26.0, 50.0]"
207,"[datetime.datetime(2022, 11, 28, 16, 46, 35, 15332), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 35, 15332), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 35, 15332), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 35, 15332), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 35, 15332), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 46, 35, 15332), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 35, 15332), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 35, 15332), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 35, 15332), 26.0, 50.0]"
208,"[datetime.datetime(2022, 11, 28, 16, 46, 36, 233495), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 36, 233495), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 36, 233495), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 36, 233495), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 36, 233495), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 46, 36, 233495), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 36, 233495), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 36, 233495), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 36, 233495), 26.0, 50.0]"
209,"[datetime.datetime(2022, 11, 28, 16, 46, 37, 455543), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 37, 455543), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 37, 455543), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 37, 455543), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 37, 455543), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 46, 37, 455543), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 37, 455543), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 37, 455543), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 37, 455543), 26.0, 50.0]"
210,"[datetime.datetime(2022, 11, 28, 16, 46, 38, 686083), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 38, 686083), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 38, 686083), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 38, 686083), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 38, 686083), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 46, 38, 686083), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 38, 686083), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 38, 686083), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 38, 686083), 26.0, 50.0]"
211,"[datetime.datetime(2022, 11, 28, 16, 46, 39, 965255), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 39, 965255), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 39, 965255), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 39, 965255), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 39, 965255), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 46, 39, 965255), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 39, 965255), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 39, 965255), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 39, 965255), 26.0, 50.0]"
212,"[datetime.datetime(2022, 11, 28, 16, 46, 41, 221140), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 41, 221140), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 41, 221140), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 41, 221140), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 41, 221140), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 46, 41, 221140), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 41, 221140), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 41, 221140), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 41, 221140), 26.0, 50.0]"
213,"[datetime.datetime(2022, 11, 28, 16, 46, 42, 476553), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 42, 476553), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 42, 476553), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 42, 476553), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 42, 476553), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 46, 42, 476553), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 42, 476553), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 42, 476553), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 42, 476553), 26.0, 50.0]"
214,"[datetime.datetime(2022, 11, 28, 16, 46, 43, 700522), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 43, 700522), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 43, 700522), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 43, 700522), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 43, 700522), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 46, 43, 700522), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 43, 700522), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 43, 700522), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 43, 700522), 26.0, 50.0]"
215,"[datetime.datetime(2022, 11, 28, 16, 46, 44, 934678), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 44, 934678), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 44, 934678), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 44, 934678), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 44, 934678), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 46, 44, 934678), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 44, 934678), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 44, 934678), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 44, 934678), 26.0, 50.0]"
216,"[datetime.datetime(2022, 11, 28, 16, 46, 46, 154386), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 46, 154386), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 46, 154386), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 46, 154386), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 46, 154386), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 46, 46, 154386), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 46, 154386), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 46, 154386), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 46, 154386), 26.0, 50.0]"
217,"[datetime.datetime(2022, 11, 28, 16, 46, 47, 394656), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 47, 394656), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 47, 394656), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 47, 394656), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 47, 394656), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 46, 47, 394656), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 47, 394656), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 47, 394656), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 47, 394656), 26.0, 50.0]"
218,"[datetime.datetime(2022, 11, 28, 16, 46, 48, 645033), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 48, 645033), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 48, 645033), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 48, 645033), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 48, 645033), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 46, 48, 645033), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 48, 645033), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 48, 645033), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 48, 645033), 26.0, 50.0]"
219,"[datetime.datetime(2022, 11, 28, 16, 46, 49, 851750), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 49, 851750), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 46, 49, 851750), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 49, 851750), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 46, 49, 851750), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 46, 49, 851750), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 46, 49, 851750), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 46, 49, 851750), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 46, 49, 851750), 26.0, 50.0]"
