,Bull Shark,Ruling,U Rock It,Wizard Of Odds,Awesummer,Attuck,Luckytobeinamerica
05-01-2023 13:46:58.807693,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 38.5)","(11.0, 15.0, 13.714285714285714)","(3.8, 4.6, 4.38)","(13.0, 18.0, 17.125)"
05-01-2023 13:47:00.034670,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 45.625)","(11.0, 15.0, 13.714285714285714)","(3.8, 4.6, 4.4255813953488365)","(13.0, 18.0, 17.125)"
05-01-2023 13:47:01.114871,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 39.0)","(11.0, 15.0, 13.714285714285714)","(3.8, 4.6, 4.4255813953488365)","(13.0, 18.0, 17.125)"
05-01-2023 13:47:02.189035,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 39.0)","(11.0, 15.0, 14.25)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.07894736842105)"
05-01-2023 13:47:03.331289,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 39.0)","(11.0, 15.0, 14.294117647058824)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.270833333333332)"
05-01-2023 13:47:04.388396,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 39.0)","(11.0, 15.0, 14.294117647058824)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.270833333333332)"
05-01-2023 13:47:05.515923,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 38.5)","(11.0, 15.0, 14.294117647058824)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.3)"
05-01-2023 13:47:07.016388,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 38.5)","(11.0, 15.0, 14.294117647058824)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:08.221350,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 38.5)","(11.0, 15.0, 14.294117647058824)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:09.435225,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 38.5)","(11.0, 15.0, 14.294117647058824)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:10.545616,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 38.5)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.066666666666666)"
05-01-2023 13:47:11.579536,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 38.5)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.066666666666666)"
05-01-2023 13:47:12.679899,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 38.5)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.066666666666666)"
05-01-2023 13:47:13.677056,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 45.625)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.066666666666666)"
05-01-2023 13:47:14.680803,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 45.625)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.066666666666666)"
05-01-2023 13:47:15.823923,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 39.0)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.066666666666666)"
05-01-2023 13:47:16.905632,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 39.0)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.58823529411765)"
05-01-2023 13:47:17.969303,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 39.0)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.25)"
05-01-2023 13:47:19.029989,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 42.0)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.25)"
05-01-2023 13:47:20.088843,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 42.0)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.25)"
05-01-2023 13:47:21.216635,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 42.0)","(11.0, 15.0, 14.64)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.25)"
05-01-2023 13:47:22.498161,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 46.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.25)"
05-01-2023 13:47:23.544017,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 40.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.25)"
05-01-2023 13:47:24.772503,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.33333333333333)","(21.0, 48.0, 40.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.25)"
05-01-2023 13:47:26.069764,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 40.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.359259259259259)","(13.0, 18.0, 17.44736842105263)"
05-01-2023 13:47:27.456688,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.14285714285714)","(21.0, 48.0, 40.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 17.625)"
05-01-2023 13:47:28.552543,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.14285714285714)","(21.0, 48.0, 45.714285714285715)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 17.5)"
05-01-2023 13:47:29.758241,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.14285714285714)","(21.0, 48.0, 45.33333333333333)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 17.5)"
05-01-2023 13:47:30.961528,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.14285714285714)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 17.5)"
05-01-2023 13:47:32.064832,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.14285714285714)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 17.5)"
05-01-2023 13:47:33.279803,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.14285714285714)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 17.5)"
05-01-2023 13:47:34.386577,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.14285714285714)","(21.0, 48.0, 40.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 17.5)"
05-01-2023 13:47:35.495456,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.14285714285714)","(21.0, 48.0, 40.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 17.5)"
05-01-2023 13:47:36.562648,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 44.8)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:37.781063,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:38.944432,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.6)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:40.184952,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:41.427216,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:42.584233,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:43.780307,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:44.864892,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:45.854917,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:46.940865,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:48.075636,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:49.197217,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:50.352611,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:51.539661,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:52.697401,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:53.763593,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:54.863454,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:55.990823,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.2749999999999995)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:57.063550,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.3)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:58.166773,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.3)","(13.0, 18.0, 16.6)"
05-01-2023 13:47:59.357205,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.3)","(13.0, 18.0, 16.6)"
05-01-2023 13:48:00.521499,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.3)","(13.0, 18.0, 16.6)"
05-01-2023 13:48:01.628552,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.3)","(13.0, 18.0, 16.6)"
05-01-2023 13:48:02.776092,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.3)","(13.0, 18.0, 16.6)"
05-01-2023 13:48:03.925049,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76)","(3.8, 4.6, 4.3)","(13.0, 18.0, 16.727272727272727)"
05-01-2023 13:48:04.994757,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76923076923077)","(3.8, 4.6, 4.3)","(13.0, 18.0, 16.727272727272727)"
05-01-2023 13:48:05.967425,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 33.75)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76923076923077)","(3.8, 4.6, 4.3)","(13.0, 18.0, 16.727272727272727)"
05-01-2023 13:48:07.044896,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76923076923077)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.125)"
05-01-2023 13:48:08.081252,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76923076923077)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.125)"
05-01-2023 13:48:09.209355,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.5, 3.46)","(21.0, 36.0, 35.25)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76923076923077)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.125)"
05-01-2023 13:48:10.338126,"(3.0, 3.6, 3.5612903225806454)","(2.8, 3.45, 3.413846153846154)","(21.0, 36.0, 35.25)","(21.0, 48.0, 41.0)","(11.0, 15.0, 14.76923076923077)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.125)"
05-01-2023 13:48:11.563140,"(3.0, 3.6, 3.5727272727272728)","(2.8, 3.45, 3.371666666666667)","(21.0, 36.0, 35.28)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.703703703703704)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.125)"
05-01-2023 13:48:12.726170,"(3.0, 3.6, 3.5727272727272728)","(2.8, 3.45, 3.091904761904762)","(21.0, 36.0, 35.28)","(21.0, 48.0, 46.72727272727273)","(11.0, 16.0, 15.333333333333334)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.125)"
05-01-2023 13:48:13.856742,"(3.0, 3.6, 3.5727272727272728)","(2.8, 3.4, 3.28)","(21.0, 36.0, 35.28)","(21.0, 48.0, 46.54545454545455)","(11.0, 16.0, 15.333333333333334)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.125)"
05-01-2023 13:48:14.992452,"(3.0, 3.6, 3.5727272727272728)","(2.8, 3.4, 3.11125)","(21.0, 36.0, 35.28)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.333333333333334)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.125)"
05-01-2023 13:48:16.093248,"(3.0, 3.6, 3.5727272727272728)","(2.8, 3.4, 3.0808)","(21.0, 36.0, 35.28)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.333333333333334)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.38235294117647)"
05-01-2023 13:48:17.225075,"(3.0, 3.6, 3.5727272727272728)","(2.8, 3.4, 3.0808)","(21.0, 36.0, 34.0)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.333333333333334)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.596153846153847)"
05-01-2023 13:48:18.229625,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.2266666666666666)","(21.0, 36.0, 32.8)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.333333333333334)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.596153846153847)"
05-01-2023 13:48:19.342069,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.2266666666666666)","(21.0, 36.0, 32.8)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.333333333333334)","(3.8, 4.6, 4.225)","(13.0, 18.0, 17.625)"
05-01-2023 13:48:20.511536,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.11875)","(21.0, 36.0, 34.54545454545455)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.333333333333334)","(3.7, 4.6, 4.225)","(13.0, 18.0, 17.625)"
05-01-2023 13:48:21.621406,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.11875)","(21.0, 36.0, 34.54545454545455)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.454545454545455)","(3.7, 4.6, 4.35)","(13.0, 18.0, 17.625)"
05-01-2023 13:48:22.806394,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.11875)","(21.0, 36.0, 34.54545454545455)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.454545454545455)","(3.7, 4.6, 4.35)","(13.0, 18.0, 17.625)"
05-01-2023 13:48:24.094716,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.11875)","(21.0, 36.0, 34.54545454545455)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.454545454545455)","(3.7, 4.6, 4.35)","(13.0, 18.0, 17.625)"
05-01-2023 13:48:25.226631,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.11875)","(21.0, 36.0, 34.54545454545455)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.454545454545455)","(3.7, 4.6, 4.35)","(13.0, 18.0, 17.625)"
05-01-2023 13:48:26.278493,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.11875)","(21.0, 36.0, 34.54545454545455)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.454545454545455)","(3.7, 4.6, 4.261290322580645)","(13.0, 18.0, 17.7)"
05-01-2023 13:48:27.377897,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.11875)","(21.0, 36.0, 35.333333333333336)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.454545454545455)","(3.7, 4.6, 4.34390243902439)","(13.0, 18.0, 17.7)"
05-01-2023 13:48:28.480681,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.11875)","(21.0, 36.0, 35.36)","(21.0, 48.0, 44.5)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.6, 4.433333333333334)","(13.0, 18.0, 17.7)"
05-01-2023 13:48:29.519860,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.13125)","(21.0, 36.0, 35.42857142857143)","(21.0, 48.0, 44.5)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.433333333333334)","(13.0, 18.0, 17.7)"
05-01-2023 13:48:30.743905,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.13125)","(21.0, 36.0, 35.42857142857143)","(21.0, 48.0, 46.93333333333334)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.454285714285715)","(13.0, 18.0, 17.7)"
05-01-2023 13:48:32.006813,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.21)","(21.0, 36.0, 35.36)","(21.0, 48.0, 41.0)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.454285714285715)","(13.0, 18.0, 17.7)"
05-01-2023 13:48:33.269751,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.21)","(21.0, 36.0, 35.36)","(21.0, 48.0, 45.66666666666667)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.457894736842105)","(13.0, 18.0, 17.7)"
05-01-2023 13:48:34.369203,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.21)","(21.0, 36.0, 35.36)","(21.0, 48.0, 45.2)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.457894736842105)","(13.0, 18.0, 17.363636363636363)"
05-01-2023 13:48:35.508724,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.21)","(21.0, 36.0, 35.36)","(21.0, 48.0, 45.2)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.457894736842105)","(13.0, 18.0, 17.61111111111111)"
05-01-2023 13:48:36.635037,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.21)","(21.0, 36.0, 35.36)","(21.0, 48.0, 45.2)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.457894736842105)","(13.0, 18.0, 17.61111111111111)"
05-01-2023 13:48:37.746985,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.21)","(21.0, 36.0, 35.38461538461539)","(21.0, 48.0, 46.6)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.423809523809524)","(13.0, 18.0, 17.766666666666666)"
05-01-2023 13:48:38.722201,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.21)","(21.0, 36.0, 35.30434782608695)","(21.0, 48.0, 46.6)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.3545454545454545)","(13.0, 18.0, 17.72)"
05-01-2023 13:48:39.859369,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.2153846153846155)","(21.0, 36.0, 35.30434782608695)","(21.0, 48.0, 46.6)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.233333333333333)","(13.0, 18.0, 17.72)"
05-01-2023 13:48:40.985773,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.2153846153846155)","(21.0, 36.0, 35.30434782608695)","(21.0, 48.0, 46.6)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.233333333333333)","(13.0, 18.0, 17.72)"
05-01-2023 13:48:42.118397,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.2153846153846155)","(21.0, 36.0, 35.30434782608695)","(21.0, 48.0, 46.6)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.233333333333333)","(13.0, 18.0, 17.72)"
05-01-2023 13:48:43.270141,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.2153846153846155)","(21.0, 36.0, 35.30434782608695)","(21.0, 48.0, 46.72727272727273)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.199999999999999)","(13.0, 18.0, 17.72)"
05-01-2023 13:48:44.415604,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.2153846153846155)","(21.0, 36.0, 35.30434782608695)","(21.0, 48.0, 46.72727272727273)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.1499999999999995)","(13.0, 18.0, 17.74074074074074)"
05-01-2023 13:48:45.538532,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.2153846153846155)","(21.0, 36.0, 35.30434782608695)","(21.0, 48.0, 46.72727272727273)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.136363636363636)","(13.0, 18.0, 22.06896551724138)"
05-01-2023 13:48:46.558788,"(3.0, 3.6, 3.547058823529412)","(2.8, 3.35, 3.1657894736842107)","(21.0, 36.0, 35.30434782608695)","(21.0, 48.0, 47.36363636363636)","(11.0, 16.0, 15.793103448275861)","(3.7, 4.5, 4.136363636363636)","(13.0, 24.0, 21.2)"
