,Jessicas Story,Kyvalley Surfrider Nz,Bacardi Jess,Baarlinee,Sonnyboy,Midnight Avenger,Cheermeonimdancin,Aroha Koe,Meadowvalley Lover
06-01-2023 17:22:51.197541,"(15.0, 22.0, 19.333333333333332)","(26.0, 99999, 99990)","(41.0, 85.0, 76.66666666666667)","(3.3, 4.4, 4.328571428571429)","(5.0, 7.0, 6.614285714285714)","(41.0, 90.0, 73.63636363636364)","(12.0, 14.5, 13.807692307692308)","(2.3, 3.15, 3.0975)","(10.0, 12.0, 11.76)"
06-01-2023 17:22:52.517893,"(15.0, 21.0, 19.0)","(26.0, 99999, 99990)","(41.0, 85.0, 76.66666666666667)","(3.3, 4.4, 4.328571428571429)","(5.0, 7.0, 6.614285714285714)","(41.0, 90.0, 73.63636363636364)","(12.0, 14.5, 13.807692307692308)","(2.3, 3.15, 3.01875)","(10.0, 12.0, 11.76)"
06-01-2023 17:22:53.870467,"(15.0, 21.0, 19.0)","(26.0, 99999, 99990)","(41.0, 85.0, 76.66666666666667)","(3.3, 4.4, 4.328571428571429)","(5.0, 7.0, 6.614285714285714)","(51.0, 90.0, 75.0)","(12.0, 14.5, 13.807692307692308)","(2.3, 3.15, 2.9924999999999997)","(10.0, 12.0, 11.714285714285714)"
06-01-2023 17:22:55.145267,"(15.0, 23.0, 19.857142857142858)","(26.0, 99999, 99990)","(41.0, 85.0, 74.28571428571429)","(3.3, 4.4, 4.328571428571429)","(5.0, 7.0, 6.627586206896551)","(51.0, 90.0, 75.0)","(12.0, 14.5, 13.75)","(2.3, 3.15, 2.9924999999999997)","(10.0, 12.0, 11.714285714285714)"
06-01-2023 17:22:56.368545,"(15.0, 22.0, 19.75)","(26.0, 99999, 99990)","(41.0, 85.0, 74.28571428571429)","(3.3, 4.4, 4.328571428571429)","(5.0, 7.0, 6.627586206896551)","(51.0, 90.0, 75.0)","(12.0, 14.5, 13.75)","(2.3, 3.15, 2.9924999999999997)","(9.0, 12.0, 11.714285714285714)"
06-01-2023 17:22:57.531730,"(15.0, 24.0, 20.75)","(26.0, 99999, 99990)","(41.0, 85.0, 74.28571428571429)","(3.4, 4.4, 4.328571428571429)","(5.0, 7.0, 6.627586206896551)","(51.0, 90.0, 75.0)","(12.0, 14.5, 13.0)","(2.3, 3.15, 2.9924999999999997)","(9.0, 12.0, 11.714285714285714)"
06-01-2023 17:22:58.728517,"(15.0, 23.0, 20.8)","(26.0, 99999, 99990)","(41.0, 85.0, 74.28571428571429)","(3.4, 4.4, 4.328571428571429)","(5.0, 7.0, 6.627586206896551)","(51.0, 90.0, 75.0)","(12.0, 14.5, 13.0)","(2.3, 3.15, 2.9924999999999997)","(9.0, 12.0, 11.714285714285714)"
06-01-2023 17:22:59.964923,"(15.0, 23.0, 19.333333333333332)","(26.0, 99999, 99990)","(41.0, 85.0, 74.28571428571429)","(3.4, 4.4, 4.328571428571429)","(5.0, 7.0, 6.627586206896551)","(51.0, 90.0, 75.0)","(12.0, 14.5, 12.75)","(2.3, 3.15, 3.015)","(9.0, 12.0, 11.714285714285714)"
06-01-2023 17:23:01.242369,"(15.0, 22.0, 19.42857142857143)","(26.0, 99999, 99990)","(41.0, 85.0, 74.28571428571429)","(3.4, 4.4, 4.328571428571429)","(5.0, 7.0, 6.627586206896551)","(51.0, 90.0, 75.0)","(12.0, 14.5, 11.8125)","(2.3, 3.15, 3.015)","(9.0, 12.0, 12.475)"
06-01-2023 17:23:02.482976,"(15.0, 21.0, 19.0)","(26.0, 99999, 99990)","(41.0, 85.0, 74.28571428571429)","(3.4, 4.4, 4.328571428571429)","(5.0, 7.0, 6.627586206896551)","(51.0, 90.0, 75.0)","(12.0, 14.0, 11.8)","(2.3, 3.15, 3.0566666666666666)","(9.0, 13.5, 10.866666666666667)"
06-01-2023 17:23:03.725923,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(41.0, 85.0, 74.28571428571429)","(3.4, 4.4, 4.1230769230769235)","(5.0, 7.0, 6.627586206896551)","(51.0, 90.0, 75.0)","(11.0, 14.0, 13.4)","(2.3, 3.15, 3.0566666666666666)","(9.0, 13.0, 10.290909090909091)"
06-01-2023 17:23:04.953767,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(41.0, 85.0, 74.28571428571429)","(3.4, 4.4, 4.04)","(5.0, 7.0, 6.653333333333333)","(51.0, 90.0, 68.57142857142857)","(11.0, 14.0, 13.4)","(2.3, 3.15, 3.13375)","(9.0, 12.5, 10.571428571428571)"
06-01-2023 17:23:06.221368,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(41.0, 85.0, 76.66666666666667)","(3.4, 4.4, 4.1)","(5.0, 7.0, 6.653333333333333)","(51.0, 90.0, 68.57142857142857)","(11.0, 14.0, 13.4)","(2.3, 3.25, 3.069166666666667)","(9.0, 12.5, 10.533333333333333)"
06-01-2023 17:23:07.506985,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(41.0, 85.0, 76.66666666666667)","(3.4, 4.3, 4.06)","(5.0, 7.0, 6.653333333333333)","(51.0, 90.0, 68.57142857142857)","(11.0, 14.0, 13.4)","(2.3, 3.25, 3.0700000000000003)","(9.0, 12.0, 10.933333333333334)"
06-01-2023 17:23:08.756519,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(41.0, 85.0, 76.66666666666667)","(3.4, 4.3, 4.06)","(5.0, 7.0, 6.653333333333333)","(51.0, 90.0, 68.57142857142857)","(11.0, 14.0, 13.4)","(2.3, 3.2, 3.0700000000000003)","(9.0, 11.5, 10.933333333333334)"
06-01-2023 17:23:09.939696,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(41.0, 85.0, 71.66666666666667)","(3.4, 4.4, 4.057142857142857)","(5.0, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.5, 14.857142857142858)","(2.3, 3.2, 3.125714285714286)","(9.0, 13.0, 11.3)"
06-01-2023 17:23:11.204989,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(41.0, 85.0, 71.66666666666667)","(3.4, 4.4, 4.057142857142857)","(5.0, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.5, 12.125)","(2.3, 3.2, 3.1725)","(9.0, 13.0, 11.3)"
06-01-2023 17:23:12.423866,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 71.66666666666667)","(3.3, 4.3, 4.06)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.5, 14.5)","(2.35, 3.25, 3.05625)","(8.5, 12.0, 11.04)"
06-01-2023 17:23:13.715881,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 71.66666666666667)","(3.3, 4.3, 4.06)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 14.4)","(2.35, 3.25, 3.0949999999999998)","(8.5, 12.0, 10.533333333333333)"
06-01-2023 17:23:15.040836,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 71.66666666666667)","(3.3, 4.3, 4.06)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 13.928571428571429)","(2.35, 3.25, 3.0949999999999998)","(8.5, 12.0, 10.933333333333334)"
06-01-2023 17:23:16.311721,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 71.66666666666667)","(3.3, 4.3, 4.06)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 13.928571428571429)","(2.35, 3.25, 3.0949999999999998)","(8.5, 11.5, 10.933333333333334)"
06-01-2023 17:23:17.613413,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 71.66666666666667)","(3.3, 4.3, 4.06)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 13.8)","(2.35, 3.25, 3.0949999999999998)","(8.5, 11.5, 10.4)"
06-01-2023 17:23:18.882903,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 71.66666666666667)","(3.3, 4.3, 4.15)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 13.8)","(2.35, 3.25, 3.0949999999999998)","(8.5, 12.0, 10.200000000000001)"
06-01-2023 17:23:20.166401,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 71.66666666666667)","(3.3, 4.3, 4.1)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 13.8)","(2.35, 3.25, 3.0949999999999998)","(8.5, 12.0, 10.428571428571429)"
06-01-2023 17:23:21.494472,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 71.66666666666667)","(3.3, 4.3, 4.06)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 13.8)","(2.35, 3.25, 3.0949999999999998)","(8.5, 12.0, 10.533333333333333)"
06-01-2023 17:23:22.781379,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 71.66666666666667)","(3.3, 4.3, 4.15)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 13.5)","(2.35, 3.25, 3.05625)","(8.5, 12.0, 10.933333333333334)"
06-01-2023 17:23:24.036952,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 69.0)","(3.3, 4.3, 4.1)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 14.0625)","(2.35, 3.25, 3.1350000000000002)","(8.5, 11.5, 10.933333333333334)"
06-01-2023 17:23:25.385148,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 69.0)","(3.3, 4.3, 4.15)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 14.0625)","(2.35, 3.2, 3.1350000000000002)","(8.5, 11.5, 10.18)"
06-01-2023 17:23:26.705725,"(15.0, 21.0, 18.8125)","(26.0, 99999, 99990)","(51.0, 85.0, 69.0)","(3.3, 4.3, 4.377142857142857)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 15.0, 13.75)","(2.35, 3.2, 2.9770588235294118)","(8.5, 12.5, 9.84)"
06-01-2023 17:23:28.033416,"(15.0, 21.0, 18.8125)","(26.0, 99999, 99990)","(51.0, 85.0, 69.0)","(3.2, 4.4, 4.376190476190477)","(5.5, 7.0, 6.676923076923076)","(51.0, 90.0, 68.57142857142857)","(11.0, 14.5, 13.153846153846153)","(2.35, 3.15, 3.003)","(8.5, 12.0, 10.866666666666667)"
06-01-2023 17:23:29.397025,"(15.0, 21.0, 18.8125)","(26.0, 99999, 99990)","(51.0, 85.0, 69.0)","(3.2, 4.4, 4.376190476190477)","(5.5, 7.0, 6.6499999999999995)","(51.0, 90.0, 68.57142857142857)","(11.0, 14.5, 13.875)","(2.35, 3.15, 3.0085714285714285)","(8.5, 11.5, 12.622222222222222)"
06-01-2023 17:23:30.784185,"(15.0, 21.0, 18.8125)","(26.0, 99999, 99990)","(51.0, 85.0, 69.0)","(3.2, 4.4, 4.366666666666667)","(5.5, 7.0, 6.266666666666667)","(51.0, 90.0, 68.57142857142857)","(11.0, 14.5, 13.357142857142858)","(2.35, 3.1, 2.9657142857142857)","(8.5, 13.0, 10.742857142857144)"
06-01-2023 17:23:32.077949,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 75.0)","(3.3, 4.4, 4.366666666666667)","(5.5, 6.6, 6.385714285714285)","(51.0, 90.0, 71.25)","(11.0, 14.0, 14.6875)","(2.35, 3.0, 2.90625)","(8.5, 12.0, 10.742857142857144)"
06-01-2023 17:23:33.400116,"(15.0, 21.0, 19.6)","(26.0, 99999, 99990)","(51.0, 85.0, 75.0)","(3.3, 4.4, 4.366666666666667)","(5.5, 6.6, 6.385714285714285)","(51.0, 90.0, 71.25)","(11.0, 15.0, 14.6875)","(2.35, 3.0, 2.94)","(8.5, 12.0, 10.32)"
06-01-2023 17:23:34.711454,"(15.0, 21.0, 19.6)","(31.0, 99999, 99990)","(51.0, 85.0, 75.0)","(3.4, 4.4, 4.366666666666667)","(5.5, 6.6, 6.385714285714285)","(51.0, 90.0, 76.66666666666667)","(11.0, 15.0, 14.6875)","(2.35, 2.98, 2.95)","(8.5, 12.0, 11.054545454545455)"
06-01-2023 17:23:36.044973,"(15.0, 21.0, 19.6)","(31.0, 99999, 99990)","(51.0, 85.0, 75.0)","(3.4, 4.4, 4.371428571428572)","(5.5, 6.6, 6.433333333333333)","(51.0, 100.0, 86.0)","(11.0, 15.0, 14.6875)","(2.35, 3.0, 3.0237499999999997)","(8.5, 12.0, 11.183333333333334)"
06-01-2023 17:23:37.300268,"(15.0, 21.0, 19.772727272727273)","(31.0, 99999, 99990)","(51.0, 85.0, 79.0)","(3.4, 4.4, 4.358333333333333)","(5.5, 6.6, 6.166666666666667)","(51.0, 100.0, 82.5)","(11.0, 15.0, 13.166666666666666)","(2.35, 3.05, 2.867272727272727)","(8.5, 11.5, 15.483333333333333)"
06-01-2023 17:23:38.559278,"(15.0, 20.0, 19.833333333333332)","(31.0, 99999, 99990)","(51.0, 85.0, 68.33333333333333)","(3.4, 4.4, 4.327272727272727)","(5.5, 6.2, 6.110526315789474)","(51.0, 100.0, 75.0)","(11.0, 13.5, 14.625)","(2.35, 2.9, 2.973333333333333)","(8.5, 15.5, 16.375)"
06-01-2023 17:23:39.897299,"(15.0, 21.0, 19.833333333333332)","(31.0, 99999, 99990)","(51.0, 85.0, 68.33333333333333)","(3.4, 4.4, 4.327272727272727)","(5.5, 6.4, 6.073913043478261)","(51.0, 100.0, 75.0)","(11.0, 15.0, 13.615384615384615)","(2.3, 3.0, 2.9127272727272726)","(8.5, 17.5, 14.25)"
06-01-2023 17:23:41.291836,"(15.0, 21.0, 19.833333333333332)","(31.0, 99999, 99990)","(51.0, 85.0, 68.33333333333333)","(3.4, 4.4, 4.327272727272727)","(5.5, 6.4, 6.073913043478261)","(51.0, 100.0, 75.0)","(11.0, 15.0, 13.615384615384615)","(2.3, 3.0, 2.9127272727272726)","(8.5, 15.5, 14.25)"
06-01-2023 17:23:42.629835,"(15.0, 21.0, 19.833333333333332)","(31.0, 99999, 99990)","(51.0, 85.0, 72.14285714285714)","(3.4, 4.2, 4.1863636363636365)","(5.5, 6.4, 5.983333333333333)","(51.0, 100.0, 75.0)","(11.0, 15.0, 12.846153846153847)","(2.3, 3.0, 2.8628571428571425)","(8.5, 18.5, 17.444444444444443)"
06-01-2023 17:23:43.886928,"(15.0, 21.0, 19.833333333333332)","(31.0, 99999, 99990)","(51.0, 85.0, 72.14285714285714)","(3.4, 4.2, 4.1863636363636365)","(5.5, 6.4, 5.983333333333333)","(51.0, 100.0, 75.0)","(11.0, 15.0, 12.571428571428571)","(2.3, 3.0, 2.638823529411765)","(8.5, 18.0, 14.875)"
06-01-2023 17:23:45.122748,"(15.0, 21.0, 19.833333333333332)","(31.0, 99999, 99990)","(51.0, 85.0, 76.0)","(3.4, 4.3, 4.202325581395349)","(5.5, 6.4, 6.007142857142857)","(51.0, 100.0, 75.0)","(11.0, 14.0, 12.571428571428571)","(2.3, 2.94, 2.638823529411765)","(8.5, 18.0, 14.875)"
06-01-2023 17:23:46.487886,"(15.0, 21.0, 19.833333333333332)","(31.0, 99999, 99990)","(51.0, 90.0, 66.0)","(3.4, 4.3, 4.12)","(5.5, 6.4, 6.275)","(51.0, 100.0, 111.66666666666667)","(11.0, 14.0, 12.38888888888889)","(2.3, 2.94, 2.7906666666666666)","(8.5, 18.0, 14.875)"
06-01-2023 17:23:47.820208,"(15.0, 21.0, 19.25)","(31.0, 99999, 99990)","(51.0, 90.0, 81.66666666666667)","(3.4, 4.2, 4.16)","(5.5, 6.4, 6.007142857142857)","(51.0, 120.0, 111.53846153846153)","(11.0, 13.5, 12.59090909090909)","(2.3, 2.94, 2.7222222222222223)","(8.5, 18.0, 14.25)"
06-01-2023 17:23:49.127675,"(15.0, 21.0, 19.75)","(31.0, 99999, 99990)","(51.0, 85.0, 87.0)","(3.4, 4.2, 4.16)","(5.5, 6.4, 6.125)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.5, 11.833333333333334)","(2.3, 2.94, 2.7114285714285713)","(8.5, 18.0, 14.25)"
06-01-2023 17:23:50.431376,"(15.0, 21.0, 19.75)","(31.0, 99999, 99990)","(51.0, 95.0, 69.33333333333333)","(3.4, 4.2, 4.178260869565217)","(5.5, 6.4, 6.125)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.5, 11.833333333333334)","(2.3, 2.94, 2.8914285714285715)","(8.5, 18.0, 14.25)"
06-01-2023 17:23:51.807042,"(15.0, 21.0, 20.285714285714285)","(31.0, 99999, 99990)","(51.0, 95.0, 68.33333333333333)","(3.4, 4.3, 4.06938775510204)","(5.5, 6.4, 6.007142857142857)","(51.0, 130.0, 88.75)","(11.0, 13.5, 11.833333333333334)","(2.3, 2.92, 2.792727272727273)","(8.5, 18.0, 14.25)"
06-01-2023 17:23:53.153490,"(15.0, 21.0, 19.88888888888889)","(31.0, 99999, 99990)","(51.0, 95.0, 68.33333333333333)","(3.4, 4.1, 4.2124999999999995)","(5.5, 6.4, 5.8133333333333335)","(51.0, 130.0, 115.0)","(11.0, 13.5, 11.833333333333334)","(2.3, 2.92, 2.8033333333333332)","(8.5, 18.0, 14.25)"
06-01-2023 17:23:54.577184,"(15.0, 21.0, 19.88888888888889)","(31.0, 99999, 99990)","(51.0, 95.0, 67.5)","(3.3, 4.3, 4.288679245283019)","(5.0, 5.9, 5.8133333333333335)","(61.0, 130.0, 116.36363636363637)","(11.0, 13.5, 11.833333333333334)","(2.35, 2.92, 2.8333333333333335)","(9.0, 18.0, 16.75)"
06-01-2023 17:23:55.917616,"(15.0, 21.0, 19.88888888888889)","(31.0, 99999, 99990)","(51.0, 95.0, 73.33333333333333)","(3.3, 4.3, 4.238888888888889)","(5.0, 5.9, 5.8133333333333335)","(61.0, 130.0, 116.36363636363637)","(11.0, 13.5, 11.833333333333334)","(2.35, 2.92, 2.8333333333333335)","(9.0, 18.0, 15.933333333333334)"
06-01-2023 17:23:57.230834,"(15.0, 21.0, 19.541666666666668)","(31.0, 99999, 99990)","(51.0, 90.0, 72.5)","(3.3, 4.3, 4.26)","(5.0, 5.9, 5.569565217391305)","(61.0, 130.0, 151.11111111111111)","(11.0, 13.5, 12.458333333333334)","(2.35, 2.92, 2.8033333333333332)","(9.0, 18.5, 17.5)"
06-01-2023 17:23:58.462920,"(16.0, 24.0, 22.035714285714285)","(31.0, 99999, 99990)","(51.0, 80.0, 70.0)","(3.4, 4.4, 4.335714285714286)","(5.0, 5.9, 5.71)","(61.0, 160.0, 122.5)","(10.0, 13.5, 12.458333333333334)","(2.3, 2.92, 2.6613333333333333)","(9.0, 18.0, 17.5)"
06-01-2023 17:23:59.787451,"(16.0, 24.0, 22.0)","(31.0, 99999, 99990)","(51.0, 80.0, 68.0)","(3.4, 4.4, 4.475)","(5.0, 5.8, 5.765217391304348)","(61.0, 160.0, 122.5)","(10.0, 13.5, 11.9375)","(2.3, 2.72, 2.7600000000000002)","(9.0, 18.0, 17.5)"
06-01-2023 17:24:01.115395,"(16.0, 23.0, 22.0)","(31.0, 99999, 99990)","(51.0, 80.0, 70.0)","(3.4, 4.5, 4.447916666666667)","(5.0, 5.8, 5.757894736842105)","(61.0, 160.0, 125.0)","(10.0, 13.5, 11.9375)","(2.3, 2.94, 2.79)","(9.0, 18.0, 17.5)"
06-01-2023 17:24:02.472035,"(16.0, 23.0, 21.65)","(31.0, 99999, 99990)","(51.0, 80.0, 70.0)","(3.4, 4.5, 4.375)","(5.0, 5.8, 5.757894736842105)","(61.0, 160.0, 130.0)","(10.0, 13.5, 11.9375)","(2.3, 2.94, 2.8254545454545457)","(9.0, 18.0, 17.357142857142858)"
06-01-2023 17:24:03.830098,"(16.0, 23.0, 21.65)","(31.0, 99999, 99990)","(51.0, 80.0, 70.0)","(3.4, 4.5, 4.383333333333333)","(5.0, 5.8, 5.770370370370371)","(61.0, 150.0, 114.0)","(10.0, 13.5, 12.125)","(2.3, 2.92, 2.7)","(9.0, 18.0, 17.2)"
06-01-2023 17:24:05.147465,"(16.0, 23.0, 21.4)","(31.0, 99999, 99990)","(51.0, 80.0, 70.0)","(3.4, 4.5, 4.4)","(5.0, 5.8, 5.757142857142857)","(61.0, 150.0, 131.66666666666669)","(10.0, 13.5, 11.833333333333334)","(2.35, 2.86, 2.7333333333333334)","(9.0, 18.0, 16.115384615384617)"
06-01-2023 17:24:06.490616,"(16.0, 22.0, 20.846153846153847)","(31.0, 99999, 99990)","(51.0, 80.0, 70.0)","(3.4, 4.5, 4.392307692307692)","(5.0, 5.8, 5.564285714285714)","(61.0, 140.0, 115.0)","(10.0, 13.5, 11.782608695652174)","(2.35, 2.8, 2.7354285714285713)","(9.0, 18.0, 16.75)"
06-01-2023 17:24:07.871596,"(16.0, 22.0, 20.4375)","(31.0, 99999, 99990)","(51.0, 80.0, 73.33333333333333)","(3.4, 4.5, 4.359999999999999)","(5.0, 5.8, 5.504444444444444)","(61.0, 140.0, 98.33333333333333)","(10.0, 13.0, 11.782608695652174)","(2.35, 2.78, 2.756716417910448)","(10.0, 18.0, 16.666666666666668)"
06-01-2023 17:24:09.289914,"(16.0, 22.0, 21.0)","(31.0, 99999, 99990)","(51.0, 80.0, 84.0)","(3.4, 4.5, 4.359999999999999)","(5.0, 5.7, 5.473529411764706)","(61.0, 140.0, 98.33333333333333)","(10.0, 13.0, 11.782608695652174)","(2.35, 2.78, 2.7427586206896555)","(10.0, 18.0, 17.8)"
06-01-2023 17:24:10.641355,"(16.0, 22.0, 21.0)","(31.0, 99999, 99990)","(51.0, 90.0, 80.0)","(3.4, 4.5, 4.359999999999999)","(5.0, 5.5, 5.496842105263158)","(61.0, 140.0, 98.33333333333333)","(10.0, 13.0, 12.058823529411764)","(2.35, 2.78, 2.713090909090909)","(10.0, 18.0, 17.846153846153847)"
06-01-2023 17:24:11.999806,"(16.0, 22.0, 20.75)","(31.0, 99999, 99990)","(51.0, 95.0, 92.5)","(3.4, 4.5, 4.357142857142857)","(5.0, 5.5, 5.484615384615385)","(61.0, 140.0, 102.5)","(10.0, 13.0, 11.642857142857142)","(2.35, 2.78, 2.706153846153846)","(10.0, 18.0, 17.625)"
06-01-2023 17:24:13.357915,"(16.0, 22.0, 21.53125)","(31.0, 99999, 99990)","(51.0, 95.0, 92.5)","(3.4, 4.5, 4.3687499999999995)","(5.0, 5.5, 5.49090909090909)","(61.0, 140.0, 104.0)","(10.0, 12.5, 11.887755102040817)","(2.35, 2.78, 2.7027586206896554)","(10.0, 18.0, 17.666666666666668)"
06-01-2023 17:24:14.764655,"(16.0, 22.0, 21.53125)","(31.0, 99999, 99990)","(51.0, 95.0, 95.0)","(3.4, 4.5, 4.375862068965517)","(4.8, 5.6, 5.495081967213115)","(61.0, 140.0, 104.0)","(10.0, 12.5, 11.088235294117647)","(2.35, 2.78, 2.724615384615385)","(10.0, 18.0, 17.9)"
06-01-2023 17:24:16.220945,"(16.0, 22.0, 22.425)","(31.0, 99999, 99990)","(51.0, 100.0, 95.0)","(3.4, 4.5, 4.375862068965517)","(4.8, 5.6, 5.342857142857143)","(61.0, 140.0, 102.5)","(10.0, 12.5, 11.7)","(2.35, 2.78, 2.6697560975609758)","(10.0, 18.0, 18.35)"
06-01-2023 17:24:17.745595,"(16.0, 24.0, 21.375)","(31.0, 99999, 99990)","(51.0, 100.0, 95.0)","(3.4, 4.5, 4.5625)","(4.8, 5.4, 5.331250000000001)","(61.0, 140.0, 117.5)","(10.0, 12.5, 11.672413793103448)","(2.35, 2.68, 2.6602539682539685)","(10.0, 18.5, 18.35)"
06-01-2023 17:24:19.317061,"(16.0, 24.0, 23.22222222222222)","(31.0, 99999, 99990)","(51.0, 100.0, 95.0)","(3.4, 4.6, 4.5625)","(4.8, 5.4, 5.331250000000001)","(61.0, 140.0, 108.0)","(10.0, 12.5, 11.375)","(2.35, 2.7, 2.5700000000000003)","(10.0, 18.5, 18.4)"
06-01-2023 17:24:21.328617,"(16.0, 26.0, 23.6)","(31.0, 99999, 99990)","(51.0, 100.0, 95.0)","(3.4, 4.6, 4.65)","(4.8, 5.4, 5.361538461538462)","(61.0, 140.0, 108.0)","(10.0, 12.5, 11.4)","(2.3, 2.64, 2.58953488372093)","(10.0, 19.5, 19.125)"
06-01-2023 17:24:23.493983,"(16.0, 26.0, 25.307692307692307)","(31.0, 99999, 99990)","(51.0, 100.0, 97.5)","(3.4, 4.7, 4.550000000000001)","(4.8, 5.5, 5.378260869565217)","(61.0, 140.0, 108.0)","(10.0, 12.5, 12.290697674418604)","(2.3, 2.56, 2.540408163265306)","(10.0, 21.0, 20.9811320754717)"
06-01-2023 17:24:25.246298,"(16.0, 29.0, 27.11111111111111)","(31.0, 99999, 99990)","(51.0, 100.0, 97.5)","(3.4, 4.7, 4.5600000000000005)","(4.8, 5.5, 5.366666666666666)","(61.0, 140.0, 108.0)","(10.0, 12.5, 12.1)","(2.3, 2.52, 2.4507692307692306)","(10.0, 22.0, 21.923076923076923)"
06-01-2023 17:24:26.888599,"(16.0, 28.0, 26.8)","(31.0, 99999, 99990)","(51.0, 100.0, 97.5)","(3.4, 4.7, 4.727659574468085)","(4.8, 5.5, 5.324137931034483)","(61.0, 140.0, 110.0)","(10.0, 12.5, 11.944444444444445)","(2.3, 2.52, 2.4406896551724135)","(10.0, 22.0, 21.954545454545453)"
06-01-2023 17:24:28.411767,"(16.0, 29.0, 27.5)","(31.0, 99999, 99990)","(51.0, 100.0, 97.5)","(3.4, 4.8, 4.638461538461538)","(4.8, 5.5, 5.324137931034483)","(61.0, 140.0, 108.0)","(10.0, 12.5, 11.666666666666666)","(2.3, 2.52, 2.526153846153846)","(10.0, 22.0, 21.96)"
06-01-2023 17:24:29.933935,"(17.0, 29.0, 27.5)","(31.0, 99999, 99990)","(51.0, 100.0, 97.5)","(3.4, 4.8, 4.638461538461538)","(4.8, 5.5, 5.324137931034483)","(61.0, 140.0, 108.0)","(10.0, 12.5, 12.16326530612245)","(2.25, 2.6, 2.5729032258064515)","(11.0, 22.0, 21.954545454545453)"
06-01-2023 17:24:31.388043,"(17.0, 29.0, 27.5)","(31.0, 99999, 99990)","(51.0, 100.0, 97.5)","(3.4, 4.7, 4.567441860465117)","(4.8, 5.5, 5.328571428571428)","(61.0, 140.0, 108.0)","(10.0, 12.5, 12.16326530612245)","(2.25, 2.6, 2.5633663366336634)","(11.0, 22.0, 21.96)"
06-01-2023 17:24:32.947417,"(17.0, 29.0, 27.75)","(31.0, 99999, 99990)","(51.0, 100.0, 97.5)","(3.4, 4.7, 4.445283018867925)","(4.8, 5.5, 5.302631578947368)","(61.0, 140.0, 108.0)","(10.0, 12.5, 12.182692307692308)","(2.25, 2.58, 2.602666666666667)","(11.0, 22.0, 21.954545454545453)"
06-01-2023 17:24:34.417194,"(17.0, 29.0, 27.846153846153847)","(31.0, 99999, 99990)","(51.0, 100.0, 97.85714285714286)","(3.4, 4.5, 4.388636363636364)","(4.8, 5.5, 5.292307692307692)","(61.0, 140.0, 110.0)","(10.0, 12.5, 12.16326530612245)","(2.25, 2.62, 2.658888888888889)","(11.0, 22.0, 21.954545454545453)"
