,Prosecute,Pinch A Banana,Amber Jack,Clover Energy,Tranquil Lexie,Skylahs Misfit,Dusty Boots,Clover Returns
15-12-2022 13:17:42.314489,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 19.5, 17.076470588235296)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:43.495594,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 21.0, 18.22352941176471)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:44.636304,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 21.0, 18.22352941176471)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:45.811914,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 21.0, 18.22352941176471)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:47.253032,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 21.0, 18.22352941176471)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:48.571838,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 21.0, 18.22352941176471)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:49.907949,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 21.0, 18.22352941176471)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:51.253310,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 21.0, 18.22352941176471)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:52.552917,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 21.0, 17.957894736842107)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:53.733801,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 17.957894736842107)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:54.945012,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 21.085714285714285)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:56.360158,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 21.085714285714285)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:57.769254,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 21.085714285714285)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:17:59.240199,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 21.085714285714285)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:18:00.487493,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 21.085714285714285)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:18:01.740238,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 21.085714285714285)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:18:03.000830,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 21.085714285714285)","(31.0, 220.0, 128.0)","(7.5, 17.5, 13.428571428571429)","(17.0, 55.0, 37.95454545454545)","(26.0, 100.0, 63.5)"
15-12-2022 13:18:04.292782,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 17.5, 14.545454545454547)","(17.0, 55.0, 31.875)","(26.0, 100.0, 63.5)"
15-12-2022 13:18:05.517260,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 17.0, 13.2)","(17.0, 55.0, 31.875)","(26.0, 100.0, 63.5)"
15-12-2022 13:18:06.764495,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.2)","(17.0, 55.0, 31.875)","(26.0, 100.0, 63.5)"
15-12-2022 13:18:07.940019,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(26.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:09.141235,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(26.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:10.549102,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(26.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:11.933769,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(26.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:13.293111,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(21.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:14.568418,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(21.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:15.893802,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(21.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:17.203078,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:18.589824,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:20.041379,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:21.335577,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:22.617549,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:23.681975,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:24.858592,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:26.140068,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:27.455587,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(31.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(17.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:28.684573,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:29.912187,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:31.160920,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:32.340882,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:33.441208,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:34.523284,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:35.617875,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:36.755362,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:37.958098,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:39.199726,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:40.407325,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:41.549639,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:42.736772,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:43.878752,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:44.946025,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:46.075051,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:47.211178,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:48.256739,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:49.238332,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:50.297593,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(19.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:51.439409,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:52.442346,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 55.07692307692307)"
15-12-2022 13:18:53.483195,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:18:54.550737,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:18:55.590772,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.4, 5.5)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:18:56.638391,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:18:57.662152,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:18:58.696705,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:18:59.723034,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:19:00.759041,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:19:01.862878,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:19:02.885462,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:19:03.948859,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 51.38461538461539)"
15-12-2022 13:19:04.934667,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 60.5)"
15-12-2022 13:19:06.001319,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 60.5)"
15-12-2022 13:19:07.008846,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 122.58823529411765)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 31.875)","(21.0, 100.0, 60.5)"
15-12-2022 13:19:08.028002,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 60.5)"
15-12-2022 13:19:09.001275,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 21.085714285714285)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 60.5)"
15-12-2022 13:19:10.058116,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 21.085714285714285)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 60.5)"
15-12-2022 13:19:11.053505,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 21.085714285714285)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 59.0)"
15-12-2022 13:19:12.062160,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 21.085714285714285)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 59.0)"
15-12-2022 13:19:13.110041,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 21.085714285714285)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 59.0)"
15-12-2022 13:19:14.182905,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 21.085714285714285)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 59.0)"
15-12-2022 13:19:15.230134,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 21.085714285714285)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 59.0)"
15-12-2022 13:19:16.292510,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 21.085714285714285)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 59.0)"
15-12-2022 13:19:17.374088,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.820740740740741)","(4.2, 6.6, 5.614285714285714)","(10.0, 22.0, 18.85)","(41.0, 220.0, 128.0)","(7.5, 14.5, 13.794736842105262)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 59.0)"
15-12-2022 13:19:18.439331,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.133333333333334)","(10.0, 22.0, 18.85)","(41.0, 220.0, 128.0)","(7.5, 14.5, 11.9)","(18.0, 55.0, 37.95454545454545)","(21.0, 100.0, 59.0)"
