,Typhoon Nellie,All Inn Aussie,Arrogant Garth,Greek Temptation,Give Him Time,Blue Bird Beach,Be Good Beach,Sketchy Russ
12-01-2023 16:25:07.488239,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.9)","(9.0, 38.0, 33.6)","(10.0, 23.0, 16.055555555555557)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.51818181818182)"
12-01-2023 16:25:08.726268,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.9)","(9.0, 38.0, 33.6)","(10.0, 23.0, 16.055555555555557)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.51818181818182)"
12-01-2023 16:25:09.845355,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.9)","(9.0, 38.0, 33.6)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:10.914342,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 32.5)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:12.218926,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:13.408898,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:14.551404,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:15.716140,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:16.982267,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:18.253240,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:19.461163,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:20.530585,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:21.711998,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:22.861963,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:24.150072,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:25.383046,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:26.743007,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.46)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:27.939012,"(4.6, 7.0, 4.942857142857142)","(2.45, 4.0, 3.9411111111111112)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:29.063982,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9411111111111112)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(51.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:30.204432,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9411111111111112)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:31.382955,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9411111111111112)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:32.537783,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9411111111111112)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:33.670665,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9411111111111112)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:34.989841,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9411111111111112)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:36.188593,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9411111111111112)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:37.351006,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:38.463830,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:39.745741,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:41.004122,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:42.101627,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:43.377858,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:44.720490,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:45.889919,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:46.971272,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:48.189295,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:49.463440,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 26.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:50.579344,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 38.0, 24.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:51.859534,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 34.0, 24.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:53.321852,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 34.0, 24.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:54.784235,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 34.0, 24.0)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:55.935189,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 34.0, 30.1)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:57.002073,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 34.0, 30.1)","(10.0, 23.0, 14.666666666666668)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:58.138251,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9054545454545453)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 15.0)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:25:59.271600,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9072727272727272)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 15.0)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:26:00.604823,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9433333333333334)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 14.272727272727273)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:26:01.836060,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9433333333333334)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 14.272727272727273)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:26:02.990323,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9433333333333334)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 14.272727272727273)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 8.766666666666667)"
12-01-2023 16:26:04.171578,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9433333333333334)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.5, 9.0)"
12-01-2023 16:26:05.373172,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9433333333333334)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.0, 9.0)"
12-01-2023 16:26:06.531114,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.9433333333333334)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 11.0, 9.466666666666667)"
12-01-2023 16:26:07.643809,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.466666666666667)"
12-01-2023 16:26:08.952923,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.466666666666667)"
12-01-2023 16:26:10.160516,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:11.331707,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:12.480601,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:13.631209,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:14.783033,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 29.8125)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:15.919348,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 27.625)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:17.024916,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 27.625)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:18.217124,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 29.875)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:19.507406,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:20.714500,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:22.116297,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:23.358010,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:24.577927,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:25.764520,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:27.057881,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:28.259477,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.909090909090909)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:29.514280,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:30.793655,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 9.26)"
12-01-2023 16:26:32.479688,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:34.087980,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:35.665893,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:36.921478,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:38.240677,"(4.6, 7.0, 5.0137931034482754)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:39.642578,"(4.6, 7.0, 5.3999999999999995)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:40.975313,"(4.6, 7.0, 5.3999999999999995)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 28.7)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:42.254690,"(4.6, 7.0, 5.3999999999999995)","(2.45, 4.0, 3.947222222222222)","(9.0, 32.0, 27.1)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:43.656037,"(4.6, 7.0, 5.3999999999999995)","(2.45, 4.0, 3.947222222222222)","(9.0, 30.0, 27.1)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:44.953246,"(4.6, 7.0, 6.314285714285714)","(2.45, 4.0, 3.947222222222222)","(9.0, 30.0, 27.1)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:46.171119,"(4.6, 7.0, 6.314285714285714)","(2.45, 4.0, 3.947222222222222)","(9.0, 30.0, 27.1)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
12-01-2023 16:26:47.443167,"(4.6, 7.0, 6.314285714285714)","(2.45, 4.0, 3.947222222222222)","(9.0, 30.0, 27.1)","(10.0, 23.0, 11.444444444444445)","(8.0, 14.5, 11.933333333333334)","(61.0, 370.0, 181.0)","(4.8, 7.0, 6.233333333333333)","(7.0, 10.5, 10.401408450704224)"
