,Gabbys Ideal,Motu Amethyst Nz,Judge Jujon,Voodoo Fella,Sharp Shooter,Rock Supreme,Jet Force,Miss Mia,Miss Fernandez
15-12-2022 15:41:17.647228,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.25)","(9.0, 9.8, 9.747826086956522)","(41.0, 70.0, 64.4)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.771428571428571)","(6.0, 9.0, 8.7)","(3.4, 5.4, 5.243478260869566)"
15-12-2022 15:41:18.873592,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.25)","(9.0, 9.8, 9.747826086956522)","(41.0, 70.0, 64.4)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.771428571428571)","(6.0, 9.0, 8.7)","(3.4, 5.4, 5.243478260869566)"
15-12-2022 15:41:19.951127,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.25)","(9.0, 9.8, 9.747826086956522)","(41.0, 70.0, 62.0)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.771428571428571)","(6.0, 8.4, 7.50909090909091)","(3.4, 5.4, 5.142857142857142)"
15-12-2022 15:41:21.066555,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 15.0)","(9.0, 9.8, 9.747826086956522)","(41.0, 70.0, 62.0)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.771428571428571)","(6.0, 8.4, 7.50909090909091)","(3.4, 5.4, 5.142857142857142)"
15-12-2022 15:41:22.214810,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 15.0)","(9.0, 10.5, 10.490140845070423)","(41.0, 70.0, 62.0)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.771428571428571)","(6.0, 8.4, 7.533333333333333)","(3.4, 5.4, 5.142857142857142)"
15-12-2022 15:41:23.333809,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 15.6875)","(9.0, 10.5, 10.15)","(41.0, 70.0, 62.0)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.771428571428571)","(6.0, 8.2, 7.533333333333333)","(3.4, 5.4, 5.142857142857142)"
15-12-2022 15:41:24.502828,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 10.5, 10.25)","(41.0, 70.0, 62.0)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.771428571428571)","(6.0, 8.2, 7.533333333333333)","(3.4, 5.4, 5.285714285714286)"
15-12-2022 15:41:25.676952,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 10.5, 10.25)","(41.0, 70.0, 62.0)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.771428571428571)","(6.0, 8.2, 7.533333333333333)","(3.4, 5.4, 5.285714285714286)"
15-12-2022 15:41:26.830081,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 10.5, 10.25)","(41.0, 70.0, 62.57142857142857)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.2)","(6.0, 8.2, 7.533333333333333)","(3.4, 5.4, 5.285714285714286)"
15-12-2022 15:41:27.963021,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 10.5, 10.479411764705882)","(41.0, 70.0, 62.57142857142857)","(21.0, 34.0, 31.8)","(5.5, 8.0, 6.666666666666667)","(6.0, 8.2, 7.533333333333333)","(3.4, 5.4, 5.285714285714286)"
15-12-2022 15:41:29.179477,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 10.5, 10.475862068965517)","(41.0, 70.0, 62.57142857142857)","(21.0, 34.0, 31.8)","(5.5, 8.0, 6.666666666666667)","(6.0, 8.2, 7.533333333333333)","(3.4, 5.4, 5.285714285714286)"
15-12-2022 15:41:30.412684,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 10.5, 10.466666666666667)","(41.0, 70.0, 62.57142857142857)","(21.0, 34.0, 31.8)","(5.5, 8.0, 6.666666666666667)","(6.0, 8.2, 7.533333333333333)","(3.4, 5.4, 5.285714285714286)"
15-12-2022 15:41:31.657705,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 10.5, 10.466666666666667)","(41.0, 70.0, 62.57142857142857)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.2)","(6.0, 8.2, 7.533333333333333)","(3.4, 5.4, 5.22)"
15-12-2022 15:41:32.885095,"(3.7, 4.6, 4.5249999999999995)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.647619047619049)","(41.0, 70.0, 62.57142857142857)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.2)","(6.0, 8.2, 7.533333333333333)","(3.4, 5.4, 5.22)"
15-12-2022 15:41:34.079477,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.647619047619049)","(41.0, 70.0, 62.57142857142857)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.2)","(6.0, 8.2, 7.50909090909091)","(3.4, 5.4, 5.22)"
15-12-2022 15:41:35.332450,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.647619047619049)","(41.0, 70.0, 62.57142857142857)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.2)","(6.0, 8.4, 7.50909090909091)","(3.4, 5.4, 5.285714285714286)"
15-12-2022 15:41:36.519425,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.622222222222224)","(41.0, 70.0, 62.57142857142857)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.2)","(6.0, 8.4, 7.50909090909091)","(3.4, 5.4, 5.285714285714286)"
15-12-2022 15:41:37.723948,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.622222222222224)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 8.0, 7.771428571428571)","(6.0, 8.4, 7.50909090909091)","(3.4, 5.4, 5.285714285714286)"
15-12-2022 15:41:38.849747,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.622222222222224)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 7.8, 7.45)","(6.0, 8.4, 7.466666666666667)","(3.4, 5.4, 5.16)"
15-12-2022 15:41:40.081197,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.580821917808219)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 7.8, 7.15)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.4, 5.16)"
15-12-2022 15:41:41.193722,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.580821917808219)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 7.4, 7.15)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.4, 5.32)"
15-12-2022 15:41:42.285590,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.580821917808219)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 7.4, 7.15)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.4, 5.32)"
15-12-2022 15:41:43.403494,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.8, 9.260714285714286)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 7.4, 7.15)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.4, 5.32)"
15-12-2022 15:41:44.523761,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.260714285714286)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 7.4, 7.15)","(6.0, 8.4, 7.6)","(3.4, 5.4, 5.675)"
15-12-2022 15:41:45.686759,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.260714285714286)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 7.4, 7.15)","(6.0, 8.2, 7.6)","(3.4, 5.8, 5.58125)"
15-12-2022 15:41:46.829722,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.25)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 7.4, 7.15)","(6.0, 8.2, 7.6)","(3.4, 5.8, 5.58125)"
15-12-2022 15:41:47.978517,"(3.7, 4.6, 4.433333333333333)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.240816326530613)","(41.0, 70.0, 63.14285714285714)","(21.0, 34.0, 31.8)","(5.5, 7.4, 7.15)","(6.0, 8.2, 7.6)","(3.4, 5.8, 5.675)"
15-12-2022 15:41:49.107108,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.142857142857142)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 31.8)","(5.5, 7.4, 6.733333333333333)","(6.0, 8.2, 7.622222222222223)","(3.4, 5.8, 5.7379310344827585)"
15-12-2022 15:41:50.222103,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.142857142857142)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 33.0)","(5.5, 7.4, 6.733333333333333)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.8, 5.672727272727273)"
15-12-2022 15:41:51.437468,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.142857142857142)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 33.0)","(5.5, 7.4, 6.733333333333333)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.8, 5.672727272727273)"
15-12-2022 15:41:52.607588,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.142857142857142)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 33.2)","(5.5, 7.4, 6.514285714285714)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.8, 5.4111111111111105)"
15-12-2022 15:41:53.705606,"(3.7, 4.6, 4.5636363636363635)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.142857142857142)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 33.2)","(5.5, 7.2, 6.514285714285714)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.8, 5.5)"
15-12-2022 15:41:54.862765,"(3.7, 4.6, 4.3)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.268)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 33.2)","(5.5, 7.2, 6.514285714285714)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.8, 5.5)"
15-12-2022 15:41:56.124967,"(3.7, 4.6, 4.3)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.268)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 33.2)","(5.5, 7.2, 6.514285714285714)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.8, 5.633333333333333)"
15-12-2022 15:41:57.306980,"(3.7, 4.6, 4.3)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.268)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 33.2)","(5.5, 7.2, 6.514285714285714)","(6.0, 8.2, 7.6)","(3.4, 5.9, 5.6647058823529415)"
15-12-2022 15:41:58.478206,"(3.7, 4.6, 4.3)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.242857142857144)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 33.2)","(5.5, 7.4, 6.733333333333333)","(6.0, 8.2, 7.6)","(3.4, 5.9, 5.74375)"
15-12-2022 15:41:59.726079,"(3.7, 4.6, 4.3)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.226315789473684)","(41.0, 70.0, 63.714285714285715)","(21.0, 34.0, 33.2)","(5.5, 7.4, 6.733333333333333)","(6.0, 8.2, 7.6)","(3.4, 5.9, 5.826470588235295)"
15-12-2022 15:42:01.080245,"(3.7, 4.6, 4.55)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.4, 9.127272727272727)","(41.0, 70.0, 57.2)","(21.0, 34.0, 32.8)","(5.5, 7.4, 6.733333333333333)","(6.0, 8.2, 7.622222222222223)","(3.4, 5.9, 5.800000000000001)"
15-12-2022 15:42:02.253420,"(3.7, 4.6, 4.55)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.127272727272727)","(41.0, 70.0, 62.888888888888886)","(21.0, 34.0, 32.333333333333336)","(5.5, 7.4, 6.733333333333333)","(6.0, 8.4, 7.622222222222223)","(3.4, 5.9, 5.800000000000001)"
15-12-2022 15:42:03.351678,"(3.7, 4.6, 4.55)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.127272727272727)","(41.0, 70.0, 64.66666666666666)","(21.0, 34.0, 32.333333333333336)","(5.5, 7.4, 6.733333333333333)","(6.0, 8.4, 7.5777777777777775)","(3.4, 5.9, 5.800000000000001)"
15-12-2022 15:42:04.508707,"(3.7, 4.6, 4.55)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.127272727272727)","(41.0, 70.0, 64.66666666666666)","(21.0, 34.0, 32.333333333333336)","(5.5, 7.4, 6.5)","(6.0, 8.2, 7.5777777777777775)","(3.4, 5.9, 5.800000000000001)"
15-12-2022 15:42:05.618765,"(3.7, 4.6, 4.55)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.127272727272727)","(41.0, 70.0, 64.66666666666666)","(21.0, 34.0, 32.333333333333336)","(5.5, 7.4, 6.5)","(6.0, 8.2, 7.5777777777777775)","(3.4, 5.9, 5.800000000000001)"
15-12-2022 15:42:06.678859,"(3.7, 4.6, 4.55)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.127272727272727)","(41.0, 70.0, 64.66666666666666)","(21.0, 34.0, 32.333333333333336)","(5.5, 7.4, 6.5)","(6.0, 8.2, 7.5777777777777775)","(3.4, 5.9, 5.800000000000001)"
15-12-2022 15:42:07.731254,"(3.7, 4.6, 4.55)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.127272727272727)","(41.0, 70.0, 64.66666666666666)","(21.0, 34.0, 32.8)","(5.5, 7.4, 6.5)","(6.0, 8.2, 7.5777777777777775)","(3.4, 5.9, 5.800000000000001)"
15-12-2022 15:42:08.842388,"(3.7, 4.6, 4.55)","(8.0, 99999, 99990)","(13.0, 18.5, 16.454545454545453)","(9.0, 9.2, 9.127272727272727)","(41.0, 70.0, 64.66666666666666)","(21.0, 34.0, 33.333333333333336)","(5.5, 7.4, 6.5)","(6.0, 8.2, 7.5777777777777775)","(3.4, 5.9, 5.733333333333333)"
15-12-2022 15:42:09.972793,"(3.7, 4.6, 4.3)","(8.0, 99999, 99990)","(13.0, 18.5, 17.0)","(9.0, 9.4, 9.226315789473684)","(41.0, 70.0, 64.66666666666666)","(21.0, 34.0, 33.333333333333336)","(5.5, 7.4, 6.514285714285714)","(6.0, 8.2, 7.550000000000001)","(3.4, 5.9, 5.8047619047619055)"
15-12-2022 15:42:11.064610,"(3.7, 4.6, 4.3)","(8.0, 99999, 99990)","(13.0, 18.5, 17.0)","(9.0, 9.4, 9.226315789473684)","(41.0, 70.0, 64.66666666666666)","(21.0, 34.0, 32.333333333333336)","(5.5, 7.2, 6.514285714285714)","(6.0, 8.0, 7.550000000000001)","(3.4, 5.9, 5.8047619047619055)"
15-12-2022 15:42:12.167066,"(3.7, 4.6, 4.3)","(8.0, 99999, 99990)","(13.0, 18.5, 16.5)","(9.0, 9.8, 9.371428571428572)","(41.0, 70.0, 61.42857142857143)","(21.0, 80.0, 61.25)","(5.5, 7.2, 6.514285714285714)","(6.0, 8.0, 7.550000000000001)","(3.4, 5.9, 5.766666666666667)"
15-12-2022 15:42:13.365009,"(3.7, 4.6, 4.3)","(8.0, 99999, 99990)","(13.0, 18.5, 16.96153846153846)","(9.0, 9.8, 9.557575757575759)","(41.0, 70.0, 64.0)","(21.0, 80.0, 52.727272727272734)","(5.5, 7.2, 6.514285714285714)","(6.0, 8.0, 7.550000000000001)","(3.4, 5.9, 5.766666666666667)"
15-12-2022 15:42:14.550945,"(3.7, 4.6, 4.54)","(8.0, 99999, 99990)","(13.0, 18.5, 16.3125)","(9.0, 9.6, 9.557575757575757)","(41.0, 70.0, 64.0)","(21.0, 80.0, 52.727272727272734)","(5.5, 7.2, 6.514285714285714)","(6.0, 8.0, 7.550000000000001)","(3.4, 5.9, 5.766666666666667)"
15-12-2022 15:42:15.658588,"(3.7, 4.6, 4.35)","(8.0, 99999, 99990)","(13.0, 18.5, 16.3125)","(9.0, 9.6, 9.557575757575757)","(41.0, 70.0, 60.66666666666667)","(21.0, 80.0, 44.0)","(5.5, 7.2, 6.6000000000000005)","(6.0, 8.0, 7.5777777777777775)","(3.4, 5.9, 5.6866666666666665)"
15-12-2022 15:42:16.870994,"(3.7, 4.6, 4.35)","(8.0, 99999, 99990)","(13.0, 18.5, 16.75)","(9.0, 9.6, 9.574603174603174)","(41.0, 70.0, 63.77777777777778)","(21.0, 80.0, 57.33333333333333)","(5.5, 7.2, 6.6000000000000005)","(6.0, 8.2, 7.5777777777777775)","(3.4, 5.9, 5.6866666666666665)"
15-12-2022 15:42:18.057392,"(3.7, 4.6, 4.35)","(8.0, 99999, 99990)","(13.0, 18.0, 15.692307692307692)","(9.0, 9.6, 9.466666666666667)","(41.0, 70.0, 59.81818181818181)","(21.0, 70.0, 51.8)","(5.5, 7.2, 6.6000000000000005)","(6.0, 8.2, 7.523076923076923)","(3.4, 5.9, 5.6866666666666665)"
15-12-2022 15:42:19.284742,"(3.7, 4.6, 4.35)","(8.0, 99999, 99990)","(13.0, 18.0, 15.5625)","(9.0, 9.6, 9.466666666666667)","(41.0, 70.0, 59.81818181818181)","(21.0, 65.0, 44.375)","(5.5, 7.2, 6.6000000000000005)","(6.0, 8.2, 7.523076923076923)","(3.4, 5.9, 5.6866666666666665)"
15-12-2022 15:42:20.467054,"(3.7, 4.6, 4.35)","(8.0, 99999, 99990)","(13.0, 18.0, 15.692307692307692)","(9.0, 9.6, 9.466666666666667)","(41.0, 70.0, 52.666666666666664)","(21.0, 65.0, 40.4)","(5.5, 7.2, 6.6000000000000005)","(6.0, 8.2, 7.523076923076923)","(3.4, 5.9, 5.6866666666666665)"
15-12-2022 15:42:21.641977,"(3.7, 4.6, 4.35)","(8.0, 99999, 99990)","(13.0, 18.0, 15.692307692307692)","(9.0, 9.6, 9.466666666666667)","(41.0, 70.0, 52.666666666666664)","(21.0, 60.0, 40.4)","(5.5, 7.2, 6.6000000000000005)","(6.0, 8.2, 7.523076923076923)","(3.4, 5.9, 5.6866666666666665)"
15-12-2022 15:42:22.840619,"(3.7, 4.6, 4.35)","(8.0, 99999, 99990)","(13.0, 18.0, 15.692307692307692)","(9.0, 9.6, 9.466666666666667)","(41.0, 70.0, 54.0)","(21.0, 60.0, 40.4)","(5.5, 7.2, 6.46)","(6.0, 8.2, 7.550000000000001)","(3.4, 5.9, 5.758823529411765)"
15-12-2022 15:42:23.932220,"(3.7, 4.6, 4.558333333333333)","(8.0, 99999, 99990)","(13.0, 18.0, 15.692307692307692)","(9.0, 9.6, 9.466666666666667)","(41.0, 70.0, 54.0)","(21.0, 60.0, 39.77777777777778)","(5.5, 7.0, 6.28)","(6.0, 8.0, 7.48)","(3.4, 5.9, 5.758823529411765)"
15-12-2022 15:42:25.058550,"(3.7, 4.6, 4.558333333333333)","(8.0, 99999, 99990)","(13.0, 19.0, 16.5)","(9.0, 9.6, 9.341176470588234)","(41.0, 70.0, 54.0)","(21.0, 60.0, 47.75)","(5.5, 7.0, 6.28)","(6.0, 8.0, 7.48)","(3.4, 5.9, 5.758823529411765)"
15-12-2022 15:42:26.247925,"(3.7, 4.6, 4.558333333333333)","(8.0, 99999, 99990)","(13.0, 19.0, 16.5)","(9.0, 9.6, 9.276470588235295)","(41.0, 70.0, 54.0)","(21.0, 60.0, 47.75)","(5.5, 7.0, 6.28)","(6.0, 8.0, 7.48)","(3.4, 5.9, 5.758823529411765)"
15-12-2022 15:42:27.483217,"(3.7, 4.6, 4.558333333333333)","(8.0, 99999, 99990)","(13.0, 19.0, 16.5)","(8.5, 9.4, 9.237837837837839)","(31.0, 70.0, 52.4)","(21.0, 60.0, 39.77777777777778)","(5.5, 7.0, 6.533333333333333)","(6.0, 8.0, 7.533333333333333)","(3.8, 5.9, 5.7)"
15-12-2022 15:42:28.659120,"(3.7, 4.6, 4.475)","(8.0, 99999, 99990)","(13.0, 15.0, 13.02061855670103)","(8.5, 9.4, 9.237837837837839)","(31.0, 70.0, 52.4)","(21.0, 60.0, 39.77777777777778)","(5.5, 7.2, 6.533333333333333)","(6.0, 8.0, 7.533333333333333)","(3.8, 5.9, 5.746153846153846)"
15-12-2022 15:42:29.810619,"(3.7, 4.6, 4.475)","(8.0, 99999, 99990)","(13.0, 16.5, 16.42105263157895)","(8.5, 9.4, 9.253658536585366)","(31.0, 70.0, 52.4)","(21.0, 60.0, 46.0)","(5.5, 7.2, 6.342857142857143)","(6.0, 8.0, 7.533333333333333)","(3.8, 5.9, 5.633333333333333)"
15-12-2022 15:42:31.024193,"(3.7, 4.6, 4.13125)","(8.0, 99999, 99990)","(13.0, 19.0, 17.541666666666668)","(8.5, 9.4, 9.32258064516129)","(31.0, 70.0, 54.0)","(21.0, 60.0, 49.111111111111114)","(5.5, 7.2, 6.266666666666667)","(6.0, 8.0, 7.5)","(3.8, 5.9, 5.766666666666667)"
15-12-2022 15:42:32.208121,"(3.7, 4.6, 4.311538461538461)","(8.0, 99999, 99990)","(13.0, 19.0, 17.541666666666668)","(8.5, 9.4, 9.32258064516129)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 47.75)","(5.5, 7.0, 6.266666666666667)","(6.0, 7.8, 7.5)","(3.8, 5.9, 5.8)"
15-12-2022 15:42:33.377380,"(3.7, 4.6, 4.311538461538461)","(8.0, 99999, 99990)","(13.0, 19.0, 17.214285714285715)","(8.5, 9.4, 9.331428571428571)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 47.75)","(5.5, 6.8, 6.266666666666667)","(6.0, 7.8, 7.5)","(3.8, 5.9, 5.73)"
15-12-2022 15:42:34.548325,"(3.7, 4.6, 4.1)","(8.0, 99999, 99990)","(13.0, 19.0, 17.214285714285715)","(8.5, 9.4, 9.052631578947368)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 39.77777777777778)","(5.5, 6.8, 6.2)","(6.0, 7.8, 7.5)","(3.8, 6.0, 5.7214285714285715)"
15-12-2022 15:42:35.776068,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 19.0, 17.214285714285715)","(8.5, 9.4, 9.052631578947368)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 39.77777777777778)","(5.5, 6.6, 6.2)","(6.0, 7.8, 7.5)","(3.8, 6.0, 5.7214285714285715)"
15-12-2022 15:42:36.922383,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 19.0, 17.214285714285715)","(8.5, 9.4, 9.052631578947368)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 39.77777777777778)","(5.5, 6.6, 6.083333333333333)","(6.0, 7.8, 7.5)","(3.8, 6.0, 5.7214285714285715)"
15-12-2022 15:42:38.052231,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 18.0, 17.25)","(8.5, 9.2, 8.325)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 39.77777777777778)","(5.5, 7.0, 6.111111111111111)","(6.0, 7.8, 7.533333333333333)","(3.8, 6.0, 5.7214285714285715)"
15-12-2022 15:42:39.228565,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 18.0, 17.5)","(8.5, 9.0, 8.17222222222222)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 39.77777777777778)","(5.5, 7.0, 6.111111111111111)","(6.0, 8.0, 7.533333333333333)","(3.8, 6.0, 5.7214285714285715)"
15-12-2022 15:42:40.450480,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 18.0, 17.166666666666668)","(8.5, 8.2, 8.177142857142856)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 39.77777777777778)","(5.5, 7.0, 6.111111111111111)","(6.0, 8.0, 7.533333333333333)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:41.652317,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 18.0, 17.423076923076923)","(8.5, 9.0, 8.36)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 39.77777777777778)","(5.5, 7.0, 6.25)","(6.0, 8.0, 7.222222222222222)","(3.8, 6.0, 5.7214285714285715)"
15-12-2022 15:42:42.778726,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 17.5, 17.125)","(8.5, 9.0, 8.299999999999999)","(31.0, 70.0, 55.333333333333336)","(21.0, 60.0, 39.77777777777778)","(5.5, 7.0, 6.133333333333333)","(6.0, 8.0, 7.4799999999999995)","(3.8, 6.0, 5.7214285714285715)"
15-12-2022 15:42:44.014684,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 19.0, 18.0)","(8.5, 9.0, 8.299999999999999)","(31.0, 70.0, 63.714285714285715)","(21.0, 60.0, 39.77777777777778)","(5.5, 6.8, 6.133333333333333)","(6.0, 7.8, 7.4799999999999995)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:45.233491,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 19.0, 16.857142857142858)","(8.5, 9.0, 8.299999999999999)","(31.0, 70.0, 63.714285714285715)","(21.0, 60.0, 41.0)","(5.5, 6.8, 6.133333333333333)","(6.0, 7.8, 7.4799999999999995)","(3.8, 6.0, 5.73)"
