,Wonderwomen,Miss Langtry,Starsongari,Kenyan Wonder,Lianne,Shez Betty,Sassy Maneuver,Sunny Green
07-01-2023 11:58:28.345117,"(2.25, 2.44, 2.413)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 47.15384615384615)","(21.0, 75.0, 62.0)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:29.426902,"(2.25, 2.44, 2.413)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 47.15384615384615)","(21.0, 75.0, 62.0)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:30.547678,"(2.25, 2.44, 2.413)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 47.15384615384615)","(21.0, 75.0, 60.66666666666667)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:31.743217,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 47.15384615384615)","(21.0, 75.0, 60.66666666666667)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:32.876352,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 47.15384615384615)","(21.0, 75.0, 60.66666666666667)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:34.013131,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 47.15384615384615)","(21.0, 75.0, 60.66666666666667)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:35.153310,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:36.224966,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:37.232027,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:38.304766,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:39.294543,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:40.346325,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:41.440275,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:42.467553,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:43.549575,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:44.553999,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:45.680668,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:46.832998,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:47.941817,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:49.154126,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:50.303876,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:51.376208,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:52.481896,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:53.574675,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:54.621976,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:55.768788,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:56.908663,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:58.043454,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:58:59.279550,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:00.470703,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:01.643361,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:02.809305,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:03.974845,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:05.080874,"(2.25, 2.5, 2.410924369747899)","(8.0, 10.0, 9.6625)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:06.226560,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:07.376842,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:08.511383,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:09.676013,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:10.815078,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:11.910609,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:13.095477,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:14.222741,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.492307692307692)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:15.319075,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:16.536666,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:17.739491,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:18.890094,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:20.092921,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:21.277704,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:22.382217,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:23.549285,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:24.646106,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:25.741440,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:26.891146,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:28.034301,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:29.216866,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:30.395620,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:31.530775,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:32.620262,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:33.725486,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:34.788862,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:35.874760,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:36.976821,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:37.982012,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 44.285714285714285)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:39.072742,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:40.104479,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:41.154304,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 70.0)"
07-01-2023 11:59:42.241669,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.645901639344261)","(3.1, 3.7, 3.564423076923077)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 86.0)"
07-01-2023 11:59:43.274846,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 86.0)"
07-01-2023 11:59:44.433687,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 86.0)"
07-01-2023 11:59:45.571747,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 86.0)"
07-01-2023 11:59:46.615010,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 86.0)"
07-01-2023 11:59:47.742142,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 86.0)"
07-01-2023 11:59:48.823729,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:49.916450,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:51.046514,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:52.144828,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:53.310678,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:54.446420,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:55.506694,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:56.575470,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 127.14285714285714)"
07-01-2023 11:59:57.724161,"(2.25, 2.5, 2.4183098591549297)","(8.0, 10.0, 9.657142857142857)","(3.1, 3.7, 3.612244897959184)","(6.0, 8.0, 7.533333333333333)","(15.0, 30.0, 27.272727272727273)","(31.0, 65.0, 50.5)","(21.0, 75.0, 45.714285714285715)","(31.0, 230.0, 127.14285714285714)"
