,Orlandos Gift,Kyvalley Surfergirl,Irene Rose,Our Spitfire Nz,Great Fantasy Nz,Winsome Ruby,Meet Michaelangelo,Lovelorn,My Bad Habits,Farbio,Scenic Sky,Super Angus
07-01-2023 18:45:54.135254,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:45:55.628556,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:45:57.024089,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:45:58.417944,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:45:59.848712,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:01.212477,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:02.570445,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:03.922695,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:05.540707,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:06.973805,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:08.372132,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:09.734282,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.7, 4.616666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:11.134682,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.5, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:12.519274,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:13.991138,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:15.389211,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 85.0)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:16.925445,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:18.239108,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:19.632651,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:20.995273,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:22.306046,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:23.607490,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:24.937700,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:26.317641,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:27.693215,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:29.112848,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:30.870645,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 6.05)"
07-01-2023 18:46:32.350407,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:33.801010,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:35.475864,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:36.984704,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:38.608978,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:40.044131,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:41.429225,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:42.796845,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:44.252625,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:45.681899,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:47.101762,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:48.546484,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:49.957053,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:51.429564,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:52.827424,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:54.290748,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:55.803647,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:57.282689,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.75)"
07-01-2023 18:46:58.669700,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.8, 5.857142857142857)"
07-01-2023 18:47:00.047983,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:01.452129,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:02.915888,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 11.75)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:04.411403,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:05.938279,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:07.433106,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:08.966593,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:10.366048,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:11.731968,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:13.154463,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:14.541129,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:15.970207,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 88.18181818181819)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:17.463899,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 120.0, 56.92307692307692)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:18.917306,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 56.92307692307692)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:20.340359,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 56.92307692307692)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:21.781126,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 56.92307692307692)","(71.0, 190.0, 162.85714285714286)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 51.5)","(5.0, 6.6, 5.857142857142857)"
07-01-2023 18:47:23.234718,"(11.0, 18.5, 17.214285714285715)","(9.0, 13.5, 10.583333333333334)","(4.4, 5.6, 5.0)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 56.92307692307692)","(71.0, 190.0, 166.25)","(5.0, 8.0, 6.2)","(5.5, 10.0, 8.8)","(101.0, 170.0, 150.0)","(31.0, 65.0, 58.57142857142857)","(5.0, 6.6, 5.857142857142857)"
