,Big Time Raider,Waiting Game,Hes Iconic,Big Time Foxy,Go Royce,Allegro Ticker
14-12-2022 12:02:18.959502,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:19.876914,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:20.818842,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:21.685921,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:22.578657,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:23.443463,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:24.312796,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:25.251319,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:26.228734,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:27.112718,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:28.010797,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 26.636363636363637)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:28.900571,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 43.5)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:29.787340,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:30.868043,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:31.838369,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:32.771331,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:33.656497,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:34.586434,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:35.484034,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:36.432902,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:37.456692,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 22.875)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:38.493428,"(1.22, 1.37, 1.3466666666666667)","(31.0, 330.0, 180.0)","(12.0, 27.0, 24.090909090909093)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:39.444604,"(1.22, 1.37, 1.3466666666666667)","(31.0, 330.0, 180.0)","(12.0, 27.0, 24.090909090909093)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:40.406631,"(1.22, 1.37, 1.3466666666666667)","(31.0, 330.0, 180.0)","(12.0, 27.0, 24.090909090909093)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:41.320390,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.090909090909093)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:42.286500,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.090909090909093)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:43.234470,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.090909090909093)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:44.153188,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.46153846153846)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:45.080327,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 23.444444444444443)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:46.042799,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 23.444444444444443)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:46.934513,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 23.444444444444443)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:47.878926,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 23.444444444444443)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:48.780301,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 23.444444444444443)","(17.0, 70.0, 30.625)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:49.720976,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 70.0, 38.8)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:50.672118,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 70.0, 38.8)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:51.536251,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 70.0, 40.75)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 20.9)"
14-12-2022 12:02:52.555948,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 65.0, 50.9)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:02:53.612262,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 65.0, 50.9)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:02:54.594828,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 65.0, 50.9)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:02:55.525010,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 65.0, 50.9)","(6.5, 9.8, 8.093333333333334)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:02:56.503375,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 65.0, 41.25)","(6.5, 9.8, 8.621052631578948)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:02:57.427441,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:02:58.315009,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:02:59.288512,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 21.666666666666664)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:00.204706,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 20.8)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:01.168650,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 20.8)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:02.016187,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 20.8)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:02.894655,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 20.8)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:03.834084,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 20.8)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:04.775500,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 20.8)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:05.815934,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 20.8)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:06.742822,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.785714285714285)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:07.705905,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.785714285714285)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:08.601923,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 26.5)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:09.538585,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 26.5)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:10.527904,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:11.482419,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:12.488155,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:13.445312,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:14.417957,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:15.303306,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 26.642857142857142)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:16.193071,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:17.145691,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 19.13157894736842)"
14-12-2022 12:03:18.131650,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 44.0, 28.1)"
14-12-2022 12:03:19.085280,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:20.068577,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:21.011472,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:21.984051,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:22.891317,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:23.817299,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 29.0, 24.875)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:24.710436,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:25.602304,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:26.477489,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:27.449129,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:28.409951,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:29.376090,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:30.359315,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:31.305565,"(1.22, 1.37, 1.3466666666666667)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:32.222035,"(1.22, 1.34, 1.3305454545454547)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:33.146999,"(1.22, 1.34, 1.3305454545454547)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:34.111740,"(1.22, 1.34, 1.3305454545454547)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:35.120772,"(1.22, 1.34, 1.330967741935484)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:36.103771,"(1.22, 1.34, 1.3219354838709678)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 41.25)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:37.085092,"(1.22, 1.34, 1.3219354838709678)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 50.75)","(6.5, 9.8, 7.720000000000001)","(9.0, 32.0, 28.1)"
14-12-2022 12:03:38.015362,"(1.22, 1.34, 1.3219354838709678)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 24.92857142857143)","(17.0, 65.0, 50.75)","(6.5, 9.8, 7.909090909090909)","(9.0, 32.0, 28.75)"
14-12-2022 12:03:38.875596,"(1.22, 1.34, 1.3219354838709678)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 65.0, 29.75)","(6.5, 9.8, 7.909090909090909)","(9.0, 32.0, 28.75)"
14-12-2022 12:03:39.814069,"(1.22, 1.34, 1.3219354838709678)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 65.0, 29.75)","(6.5, 9.8, 7.909090909090909)","(9.0, 32.0, 28.75)"
14-12-2022 12:03:40.729050,"(1.22, 1.34, 1.3219354838709678)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 65.0, 29.75)","(6.5, 9.8, 7.909090909090909)","(9.0, 32.0, 28.75)"
14-12-2022 12:03:41.661614,"(1.22, 1.36, 1.288888888888889)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 65.0, 29.75)","(6.5, 9.8, 7.909090909090909)","(9.0, 32.0, 28.75)"
14-12-2022 12:03:42.622589,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 65.0, 32.0)","(6.5, 9.8, 8.64)","(9.0, 32.0, 28.75)"
14-12-2022 12:03:43.598760,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.64)","(9.0, 32.0, 28.75)"
14-12-2022 12:03:44.549717,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.64)","(9.0, 32.0, 28.75)"
14-12-2022 12:03:45.519639,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.68181818181818)","(17.0, 60.0, 51.4)","(6.5, 9.6, 8.64)","(9.0, 32.0, 22.25)"
14-12-2022 12:03:46.478629,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 175.0)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 51.4)","(6.5, 9.6, 8.8)","(9.0, 32.0, 22.25)"
14-12-2022 12:03:47.448785,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 175.0)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 51.4)","(6.5, 9.6, 8.8)","(9.0, 32.0, 22.25)"
14-12-2022 12:03:48.351014,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 51.4)","(6.5, 9.6, 8.8)","(9.0, 32.0, 22.25)"
14-12-2022 12:03:49.298174,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.8)","(9.0, 32.0, 22.25)"
14-12-2022 12:03:50.241201,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.8)","(9.0, 32.0, 31.375)"
14-12-2022 12:03:51.134916,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.68181818181818)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.8)","(9.0, 34.0, 31.375)"
14-12-2022 12:03:52.036172,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 9.253333333333334)","(9.0, 34.0, 31.375)"
14-12-2022 12:03:52.930668,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.64)","(9.0, 34.0, 31.375)"
14-12-2022 12:03:53.846380,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.64)","(9.0, 34.0, 31.375)"
14-12-2022 12:03:54.801663,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.64)","(9.0, 34.0, 31.375)"
14-12-2022 12:03:55.809531,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.64)","(9.0, 34.0, 31.375)"
14-12-2022 12:03:56.824721,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.64)","(9.0, 34.0, 31.375)"
14-12-2022 12:03:57.826981,"(1.22, 1.38, 1.3688888888888888)","(31.0, 320.0, 223.33333333333334)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 31.666666666666664)","(6.5, 9.6, 8.64)","(9.0, 34.0, 31.375)"
14-12-2022 12:03:58.772534,"(1.22, 1.34, 1.304)","(31.0, 330.0, 180.0)","(12.0, 27.0, 25.1875)","(17.0, 60.0, 50.55555555555556)","(6.5, 9.6, 8.8)","(9.0, 34.0, 31.375)"
