,Senorita Brooke,Purrfect Moon,Cinnamon Face,Miz Cali,How Bout Me,Aspen Wonder,Cranky Sheila,Trickskis Gold,Biogenic Babe
15-12-2022 14:14:12.886580,"(11.0, 16.0, 15.2)","(6.0, 8.0, 7.7)","(5.5, 7.2, 7.050000000000001)","(13.0, 22.0, 21.0)","(5.5, 8.6, 7.533333333333333)","(41.0, 340.0, 202.5)","(21.0, 820.0, 294.6666666666667)","(17.0, 34.0, 23.666666666666668)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:14.267796,"(11.0, 16.0, 15.2)","(6.0, 8.0, 7.7)","(5.5, 7.2, 7.0)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.533333333333333)","(41.0, 340.0, 202.5)","(21.0, 820.0, 294.6666666666667)","(17.0, 34.0, 23.666666666666668)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:15.790894,"(11.0, 16.0, 15.2)","(6.0, 8.0, 7.325)","(5.5, 7.2, 7.033333333333333)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.6000000000000005)","(41.0, 340.0, 202.5)","(21.0, 820.0, 294.6666666666667)","(17.0, 34.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:17.257796,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.2, 7.033333333333333)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.8, 8.08)","(41.0, 340.0, 202.5)","(21.0, 820.0, 294.6666666666667)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:18.728191,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.2, 7.033333333333333)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.8, 7.720000000000001)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:20.110697,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.2, 7.033333333333333)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.8, 7.720000000000001)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:21.756273,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.2, 7.033333333333333)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.8, 7.720000000000001)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:23.302264,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.2, 6.4)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.8, 7.720000000000001)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:24.624330,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.0, 6.4)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.8, 7.720000000000001)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:25.930857,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.0, 5.96875)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.8, 7.457142857142857)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:27.225172,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.0, 5.96875)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.457142857142857)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:28.486217,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.0, 5.96875)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.457142857142857)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:29.755419,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.0, 6.4375)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.457142857142857)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:30.959286,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.0, 6.4375)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.457142857142857)","(41.0, 340.0, 175.0)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:32.238825,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.0, 6.4375)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.907692307692307)","(41.0, 340.0, 315.57142857142856)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:33.666492,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 7.0, 5.930000000000001)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.8909090909090915)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 294.6666666666667)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:34.947883,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 6.2, 5.930000000000001)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.4, 7.8909090909090915)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 294.6666666666667)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:36.446484,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 6.2, 5.954545454545455)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.4, 8.026666666666667)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:37.911351,"(11.0, 16.0, 15.2)","(6.0, 8.2, 7.325)","(5.5, 6.2, 5.954545454545455)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.4, 8.026666666666667)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:39.321467,"(11.0, 16.0, 14.6)","(6.0, 8.2, 7.325)","(5.5, 6.2, 5.954545454545455)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.4, 8.026666666666667)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:40.708285,"(11.0, 16.0, 14.6)","(6.0, 8.2, 7.325)","(5.5, 6.2, 5.954545454545455)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.4, 7.699999999999999)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:41.956415,"(11.0, 16.0, 14.6)","(6.0, 8.0, 7.7)","(5.5, 6.2, 5.954545454545455)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:43.288900,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.7)","(5.5, 6.2, 5.954545454545455)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:45.046732,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.7)","(5.5, 6.2, 5.954545454545455)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:46.484757,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.7)","(5.5, 6.2, 5.954545454545455)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 229.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.672)"
15-12-2022 14:14:47.966116,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.7)","(5.5, 6.2, 5.954545454545455)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 820.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6900000000000004)"
15-12-2022 14:14:49.475520,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.872727272727273)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6133333333333333)"
15-12-2022 14:14:50.888965,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.872727272727273)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6133333333333333)"
15-12-2022 14:14:52.418830,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.872727272727273)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6742857142857144)"
15-12-2022 14:14:53.822208,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.872727272727273)","(13.0, 22.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6742857142857144)"
15-12-2022 14:14:55.272723,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.872727272727273)","(13.0, 22.0, 18.083333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:14:56.760220,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.872727272727273)","(13.0, 21.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:14:58.346577,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.872727272727273)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:14:59.644220,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.872727272727273)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:00.976589,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.872727272727273)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 421.0)","(17.0, 32.0, 23.0)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:02.238534,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.930000000000001)","(13.0, 23.0, 20.0)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 172.0)","(21.0, 810.0, 188.0)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:03.569876,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.930000000000001)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.699999999999999)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 227.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:04.854637,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 5.930000000000001)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.76)","(41.0, 340.0, 323.2352941176471)","(21.0, 820.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:06.147809,"(11.0, 16.0, 14.833333333333334)","(6.0, 8.2, 7.64)","(5.5, 6.2, 5.930000000000001)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.4, 7.76)","(41.0, 340.0, 323.2352941176471)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:07.421701,"(11.0, 16.0, 14.6)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.550000000000001)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.85)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:08.708437,"(11.0, 16.0, 14.6)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.550000000000001)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.85)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:09.897313,"(11.0, 16.0, 14.6)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.550000000000001)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.85)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:11.071016,"(11.0, 16.0, 14.6)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.014285714285714)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.85)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:12.280649,"(11.0, 16.0, 14.6)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.014285714285714)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.85)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:13.540196,"(11.0, 16.0, 14.5)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.014285714285714)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.85)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:14.791954,"(11.0, 16.0, 14.5)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.014285714285714)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.85)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.6500000000000004)"
15-12-2022 14:15:16.056511,"(11.0, 16.0, 14.5)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.014285714285714)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.85)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.688888888888889)"
15-12-2022 14:15:17.435546,"(11.0, 16.0, 14.5)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.8)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.85)","(41.0, 340.0, 195.0)","(21.0, 720.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.72, 2.644)"
15-12-2022 14:15:18.837923,"(11.0, 16.0, 14.5)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.8)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:20.128996,"(11.0, 16.0, 14.5)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.0285714285714285)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:21.385966,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.0285714285714285)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:22.553440,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.0285714285714285)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:23.761519,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.0285714285714285)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:25.015720,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.0285714285714285)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:26.122273,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.0285714285714285)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:27.322261,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 7.0285714285714285)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:28.444512,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.8)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:29.521027,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.8)","(13.0, 23.0, 19.333333333333332)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:30.710587,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.8)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:31.861664,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.8)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.5)","(41.0, 330.0, 195.0)","(21.0, 710.0, 596.6666666666666)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:33.138968,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.8)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.333333333333333)","(41.0, 330.0, 150.0)","(21.0, 710.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:34.418146,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.550000000000001)","(13.0, 22.0, 19.0)","(5.5, 8.4, 7.6)","(41.0, 330.0, 150.0)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:35.609961,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.550000000000001)","(13.0, 22.0, 19.0)","(5.5, 8.4, 7.6)","(41.0, 330.0, 150.0)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:36.802401,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.550000000000001)","(13.0, 22.0, 19.0)","(5.5, 8.4, 7.64)","(41.0, 330.0, 104.28571428571428)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:38.036875,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.550000000000001)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.64)","(41.0, 370.0, 210.0)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.644)"
15-12-2022 14:15:39.383150,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.550000000000001)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.64)","(41.0, 360.0, 210.0)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:40.628255,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.983333333333333)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.64)","(41.0, 360.0, 156.66666666666669)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:41.819202,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.983333333333333)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.266666666666667)","(41.0, 350.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:43.009539,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.983333333333333)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.266666666666667)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 22.666666666666668)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:44.085445,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.983333333333333)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.266666666666667)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 20.8)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:45.201227,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.983333333333333)","(13.0, 22.0, 19.0)","(5.5, 8.2, 7.52)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 20.8)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:46.272645,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.983333333333333)","(13.0, 22.0, 19.0)","(5.5, 8.0, 7.52)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 20.8)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:47.444023,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.983333333333333)","(13.0, 22.0, 19.0)","(5.5, 8.0, 7.52)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 20.8)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:48.653526,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.983333333333333)","(13.0, 22.0, 19.0)","(5.5, 8.0, 7.52)","(41.0, 340.0, 153.33333333333331)","(21.0, 720.0, 202.5)","(17.0, 32.0, 20.8)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:49.833383,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.8)","(13.0, 22.0, 19.0)","(5.5, 8.0, 7.52)","(41.0, 340.0, 172.0)","(21.0, 710.0, 540.0)","(17.0, 32.0, 22.0)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:51.212114,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.5, 7.2, 6.8)","(13.0, 22.0, 19.0)","(5.5, 7.8, 7.133333333333333)","(41.0, 340.0, 172.0)","(21.0, 710.0, 574.0)","(17.0, 30.0, 26.0)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:52.434708,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.0, 7.2, 6.8)","(13.0, 22.0, 19.0)","(6.0, 7.8, 7.133333333333333)","(41.0, 340.0, 172.0)","(21.0, 710.0, 574.0)","(17.0, 30.0, 26.0)","(2.4, 2.74, 2.6694117647058824)"
15-12-2022 14:15:53.663091,"(11.0, 16.0, 14.75)","(6.0, 8.2, 7.64)","(5.0, 7.2, 6.8)","(13.0, 22.0, 19.0)","(6.0, 7.8, 7.133333333333333)","(41.0, 340.0, 172.0)","(21.0, 710.0, 574.0)","(17.0, 30.0, 26.0)","(2.4, 2.74, 2.6694117647058824)"
