,Coastal Run,Tothemoonandback,Raging Lady,Sweet Honor,Hollywood Mistress,Mischievous Effort,Janero Rose,Seven Sisters,Palace Star,Speedy Gigi,Dazzling Mist,Lovely Linda
12-01-2023 08:03:27.659549,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:28.760576,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:29.852703,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:30.985695,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:32.057987,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:33.152824,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:34.246681,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:35.375514,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:36.547710,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:37.690718,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:38.839955,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:39.983059,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:41.054819,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:42.195973,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:43.236213,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:44.379410,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:45.454352,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:46.587189,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:47.637975,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:48.770473,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:49.813159,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:50.901142,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:51.952612,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:53.076468,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:54.188096,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:55.373113,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:56.560771,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:57.608639,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:58.732694,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:03:59.805938,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:00.923234,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:01.992131,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:03.105742,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:04.230976,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:05.392907,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:06.458913,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:07.598057,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:08.706410,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:09.807671,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:10.898527,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:11.936101,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:13.030609,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:14.087273,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:15.258525,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:16.375302,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:17.497936,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:18.627824,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:19.701203,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:20.894512,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:22.076623,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:23.208081,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:24.342960,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:25.454878,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:26.580309,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:27.732962,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:28.833074,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:29.944349,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:31.023507,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:32.056120,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:33.075484,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:34.180303,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:35.256924,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:36.377463,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:37.419432,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:38.529319,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:39.574525,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:40.691650,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:41.841660,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:42.934402,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:44.011203,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:45.142356,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:46.276221,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:47.373428,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:04:48.489601,"(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 99999, 99990)","(11.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(16.0, 99999, 99990)"
