,Buckle Up Eli,Black Danger,Nitro Harvey,Ticket To Tokyo,Buckle Up Adalyn,Hot Danger,Boys All Class
10-01-2023 13:40:49.508090,"(4.8, 7.8, 7.611764705882353)","(2.15, 2.38, 2.3528571428571428)","(2.25, 2.78, 2.7674999999999996)","(61.0, 130.0, 128.0)","(31.0, 42.0, 40.92307692307692)","(18.0, 21.0, 20.155555555555555)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:40:51.002055,"(4.8, 7.8, 7.647619047619048)","(2.15, 2.38, 2.348780487804878)","(2.25, 2.78, 2.785405405405405)","(61.0, 130.0, 128.0)","(31.0, 42.0, 40.92307692307692)","(18.0, 21.0, 20.095238095238095)","(81.0, 190.0, 185.0)"
10-01-2023 13:40:52.311485,"(4.8, 7.8, 7.672)","(2.15, 2.36, 2.348780487804878)","(2.25, 2.8, 2.771044776119403)","(61.0, 130.0, 128.125)","(31.0, 42.0, 41.0)","(18.0, 21.0, 20.17391304347826)","(81.0, 190.0, 186.0)"
10-01-2023 13:40:53.513200,"(4.8, 7.8, 7.756756756756757)","(2.15, 2.36, 2.366086956521739)","(2.25, 2.78, 2.769285714285714)","(61.0, 130.0, 128.125)","(31.0, 42.0, 40.78260869565217)","(18.0, 21.0, 20.24)","(81.0, 190.0, 186.0)"
10-01-2023 13:40:54.677453,"(4.8, 7.8, 7.76)","(2.15, 2.38, 2.366086956521739)","(2.25, 2.78, 2.7748936170212763)","(61.0, 130.0, 128.125)","(31.0, 42.0, 40.666666666666664)","(18.0, 21.0, 21.90909090909091)","(81.0, 190.0, 186.0)"
10-01-2023 13:40:56.045902,"(5.0, 7.8, 7.694117647058824)","(2.15, 2.4, 2.3847619047619046)","(2.25, 2.78, 2.7705882352941176)","(61.0, 130.0, 117.14285714285714)","(31.0, 42.0, 39.0)","(18.0, 23.0, 23.77777777777778)","(81.0, 190.0, 186.0)"
10-01-2023 13:40:57.504121,"(5.0, 7.8, 7.723076923076923)","(2.15, 2.4, 2.4055999999999997)","(2.25, 2.78, 2.7709090909090905)","(61.0, 160.0, 117.14285714285714)","(31.0, 40.0, 37.88235294117647)","(18.0, 24.0, 21.68)","(81.0, 190.0, 186.0)"
10-01-2023 13:40:58.830629,"(5.0, 7.8, 7.7)","(2.15, 2.42, 2.397777777777778)","(2.25, 2.78, 2.7818181818181817)","(61.0, 160.0, 125.0)","(31.0, 40.0, 38.10526315789474)","(18.0, 22.0, 22.6)","(81.0, 190.0, 186.0)"
10-01-2023 13:41:00.132732,"(5.0, 7.8, 7.574193548387097)","(2.15, 2.42, 2.377037037037037)","(2.25, 2.8, 2.7846153846153845)","(61.0, 140.0, 125.0)","(31.0, 40.0, 38.10526315789474)","(18.0, 23.0, 21.545454545454547)","(81.0, 190.0, 186.0)"
10-01-2023 13:41:01.436583,"(5.0, 7.6, 7.565217391304348)","(2.15, 2.38, 2.37030303030303)","(2.25, 2.8, 2.776923076923077)","(61.0, 140.0, 125.0)","(31.0, 40.0, 37.5)","(18.0, 23.0, 21.818181818181817)","(81.0, 190.0, 186.0)"
10-01-2023 13:41:02.675736,"(5.0, 7.8, 7.688888888888888)","(2.15, 2.36, 2.3323529411764703)","(2.25, 2.8, 2.813134328358209)","(61.0, 140.0, 125.0)","(31.0, 38.0, 37.45454545454545)","(18.0, 22.0, 22.363636363636363)","(81.0, 190.0, 186.0)"
10-01-2023 13:41:03.908225,"(5.0, 8.0, 7.783050847457627)","(2.15, 2.34, 2.3323529411764703)","(2.25, 2.82, 2.8120567375886525)","(61.0, 140.0, 125.0)","(31.0, 38.0, 37.0)","(18.0, 23.0, 22.823529411764707)","(81.0, 190.0, 186.0)"
10-01-2023 13:41:05.130513,"(5.0, 8.0, 7.738775510204081)","(2.15, 2.34, 2.3114285714285714)","(2.25, 2.82, 2.813846153846154)","(61.0, 140.0, 125.0)","(31.0, 38.0, 37.2)","(18.0, 23.0, 23.59090909090909)","(81.0, 190.0, 186.0)"
10-01-2023 13:41:06.281553,"(5.0, 8.0, 7.728301886792453)","(2.15, 2.32, 2.3114285714285714)","(2.25, 2.84, 2.8146666666666667)","(61.0, 140.0, 125.0)","(31.0, 38.0, 37.6)","(18.0, 24.0, 22.97222222222222)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:07.492045,"(5.0, 7.6, 7.558139534883721)","(2.15, 2.34, 2.3379710144927537)","(2.25, 2.82, 2.8015384615384615)","(61.0, 140.0, 125.0)","(31.0, 38.0, 37.0)","(18.0, 23.0, 22.975609756097562)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:08.669322,"(5.0, 7.8, 7.714285714285714)","(2.1, 2.36, 2.3379710144927537)","(2.3, 2.82, 2.8066666666666666)","(61.0, 140.0, 135.0)","(31.0, 38.0, 37.0)","(18.0, 23.0, 23.53846153846154)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:09.909869,"(5.0, 7.8, 7.67)","(2.1, 2.34, 2.306019417475728)","(2.3, 2.82, 2.807272727272727)","(61.0, 140.0, 138.0)","(31.0, 38.0, 37.55555555555556)","(18.0, 24.0, 22.655172413793103)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:10.990612,"(5.0, 8.0, 7.7762711864406775)","(2.1, 2.32, 2.306019417475728)","(2.3, 2.82, 2.807272727272727)","(61.0, 140.0, 138.0)","(31.0, 38.0, 37.55555555555556)","(18.0, 24.0, 22.655172413793103)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:12.209142,"(5.0, 8.0, 7.782456140350877)","(2.05, 2.32, 2.301149425287356)","(2.3, 2.84, 2.8255555555555554)","(61.0, 150.0, 147.14285714285714)","(31.0, 38.0, 36.8)","(18.0, 23.0, 22.384615384615383)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:13.335144,"(5.0, 8.0, 7.782456140350877)","(2.05, 2.32, 2.3022988505747124)","(2.3, 2.84, 2.8255555555555554)","(61.0, 150.0, 147.14285714285714)","(31.0, 38.0, 36.8)","(18.0, 23.0, 22.384615384615383)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:14.500750,"(5.0, 8.0, 7.782456140350877)","(2.05, 2.32, 2.293781512605042)","(2.3, 2.84, 2.8255555555555554)","(61.0, 150.0, 147.14285714285714)","(31.0, 38.0, 37.57142857142857)","(18.0, 23.0, 22.24137931034483)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:15.699228,"(5.0, 8.0, 7.770370370370371)","(2.05, 2.32, 2.301012658227848)","(2.3, 2.82, 2.7965925925925923)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 37.6)","(18.0, 23.0, 22.35483870967742)","(81.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:16.918138,"(5.0, 8.0, 7.846153846153846)","(2.05, 2.32, 2.3015763546798027)","(2.3, 2.8, 2.7951145038167935)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 36.8)","(18.0, 23.0, 22.3125)","(91.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:18.065239,"(5.5, 8.0, 7.813953488372093)","(2.05, 2.34, 2.3080327868852457)","(2.25, 2.8, 2.7868965517241375)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 36.857142857142854)","(17.0, 23.0, 22.3125)","(91.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:19.218261,"(5.5, 8.0, 7.8)","(2.05, 2.34, 2.3137837837837836)","(2.25, 2.8, 2.7695999999999996)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 37.68421052631579)","(17.0, 23.0, 22.3125)","(91.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:20.198500,"(5.5, 8.0, 7.822222222222222)","(2.05, 2.34, 2.3137837837837836)","(2.25, 2.8, 2.7695999999999996)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 37.68421052631579)","(17.0, 23.0, 22.3125)","(91.0, 190.0, 185.71428571428572)"
10-01-2023 13:41:21.193326,"(5.5, 8.0, 7.822222222222222)","(2.05, 2.34, 2.314046822742475)","(2.25, 2.8, 2.7831372549019604)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 37.6)","(17.0, 23.0, 22.3125)","(91.0, 190.0, 186.0)"
10-01-2023 13:41:22.211076,"(5.5, 8.0, 7.8545454545454545)","(2.05, 2.34, 2.314046822742475)","(2.25, 2.8, 2.7687272727272725)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 36.8)","(17.0, 23.0, 22.3125)","(91.0, 190.0, 185.0)"
10-01-2023 13:41:23.299252,"(5.5, 8.0, 7.834482758620689)","(2.05, 2.34, 2.314046822742475)","(2.25, 2.8, 2.767164179104477)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 38.0)","(17.0, 23.0, 22.3125)","(91.0, 190.0, 185.0)"
10-01-2023 13:41:24.369220,"(5.5, 8.0, 7.849056603773585)","(2.05, 2.34, 2.3137837837837836)","(2.25, 2.8, 2.7813559322033896)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 38.0)","(17.0, 23.0, 22.45)","(91.0, 190.0, 185.0)"
10-01-2023 13:41:25.523264,"(5.5, 8.0, 7.856603773584905)","(2.05, 2.34, 2.3084210526315787)","(2.25, 2.8, 2.7875949367088606)","(61.0, 150.0, 147.14285714285714)","(31.0, 40.0, 37.91304347826087)","(17.0, 23.0, 22.571428571428573)","(91.0, 190.0, 185.0)"
10-01-2023 13:41:26.632744,"(5.5, 8.0, 7.911764705882353)","(2.05, 2.32, 2.2974757281553395)","(2.25, 2.82, 2.773478260869565)","(61.0, 150.0, 151.1764705882353)","(31.0, 40.0, 38.15384615384615)","(17.0, 23.0, 23.58823529411765)","(91.0, 190.0, 185.0)"
10-01-2023 13:41:27.765475,"(5.5, 8.0, 7.941666666666666)","(2.05, 2.32, 2.3071698113207546)","(2.25, 2.76, 2.764545454545454)","(61.0, 160.0, 153.33333333333334)","(31.0, 40.0, 38.0)","(17.0, 24.0, 23.555555555555557)","(91.0, 190.0, 185.0)"
10-01-2023 13:41:28.925604,"(5.5, 8.0, 7.9222222222222225)","(2.05, 2.32, 2.3119512195121947)","(2.25, 2.78, 2.764)","(61.0, 160.0, 153.33333333333334)","(31.0, 40.0, 38.0)","(17.0, 24.0, 23.714285714285715)","(91.0, 190.0, 185.0)"
10-01-2023 13:41:30.037796,"(5.5, 8.0, 7.9222222222222225)","(2.05, 2.32, 2.3119512195121947)","(2.25, 2.78, 2.7608391608391605)","(61.0, 160.0, 147.33333333333331)","(31.0, 40.0, 37.91304347826087)","(17.0, 24.0, 23.714285714285715)","(91.0, 190.0, 192.5)"
10-01-2023 13:41:31.165323,"(5.5, 8.0, 7.870967741935484)","(2.05, 2.34, 2.3232921810699585)","(2.25, 2.78, 2.74)","(61.0, 150.0, 147.33333333333331)","(31.0, 40.0, 37.91304347826087)","(17.0, 24.0, 23.555555555555557)","(91.0, 200.0, 218.46153846153845)"
10-01-2023 13:41:32.238633,"(5.5, 8.0, 7.88235294117647)","(2.05, 2.34, 2.323968253968254)","(2.25, 2.74, 2.724615384615385)","(61.0, 150.0, 153.75)","(31.0, 40.0, 38.26086956521739)","(17.0, 24.0, 23.74074074074074)","(91.0, 260.0, 234.0)"
10-01-2023 13:41:33.307046,"(5.5, 8.0, 7.935483870967742)","(2.05, 2.34, 2.3235164835164834)","(2.25, 2.74, 2.7150000000000003)","(61.0, 160.0, 153.75)","(31.0, 40.0, 39.23809523809524)","(17.0, 25.0, 23.666666666666668)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:34.260383,"(5.5, 8.0, 7.933333333333334)","(2.05, 2.34, 2.3255016181229773)","(2.25, 2.74, 2.7092307692307696)","(61.0, 160.0, 153.75)","(31.0, 40.0, 39.16279069767442)","(17.0, 25.0, 23.857142857142858)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:35.340997,"(5.5, 8.0, 7.881481481481481)","(2.05, 2.34, 2.3282008368200837)","(2.25, 2.74, 2.7093333333333334)","(61.0, 160.0, 153.75)","(31.0, 40.0, 39.16279069767442)","(17.0, 25.0, 24.09090909090909)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:36.412536,"(5.5, 7.8, 7.788235294117647)","(2.05, 2.38, 2.3739999999999997)","(2.25, 2.72, 2.6939285714285717)","(61.0, 160.0, 150.9090909090909)","(31.0, 40.0, 39.16279069767442)","(17.0, 25.0, 23.974358974358974)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:37.475994,"(5.5, 7.8, 7.786666666666666)","(2.05, 2.4, 2.3874999999999997)","(2.25, 2.7, 2.6912820512820517)","(61.0, 160.0, 150.9090909090909)","(31.0, 40.0, 39.16279069767442)","(17.0, 25.0, 23.974358974358974)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:38.629972,"(5.5, 7.8, 7.785714285714286)","(2.05, 2.4, 2.3841726618705037)","(2.25, 2.7, 2.688979591836735)","(61.0, 160.0, 150.9090909090909)","(31.0, 40.0, 39.23809523809524)","(17.0, 23.0, 22.75862068965517)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:39.810756,"(5.5, 7.8, 7.781818181818181)","(2.05, 2.4, 2.3887407407407406)","(2.25, 2.7, 2.6884615384615387)","(61.0, 160.0, 150.9090909090909)","(31.0, 40.0, 39.16279069767442)","(17.0, 24.0, 23.314285714285713)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:41.043770,"(5.5, 7.6, 7.470198675496689)","(2.05, 2.42, 2.4063829787234043)","(2.25, 2.7, 2.6874074074074077)","(61.0, 160.0, 148.88888888888889)","(31.0, 40.0, 39.16279069767442)","(17.0, 24.0, 23.8)","(91.0, 250.0, 230.0)"
10-01-2023 13:41:42.210283,"(5.5, 7.4, 7.305000000000001)","(2.05, 2.42, 2.410566037735849)","(2.25, 2.7, 2.677627118644068)","(61.0, 160.0, 148.88888888888889)","(31.0, 40.0, 39.22222222222222)","(17.0, 24.0, 23.77777777777778)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:43.388961,"(5.5, 7.4, 7.337777777777778)","(2.05, 2.44, 2.438181818181818)","(2.25, 2.7, 2.6624000000000003)","(61.0, 160.0, 148.88888888888889)","(31.0, 40.0, 39.05263157894737)","(17.0, 24.0, 23.77777777777778)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:44.557581,"(5.5, 7.4, 7.331707317073171)","(2.05, 2.46, 2.438181818181818)","(2.25, 2.68, 2.6624000000000003)","(61.0, 160.0, 148.88888888888889)","(31.0, 40.0, 38.97435897435898)","(17.0, 24.0, 23.77777777777778)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:45.644794,"(5.5, 7.4, 7.325)","(2.05, 2.48, 2.460408163265306)","(2.25, 2.64, 2.6295238095238096)","(61.0, 160.0, 148.88888888888889)","(31.0, 40.0, 38.97435897435898)","(17.0, 24.0, 23.77777777777778)","(91.0, 250.0, 234.0)"
10-01-2023 13:41:46.691305,"(5.5, 7.4, 7.317241379310345)","(2.05, 2.48, 2.4673684210526314)","(2.25, 2.62, 2.615)","(61.0, 160.0, 150.0)","(31.0, 40.0, 39.13513513513514)","(17.0, 24.0, 23.58823529411765)","(91.0, 250.0, 194.0)"
10-01-2023 13:41:47.683118,"(5.5, 7.4, 7.321739130434783)","(2.05, 2.48, 2.471864406779661)","(2.25, 2.64, 2.6292537313432836)","(61.0, 150.0, 145.55555555555554)","(31.0, 40.0, 39.23809523809524)","(17.0, 25.0, 23.428571428571427)","(91.0, 200.0, 194.0)"
10-01-2023 13:41:48.635821,"(5.5, 7.4, 7.330769230769231)","(2.05, 2.48, 2.4730434782608697)","(2.25, 2.62, 2.6072727272727274)","(61.0, 150.0, 145.0)","(31.0, 40.0, 38.666666666666664)","(17.0, 25.0, 23.357142857142858)","(91.0, 200.0, 226.0)"
10-01-2023 13:41:49.701843,"(5.5, 7.4, 7.33)","(2.05, 2.48, 2.4703703703703703)","(2.25, 2.64, 2.63)","(61.0, 150.0, 145.0)","(31.0, 40.0, 38.333333333333336)","(17.0, 25.0, 24.12)","(91.0, 240.0, 226.0)"
10-01-2023 13:41:50.856609,"(5.5, 7.6, 7.401680672268908)","(2.05, 2.46, 2.422264150943396)","(2.25, 2.68, 2.6493333333333333)","(61.0, 150.0, 145.0)","(31.0, 42.0, 41.578947368421055)","(17.0, 25.0, 24.12)","(91.0, 240.0, 226.0)"
10-01-2023 13:41:51.964565,"(5.5, 7.6, 7.401680672268908)","(2.05, 2.44, 2.4051851851851853)","(2.25, 2.68, 2.669206349206349)","(61.0, 150.0, 145.0)","(31.0, 42.0, 41.111111111111114)","(17.0, 25.0, 23.77777777777778)","(91.0, 240.0, 226.0)"
10-01-2023 13:41:53.120445,"(5.5, 7.6, 7.4015748031496065)","(2.05, 2.44, 2.4051851851851853)","(2.25, 2.68, 2.669206349206349)","(61.0, 150.0, 145.0)","(31.0, 42.0, 41.142857142857146)","(17.0, 25.0, 25.36842105263158)","(91.0, 240.0, 205.55555555555554)"
10-01-2023 13:41:54.258038,"(5.5, 7.6, 7.4017699115044255)","(2.1, 2.42, 2.4526190476190477)","(2.2, 2.66, 2.674608695652174)","(61.0, 150.0, 146.0)","(31.0, 42.0, 39.714285714285715)","(17.0, 26.0, 23.75)","(91.0, 250.0, 201.53846153846155)"
10-01-2023 13:41:55.361715,"(5.5, 7.6, 7.402040816326531)","(2.1, 2.46, 2.454904458598726)","(2.2, 2.68, 2.651851851851852)","(61.0, 150.0, 125.0)","(31.0, 40.0, 38.6)","(17.0, 24.0, 23.238095238095237)","(91.0, 250.0, 201.53846153846155)"
10-01-2023 13:41:56.460617,"(5.5, 7.4, 7.272727272727273)","(2.1, 2.48, 2.464)","(2.2, 2.66, 2.648421052631579)","(61.0, 130.0, 124.54545454545455)","(31.0, 40.0, 38.57142857142857)","(17.0, 24.0, 22.742857142857144)","(91.0, 250.0, 199.0909090909091)"
10-01-2023 13:41:57.682460,"(5.5, 7.2, 7.158620689655173)","(2.1, 2.5, 2.4922222222222223)","(2.2, 2.66, 2.6315254237288137)","(61.0, 130.0, 123.33333333333333)","(31.0, 40.0, 38.57142857142857)","(17.0, 24.0, 22.871794871794872)","(91.0, 250.0, 225.0)"
10-01-2023 13:41:58.727917,"(5.5, 7.4, 7.18)","(2.1, 2.5, 2.4922222222222223)","(2.2, 2.66, 2.6315254237288137)","(61.0, 130.0, 123.33333333333333)","(31.0, 40.0, 39.529411764705884)","(17.0, 24.0, 22.708333333333332)","(91.0, 240.0, 225.0)"
10-01-2023 13:41:59.814108,"(5.5, 7.4, 7.143283582089552)","(2.1, 2.52, 2.5090909090909093)","(2.2, 2.64, 2.6267961165048543)","(61.0, 130.0, 117.27272727272727)","(31.0, 40.0, 39.142857142857146)","(17.0, 24.0, 22.708333333333332)","(91.0, 240.0, 202.5)"
10-01-2023 13:42:00.922565,"(5.5, 7.4, 7.137404580152672)","(2.1, 2.52, 2.514222222222222)","(2.2, 2.64, 2.6100000000000003)","(61.0, 120.0, 116.25)","(31.0, 40.0, 39.027027027027025)","(17.0, 24.0, 22.75)","(91.0, 210.0, 202.5)"
10-01-2023 13:42:02.133938,"(5.5, 7.2, 7.068181818181818)","(2.1, 2.54, 2.5285057471264367)","(2.2, 2.62, 2.595897435897436)","(61.0, 120.0, 112.5)","(31.0, 40.0, 39.027027027027025)","(17.0, 23.0, 23.869565217391305)","(91.0, 210.0, 202.5)"
10-01-2023 13:42:03.455681,"(5.5, 7.2, 7.084444444444444)","(2.1, 2.54, 2.5278048780487805)","(2.2, 2.6, 2.603673469387755)","(61.0, 120.0, 112.0)","(31.0, 40.0, 38.36363636363637)","(17.0, 25.0, 23.5)","(91.0, 210.0, 202.5)"
10-01-2023 13:42:04.546765,"(5.5, 7.2, 7.084444444444444)","(2.1, 2.54, 2.5278048780487805)","(2.2, 2.62, 2.6091891891891894)","(61.0, 120.0, 112.0)","(31.0, 40.0, 38.27450980392157)","(17.0, 25.0, 23.5)","(91.0, 210.0, 202.5)"
10-01-2023 13:42:05.634445,"(5.5, 7.2, 7.084444444444444)","(2.1, 2.54, 2.557)","(2.2, 2.62, 2.5919148936170213)","(61.0, 120.0, 110.76923076923077)","(31.0, 40.0, 38.1578947368421)","(17.0, 25.0, 23.31578947368421)","(91.0, 210.0, 195.0)"
10-01-2023 13:42:06.675201,"(5.5, 7.0, 6.864285714285714)","(2.1, 2.56, 2.557)","(2.2, 2.6, 2.5919148936170213)","(61.0, 120.0, 110.76923076923077)","(31.0, 40.0, 37.8125)","(17.0, 25.0, 23.42622950819672)","(91.0, 240.0, 188.75)"
10-01-2023 13:42:07.754599,"(5.5, 7.0, 6.862745098039215)","(2.1, 2.58, 2.5725000000000002)","(2.2, 2.62, 2.6042105263157898)","(61.0, 120.0, 110.71428571428571)","(31.0, 40.0, 37.84126984126984)","(17.0, 25.0, 23.31578947368421)","(91.0, 200.0, 188.75)"
10-01-2023 13:42:08.737673,"(5.5, 7.0, 6.8431372549019605)","(2.1, 2.58, 2.566666666666667)","(2.2, 2.62, 2.6048101265822785)","(61.0, 120.0, 110.71428571428571)","(31.0, 40.0, 37.75757575757576)","(17.0, 25.0, 23.375)","(91.0, 200.0, 194.375)"
10-01-2023 13:42:09.763158,"(5.5, 7.0, 6.833962264150943)","(2.1, 2.58, 2.5716666666666668)","(2.2, 2.62, 2.6048101265822785)","(61.0, 120.0, 110.71428571428571)","(31.0, 40.0, 37.68421052631579)","(17.0, 25.0, 23.375)","(91.0, 200.0, 191.0)"
10-01-2023 13:42:10.729693,"(5.5, 7.0, 6.835514018691589)","(2.1, 2.58, 2.577272727272727)","(2.2, 2.62, 2.595862068965517)","(61.0, 120.0, 110.83333333333333)","(31.0, 38.0, 37.24444444444445)","(17.0, 25.0, 24.10810810810811)","(91.0, 200.0, 195.0)"
10-01-2023 13:42:11.767505,"(5.5, 7.0, 6.874193548387097)","(2.15, 2.56, 2.5445454545454544)","(2.2, 2.6, 2.596595744680851)","(61.0, 120.0, 113.52941176470588)","(31.0, 40.0, 37.5)","(17.0, 25.0, 23.6046511627907)","(91.0, 200.0, 195.0)"
10-01-2023 13:42:12.833713,"(5.5, 7.0, 6.88)","(2.15, 2.56, 2.5328)","(2.2, 2.62, 2.6028571428571428)","(61.0, 120.0, 113.125)","(31.0, 40.0, 37.5)","(17.0, 25.0, 24.029411764705884)","(91.0, 200.0, 195.0)"
10-01-2023 13:42:13.896612,"(5.5, 7.0, 6.869090909090909)","(2.15, 2.56, 2.541818181818182)","(2.2, 2.62, 2.6028571428571428)","(61.0, 120.0, 113.125)","(31.0, 40.0, 37.5)","(17.0, 25.0, 26.727272727272727)","(91.0, 200.0, 195.0)"
10-01-2023 13:42:14.970775,"(5.5, 7.0, 6.851351351351351)","(2.15, 2.56, 2.5352380952380953)","(2.2, 2.62, 2.5614446952595937)","(61.0, 120.0, 119.0909090909091)","(31.0, 40.0, 39.23076923076923)","(17.0, 27.0, 26.666666666666668)","(91.0, 200.0, 195.0)"
10-01-2023 13:42:16.090947,"(5.5, 7.0, 6.856716417910448)","(2.15, 2.58, 2.5783189655172416)","(2.2, 2.58, 2.5614446952595937)","(61.0, 130.0, 111.81818181818181)","(31.0, 40.0, 40.0)","(17.0, 27.0, 27.666666666666668)","(91.0, 200.0, 195.0)"
10-01-2023 13:42:17.208416,"(5.5, 7.0, 6.8081300813008125)","(2.15, 2.62, 2.5925925925925926)","(2.2, 2.54, 2.503076923076923)","(61.0, 130.0, 116.66666666666667)","(31.0, 42.0, 40.72727272727273)","(17.0, 28.0, 27.727272727272727)","(91.0, 200.0, 195.0)"
10-01-2023 13:42:18.256440,"(5.5, 7.0, 6.8149253731343284)","(2.15, 2.62, 2.608888888888889)","(2.2, 2.52, 2.5028571428571427)","(61.0, 130.0, 112.85714285714286)","(31.0, 42.0, 41.333333333333336)","(17.0, 28.0, 28.77777777777778)","(91.0, 200.0, 196.25)"
10-01-2023 13:42:19.327575,"(5.5, 7.0, 6.819230769230769)","(2.15, 2.62, 2.6182758620689657)","(2.2, 2.52, 2.4880349344978168)","(61.0, 130.0, 112.85714285714286)","(31.0, 44.0, 40.94117647058823)","(17.0, 29.0, 29.448275862068964)","(91.0, 200.0, 196.25)"
10-01-2023 13:42:20.330163,"(5.5, 7.2, 6.9162393162393165)","(2.15, 2.62, 2.5883333333333334)","(2.2, 2.54, 2.494628099173554)","(61.0, 130.0, 112.85714285714286)","(31.0, 44.0, 41.111111111111114)","(17.0, 30.0, 29.419354838709676)","(91.0, 200.0, 196.25)"
10-01-2023 13:42:21.332073,"(5.5, 7.0, 6.894117647058823)","(2.15, 2.6, 2.5970068027210886)","(2.2, 2.52, 2.511020408163265)","(61.0, 130.0, 115.71428571428571)","(31.0, 44.0, 41.111111111111114)","(17.0, 30.0, 29.419354838709676)","(91.0, 200.0, 196.25)"
10-01-2023 13:42:22.296108,"(5.5, 7.0, 6.894117647058823)","(2.15, 2.6, 2.5966666666666667)","(2.2, 2.52, 2.5071604938271603)","(61.0, 130.0, 115.71428571428571)","(31.0, 44.0, 41.111111111111114)","(17.0, 30.0, 29.82857142857143)","(91.0, 200.0, 196.25)"
10-01-2023 13:42:23.325395,"(5.5, 7.0, 6.894117647058823)","(2.15, 2.6, 2.596789297658863)","(2.2, 2.52, 2.5031372549019606)","(61.0, 130.0, 119.41176470588235)","(31.0, 44.0, 41.111111111111114)","(17.0, 30.0, 29.684210526315788)","(91.0, 200.0, 194.0)"
10-01-2023 13:42:24.317841,"(5.5, 7.0, 6.894117647058823)","(2.15, 2.6, 2.596789297658863)","(2.2, 2.52, 2.5031372549019606)","(61.0, 130.0, 119.41176470588235)","(31.0, 44.0, 41.111111111111114)","(18.0, 30.0, 29.684210526315788)","(91.0, 200.0, 175.0)"
10-01-2023 13:42:25.320105,"(5.5, 7.0, 6.885714285714285)","(2.15, 2.6, 2.596756756756757)","(2.2, 2.52, 2.5043298969072163)","(61.0, 130.0, 119.41176470588235)","(31.0, 44.0, 41.111111111111114)","(18.0, 30.0, 29.684210526315788)","(91.0, 200.0, 175.0)"
10-01-2023 13:42:26.329582,"(5.5, 7.0, 6.885714285714285)","(2.15, 2.6, 2.5833333333333335)","(2.2, 2.52, 2.5005128205128204)","(61.0, 130.0, 119.41176470588235)","(31.0, 44.0, 41.111111111111114)","(18.0, 30.0, 29.684210526315788)","(91.0, 200.0, 175.0)"
10-01-2023 13:42:27.372790,"(5.5, 7.0, 6.847787610619469)","(2.15, 2.58, 2.566666666666667)","(2.15, 2.52, 2.506984126984127)","(61.0, 130.0, 114.0)","(31.0, 44.0, 41.111111111111114)","(19.0, 30.0, 30.74074074074074)","(91.0, 200.0, 175.0)"
10-01-2023 13:42:28.384978,"(5.5, 7.0, 6.758024691358025)","(2.15, 2.6, 2.578723404255319)","(2.15, 2.52, 2.5090666666666666)","(61.0, 130.0, 114.0)","(31.0, 44.0, 41.1764705882353)","(19.0, 34.0, 31.76923076923077)","(91.0, 200.0, 175.0)"
10-01-2023 13:42:29.360752,"(5.5, 7.0, 6.763855421686746)","(2.15, 2.6, 2.584)","(2.15, 2.5, 2.499615384615385)","(61.0, 130.0, 113.33333333333333)","(31.0, 44.0, 47.55555555555556)","(19.0, 32.0, 30.14814814814815)","(91.0, 200.0, 175.0)"
10-01-2023 13:42:30.295952,"(5.5, 7.2, 7.002083333333333)","(2.15, 2.52, 2.503)","(2.15, 2.54, 2.5077310924369747)","(61.0, 130.0, 113.33333333333333)","(31.0, 48.0, 48.0)","(19.0, 34.0, 31.333333333333332)","(91.0, 200.0, 175.0)"
