,Festival Dancer,Saigon,Frumos,Orbital Express,Charity Spirit,Oh Golly Gosh
07-01-2023 13:28:04.382854,"(3.7, 4.5, 4.493589743589744)","(5.5, 7.0, 6.907216494845361)","(2.1, 2.44, 2.4380838323353293)","(16.0, 27.0, 23.4)","(8.5, 9.6, 9.285826771653543)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:05.440820,"(3.7, 4.5, 4.493589743589744)","(5.5, 7.0, 6.907216494845361)","(2.1, 2.44, 2.438641975308642)","(16.0, 27.0, 23.4)","(8.5, 9.6, 9.265714285714285)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:06.513841,"(3.7, 4.5, 4.493589743589744)","(5.5, 7.0, 6.907216494845361)","(2.1, 2.44, 2.438641975308642)","(16.0, 27.0, 23.4)","(8.5, 9.6, 9.265714285714285)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:07.539771,"(3.7, 4.5, 4.493589743589744)","(5.5, 7.0, 6.8921568627450975)","(2.1, 2.44, 2.438641975308642)","(16.0, 27.0, 22.8)","(8.5, 9.6, 9.265714285714285)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:08.623618,"(3.7, 4.5, 4.493589743589744)","(5.5, 7.0, 6.8921568627450975)","(2.1, 2.44, 2.438641975308642)","(16.0, 27.0, 22.8)","(8.5, 9.6, 9.265714285714285)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:09.703709,"(3.7, 4.5, 4.493589743589744)","(5.5, 7.0, 6.8921568627450975)","(2.1, 2.44, 2.438641975308642)","(16.0, 27.0, 22.8)","(8.5, 9.6, 9.265714285714285)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:10.771347,"(3.7, 4.5, 4.493589743589744)","(5.5, 7.0, 6.834645669291339)","(2.1, 2.44, 2.438641975308642)","(16.0, 27.0, 23.53846153846154)","(8.5, 9.6, 9.265714285714285)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:11.871195,"(3.7, 4.5, 4.493589743589744)","(5.5, 7.0, 6.834645669291339)","(2.1, 2.44, 2.438641975308642)","(16.0, 27.0, 23.53846153846154)","(8.5, 9.6, 9.299999999999999)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:12.969521,"(3.7, 4.5, 4.491823899371069)","(5.5, 7.0, 6.834645669291339)","(2.1, 2.44, 2.438641975308642)","(16.0, 27.0, 23.53846153846154)","(8.5, 9.6, 9.299999999999999)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:14.043167,"(3.7, 4.5, 4.492261904761905)","(5.5, 7.0, 6.834645669291339)","(2.1, 2.44, 2.4393491124260356)","(16.0, 27.0, 23.53846153846154)","(8.5, 9.6, 9.299999999999999)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:15.061202,"(3.7, 4.5, 4.492261904761905)","(5.5, 7.0, 6.834645669291339)","(2.1, 2.44, 2.4393491124260356)","(16.0, 27.0, 23.53846153846154)","(8.5, 9.6, 9.299999999999999)","(13.0, 16.5, 16.152173913043477)"
07-01-2023 13:28:15.987641,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.834645669291339)","(2.1, 2.44, 2.4393491124260356)","(16.0, 24.0, 23.4375)","(8.5, 9.6, 9.299999999999999)","(13.0, 16.5, 16.333333333333332)"
07-01-2023 13:28:17.015488,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.684210526315789)","(2.1, 2.44, 2.4393491124260356)","(16.0, 24.0, 23.4375)","(8.5, 9.6, 9.53191489361702)","(13.0, 16.5, 16.333333333333332)"
07-01-2023 13:28:18.069137,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.68235294117647)","(2.1, 2.46, 2.451163895486936)","(16.0, 24.0, 22.5625)","(8.5, 9.6, 9.68170731707317)","(13.0, 16.5, 16.875)"
07-01-2023 13:28:19.174146,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.451163895486936)","(16.0, 23.0, 22.5625)","(8.5, 10.5, 9.68170731707317)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:20.140910,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.451163895486936)","(16.0, 23.0, 22.5625)","(8.5, 10.5, 9.68170731707317)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:21.143288,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.451163895486936)","(16.0, 23.0, 22.5625)","(8.5, 10.5, 9.68170731707317)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:22.202017,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.451163895486936)","(16.0, 23.0, 22.5625)","(8.5, 10.5, 9.739705882352942)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:23.229831,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.451163895486936)","(16.0, 23.0, 22.5625)","(8.5, 10.5, 9.947826086956521)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:24.306979,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.4499543378995434)","(16.0, 23.0, 21.6875)","(8.5, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:25.507467,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.450393013100437)","(16.0, 22.0, 21.6875)","(8.5, 10.0, 9.995811518324608)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:26.716177,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.450393013100437)","(16.0, 22.0, 21.6875)","(8.5, 10.0, 9.995811518324608)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:27.838210,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.450393013100437)","(16.0, 22.0, 21.6875)","(8.5, 10.0, 9.995811518324608)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:28.947065,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.451926605504587)","(16.0, 22.0, 21.444444444444443)","(8.5, 10.0, 9.995811518324608)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:30.074657,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.678873239436619)","(2.1, 2.46, 2.451926605504587)","(16.0, 22.0, 21.444444444444443)","(8.5, 10.0, 9.995811518324608)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:31.313102,"(3.7, 4.6, 4.502406417112299)","(5.5, 7.0, 6.68235294117647)","(2.1, 2.46, 2.4567282321899735)","(16.0, 22.0, 22.25)","(8.5, 10.0, 9.995811518324608)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:32.290198,"(3.7, 4.6, 4.4317972350230415)","(5.5, 7.0, 6.68235294117647)","(2.1, 2.46, 2.4567282321899735)","(16.0, 25.0, 22.25)","(8.5, 10.0, 9.995811518324608)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:33.229476,"(3.7, 4.6, 4.4317972350230415)","(5.5, 7.0, 6.677611940298507)","(2.1, 2.46, 2.4568123393316195)","(16.0, 25.0, 22.708333333333332)","(8.5, 10.0, 9.995811518324608)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:34.339665,"(3.7, 4.6, 4.430000000000001)","(5.5, 6.8, 6.779999999999999)","(2.1, 2.46, 2.4549180327868854)","(16.0, 23.0, 21.541666666666668)","(8.5, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:35.344652,"(3.7, 4.6, 4.430000000000001)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4549180327868854)","(16.0, 23.0, 21.541666666666668)","(8.5, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:36.371820,"(3.7, 4.6, 4.430000000000001)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4549180327868854)","(16.0, 23.0, 21.541666666666668)","(8.5, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:37.360757,"(3.7, 4.6, 4.430000000000001)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4549180327868854)","(16.0, 23.0, 21.541666666666668)","(8.5, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:38.359586,"(3.7, 4.6, 4.430000000000001)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4597826086956522)","(16.0, 23.0, 21.541666666666668)","(8.0, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:39.430763,"(3.7, 4.6, 4.430000000000001)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4597826086956522)","(16.0, 23.0, 21.541666666666668)","(8.0, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:40.507070,"(3.7, 4.6, 4.430000000000001)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4594444444444443)","(16.0, 23.0, 21.95)","(8.0, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:41.499822,"(3.7, 4.6, 4.430463576158941)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4594444444444443)","(16.0, 23.0, 21.95)","(8.0, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:42.435898,"(3.7, 4.6, 4.430463576158941)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4594444444444443)","(16.0, 23.0, 21.95)","(8.0, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:43.517088,"(3.7, 4.6, 4.430463576158941)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4594444444444443)","(16.0, 23.0, 21.95)","(8.0, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:44.511936,"(3.7, 4.6, 4.430463576158941)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4594444444444443)","(16.0, 23.0, 21.95)","(8.0, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:45.515510,"(3.7, 4.6, 4.430463576158941)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.46, 2.4594444444444443)","(16.0, 23.0, 23.0)","(8.0, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:46.534033,"(3.7, 4.6, 4.4317972350230415)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.44, 2.4334530938123753)","(16.0, 25.0, 22.25)","(8.0, 10.0, 9.988235294117647)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:47.552478,"(3.7, 4.6, 4.431018518518519)","(5.5, 6.8, 6.728571428571429)","(2.1, 2.44, 2.433373737373737)","(16.0, 25.0, 21.526315789473685)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:48.538470,"(3.7, 4.6, 4.431018518518519)","(5.5, 6.8, 6.763636363636364)","(2.1, 2.44, 2.433373737373737)","(16.0, 25.0, 21.526315789473685)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:49.629504,"(3.7, 4.5, 4.498529411764705)","(5.5, 7.0, 6.699999999999999)","(2.1, 2.44, 2.4365174129353235)","(16.0, 25.0, 21.526315789473685)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:50.705813,"(3.7, 4.5, 4.498529411764705)","(5.5, 7.0, 6.699999999999999)","(2.1, 2.44, 2.4365174129353235)","(16.0, 25.0, 21.526315789473685)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:51.639929,"(3.7, 4.5, 4.498529411764705)","(5.5, 7.0, 6.699999999999999)","(2.1, 2.44, 2.436846846846847)","(16.0, 25.0, 21.526315789473685)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:52.607138,"(3.7, 4.5, 4.4975)","(5.5, 7.0, 6.858823529411764)","(2.1, 2.44, 2.4394791666666666)","(16.0, 22.0, 20.75)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:53.628597,"(3.7, 4.5, 4.4975)","(5.5, 7.0, 6.858823529411764)","(2.1, 2.44, 2.4395689655172412)","(16.0, 22.0, 20.75)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:54.656419,"(3.7, 4.5, 4.4975)","(5.5, 7.0, 6.858823529411764)","(2.1, 2.44, 2.4395689655172412)","(16.0, 22.0, 20.75)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:55.621381,"(3.7, 4.5, 4.4975)","(5.5, 7.0, 6.858823529411764)","(2.1, 2.44, 2.4395689655172412)","(16.0, 22.0, 20.75)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:56.608080,"(3.7, 4.5, 4.4975)","(5.5, 6.8, 6.628125)","(2.1, 2.46, 2.442307692307692)","(16.0, 23.0, 22.5625)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:57.623973,"(3.7, 4.5, 4.4975)","(5.5, 6.8, 6.625352112676056)","(2.1, 2.46, 2.442307692307692)","(16.0, 23.0, 22.5625)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:58.743388,"(3.7, 4.5, 4.498823529411765)","(5.5, 6.8, 6.625)","(2.1, 2.46, 2.4546938775510205)","(16.0, 25.0, 23.35)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:28:59.857149,"(3.7, 4.5, 4.489887640449438)","(5.5, 6.8, 6.625)","(2.1, 2.46, 2.4546938775510205)","(16.0, 25.0, 23.35)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:29:00.748602,"(3.7, 4.5, 4.489887640449438)","(5.5, 6.8, 6.625)","(2.1, 2.46, 2.4546938775510205)","(16.0, 25.0, 23.35)","(8.0, 10.0, 9.99375)","(13.0, 17.0, 16.875)"
07-01-2023 13:29:01.834726,"(3.7, 4.5, 4.447899159663866)","(5.5, 6.8, 6.625)","(2.1, 2.46, 2.448695652173913)","(16.0, 25.0, 23.35)","(8.0, 10.0, 9.990123456790123)","(13.0, 17.0, 16.875)"
07-01-2023 13:29:02.943638,"(3.7, 4.5, 4.425283018867924)","(5.5, 6.8, 6.622222222222222)","(2.15, 2.46, 2.448695652173913)","(16.0, 25.0, 23.35)","(8.0, 10.0, 9.990123456790123)","(13.0, 17.0, 16.875)"
07-01-2023 13:29:04.122219,"(3.7, 4.5, 4.425283018867924)","(5.5, 6.8, 6.622222222222222)","(2.15, 2.46, 2.448695652173913)","(16.0, 25.0, 23.35)","(8.0, 10.0, 9.98857142857143)","(13.0, 17.0, 16.875)"
07-01-2023 13:29:05.244058,"(3.7, 4.5, 4.425283018867924)","(5.5, 6.8, 6.622222222222222)","(2.15, 2.46, 2.448695652173913)","(16.0, 25.0, 23.35)","(8.0, 10.0, 9.98857142857143)","(13.0, 17.0, 16.875)"
07-01-2023 13:29:06.483257,"(3.7, 4.5, 4.425283018867924)","(5.5, 6.8, 6.61651376146789)","(2.15, 2.46, 2.4516465863453814)","(16.0, 25.0, 20.15625)","(8.0, 10.0, 9.667326732673267)","(13.0, 17.0, 16.148936170212767)"
07-01-2023 13:29:07.691387,"(3.7, 4.6, 4.509267241379311)","(5.5, 6.8, 6.719354838709677)","(2.15, 2.46, 2.4522097378277152)","(16.0, 21.0, 20.15625)","(8.0, 9.8, 9.661855670103092)","(13.0, 16.5, 16.12962962962963)"
07-01-2023 13:29:08.726807,"(3.7, 4.6, 4.509267241379311)","(5.5, 6.8, 6.719354838709677)","(2.15, 2.46, 2.4522097378277152)","(16.0, 21.0, 20.15625)","(8.0, 9.8, 9.661855670103092)","(13.0, 16.5, 16.12962962962963)"
07-01-2023 13:29:09.733051,"(3.7, 4.6, 4.509267241379311)","(5.5, 6.8, 6.719354838709677)","(2.15, 2.46, 2.4522097378277152)","(16.0, 21.0, 20.15625)","(8.0, 9.8, 9.661855670103092)","(13.0, 16.5, 16.12962962962963)"
07-01-2023 13:29:10.824140,"(3.7, 4.6, 4.509267241379311)","(5.5, 6.8, 6.719354838709677)","(2.15, 2.46, 2.4531983805668016)","(16.0, 21.0, 20.15625)","(8.0, 9.8, 9.661855670103092)","(13.0, 16.5, 16.12962962962963)"
07-01-2023 13:29:11.875351,"(3.7, 4.6, 4.509267241379311)","(5.5, 6.8, 6.719354838709677)","(2.15, 2.46, 2.4525991189427314)","(16.0, 21.0, 20.15625)","(8.0, 9.8, 9.661855670103092)","(13.0, 16.5, 16.12962962962963)"
07-01-2023 13:29:12.997417,"(3.7, 4.6, 4.509267241379311)","(5.5, 6.8, 6.719354838709677)","(2.15, 2.46, 2.4525991189427314)","(16.0, 21.0, 20.15625)","(8.0, 9.8, 9.661855670103092)","(13.0, 16.5, 16.12962962962963)"
07-01-2023 13:29:14.112982,"(3.7, 4.6, 4.509267241379311)","(5.5, 6.8, 6.719354838709677)","(2.15, 2.46, 2.4552941176470586)","(16.0, 21.0, 20.0625)","(8.0, 9.8, 9.657954545454546)","(13.0, 16.5, 16.102272727272727)"
07-01-2023 13:29:15.104801,"(3.7, 4.6, 4.505633802816901)","(5.5, 6.8, 6.7214285714285715)","(2.15, 2.46, 2.4552941176470586)","(16.0, 21.0, 20.0625)","(8.0, 9.8, 9.657954545454546)","(13.0, 16.5, 16.102272727272727)"
07-01-2023 13:29:16.180912,"(3.7, 4.6, 4.505633802816901)","(5.5, 6.8, 6.716738197424893)","(2.15, 2.46, 2.4552941176470586)","(16.0, 21.0, 20.0625)","(8.0, 9.8, 9.657954545454546)","(13.0, 16.5, 16.102272727272727)"
07-01-2023 13:29:17.186902,"(3.7, 4.6, 4.505633802816901)","(5.5, 6.8, 6.716738197424893)","(2.15, 2.46, 2.4552941176470586)","(16.0, 21.0, 22.238095238095237)","(8.0, 9.8, 9.655421686746989)","(13.0, 16.5, 16.07894736842105)"
07-01-2023 13:29:18.248987,"(3.7, 4.6, 4.500253807106599)","(5.5, 6.8, 6.722274881516587)","(2.15, 2.46, 2.4595890410958905)","(16.0, 23.0, 22.238095238095237)","(8.0, 9.8, 9.655421686746989)","(13.0, 16.5, 16.07894736842105)"
07-01-2023 13:29:19.234343,"(3.7, 4.6, 4.500253807106599)","(5.5, 6.8, 6.722274881516587)","(2.15, 2.46, 2.453554502369668)","(16.0, 23.0, 22.238095238095237)","(8.0, 9.8, 9.654878048780487)","(13.0, 16.5, 16.07894736842105)"
07-01-2023 13:29:20.306488,"(3.7, 4.5, 4.499638989169675)","(5.5, 6.8, 6.721904761904762)","(2.15, 2.48, 2.4601423487544483)","(16.0, 23.0, 22.238095238095237)","(8.0, 9.8, 9.654878048780487)","(13.0, 16.5, 16.07894736842105)"
07-01-2023 13:29:21.328866,"(3.7, 4.5, 4.499638989169675)","(5.5, 6.8, 6.721904761904762)","(2.15, 2.48, 2.4601423487544483)","(16.0, 23.0, 22.238095238095237)","(8.0, 9.8, 9.654878048780487)","(13.0, 16.5, 16.07894736842105)"
07-01-2023 13:29:22.389889,"(3.7, 4.5, 4.499638989169675)","(5.5, 6.8, 6.721904761904762)","(2.15, 2.48, 2.4538498789346246)","(16.0, 23.0, 21.666666666666668)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:23.408643,"(3.7, 4.6, 4.487790697674419)","(5.5, 6.8, 6.7221153846153845)","(2.15, 2.48, 2.4538498789346246)","(16.0, 23.0, 21.666666666666668)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:24.489704,"(3.7, 4.6, 4.492354740061162)","(5.5, 6.8, 6.7221153846153845)","(2.15, 2.48, 2.4538498789346246)","(16.0, 23.0, 21.4)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:25.415284,"(3.7, 4.5, 4.499342105263158)","(5.5, 6.8, 6.7221153846153845)","(2.15, 2.48, 2.4603636363636365)","(16.0, 23.0, 21.4)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:26.396264,"(3.7, 4.5, 4.497872340425532)","(5.5, 6.8, 6.7221153846153845)","(2.15, 2.48, 2.4605714285714284)","(16.0, 23.0, 21.4)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:27.489031,"(3.7, 4.5, 4.497872340425532)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.48, 2.4605714285714284)","(16.0, 23.0, 21.4)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:28.450457,"(3.7, 4.5, 4.497872340425532)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.48, 2.4605714285714284)","(16.0, 23.0, 21.666666666666668)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:29.461056,"(3.7, 4.5, 4.498924731182796)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.48, 2.4582747603833863)","(16.0, 23.0, 20.2)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:30.464508,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.48, 2.4669902912621358)","(16.0, 21.0, 20.2)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:31.349070,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.48, 2.4669902912621358)","(16.0, 21.0, 20.2)","(8.0, 9.8, 9.625)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:32.226724,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.48, 2.4669902912621358)","(16.0, 21.0, 20.2)","(8.0, 9.8, 9.62463768115942)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:33.231705,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.48, 2.4779999999999998)","(16.0, 21.0, 20.2)","(8.0, 9.8, 9.62463768115942)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:34.218549,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.48, 2.4779999999999998)","(16.0, 21.0, 20.2)","(8.0, 9.8, 9.62463768115942)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:35.085692,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.48, 2.4779999999999998)","(16.0, 21.0, 20.2)","(8.0, 9.8, 9.62463768115942)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:36.053709,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.48, 2.4779999999999998)","(16.0, 21.0, 20.2)","(8.0, 9.8, 9.62463768115942)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:37.044015,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.48, 2.4785714285714286)","(16.0, 21.0, 20.2)","(8.0, 9.8, 9.62463768115942)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:37.995516,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.48, 2.4785714285714286)","(16.0, 21.0, 20.2)","(8.0, 9.8, 9.62463768115942)","(13.0, 16.5, 16.06756756756757)"
07-01-2023 13:29:38.988663,"(3.7, 4.5, 4.492307692307692)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.48, 2.4785714285714286)","(16.0, 21.0, 20.375)","(8.0, 9.8, 9.625)","(13.0, 16.5, 15.6)"
07-01-2023 13:29:39.989877,"(3.7, 4.5, 4.498924731182796)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.5, 2.4645916114790287)","(16.0, 23.0, 20.375)","(8.0, 9.8, 9.625)","(13.0, 16.0, 15.6)"
07-01-2023 13:29:40.981457,"(3.7, 4.5, 4.498924731182796)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.5, 2.4805339805825244)","(16.0, 23.0, 20.666666666666668)","(8.0, 9.8, 9.625)","(13.0, 16.0, 15.456521739130435)"
07-01-2023 13:29:41.988015,"(3.7, 4.5, 4.49718309859155)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.5, 2.4805339805825244)","(16.0, 22.0, 20.666666666666668)","(8.0, 9.8, 9.625)","(13.0, 15.5, 15.4)"
07-01-2023 13:29:43.103334,"(3.7, 4.5, 4.49718309859155)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.5, 2.4804866180048664)","(16.0, 22.0, 20.666666666666668)","(8.0, 9.8, 9.625)","(13.0, 15.5, 15.4)"
07-01-2023 13:29:44.111661,"(3.7, 4.5, 4.49718309859155)","(5.5, 6.8, 6.717592592592593)","(2.15, 2.5, 2.4804866180048664)","(16.0, 22.0, 21.18181818181818)","(8.0, 9.8, 9.625)","(13.0, 15.5, 15.4)"
07-01-2023 13:29:44.970341,"(3.7, 4.5, 4.498924731182796)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.5, 2.480125156445557)","(16.0, 23.0, 21.18181818181818)","(8.0, 9.8, 9.625)","(13.0, 15.5, 15.4)"
07-01-2023 13:29:45.926595,"(3.7, 4.5, 4.498924731182796)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.5, 2.480125156445557)","(16.0, 23.0, 21.18181818181818)","(8.0, 9.8, 9.625)","(13.0, 15.5, 15.4)"
07-01-2023 13:29:46.899578,"(3.7, 4.5, 4.498924731182796)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.5, 2.480125156445557)","(16.0, 23.0, 21.18181818181818)","(8.0, 9.8, 9.625)","(13.0, 15.5, 15.4)"
07-01-2023 13:29:47.829829,"(3.7, 4.5, 4.498924731182796)","(5.5, 6.8, 6.7192488262910794)","(2.15, 2.5, 2.480125156445557)","(16.0, 23.0, 21.18181818181818)","(8.0, 9.8, 9.625)","(13.0, 15.5, 15.4)"
07-01-2023 13:29:48.901288,"(3.7, 4.5, 4.498924731182796)","(5.5, 6.8, 6.6)","(2.15, 2.5, 2.480117370892019)","(16.0, 23.0, 22.0)","(8.0, 9.8, 9.989473684210527)","(13.0, 15.5, 15.4)"
07-01-2023 13:29:49.918122,"(3.7, 4.6, 4.520179372197309)","(5.5, 6.6, 6.57)","(2.15, 2.5, 2.477055214723926)","(16.0, 23.0, 22.5)","(8.0, 10.0, 9.936363636363636)","(13.0, 15.5, 15.3)"
07-01-2023 13:29:50.853385,"(3.7, 4.6, 4.520179372197309)","(5.5, 6.8, 6.57)","(2.15, 2.48, 2.477055214723926)","(16.0, 23.0, 22.5)","(8.0, 10.5, 9.936363636363636)","(13.0, 15.5, 15.3)"
07-01-2023 13:29:51.809907,"(3.7, 4.6, 4.520179372197309)","(5.5, 6.8, 6.557894736842106)","(2.15, 2.48, 2.4759322033898306)","(16.0, 23.0, 22.5)","(8.0, 10.5, 9.936363636363636)","(13.0, 15.5, 15.3)"
