,Scotch Queen,Instant Gold,Free At Night,Showtime Joe,Drop Anchor,Sunshine Girl,Princess Waters,Hidden Radar
07-12-2022 19:35:36.224212,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 19.326315789473682)"
07-12-2022 19:35:37.623657,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 19.326315789473682)"
07-12-2022 19:35:38.982236,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 19.326315789473682)"
07-12-2022 19:35:40.358135,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 19.326315789473682)"
07-12-2022 19:35:41.719693,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 4.054074074074074)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 32.54545454545455)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:43.062961,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 4.054074074074074)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 32.54545454545455)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:44.470967,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 4.252765957446808)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:45.905398,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 4.252765957446808)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:47.375418,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 4.252765957446808)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:48.752626,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:50.126039,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:51.492428,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:52.869047,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:54.138894,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:55.544344,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:56.870392,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:58.287470,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:35:59.643415,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:01.093599,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:02.480691,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:03.864843,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:05.269842,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:06.755544,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:08.117145,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:09.517569,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:10.996964,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:12.335525,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:13.612699,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:15.180879,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:16.604656,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:17.942821,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:19.416203,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:20.747471,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 42.53333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:22.183674,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:23.567443,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:24.960542,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:26.358487,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:27.626902,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:28.938079,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:30.248764,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:31.540173,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:32.841869,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.7346666666666666)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:34.273910,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.3659999999999997)","(3.0, 5.0, 4.084444444444444)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.714285714285714)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:35.583800,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.3659999999999997)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 8.327272727272728)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:37.067317,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 8.327272727272728)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:38.367166,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 8.327272727272728)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:39.639699,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 8.327272727272728)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:41.068174,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 8.327272727272728)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:42.461611,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 8.327272727272728)","(10.0, 24.0, 14.266666666666667)"
07-12-2022 19:36:43.939924,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 14.0, 11.675)","(10.0, 24.0, 13.780000000000001)"
07-12-2022 19:36:45.379920,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 33.27272727272727)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 14.709090909090909)"
07-12-2022 19:36:46.746609,"(15.0, 42.0, 26.444444444444443)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:36:48.062660,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:36:49.344491,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:36:50.715008,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:36:52.053683,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:36:53.402997,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:36:54.776163,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:36:56.175818,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:36:57.631486,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:36:59.006669,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:00.500827,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:01.973104,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:03.323344,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:04.905631,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:06.396791,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:08.012386,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:09.494724,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.81818181818182)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:11.063911,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 40.83333333333333)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:12.467668,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:13.887975,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.675)","(10.0, 24.0, 19.066666666666666)"
07-12-2022 19:37:15.429333,"(15.0, 42.0, 34.875)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.133333333333333)","(10.0, 24.0, 11.575000000000001)"
07-12-2022 19:37:17.233136,"(15.0, 42.0, 19.083333333333332)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.133333333333333)","(10.0, 24.0, 11.575000000000001)"
07-12-2022 19:37:18.796132,"(15.0, 42.0, 19.083333333333332)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.133333333333333)","(10.0, 24.0, 11.575000000000001)"
07-12-2022 19:37:20.778499,"(15.0, 42.0, 19.083333333333332)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.5163636363636366)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 11.133333333333333)","(10.0, 24.0, 11.575000000000001)"
07-12-2022 19:37:22.316326,"(15.0, 42.0, 19.083333333333332)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.1210526315789475)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 7.690909090909091)","(10.0, 24.0, 11.575000000000001)"
07-12-2022 19:37:23.822875,"(15.0, 42.0, 19.083333333333332)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.1210526315789475)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 7.690909090909091)","(10.0, 24.0, 11.575000000000001)"
07-12-2022 19:37:25.398417,"(15.0, 42.0, 19.083333333333332)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.352)","(3.0, 5.0, 3.164)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 7.690909090909091)","(10.0, 24.0, 11.575000000000001)"
07-12-2022 19:37:26.874063,"(15.0, 42.0, 19.083333333333332)","(4.0, 6.2, 4.5125)","(2.9, 4.5, 3.1666666666666665)","(3.0, 5.0, 3.164)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 7.690909090909091)","(10.0, 24.0, 11.575000000000001)"
07-12-2022 19:37:28.335157,"(15.0, 42.0, 19.083333333333332)","(4.0, 6.2, 4.5125)","(2.9, 4.7, 3.1666666666666665)","(3.0, 5.0, 3.4890909090909092)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 7.690909090909091)","(10.0, 24.0, 11.575000000000001)"
07-12-2022 19:37:29.711807,"(15.0, 42.0, 19.083333333333332)","(4.0, 6.2, 4.5125)","(2.9, 4.7, 3.1666666666666665)","(3.0, 4.9, 3.4890909090909092)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 7.690909090909091)","(10.0, 24.0, 11.575000000000001)"
