,Itsallaboutjack,Imperial Snapper,Blowup,Heavenly Belle,Ruby Baby Nz,Glenn Ford Nz,Silver Lady Nz,Spirit King,Smooth Rolling
06-01-2023 17:02:41.993640,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:43.244203,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:44.376425,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:45.517513,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:46.848082,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:48.022112,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:49.276820,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:50.502540,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:51.690913,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:52.906848,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:54.045109,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:55.174137,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:56.327811,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.9)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:57.458751,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.833333333333333)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:58.580210,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.6, 6.833333333333333)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:02:59.859305,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.6, 6.833333333333333)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:01.072438,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.6, 6.833333333333333)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:02.318294,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.6, 6.833333333333333)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:03.537943,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.6, 6.833333333333333)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:04.714511,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.6, 6.833333333333333)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:06.020931,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.6, 6.833333333333333)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:07.211290,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.6, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:08.384493,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:09.536103,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:10.685765,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:11.876111,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:13.157873,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:14.447014,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:15.880540,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:17.205701,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:18.486328,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:19.925154,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:21.247984,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:22.540156,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:23.767789,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:24.950363,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:26.116100,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:27.348314,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:28.733465,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:30.086248,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:31.442452,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:32.816217,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:34.151270,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:35.510955,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:36.798171,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:38.068477,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:39.301247,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 6.966666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:40.603190,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.8, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:41.968724,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:43.263977,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:44.578830,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:45.946263,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:47.304179,"(6.0, 10.5, 7.5)","(41.0, 170.0, 131.14285714285714)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:48.673820,"(6.0, 10.5, 7.5)","(41.0, 170.0, 131.14285714285714)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:49.870378,"(6.0, 10.5, 7.5)","(41.0, 170.0, 131.14285714285714)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:51.076800,"(6.0, 10.5, 7.5)","(41.0, 170.0, 131.14285714285714)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:52.361430,"(6.0, 10.5, 7.5)","(41.0, 170.0, 131.14285714285714)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:53.663829,"(6.0, 10.5, 7.5)","(41.0, 170.0, 131.14285714285714)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:55.006119,"(6.0, 10.5, 7.5)","(41.0, 170.0, 131.14285714285714)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:56.431145,"(6.0, 10.5, 7.5)","(41.0, 170.0, 131.14285714285714)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:57.830484,"(6.0, 10.5, 7.5)","(41.0, 170.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:03:59.144863,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:00.565459,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:01.889848,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:03.160206,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:04.432036,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:05.739290,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:07.054903,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:08.485939,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:10.245609,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.1)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:11.784410,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.333333333333333)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:13.249557,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:14.641579,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:15.983548,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:17.338802,"(6.0, 10.5, 7.5)","(41.0, 160.0, 79.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:18.615573,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:19.928156,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:21.208460,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:22.593886,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:24.434107,"(6.0, 10.5, 7.5)","(41.0, 170.0, 102.0)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:25.838633,"(6.0, 10.5, 7.5)","(41.0, 170.0, 105.53846153846155)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:27.216536,"(6.0, 10.5, 7.5)","(41.0, 220.0, 105.53846153846155)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
06-01-2023 17:04:28.484687,"(6.0, 10.5, 7.5)","(41.0, 220.0, 105.53846153846155)","(5.5, 9.8, 6.933333333333334)","(5.0, 10.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.0, 7.466666666666667)","(20.0, 55.0, 42.33333333333333)"
