,Giulia,Sokudo,Petunia,Smart Star Prince,Silver Galaxy,Teranga,My Oddette,Sumnamilla,Rose Of Duporth
14-12-2022 13:56:08.548221,"(4.6, 5.4, 5.328)","(101.0, 250.0, 222.72727272727275)","(31.0, 190.0, 96.66666666666666)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 6.153623188405797)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:09.726206,"(4.6, 5.4, 5.328)","(101.0, 240.0, 214.54545454545453)","(31.0, 180.0, 96.66666666666666)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 6.150769230769231)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:10.963067,"(4.6, 5.4, 5.328)","(101.0, 240.0, 214.54545454545453)","(31.0, 180.0, 72.85714285714286)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 6.150769230769231)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:12.300370,"(4.6, 5.4, 5.328)","(101.0, 240.0, 214.54545454545453)","(31.0, 180.0, 72.85714285714286)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 6.153623188405797)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:13.507455,"(4.6, 5.4, 5.328)","(101.0, 240.0, 214.54545454545453)","(31.0, 180.0, 72.85714285714286)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 6.153623188405797)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:14.962137,"(4.6, 5.4, 5.328)","(101.0, 240.0, 214.54545454545453)","(31.0, 180.0, 72.85714285714286)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 6.153623188405797)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:16.192862,"(4.6, 5.4, 5.328)","(101.0, 240.0, 214.54545454545453)","(31.0, 180.0, 72.85714285714286)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 6.153623188405797)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:17.589044,"(4.6, 5.4, 5.328)","(101.0, 240.0, 214.54545454545453)","(31.0, 180.0, 72.85714285714286)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 6.153623188405797)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:18.852431,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 111.81818181818181)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:20.067397,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 111.81818181818181)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:21.356961,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:22.463917,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:23.586684,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:24.806018,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:26.083994,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:27.294757,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:28.483652,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:29.631651,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.1)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:30.866921,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.380769230769231)","(4.6, 6.2, 5.618181818181818)","(5.0, 6.2, 5.908333333333333)","(14.0, 19.0, 18.67391304347826)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 4.91)"
14-12-2022 13:56:32.176179,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 175.0)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.1000000000000005)","(4.6, 6.2, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 19.0, 18.67391304347826)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 5.1000000000000005)"
14-12-2022 13:56:33.508873,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 142.5)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.318181818181818)","(4.6, 6.0, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 19.0, 18.67391304347826)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 5.15)"
14-12-2022 13:56:34.703598,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 142.5)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.3100000000000005)","(4.6, 6.0, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 19.0, 19.03846153846154)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 5.183333333333334)"
14-12-2022 13:56:35.933865,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 142.5)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.3100000000000005)","(4.6, 6.0, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 22.0, 19.03846153846154)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 5.183333333333334)"
14-12-2022 13:56:37.213701,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 142.5)","(31.0, 180.0, 122.3076923076923)","(4.6, 6.4, 6.3100000000000005)","(4.6, 6.0, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 22.0, 20.71875)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 5.183333333333334)"
14-12-2022 13:56:38.432669,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 142.5)","(31.0, 180.0, 134.54545454545456)","(4.6, 6.4, 6.3100000000000005)","(4.6, 6.0, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 21.0, 20.71875)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 5.183333333333334)"
14-12-2022 13:56:39.843809,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 142.5)","(31.0, 180.0, 134.54545454545456)","(4.6, 6.4, 5.955555555555556)","(4.6, 6.0, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 21.0, 20.71875)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 5.183333333333334)"
14-12-2022 13:56:41.074977,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 142.5)","(31.0, 180.0, 134.54545454545456)","(4.6, 6.4, 5.955555555555556)","(4.6, 6.0, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 21.0, 20.71875)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 5.176923076923077)"
14-12-2022 13:56:42.450249,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 142.5)","(31.0, 180.0, 138.33333333333331)","(4.6, 6.4, 5.955555555555556)","(4.6, 6.0, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 21.0, 18.333333333333332)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.2, 5.238888888888889)"
14-12-2022 13:56:44.036332,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 142.5)","(31.0, 180.0, 138.33333333333331)","(4.6, 6.4, 5.942857142857143)","(4.6, 6.0, 5.6571428571428575)","(5.0, 6.2, 6.154545454545454)","(14.0, 21.0, 18.333333333333332)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.3, 5.238888888888889)"
14-12-2022 13:56:45.701654,"(4.6, 5.4, 5.321739130434783)","(101.0, 240.0, 170.0)","(31.0, 180.0, 138.63636363636363)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.965217391304348)","(5.0, 6.2, 6.154545454545454)","(14.0, 21.0, 20.5)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.3, 5.238888888888889)"
14-12-2022 13:56:47.238841,"(4.6, 5.4, 5.321739130434783)","(101.0, 230.0, 183.33333333333331)","(31.0, 170.0, 111.53846153846153)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.154545454545454)","(14.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.3, 5.238888888888889)"
14-12-2022 13:56:48.625874,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 160.0, 122.94117647058823)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.154545454545454)","(14.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.3, 5.267647058823529)"
14-12-2022 13:56:49.904999,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 160.0, 122.94117647058823)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.3, 5.267647058823529)"
14-12-2022 13:56:51.199572,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 160.0, 122.94117647058823)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.68)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.3, 5.33939393939394)"
14-12-2022 13:56:52.371886,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 160.0, 122.94117647058823)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.68)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:56:53.614834,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 160.0, 122.94117647058823)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.68)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:56:54.692887,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 160.0, 122.94117647058823)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 18.666666666666668)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:56:55.856828,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 120.3125)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 18.666666666666668)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:56:57.034274,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 18.666666666666668)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:56:58.160426,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.963076923076923)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.53333333333333)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:56:59.285145,"(4.6, 5.4, 5.321739130434783)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.6)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.708333333333332)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:00.578945,"(4.6, 5.6, 5.486363636363636)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.6)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.708333333333332)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:01.788929,"(4.6, 5.6, 5.486363636363636)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.6)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.708333333333332)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:03.271533,"(4.6, 5.6, 5.374193548387097)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.6)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.708333333333332)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:09.094285,"(4.6, 5.6, 5.374193548387097)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.6)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.708333333333332)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:10.336619,"(4.6, 5.6, 5.374193548387097)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.6)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.708333333333332)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:11.558483,"(4.6, 5.6, 5.374193548387097)","(101.0, 220.0, 183.33333333333331)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.866666666666667)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.708333333333332)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:12.771642,"(4.6, 5.6, 5.374193548387097)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.951515151515151)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.363636363636363)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:13.948900,"(4.6, 5.6, 5.374193548387097)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.957575757575757)","(5.0, 6.2, 6.033333333333333)","(14.0, 21.0, 20.363636363636363)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:15.310039,"(4.6, 5.6, 5.374193548387097)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.7)","(5.0, 6.2, 6.033333333333333)","(15.0, 21.0, 20.363636363636363)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:16.758151,"(4.6, 5.6, 5.374193548387097)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.7)","(5.0, 6.2, 6.033333333333333)","(15.0, 21.0, 20.363636363636363)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:18.150587,"(4.6, 5.6, 5.374193548387097)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.7)","(5.0, 6.2, 6.033333333333333)","(15.0, 21.0, 20.363636363636363)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:19.556721,"(4.6, 5.6, 5.374193548387097)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.7)","(5.0, 6.2, 6.033333333333333)","(15.0, 21.0, 20.363636363636363)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.33939393939394)"
14-12-2022 13:57:20.972723,"(4.6, 5.6, 5.374193548387097)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.815384615384615)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.363636363636363)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:22.338458,"(4.6, 5.6, 5.288888888888889)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.815384615384615)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.363636363636363)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:23.745522,"(4.6, 5.6, 5.288888888888889)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.815384615384615)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.363636363636363)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:25.164419,"(4.6, 5.6, 5.288888888888889)","(101.0, 210.0, 138.57142857142858)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.815384615384615)","(5.0, 6.2, 5.95)","(15.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:26.348936,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 155.0)","(31.0, 150.0, 106.15384615384616)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.815384615384615)","(5.0, 6.2, 5.95)","(15.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:27.838756,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 153.84615384615384)","(31.0, 150.0, 86.66666666666666)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.967567567567568)","(5.0, 6.2, 5.95)","(15.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:29.070216,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 153.84615384615384)","(31.0, 150.0, 86.66666666666666)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.965714285714286)","(5.0, 6.2, 5.95)","(15.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:30.228346,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 153.84615384615384)","(31.0, 150.0, 86.66666666666666)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.965714285714286)","(5.0, 6.2, 5.95)","(15.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:31.430265,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 86.66666666666666)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.965714285714286)","(5.0, 6.2, 5.95)","(15.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:32.823336,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 86.66666666666666)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:34.339526,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 86.66666666666666)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:35.871553,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 86.66666666666666)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 19.6)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:37.325234,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 64.28571428571429)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.25)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:38.631191,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 64.28571428571429)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.25)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:39.862898,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 64.28571428571429)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.25)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:41.314964,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 64.28571428571429)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.46666666666667)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:42.551511,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 64.28571428571429)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.46666666666667)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:43.770194,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 64.28571428571429)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.46666666666667)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
14-12-2022 13:57:44.915417,"(4.6, 5.6, 5.288888888888889)","(101.0, 200.0, 122.85714285714286)","(31.0, 150.0, 64.28571428571429)","(4.6, 6.2, 5.942857142857143)","(4.6, 6.0, 5.75)","(5.0, 6.2, 5.95)","(15.0, 21.0, 20.46666666666667)","(16.0, 23.0, 20.428571428571427)","(4.4, 5.4, 5.328571428571428)"
