,Blonde Pop,Go Bailee Go,Carter Obrien,Obsessive Dreams,Shes All Style,Slick Soldier,Zipping Bryce,Helping Hands
11-01-2023 13:23:31.343801,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 6.6)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:32.608126,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:33.856780,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:35.062881,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:36.260675,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.7894736842105265)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:37.641981,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:39.149361,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 6.6)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:40.503338,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.7894736842105265)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:41.807847,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 6.6)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:43.161283,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:44.522460,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:45.886191,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 6.6)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:47.166777,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.7894736842105265)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:48.418117,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:49.744019,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:51.024194,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:52.249883,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:53.527372,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:54.833766,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:56.103294,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:57.271180,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 6.6)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:58.507779,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:23:59.806434,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:24:01.017325,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.7894736842105265)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:24:02.296210,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 58.92307692307693)"
11-01-2023 13:24:03.616148,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 350.0)","(4.4, 9.4, 6.6)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:04.938463,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 350.0)","(4.4, 9.4, 5.7894736842105265)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:06.213457,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 350.0)","(4.4, 9.4, 6.6)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:07.435717,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 350.0)","(4.4, 9.4, 5.529411764705882)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:08.763540,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 350.0)","(4.4, 9.4, 6.6)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:10.065240,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 19.52)","(81.0, 610.0, 350.0)","(4.4, 9.4, 6.85)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:11.360645,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:12.655649,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:14.026848,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.416666666666666)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:15.370446,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:16.674422,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:17.932517,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:19.233727,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 378.8888888888889)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:20.540115,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:21.823425,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:23.064144,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:24.363735,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:25.638337,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:27.007648,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:28.375037,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:29.723291,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:31.124905,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:32.539396,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:34.050858,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:35.403700,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:36.722858,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:37.992565,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:39.346643,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 17.866666666666667)","(81.0, 610.0, 350.0)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:40.741289,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 6.303448275862069)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.781818181818181)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 56.642857142857146)"
11-01-2023 13:24:42.211482,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.075)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:43.617900,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:45.041978,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:46.385833,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:47.803950,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:49.129517,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:50.454908,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:51.678984,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:52.816654,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:53.981873,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:55.178998,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:56.543425,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:57.876763,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:24:59.265449,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:00.580379,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:01.872078,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:03.172255,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:04.625276,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:06.053735,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 8.1)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:07.410666,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 7.766666666666666)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:08.824851,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 7.766666666666666)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:10.289079,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 7.766666666666666)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:11.729158,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 7.766666666666666)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:13.025957,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 7.766666666666666)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:14.382670,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 7.766666666666666)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
11-01-2023 13:25:15.697342,"(5.5, 9.6, 8.68235294117647)","(4.6, 8.4, 5.28421052631579)","(3.1, 4.3, 3.209090909090909)","(11.0, 22.0, 13.866666666666667)","(81.0, 610.0, 523.3333333333334)","(4.4, 9.2, 7.766666666666666)","(4.0, 7.4, 5.693333333333333)","(26.0, 110.0, 68.5)"
