,Chips In,Guru Bart,Bank Heist,Velocity Kayla,Zip Stream,Erskin Boy,Tokyo Chief,Ring Me
11-01-2023 20:19:55.789219,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 583.75)","(81.0, 570.0, 447.5)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:19:56.959162,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 583.75)","(81.0, 570.0, 447.5)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:19:58.049778,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 583.75)","(81.0, 570.0, 447.5)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:19:59.194425,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 583.75)","(81.0, 570.0, 447.5)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:00.405728,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 583.75)","(81.0, 570.0, 447.5)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:01.599477,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 617.0)","(81.0, 570.0, 447.5)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:02.802914,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 617.0)","(81.0, 570.0, 447.5)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:04.057445,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 617.0)","(81.0, 570.0, 447.5)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:05.222822,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 617.0)","(81.0, 570.0, 447.5)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:06.270926,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.4)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 617.0)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:07.424968,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.746666666666666)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 617.0)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:08.580719,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.746666666666666)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 617.0)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:09.732658,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.746666666666666)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 617.0)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:10.916407,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.746666666666666)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 617.0)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:12.141195,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.746666666666666)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 640.0)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:13.378451,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.746666666666666)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 640.0)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:14.587761,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.746666666666666)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 640.0)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:15.817403,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.746666666666666)","(11.0, 25.0, 21.75)","(4.8, 7.8, 7.473684210526315)","(91.0, 750.0, 640.0)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.2788000000000004)"
11-01-2023 20:20:17.096082,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.746666666666666)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.6)","(91.0, 750.0, 586.25)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:18.314694,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.5600000000000005)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.6)","(91.0, 750.0, 586.25)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:19.642787,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 7.5600000000000005)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.6)","(91.0, 750.0, 586.25)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:21.023859,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.545454545454547)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.6)","(91.0, 750.0, 586.25)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:22.129770,"(3.8, 6.6, 6.029999999999999)","(12.0, 26.0, 18.53333333333333)","(4.0, 9.4, 8.545454545454547)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:23.322267,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 7.5600000000000005)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:24.506440,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 7.5600000000000005)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:25.710523,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 7.5600000000000005)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:26.877984,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 7.5600000000000005)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:28.002015,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 7.5600000000000005)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:29.178896,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 7.5600000000000005)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:30.359416,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 7.5600000000000005)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:31.453090,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 8.8)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:32.506474,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 8.8)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:33.623705,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 8.8)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:34.784549,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 8.8)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:35.977148,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 8.8)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:37.138662,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 8.8)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:38.264461,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 8.8)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:39.379708,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 8.8)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
11-01-2023 20:20:40.457345,"(3.8, 6.6, 6.029999999999999)","(12.0, 25.0, 22.11111111111111)","(4.0, 9.4, 8.8)","(11.0, 25.0, 21.75)","(4.8, 7.8, 6.56)","(91.0, 750.0, 676.6666666666666)","(81.0, 570.0, 485.83333333333337)","(2.4, 3.35, 3.002)"
