,Poppy Bluey,Tralee Revenge,Johns Call,Telford,Willina Girl,Mulberry Man
04-01-2023 14:29:49.991357,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:29:51.042580,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:29:52.247159,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:29:53.388212,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:29:54.645966,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:29:55.733426,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:29:56.773192,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:29:57.788321,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:29:58.831042,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:29:59.906588,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:01.008035,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:02.018388,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:03.164463,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:04.253226,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:05.211780,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:06.150834,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:07.235250,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 98.14285714285714)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:08.158389,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.5676470588235294)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 210.0, 181.0)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:09.039479,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 110.44444444444444)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:09.953283,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 20.0)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 110.44444444444444)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:10.949870,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 20.166666666666668)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 110.44444444444444)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:11.918103,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 20.166666666666668)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 110.44444444444444)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:12.833662,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 21.5)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 110.44444444444444)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:13.767830,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 21.5)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 110.44444444444444)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:14.723307,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 21.5)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 147.66666666666666)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:15.648070,"(5.0, 15.5, 11.064285714285713)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 21.5)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 147.66666666666666)","(15.0, 38.0, 23.333333333333332)"
04-01-2023 14:30:16.585658,"(5.0, 15.5, 9.342105263157896)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 21.5)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 147.66666666666666)","(15.0, 38.0, 24.46153846153846)"
04-01-2023 14:30:17.463468,"(5.0, 15.5, 9.342105263157896)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 147.66666666666666)","(15.0, 38.0, 24.46153846153846)"
04-01-2023 14:30:18.381319,"(5.0, 15.5, 10.41304347826087)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.208695652173913)","(41.0, 170.0, 147.66666666666666)","(15.0, 38.0, 37.42857142857143)"
04-01-2023 14:30:19.304806,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6425373134328358)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 170.0, 147.66666666666666)","(15.0, 46.0, 37.42857142857143)"
04-01-2023 14:30:20.275641,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 170.0, 147.66666666666666)","(15.0, 46.0, 37.42857142857143)"
04-01-2023 14:30:21.245645,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 170.0, 147.66666666666666)","(15.0, 46.0, 37.42857142857143)"
04-01-2023 14:30:22.184326,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 170.0, 147.66666666666666)","(15.0, 46.0, 37.42857142857143)"
04-01-2023 14:30:23.089823,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 170.0, 147.66666666666666)","(15.0, 46.0, 37.42857142857143)"
04-01-2023 14:30:23.951439,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 170.0, 147.66666666666666)","(15.0, 46.0, 29.636363636363633)"
04-01-2023 14:30:24.822783,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 330.0, 158.5)","(15.0, 46.0, 28.3)"
04-01-2023 14:30:25.765323,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 180.0, 156.0)","(15.0, 46.0, 20.285714285714285)"
04-01-2023 14:30:26.678967,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 180.0, 156.0)","(15.0, 46.0, 29.636363636363633)"
04-01-2023 14:30:27.606442,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 180.0, 156.0)","(15.0, 46.0, 29.636363636363633)"
04-01-2023 14:30:28.604246,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 180.0, 182.66666666666666)","(15.0, 46.0, 20.285714285714285)"
04-01-2023 14:30:29.512262,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 300.0, 247.66666666666669)","(15.0, 46.0, 20.285714285714285)"
04-01-2023 14:30:30.440409,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 20.285714285714285)"
04-01-2023 14:30:31.395849,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 33.35714285714286)"
04-01-2023 14:30:32.363456,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 33.35714285714286)"
04-01-2023 14:30:33.284301,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6424242424242423)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 33.35714285714286)"
04-01-2023 14:30:34.161583,"(5.0, 15.5, 9.53157894736842)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.8)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 33.35714285714286)"
04-01-2023 14:30:35.020728,"(5.0, 15.5, 9.83)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 33.35714285714286)"
04-01-2023 14:30:35.906830,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 28.3)"
04-01-2023 14:30:36.816565,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 20.714285714285715)"
04-01-2023 14:30:37.704240,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 20.714285714285715)"
04-01-2023 14:30:38.584781,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 20.714285714285715)"
04-01-2023 14:30:39.421826,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 46.0, 20.714285714285715)"
04-01-2023 14:30:40.280479,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.5966666666666667)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 18.88888888888889)"
04-01-2023 14:30:41.175748,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.5966666666666667)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 18.88888888888889)"
04-01-2023 14:30:42.043788,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.5966666666666667)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 18.88888888888889)"
04-01-2023 14:30:42.942252,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.5966666666666667)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 18.88888888888889)"
04-01-2023 14:30:43.848551,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.5966666666666667)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 18.88888888888889)"
04-01-2023 14:30:44.765950,"(5.0, 15.5, 10.774999999999999)","(1.55, 1.65, 1.5966666666666667)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 18.88888888888889)"
04-01-2023 14:30:45.693152,"(5.0, 15.5, 10.569565217391304)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 177.11111111111111)","(15.0, 38.0, 21.636363636363637)"
04-01-2023 14:30:46.611567,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6375)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 300.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:47.490671,"(5.0, 15.5, 10.50909090909091)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:48.328854,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:49.181210,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:50.090897,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:50.957482,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:51.871744,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:52.748684,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:53.608327,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:54.514397,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:55.406146,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 182.66666666666666)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:56.315332,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 300.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:57.162008,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:58.046653,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:58.958980,"(5.0, 15.5, 10.01)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 247.66666666666669)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:30:59.870558,"(5.0, 15.5, 8.93)","(1.55, 1.65, 1.6370689655172412)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 290.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:00.723039,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:01.567353,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:02.470621,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:03.398226,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:04.327770,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:05.240983,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:06.127527,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:06.984524,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:07.867368,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6358974358974359)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:08.826182,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:09.708034,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:10.617190,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 19.333333333333332)"
04-01-2023 14:31:11.478982,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:12.352998,"(5.0, 15.5, 10.532)","(1.55, 1.65, 1.6358974358974359)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:13.224415,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:14.091185,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:14.975596,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:15.902748,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:16.838274,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:17.826258,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:18.744958,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:19.602879,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:20.446716,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 230.0, 93.05882352941177)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:21.599158,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:22.578789,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 23.0, 18.0)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
04-01-2023 14:31:23.487510,"(5.0, 15.5, 9.910526315789474)","(1.55, 1.65, 1.6363636363636362)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.6, 5.914285714285714)","(41.0, 220.0, 189.33333333333334)","(15.0, 38.0, 25.076923076923077)"
