,Rockin Charmer,Miss Daphne,Iamnopet,Rakareplay Nz,Rockinthecity,Officially Shady,Miyagi Boy
14-12-2022 13:43:40.025013,"(26.0, 65.0, 52.45454545454545)","(41.0, 120.0, 104.0)","(7.5, 9.4, 9.04)","(4.8, 99999, 99990)","(3.9, 4.9, 4.604347826086957)","(19.0, 34.0, 31.428571428571427)","(1.85, 2.2, 2.2046464646464647)"
14-12-2022 13:43:41.246816,"(26.0, 65.0, 53.5)","(41.0, 120.0, 104.0)","(7.5, 9.6, 9.078260869565216)","(4.8, 99999, 99990)","(3.9, 4.9, 4.618518518518519)","(19.0, 34.0, 31.0)","(1.85, 2.22, 2.20875)"
14-12-2022 13:43:42.636542,"(26.0, 65.0, 49.25)","(41.0, 110.0, 102.85714285714286)","(7.5, 9.6, 9.078260869565216)","(4.8, 99999, 99990)","(3.9, 4.9, 4.618518518518519)","(19.0, 34.0, 31.0)","(1.85, 2.22, 2.2108474576271187)"
14-12-2022 13:43:43.810924,"(26.0, 65.0, 49.25)","(41.0, 110.0, 102.85714285714286)","(7.5, 9.6, 9.078260869565216)","(4.8, 99999, 99990)","(3.9, 4.9, 4.58)","(19.0, 34.0, 31.0)","(1.85, 2.22, 2.1821544715447154)"
14-12-2022 13:43:44.952598,"(26.0, 65.0, 49.25)","(41.0, 110.0, 105.55555555555556)","(7.5, 9.6, 9.176470588235293)","(4.8, 99999, 99990)","(3.9, 4.8, 4.58)","(19.0, 34.0, 32.714285714285715)","(1.85, 2.2, 2.1821544715447154)"
14-12-2022 13:43:46.017971,"(26.0, 65.0, 51.2)","(41.0, 110.0, 105.55555555555556)","(7.5, 9.6, 9.176470588235293)","(4.8, 99999, 99990)","(3.9, 4.8, 4.4423076923076925)","(19.0, 34.0, 34.857142857142854)","(1.85, 2.2, 2.182324561403509)"
14-12-2022 13:43:47.071200,"(26.0, 65.0, 50.0)","(41.0, 110.0, 105.55555555555556)","(7.5, 9.6, 9.0)","(4.8, 99999, 99990)","(3.9, 4.5, 4.441509433962264)","(20.0, 36.0, 35.27272727272727)","(1.85, 2.2, 2.1945205479452055)"
14-12-2022 13:43:48.183638,"(26.0, 65.0, 52.45454545454545)","(41.0, 110.0, 105.55555555555556)","(7.5, 9.6, 9.5)","(4.8, 99999, 99990)","(3.9, 4.6, 4.505154639175258)","(20.0, 36.0, 35.27272727272727)","(1.85, 2.2, 2.2083582089552243)"
14-12-2022 13:43:49.221412,"(26.0, 65.0, 52.45454545454545)","(41.0, 110.0, 105.55555555555556)","(7.5, 9.6, 9.5)","(4.8, 99999, 99990)","(3.9, 4.6, 4.520689655172414)","(20.0, 36.0, 34.25)","(1.85, 2.24, 2.2083582089552243)"
14-12-2022 13:43:50.342599,"(31.0, 60.0, 50.0)","(51.0, 110.0, 105.55555555555556)","(7.0, 9.6, 9.054545454545455)","(4.8, 99999, 99990)","(3.9, 4.6, 4.455102040816326)","(21.0, 36.0, 34.0)","(1.85, 2.24, 2.211851851851852)"
14-12-2022 13:43:51.490610,"(31.0, 55.0, 44.285714285714285)","(51.0, 120.0, 113.33333333333334)","(7.0, 9.6, 9.1)","(4.8, 99999, 99990)","(3.9, 4.5, 4.455102040816326)","(21.0, 36.0, 34.0)","(1.85, 2.24, 2.2188000000000003)"
14-12-2022 13:43:52.633792,"(31.0, 55.0, 49.473684210526315)","(51.0, 120.0, 113.33333333333334)","(7.0, 9.6, 9.1)","(4.8, 99999, 99990)","(3.9, 4.5, 4.450909090909091)","(21.0, 36.0, 34.0)","(1.85, 2.24, 2.1645714285714286)"
14-12-2022 13:43:53.733730,"(31.0, 50.0, 48.769230769230774)","(51.0, 120.0, 113.33333333333334)","(7.0, 9.6, 9.2)","(4.8, 99999, 99990)","(3.9, 4.6, 4.450909090909091)","(21.0, 36.0, 34.0)","(1.85, 2.2, 2.1645714285714286)"
14-12-2022 13:43:54.830640,"(31.0, 48.0, 43.88235294117647)","(51.0, 120.0, 114.0)","(7.0, 9.6, 9.2)","(4.8, 99999, 99990)","(3.9, 4.6, 4.47304347826087)","(21.0, 36.0, 34.0)","(1.85, 2.2, 2.1735757575757577)"
14-12-2022 13:43:55.985551,"(31.0, 48.0, 43.88235294117647)","(51.0, 120.0, 114.0)","(7.0, 9.6, 9.049999999999999)","(4.8, 99999, 99990)","(3.9, 4.6, 4.47304347826087)","(21.0, 36.0, 34.0)","(1.85, 2.2, 2.1656074766355142)"
14-12-2022 13:43:57.242470,"(31.0, 48.0, 39.42857142857143)","(51.0, 120.0, 114.0)","(7.0, 9.6, 9.049999999999999)","(4.8, 99999, 99990)","(3.9, 4.6, 4.47304347826087)","(21.0, 36.0, 35.333333333333336)","(1.85, 2.2, 2.192537313432836)"
14-12-2022 13:43:58.376249,"(31.0, 48.0, 44.5)","(51.0, 120.0, 114.0)","(7.0, 9.6, 9.049999999999999)","(4.8, 99999, 99990)","(3.9, 4.6, 4.470588235294118)","(21.0, 36.0, 56.75)","(1.85, 2.24, 2.2165000000000004)"
14-12-2022 13:43:59.672533,"(31.0, 46.0, 43.6)","(51.0, 120.0, 113.33333333333334)","(7.0, 9.6, 9.121739130434783)","(4.8, 99999, 99990)","(3.9, 4.6, 4.470588235294118)","(21.0, 60.0, 56.75)","(1.85, 2.22, 2.2157142857142857)"
14-12-2022 13:44:00.931900,"(31.0, 46.0, 43.6)","(51.0, 120.0, 113.33333333333334)","(7.0, 9.6, 9.192592592592593)","(4.8, 99999, 99990)","(3.9, 4.6, 4.479245283018868)","(21.0, 60.0, 50.8)","(1.85, 2.22, 2.219402985074627)"
14-12-2022 13:44:02.133616,"(31.0, 46.0, 42.72727272727273)","(51.0, 170.0, 152.22222222222223)","(7.0, 9.6, 9.296969696969697)","(4.8, 99999, 99990)","(3.9, 4.5, 4.482352941176471)","(21.0, 55.0, 50.8)","(1.85, 2.22, 2.219402985074627)"
14-12-2022 13:44:03.412122,"(31.0, 46.0, 42.0)","(51.0, 290.0, 197.69230769230768)","(7.0, 9.6, 9.391666666666666)","(4.8, 99999, 99990)","(3.9, 4.5, 4.4763636363636365)","(21.0, 55.0, 51.2)","(1.85, 2.22, 2.231851851851852)"
14-12-2022 13:44:04.569217,"(31.0, 46.0, 39.14285714285714)","(51.0, 280.0, 230.0)","(7.0, 9.6, 9.323809523809524)","(4.8, 99999, 99990)","(3.9, 4.5, 4.46)","(21.0, 55.0, 51.2)","(1.85, 2.24, 2.2156626506024097)"
14-12-2022 13:44:05.698751,"(31.0, 46.0, 39.14285714285714)","(51.0, 270.0, 230.0)","(7.0, 9.4, 9.323809523809524)","(4.8, 99999, 99990)","(3.9, 4.5, 4.46)","(21.0, 55.0, 51.2)","(1.85, 2.22, 2.2156626506024097)"
14-12-2022 13:44:06.781774,"(31.0, 46.0, 39.14285714285714)","(51.0, 260.0, 238.75)","(7.0, 9.4, 9.323809523809524)","(4.8, 99999, 99990)","(3.9, 4.5, 4.463934426229509)","(21.0, 55.0, 51.2)","(1.85, 2.22, 2.216774193548387)"
14-12-2022 13:44:07.917138,"(31.0, 46.0, 40.0)","(51.0, 260.0, 238.75)","(7.0, 9.4, 9.142857142857142)","(4.8, 99999, 99990)","(3.9, 4.3, 4.24125)","(21.0, 48.0, 46.8)","(1.85, 2.22, 2.216774193548387)"
14-12-2022 13:44:09.071552,"(31.0, 44.0, 37.333333333333336)","(51.0, 260.0, 238.75)","(7.0, 9.4, 9.142857142857142)","(4.8, 99999, 99990)","(3.9, 4.3, 4.220338983050848)","(21.0, 50.0, 46.0)","(1.85, 2.2, 2.1812068965517244)"
14-12-2022 13:44:10.208690,"(31.0, 44.0, 37.333333333333336)","(51.0, 260.0, 238.75)","(7.0, 9.4, 9.142857142857142)","(4.8, 99999, 99990)","(3.9, 4.3, 4.216666666666667)","(21.0, 50.0, 47.0)","(1.85, 2.2, 2.1595419847328245)"
14-12-2022 13:44:11.435172,"(31.0, 44.0, 39.2)","(51.0, 260.0, 140.0)","(7.0, 9.6, 9.561904761904762)","(4.8, 99999, 99990)","(3.9, 4.3, 4.202116402116403)","(21.0, 50.0, 47.142857142857146)","(1.85, 2.16, 2.1500000000000004)"
14-12-2022 13:44:12.644416,"(31.0, 44.0, 39.2)","(51.0, 240.0, 201.25)","(7.0, 9.6, 9.561904761904762)","(4.8, 99999, 99990)","(3.9, 4.3, 4.201970443349754)","(21.0, 50.0, 48.0)","(1.85, 2.16, 2.1724444444444444)"
14-12-2022 13:44:13.795918,"(31.0, 44.0, 39.2)","(51.0, 240.0, 201.25)","(7.0, 9.6, 9.561904761904762)","(4.8, 99999, 99990)","(3.9, 4.3, 4.107936507936508)","(21.0, 50.0, 50.714285714285715)","(1.85, 2.18, 2.17)"
14-12-2022 13:44:14.906321,"(31.0, 44.0, 40.57142857142857)","(51.0, 230.0, 172.0)","(7.0, 10.0, 9.47659574468085)","(5.0, 99999, 99990)","(3.8, 4.2, 3.9975)","(21.0, 55.0, 49.8)","(1.85, 2.2, 2.1695522388059705)"
14-12-2022 13:44:16.064131,"(31.0, 55.0, 52.0)","(51.0, 220.0, 183.75)","(7.0, 10.5, 9.326829268292682)","(5.0, 99999, 99990)","(3.8, 4.0, 3.934615384615385)","(21.0, 55.0, 53.0)","(1.85, 2.2, 2.181621621621622)"
14-12-2022 13:44:17.263752,"(31.0, 55.0, 52.0)","(51.0, 210.0, 156.0)","(7.0, 10.5, 9.352941176470587)","(5.0, 99999, 99990)","(3.8, 3.95, 3.9166666666666665)","(21.0, 55.0, 44.166666666666664)","(1.85, 2.2, 2.156831683168317)"
14-12-2022 13:44:18.523678,"(31.0, 55.0, 52.0)","(51.0, 200.0, 150.0)","(7.0, 10.5, 9.352941176470587)","(5.0, 99999, 99990)","(3.8, 4.0, 3.9145454545454546)","(21.0, 55.0, 48.888888888888886)","(1.85, 2.16, 2.1480701754385967)"
14-12-2022 13:44:19.681452,"(31.0, 55.0, 46.666666666666664)","(51.0, 200.0, 116.66666666666667)","(7.0, 10.5, 9.784615384615384)","(5.0, 99999, 99990)","(3.8, 4.0, 3.9384615384615382)","(21.0, 55.0, 50.0)","(1.85, 2.16, 2.1584397163120568)"
14-12-2022 13:44:20.669289,"(31.0, 55.0, 49.5)","(51.0, 200.0, 110.0)","(7.0, 10.0, 9.73076923076923)","(5.0, 99999, 99990)","(3.8, 4.0, 3.9384615384615382)","(21.0, 55.0, 50.0)","(1.85, 2.18, 2.126666666666667)"
14-12-2022 13:44:21.799010,"(31.0, 55.0, 50.285714285714285)","(51.0, 190.0, 153.33333333333331)","(7.0, 10.0, 9.6875)","(5.0, 99999, 99990)","(3.8, 3.95, 3.9375)","(21.0, 55.0, 50.416666666666664)","(1.85, 2.14, 2.126666666666667)"
14-12-2022 13:44:22.915234,"(31.0, 55.0, 50.285714285714285)","(51.0, 190.0, 153.33333333333331)","(7.0, 10.0, 9.6875)","(5.0, 99999, 99990)","(3.8, 3.95, 3.9612903225806453)","(21.0, 55.0, 50.5)","(1.85, 2.14, 2.1308411214953273)"
14-12-2022 13:44:23.992684,"(31.0, 55.0, 50.285714285714285)","(51.0, 190.0, 153.33333333333331)","(7.0, 10.0, 9.4)","(5.0, 99999, 99990)","(3.7, 4.0, 3.9613636363636364)","(21.0, 55.0, 50.416666666666664)","(1.85, 2.16, 2.1316)"
14-12-2022 13:44:25.043382,"(31.0, 55.0, 50.285714285714285)","(51.0, 190.0, 153.33333333333331)","(7.5, 10.0, 9.224242424242425)","(5.0, 99999, 99990)","(3.7, 4.0, 3.987058823529412)","(21.0, 55.0, 48.25)","(1.85, 2.14, 2.1350000000000002)"
14-12-2022 13:44:26.147816,"(31.0, 55.0, 52.0)","(51.0, 190.0, 153.33333333333331)","(7.5, 9.8, 9.070588235294117)","(5.0, 99999, 99990)","(3.7, 4.1, 3.975568181818182)","(21.0, 55.0, 51.333333333333336)","(1.85, 2.14, 2.134157303370787)"
14-12-2022 13:44:27.315861,"(31.0, 55.0, 52.0)","(51.0, 190.0, 153.33333333333331)","(7.0, 9.6, 9.24)","(5.5, 99999, 99990)","(3.6, 4.1, 3.978)","(26.0, 55.0, 51.333333333333336)","(1.85, 2.14, 2.137777777777778)"
14-12-2022 13:44:28.491500,"(31.0, 55.0, 52.0)","(51.0, 190.0, 153.33333333333331)","(7.0, 9.6, 9.381818181818181)","(5.5, 99999, 99990)","(3.6, 4.0, 3.9633333333333334)","(26.0, 55.0, 51.333333333333336)","(1.85, 2.14, 2.137777777777778)"
14-12-2022 13:44:29.691753,"(31.0, 55.0, 52.0)","(51.0, 190.0, 153.33333333333331)","(7.0, 9.6, 9.381818181818181)","(5.5, 99999, 99990)","(3.6, 4.0, 3.91969696969697)","(26.0, 55.0, 50.0)","(1.85, 2.14, 2.1444705882352944)"
14-12-2022 13:44:30.872397,"(31.0, 55.0, 52.0)","(51.0, 190.0, 153.33333333333331)","(7.5, 9.6, 9.466666666666667)","(5.5, 99999, 99990)","(3.7, 3.95, 3.892857142857143)","(21.0, 55.0, 50.0)","(1.85, 2.16, 2.1563333333333334)"
14-12-2022 13:44:32.077577,"(31.0, 55.0, 52.0)","(51.0, 190.0, 162.5)","(7.5, 9.6, 9.2)","(5.5, 99999, 99990)","(3.7, 3.9, 3.8358490566037733)","(21.0, 55.0, 49.0)","(1.85, 2.16, 2.1793146417445484)"
14-12-2022 13:44:33.324050,"(31.0, 55.0, 52.0)","(51.0, 180.0, 134.0)","(7.5, 9.2, 8.964705882352941)","(5.5, 99999, 99990)","(3.7, 3.9, 3.8316666666666666)","(21.0, 50.0, 49.0)","(1.85, 2.2, 2.2085714285714286)"
14-12-2022 13:44:34.513615,"(31.0, 55.0, 52.0)","(51.0, 170.0, 134.0)","(7.5, 9.2, 8.964705882352941)","(5.5, 99999, 99990)","(3.7, 3.85, 3.8484375)","(21.0, 50.0, 49.55555555555556)","(1.85, 2.22, 2.1956521739130435)"
14-12-2022 13:44:35.671190,"(31.0, 55.0, 53.0)","(51.0, 160.0, 128.0)","(7.5, 8.8, 8.766666666666667)","(5.5, 99999, 99990)","(3.7, 3.85, 3.8333333333333335)","(21.0, 50.0, 54.25)","(1.85, 2.24, 2.2366878980891722)"
14-12-2022 13:44:36.794703,"(31.0, 75.0, 70.0)","(51.0, 150.0, 122.0)","(7.5, 8.8, 8.766666666666667)","(5.5, 99999, 99990)","(3.7, 3.85, 3.7660377358490567)","(21.0, 55.0, 54.25)","(1.85, 2.24, 2.24021978021978)"
14-12-2022 13:44:37.930649,"(31.0, 70.0, 63.75)","(51.0, 150.0, 106.25)","(7.5, 8.8, 9.120000000000001)","(5.5, 99999, 99990)","(3.7, 3.8, 3.646875)","(21.0, 55.0, 54.25)","(1.85, 2.26, 2.2375)"
14-12-2022 13:44:39.190944,"(31.0, 70.0, 62.30769230769231)","(51.0, 140.0, 110.0)","(7.0, 9.4, 9.08)","(5.5, 99999, 99990)","(3.5, 3.65, 3.686666666666667)","(31.0, 55.0, 54.25)","(1.85, 2.26, 2.229117647058824)"
14-12-2022 13:44:40.436237,"(31.0, 70.0, 57.5)","(51.0, 130.0, 110.0)","(7.0, 9.2, 9.013793103448275)","(5.5, 99999, 99990)","(3.5, 3.7, 3.6472727272727274)","(31.0, 55.0, 51.8235294117647)","(1.85, 2.24, 2.2313793103448276)"
14-12-2022 13:44:41.578155,"(31.0, 70.0, 56.875)","(51.0, 120.0, 102.5)","(7.0, 9.2, 8.965217391304348)","(5.5, 99999, 99990)","(3.5, 3.7, 3.6472727272727274)","(31.0, 55.0, 51.8235294117647)","(1.85, 2.24, 2.2346938775510203)"
14-12-2022 13:44:42.602264,"(31.0, 70.0, 56.875)","(51.0, 120.0, 115.625)","(7.0, 9.2, 8.965217391304348)","(5.5, 99999, 99990)","(3.5, 3.7, 3.6338235294117647)","(31.0, 55.0, 51.8235294117647)","(1.85, 2.26, 2.245263157894737)"
14-12-2022 13:44:43.624290,"(31.0, 65.0, 57.44444444444444)","(51.0, 120.0, 110.0)","(7.0, 9.2, 8.88235294117647)","(5.5, 99999, 99990)","(3.5, 3.7, 3.6338235294117647)","(31.0, 55.0, 52.1875)","(1.85, 2.26, 2.2293333333333334)"
14-12-2022 13:44:44.624378,"(31.0, 65.0, 51.64285714285714)","(51.0, 170.0, 120.0)","(7.0, 9.2, 8.931034482758621)","(5.5, 99999, 99990)","(3.5, 3.7, 3.6338235294117647)","(31.0, 55.0, 49.666666666666664)","(1.85, 2.26, 2.246060606060606)"
14-12-2022 13:44:45.767316,"(31.0, 60.0, 57.14285714285714)","(51.0, 170.0, 151.25)","(7.0, 9.2, 8.931034482758621)","(5.5, 99999, 99990)","(3.4, 3.7, 3.6285714285714286)","(31.0, 50.0, 49.666666666666664)","(1.85, 2.26, 2.2469767441860466)"
14-12-2022 13:44:46.843129,"(31.0, 60.0, 57.14285714285714)","(51.0, 170.0, 150.0)","(7.0, 9.2, 9.057142857142857)","(5.5, 99999, 99990)","(3.4, 3.7, 3.6225806451612903)","(31.0, 50.0, 47.53846153846154)","(1.85, 2.26, 2.2409395973154362)"
14-12-2022 13:44:48.160914,"(31.0, 48.0, 46.857142857142854)","(51.0, 150.0, 126.0)","(7.0, 9.2, 9.088888888888889)","(5.5, 99999, 99990)","(3.4, 3.7, 3.62375)","(31.0, 48.0, 47.53846153846154)","(1.85, 2.26, 2.245430463576159)"
14-12-2022 13:44:49.457812,"(31.0, 48.0, 47.5)","(51.0, 150.0, 136.66666666666666)","(7.0, 9.2, 9.007692307692308)","(5.5, 99999, 99990)","(3.4, 3.7, 3.5830275229357795)","(31.0, 48.0, 47.53846153846154)","(1.85, 2.26, 2.2540845070422533)"
14-12-2022 13:44:50.663572,"(31.0, 55.0, 47.5)","(51.0, 150.0, 138.0)","(7.0, 9.4, 8.971428571428572)","(5.5, 99999, 99990)","(3.4, 3.65, 3.6072289156626507)","(31.0, 48.0, 47.84615384615385)","(1.85, 2.26, 2.265490196078431)"
14-12-2022 13:44:51.832097,"(31.0, 55.0, 46.333333333333336)","(51.0, 150.0, 138.0)","(7.0, 9.4, 8.971428571428572)","(5.5, 99999, 99990)","(3.4, 3.65, 3.5854166666666667)","(31.0, 48.0, 49.2)","(1.85, 2.28, 2.319459459459459)"
14-12-2022 13:44:53.034537,"(31.0, 48.0, 45.0)","(51.0, 150.0, 135.0)","(7.0, 9.4, 9.105882352941176)","(5.5, 99999, 99990)","(3.4, 3.6, 3.5391304347826087)","(31.0, 50.0, 49.2)","(1.85, 2.32, 2.3254838709677417)"
14-12-2022 13:44:54.151972,"(31.0, 50.0, 49.0)","(51.0, 140.0, 134.28571428571428)","(7.0, 9.4, 9.587692307692308)","(5.5, 99999, 99990)","(3.4, 3.6, 3.522772277227723)","(31.0, 50.0, 47.0)","(1.85, 2.34, 2.3599004975124376)"
14-12-2022 13:44:55.242087,"(31.0, 50.0, 44.0)","(51.0, 120.0, 115.0)","(7.0, 9.6, 9.587692307692308)","(5.5, 99999, 99990)","(3.4, 3.6, 3.522772277227723)","(31.0, 50.0, 39.2)","(1.85, 2.36, 2.394905660377358)"
14-12-2022 13:44:56.318384,"(31.0, 46.0, 43.0)","(51.0, 120.0, 110.9090909090909)","(7.0, 9.4, 9.290909090909091)","(5.5, 99999, 99990)","(3.4, 3.55, 3.486764705882353)","(31.0, 50.0, 39.2)","(1.85, 2.4, 2.394905660377358)"
14-12-2022 13:44:57.462131,"(31.0, 44.0, 41.333333333333336)","(51.0, 120.0, 110.9090909090909)","(7.0, 9.4, 9.258823529411766)","(5.5, 99999, 99990)","(3.4, 3.5, 3.45)","(31.0, 48.0, 47.0)","(1.85, 2.4, 2.3937704918032785)"
14-12-2022 13:44:58.636757,"(31.0, 44.0, 40.30769230769231)","(51.0, 120.0, 110.0)","(7.0, 9.4, 9.096551724137932)","(5.5, 99999, 99990)","(3.4, 3.45, 3.4347222222222222)","(31.0, 48.0, 47.0)","(1.85, 2.4, 2.3937704918032785)"
14-12-2022 13:44:59.809335,"(31.0, 42.0, 41.333333333333336)","(51.0, 120.0, 107.5)","(7.0, 9.4, 9.342857142857143)","(5.5, 99999, 99990)","(3.4, 3.45, 3.321875)","(31.0, 48.0, 44.666666666666664)","(1.85, 2.4, 2.434)"
14-12-2022 13:45:00.845735,"(31.0, 42.0, 40.5)","(51.0, 120.0, 106.3157894736842)","(7.0, 9.4, 9.342857142857143)","(5.5, 99999, 99990)","(3.4, 3.35, 3.312162162162162)","(31.0, 48.0, 43.285714285714285)","(1.85, 2.44, 2.4446153846153846)"
14-12-2022 13:45:01.905437,"(31.0, 42.0, 37.42857142857143)","(61.0, 120.0, 106.3157894736842)","(7.0, 9.4, 9.355555555555556)","(5.5, 99999, 99990)","(3.3, 3.35, 3.265322580645161)","(31.0, 48.0, 43.8)","(1.85, 2.46, 2.474705882352941)"
14-12-2022 13:45:02.907210,"(31.0, 44.0, 35.78947368421053)","(61.0, 120.0, 108.0)","(7.0, 9.4, 9.333333333333334)","(5.5, 99999, 99990)","(3.3, 3.3, 3.3478260869565215)","(31.0, 48.0, 39.6)","(1.85, 2.48, 2.4725)"
14-12-2022 13:45:03.941991,"(31.0, 44.0, 35.78947368421053)","(61.0, 120.0, 108.0)","(7.0, 9.4, 9.333333333333334)","(5.5, 99999, 99990)","(3.3, 3.4, 3.3478260869565215)","(31.0, 42.0, 39.6)","(1.85, 2.48, 2.45)"
14-12-2022 13:45:04.927142,"(31.0, 44.0, 35.78947368421053)","(61.0, 120.0, 108.0)","(7.0, 9.4, 9.333333333333334)","(5.5, 99999, 99990)","(3.3, 3.4, 3.296875)","(31.0, 42.0, 39.0)","(1.9, 2.48, 2.45)"
14-12-2022 13:45:05.903935,"(31.0, 44.0, 36.2)","(61.0, 120.0, 108.0)","(7.0, 9.4, 9.333333333333334)","(5.5, 99999, 99990)","(3.3, 3.4, 3.3733870967741937)","(31.0, 42.0, 39.0)","(1.9, 2.48, 2.4468085106382977)"
14-12-2022 13:45:07.251623,"(31.0, 40.0, 38.54545454545455)","(61.0, 120.0, 108.0)","(7.0, 9.6, 9.1875)","(5.5, 99999, 99990)","(3.3, 3.4, 3.3214285714285716)","(31.0, 48.0, 39.6)","(1.9, 2.48, 2.519644723092999)"
14-12-2022 13:45:08.357688,"(31.0, 40.0, 39.333333333333336)","(61.0, 120.0, 108.0)","(7.0, 9.6, 9.1875)","(5.5, 99999, 99990)","(3.2, 3.35, 3.25)","(31.0, 48.0, 40.0)","(1.9, 2.52, 2.5736164736164735)"
14-12-2022 13:45:09.720919,"(31.0, 40.0, 39.333333333333336)","(61.0, 120.0, 108.0)","(7.0, 9.6, 9.1875)","(5.5, 99999, 99990)","(3.2, 3.35, 3.2357142857142858)","(31.0, 48.0, 40.0)","(1.9, 2.58, 2.520952380952381)"
14-12-2022 13:45:10.882583,"(31.0, 40.0, 39.55555555555556)","(61.0, 120.0, 108.0)","(7.0, 9.6, 9.16)","(5.5, 99999, 99990)","(3.2, 3.35, 3.261764705882353)","(31.0, 48.0, 39.6)","(1.9, 2.58, 2.5735078534031413)"
14-12-2022 13:45:11.869988,"(31.0, 40.0, 38.666666666666664)","(61.0, 120.0, 108.0)","(7.0, 9.6, 9.16)","(5.5, 99999, 99990)","(3.2, 3.35, 3.261764705882353)","(31.0, 48.0, 39.6)","(1.9, 2.58, 2.5735078534031413)"
14-12-2022 13:45:12.929106,"(31.0, 40.0, 38.666666666666664)","(61.0, 120.0, 108.0)","(7.0, 9.6, 9.16)","(5.5, 99999, 99990)","(3.2, 3.35, 3.3275)","(31.0, 48.0, 39.6)","(1.9, 2.56, 2.5716498316498315)"
14-12-2022 13:45:14.037543,"(31.0, 40.0, 38.666666666666664)","(61.0, 120.0, 108.0)","(7.0, 9.6, 9.17142857142857)","(5.5, 99999, 99990)","(3.2, 3.35, 3.293396226415094)","(31.0, 48.0, 40.0)","(1.95, 2.58, 2.5706238185255197)"
14-12-2022 13:45:15.171247,"(31.0, 40.0, 38.666666666666664)","(61.0, 120.0, 108.0)","(7.0, 9.6, 9.0)","(5.5, 99999, 99990)","(3.2, 3.35, 3.2153846153846155)","(31.0, 48.0, 42.54545454545455)","(1.95, 2.58, 2.5526027397260274)"
14-12-2022 13:45:16.384502,"(31.0, 42.0, 38.8)","(61.0, 120.0, 105.45454545454545)","(7.0, 9.0, 8.688073394495413)","(5.5, 99999, 99990)","(3.2, 3.25, 3.234375)","(31.0, 48.0, 42.54545454545455)","(1.95, 2.58, 2.5706976744186045)"
14-12-2022 13:45:17.541135,"(31.0, 42.0, 39.0)","(61.0, 120.0, 109.33333333333333)","(7.0, 8.8, 8.842553191489362)","(5.5, 99999, 99990)","(3.2, 3.25, 3.2454545454545456)","(31.0, 48.0, 42.0)","(1.95, 2.58, 2.608)"
14-12-2022 13:45:18.521069,"(31.0, 42.0, 40.0)","(61.0, 120.0, 110.0)","(7.0, 9.0, 8.842553191489362)","(5.5, 99999, 99990)","(3.2, 3.25, 3.2035714285714283)","(31.0, 48.0, 40.5)","(1.95, 2.62, 2.739230769230769)"
14-12-2022 13:45:19.660337,"(31.0, 44.0, 36.30769230769231)","(61.0, 120.0, 106.0)","(7.0, 9.0, 8.826315789473686)","(5.5, 99999, 99990)","(3.1, 3.3, 3.2035714285714283)","(31.0, 48.0, 40.5)","(1.95, 2.76, 2.739230769230769)"
14-12-2022 13:45:20.904536,"(31.0, 40.0, 39.0)","(61.0, 120.0, 106.0)","(7.0, 9.0, 8.783606557377048)","(5.5, 99999, 99990)","(3.1, 3.2, 3.2035714285714283)","(31.0, 48.0, 40.5)","(1.95, 2.76, 2.66875)"
14-12-2022 13:45:21.944930,"(31.0, 40.0, 39.0)","(61.0, 120.0, 106.0)","(7.0, 9.2, 9.033333333333333)","(5.5, 99999, 99990)","(3.1, 3.3, 3.2035714285714283)","(31.0, 48.0, 40.5)","(1.95, 2.8, 2.66875)"
14-12-2022 13:45:23.062992,"(31.0, 44.0, 38.6)","(61.0, 120.0, 106.0)","(7.0, 9.4, 9.013793103448275)","(5.5, 99999, 99990)","(3.1, 3.35, 3.283333333333333)","(31.0, 48.0, 41.333333333333336)","(2.0, 2.76, 2.7092307692307696)"
14-12-2022 13:45:24.541352,"(31.0, 44.0, 38.6)","(61.0, 120.0, 106.0)","(7.0, 9.4, 8.975)","(5.5, 99999, 99990)","(3.1, 3.35, 3.224418604651163)","(31.0, 48.0, 41.333333333333336)","(2.0, 2.72, 2.6929411764705886)"
14-12-2022 13:45:25.858036,"(31.0, 44.0, 37.45454545454545)","(61.0, 120.0, 106.0)","(7.0, 9.4, 8.946666666666667)","(5.5, 99999, 99990)","(3.1, 3.35, 3.2533333333333334)","(31.0, 48.0, 45.5)","(2.0, 2.7, 2.5764705882352943)"
14-12-2022 13:45:27.166105,"(31.0, 44.0, 40.142857142857146)","(41.0, 120.0, 110.0)","(7.0, 9.4, 8.956521739130435)","(5.5, 99999, 99990)","(3.1, 3.3, 3.2421052631578946)","(31.0, 48.0, 47.714285714285715)","(2.0, 2.64, 2.6058823529411765)"
14-12-2022 13:45:28.277737,"(31.0, 44.0, 40.142857142857146)","(41.0, 120.0, 110.0)","(7.0, 9.4, 8.938461538461539)","(5.5, 99999, 99990)","(3.1, 3.3, 3.2421052631578946)","(31.0, 55.0, 47.714285714285715)","(2.0, 2.62, 2.6058823529411765)"
14-12-2022 13:45:29.658449,"(31.0, 44.0, 40.142857142857146)","(41.0, 120.0, 110.0)","(7.0, 9.2, 8.971428571428572)","(5.5, 99999, 99990)","(3.1, 3.3, 3.2287234042553195)","(31.0, 55.0, 47.714285714285715)","(2.05, 2.62, 2.6028571428571428)"
