,Lonely Gemma,Ryders Ambition,Lets Go Yoyo,Chanelle,Clarks A Lark,Homebush Sparkle,Rowdys Monster,Goldstar Vargas
16-12-2022 10:47:13.414345,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:14.645530,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:15.815430,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:17.064291,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:18.353588,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:19.448504,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:20.510982,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:21.618692,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:22.786447,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:23.958684,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:25.226800,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:26.431562,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:27.629917,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:28.741241,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:29.848365,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:30.898151,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:31.897746,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:33.056080,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:34.199430,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:35.400133,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:36.641889,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:37.813991,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:39.311559,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:40.455900,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:41.566935,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:42.791797,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:44.101010,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:45.427323,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:46.783132,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:47.897125,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:49.214398,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:50.601998,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:51.811446,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:53.191656,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:54.751983,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:56.181765,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:57.818389,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:47:59.414357,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:00.777618,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:02.003205,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:03.329647,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:04.689821,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:05.873439,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:07.000860,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:08.330066,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:09.589171,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:10.852565,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:12.069007,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:13.256995,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:14.415973,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:15.589119,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:16.676636,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:17.820670,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:18.900861,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:20.202123,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:21.307670,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:22.402680,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:23.537739,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:24.987858,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:26.225571,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:27.570480,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:28.980487,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:30.228450,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:31.377693,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:32.632571,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:33.869606,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:35.353068,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:36.697854,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:38.024622,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:39.245144,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:40.519740,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:41.852688,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:43.302336,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:44.778291,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:46.214047,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:47.683880,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:49.130828,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:50.579812,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:52.203287,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:53.622041,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:54.913863,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:56.261682,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:57.471678,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:58.592437,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:48:59.808332,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:49:01.132917,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
16-12-2022 10:49:02.403699,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 8.8, 8.16)","(6.5, 13.5, 12.644444444444446)","(1.95, 3.2, 2.905263157894737)","(9.0, 36.0, 33.49090909090909)"
