,Jayville Glory,Blazing Lexi,Like A Lorry,Jax Star,Roxy Crumpet,Kenzie Bale,Chappys Girl,Aaron Alpaca
09-01-2023 12:43:22.204475,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:23.214115,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:24.205324,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:25.242421,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:26.269691,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:27.311130,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:28.296688,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:29.316365,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:30.383592,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:31.467905,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:32.609116,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:33.701612,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:34.789738,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:35.859599,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:36.887714,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:37.907627,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:38.971029,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:40.143356,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 16.15492957746479)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:41.348228,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 16.15492957746479)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:42.456590,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 16.15492957746479)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:43.592479,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 16.15492957746479)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:44.669809,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 16.15492957746479)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:45.720170,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 16.15492957746479)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:46.738763,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 16.15492957746479)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:47.776480,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 16.15492957746479)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:48.857409,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 16.15492957746479)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:49.941937,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:51.038609,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:52.182185,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:53.310459,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:54.395932,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:55.436921,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:56.440578,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:57.526454,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:58.561984,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:43:59.672304,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:00.750428,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:01.789305,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:02.774965,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:03.749613,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:04.790590,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:05.884568,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:06.969300,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:08.075467,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:09.141901,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:10.220393,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:11.284010,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:12.336747,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:13.386756,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:14.474947,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:15.603092,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:16.759582,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:18.025242,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:19.160029,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:20.311701,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:21.501051,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:22.696919,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:23.893763,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:24.982648,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:26.073204,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:27.204309,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:28.379604,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:29.507670,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:30.648696,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:31.788321,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:32.877018,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:33.954306,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:35.060218,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:36.150406,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:37.243562,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:38.349803,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:39.475013,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:40.622520,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:41.737170,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:42.898702,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 8.6)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:44:44.019210,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.2)","(3.3, 5.5, 3.439583333333333)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
