,Exceed And Collect,No Outcast,Outwitted,The Instructor,Ukiyoe,Firehouse,Imminance,Miss Sunshine,Nevada Showgirl,Within Sight
12-01-2023 16:44:29.440435,"(15.0, 21.0, 20.448453608247423)","(26.0, 36.0, 35.916666666666664)","(20.0, 27.0, 26.77777777777778)","(1.9, 2.12, 2.1158964879852125)","(12.0, 14.0, 13.905063291139241)","(4.2, 4.7, 4.699120234604106)","(91.0, 180.0, 177.10526315789474)","(7.5, 10.0, 9.975806451612904)","(81.0, 200.0, 185.71428571428572)","(31.0, 55.0, 53.14102564102564)"
12-01-2023 16:44:30.999778,"(15.0, 21.0, 20.415300546448087)","(26.0, 36.0, 35.80487804878049)","(20.0, 27.0, 26.6875)","(1.95, 2.12, 2.1273406193078324)","(12.0, 14.0, 13.416666666666666)","(4.2, 4.7, 4.698493975903615)","(91.0, 180.0, 177.17948717948718)","(7.5, 10.0, 9.946875)","(81.0, 200.0, 185.71428571428572)","(31.0, 55.0, 53.14102564102564)"
12-01-2023 16:44:32.644167,"(15.0, 21.0, 20.415300546448087)","(26.0, 36.0, 36.31578947368421)","(20.0, 27.0, 26.6875)","(1.95, 2.14, 2.127282608695652)","(12.0, 13.5, 13.314159292035399)","(4.2, 4.7, 4.689344262295082)","(91.0, 180.0, 177.17948717948718)","(7.5, 10.0, 9.972477064220184)","(81.0, 200.0, 185.71428571428572)","(31.0, 55.0, 53.14102564102564)"
12-01-2023 16:44:34.300702,"(15.0, 21.0, 20.415300546448087)","(26.0, 38.0, 35.565217391304344)","(20.0, 27.0, 26.642857142857142)","(1.9, 2.14, 2.1345625)","(12.0, 13.5, 12.98728813559322)","(4.2, 4.7, 4.6898437500000005)","(91.0, 180.0, 177.17948717948718)","(7.5, 10.0, 9.944262295081968)","(81.0, 200.0, 192.5)","(31.0, 55.0, 51.721311475409834)"
12-01-2023 16:44:35.999519,"(15.0, 21.0, 20.514851485148515)","(26.0, 36.0, 35.806451612903224)","(20.0, 27.0, 26.8)","(1.9, 2.14, 2.1265486725663716)","(12.0, 13.0, 13.173352435530086)","(4.2, 4.7, 4.719463087248322)","(91.0, 180.0, 177.3170731707317)","(7.5, 10.5, 10.108)","(81.0, 200.0, 193.33333333333334)","(31.0, 55.0, 52.17391304347826)"
12-01-2023 16:44:37.337191,"(15.0, 21.0, 20.514851485148515)","(26.0, 36.0, 35.806451612903224)","(20.0, 27.0, 26.857142857142858)","(1.9, 2.14, 2.128031496062992)","(12.0, 13.5, 12.871287128712872)","(4.2, 4.8, 4.723777403035413)","(91.0, 180.0, 179.375)","(7.5, 10.5, 10.088571428571429)","(81.0, 200.0, 192.94117647058823)","(31.0, 55.0, 52.183098591549296)"
12-01-2023 16:44:38.813103,"(15.0, 21.0, 20.521951219512196)","(26.0, 36.0, 35.857142857142854)","(20.0, 27.0, 26.98)","(1.9, 2.14, 2.127313237221494)","(12.0, 13.0, 12.88030303030303)","(4.2, 4.8, 4.72621359223301)","(91.0, 180.0, 179.41176470588235)","(7.5, 10.5, 10.151741293532337)","(81.0, 200.0, 193.68421052631578)","(31.0, 55.0, 52.333333333333336)"
12-01-2023 16:44:40.122059,"(15.0, 21.0, 20.556561085972852)","(26.0, 36.0, 34.64)","(20.0, 27.0, 26.89090909090909)","(1.95, 2.14, 2.1173958333333336)","(12.0, 13.0, 12.89111747851003)","(4.2, 4.8, 4.787974683544304)","(91.0, 180.0, 192.5)","(7.5, 10.5, 10.25189393939394)","(81.0, 200.0, 193.68421052631578)","(31.0, 55.0, 52.43589743589744)"
12-01-2023 16:44:41.521110,"(15.0, 21.0, 20.554545454545455)","(26.0, 38.0, 36.0)","(20.0, 27.0, 26.975)","(1.95, 2.12, 2.1143452380952383)","(12.0, 13.0, 12.594736842105263)","(4.2, 4.8, 4.771428571428571)","(91.0, 200.0, 197.5)","(7.5, 10.5, 10.248076923076923)","(81.0, 200.0, 193.68421052631578)","(31.0, 55.0, 52.43589743589744)"
12-01-2023 16:44:42.973229,"(15.0, 21.0, 20.51741293532338)","(26.0, 36.0, 35.642857142857146)","(20.0, 27.0, 26.886363636363637)","(1.95, 2.12, 2.1198031496062995)","(12.0, 13.0, 12.263157894736842)","(4.2, 4.8, 4.785987261146497)","(91.0, 200.0, 198.66666666666666)","(7.5, 10.5, 10.30281690140845)","(81.0, 200.0, 195.0)","(31.0, 55.0, 52.628205128205124)"
12-01-2023 16:44:44.526892,"(15.0, 21.0, 20.4247311827957)","(26.0, 36.0, 35.483870967741936)","(20.0, 27.0, 27.25)","(1.95, 2.12, 2.1160337552742616)","(12.0, 12.5, 12.238805970149254)","(4.2, 4.8, 4.759111111111111)","(91.0, 200.0, 200.58823529411765)","(7.5, 10.5, 10.30622009569378)","(81.0, 200.0, 191.66666666666666)","(31.0, 55.0, 52.64705882352941)"
12-01-2023 16:44:46.002234,"(15.0, 21.0, 20.4247311827957)","(26.0, 36.0, 33.6)","(20.0, 28.0, 27.087719298245613)","(1.95, 2.12, 2.1369469026548673)","(12.0, 12.5, 12.102620087336245)","(4.2, 4.8, 4.759111111111111)","(91.0, 210.0, 202.38095238095238)","(7.5, 10.5, 10.307106598984772)","(81.0, 230.0, 201.53846153846155)","(31.0, 55.0, 52.64705882352941)"
12-01-2023 16:44:47.367863,"(15.0, 21.0, 20.392045454545453)","(26.0, 34.0, 33.729729729729726)","(20.0, 28.0, 27.016393442622952)","(1.95, 2.14, 2.1308157099697884)","(12.0, 12.5, 12.10730593607306)","(4.2, 4.8, 4.746785714285714)","(91.0, 210.0, 201.33333333333334)","(7.5, 10.5, 10.298029556650246)","(81.0, 220.0, 196.47058823529412)","(31.0, 55.0, 52.64705882352941)"
12-01-2023 16:44:48.936955,"(15.0, 21.0, 20.344086021505376)","(26.0, 34.0, 33.76744186046512)","(20.0, 28.0, 27.44)","(1.95, 2.14, 2.1068000000000002)","(12.0, 12.5, 12.180297397769516)","(4.2, 4.8, 4.762256809338521)","(91.0, 210.0, 201.61290322580646)","(7.5, 10.5, 10.345291479820627)","(81.0, 220.0, 200.0)","(31.0, 55.0, 52.752808988764045)"
12-01-2023 16:44:50.478828,"(15.0, 21.0, 20.427230046948356)","(26.0, 34.0, 36.146341463414636)","(20.0, 28.0, 27.70212765957447)","(1.9, 2.12, 2.1053125)","(11.0, 12.5, 12.22347266881029)","(4.0, 4.8, 4.7734375)","(91.0, 210.0, 203.04347826086956)","(7.5, 10.5, 10.490853658536585)","(81.0, 220.0, 192.72727272727272)","(31.0, 55.0, 53.138297872340424)"
12-01-2023 16:44:51.983083,"(15.0, 21.0, 20.443946188340806)","(26.0, 38.0, 35.714285714285715)","(20.0, 28.0, 27.784615384615385)","(1.9, 2.12, 2.1081112894596044)","(11.0, 12.5, 12.207317073170731)","(4.0, 4.8, 4.785970149253731)","(91.0, 210.0, 201.72413793103448)","(7.5, 10.5, 10.484455958549223)","(81.0, 220.0, 187.05882352941177)","(31.0, 55.0, 53.4375)"
12-01-2023 16:44:53.390507,"(15.0, 21.0, 20.46086956521739)","(26.0, 36.0, 35.714285714285715)","(20.0, 28.0, 27.868852459016395)","(1.9, 2.12, 2.0950877192982458)","(11.0, 12.5, 12.205159705159705)","(4.0, 4.8, 4.789329268292683)","(91.0, 210.0, 202.5)","(7.5, 10.5, 10.669230769230769)","(81.0, 220.0, 198.46153846153845)","(31.0, 55.0, 53.5)"
12-01-2023 16:44:54.744154,"(15.0, 21.0, 20.473118279569892)","(26.0, 36.0, 35.27272727272727)","(20.0, 28.0, 28.292929292929294)","(1.9, 2.1, 2.0932439678284185)","(11.0, 12.5, 12.177333333333333)","(4.0, 4.8, 4.790591397849462)","(91.0, 210.0, 201.57894736842104)","(7.5, 11.0, 10.760115606936417)","(81.0, 220.0, 199.25925925925927)","(31.0, 55.0, 53.391304347826086)"
12-01-2023 16:44:56.041316,"(15.0, 21.0, 20.473118279569892)","(26.0, 36.0, 35.07692307692308)","(20.0, 29.0, 27.8375)","(1.9, 2.1, 2.0853760238272523)","(11.0, 12.5, 12.215174129353233)","(4.0, 4.8, 4.837878787878788)","(91.0, 210.0, 199.56521739130434)","(7.5, 11.0, 10.788732394366198)","(81.0, 220.0, 203.33333333333334)","(31.0, 55.0, 53.888888888888886)"
12-01-2023 16:44:57.401185,"(15.0, 21.0, 20.475)","(26.0, 36.0, 34.588235294117645)","(20.0, 28.0, 27.8375)","(1.9, 2.1, 2.0888126286890873)","(11.0, 12.5, 12.27373417721519)","(4.0, 4.9, 4.834408602150537)","(91.0, 200.0, 199.52380952380952)","(7.5, 11.0, 10.779069767441861)","(81.0, 210.0, 199.0909090909091)","(31.0, 55.0, 53.888888888888886)"
12-01-2023 16:44:59.012502,"(15.0, 21.0, 20.44943820224719)","(26.0, 36.0, 33.345454545454544)","(20.0, 28.0, 27.814285714285713)","(1.9, 2.1, 2.071231441048035)","(11.0, 12.5, 12.243243243243244)","(4.0, 4.9, 4.876016260162602)","(91.0, 200.0, 207.5)","(7.5, 11.0, 10.7882096069869)","(81.0, 210.0, 194.28571428571428)","(31.0, 55.0, 53.81578947368421)"
12-01-2023 16:45:00.486991,"(15.0, 21.0, 20.54769230769231)","(26.0, 34.0, 34.75)","(20.0, 28.0, 28.586666666666666)","(1.9, 2.08, 2.0766781411359725)","(11.0, 12.5, 12.299723756906078)","(4.0, 4.9, 4.941624365482234)","(91.0, 210.0, 218.0)","(7.5, 11.0, 10.83015873015873)","(81.0, 200.0, 193.33333333333334)","(31.0, 55.0, 54.59183673469388)"
12-01-2023 16:45:01.922559,"(15.0, 21.0, 20.54769230769231)","(26.0, 36.0, 34.75)","(20.0, 29.0, 28.594594594594593)","(1.9, 2.08, 2.079613034623218)","(11.0, 12.5, 12.304054054054054)","(4.0, 5.0, 4.887046632124353)","(91.0, 230.0, 215.0)","(7.5, 11.0, 10.814754098360655)","(81.0, 200.0, 196.66666666666666)","(31.0, 55.0, 54.6)"
12-01-2023 16:45:03.267913,"(15.0, 21.0, 20.555891238670696)","(26.0, 36.0, 35.09090909090909)","(20.0, 29.0, 28.594594594594593)","(1.9, 2.08, 2.079613034623218)","(11.0, 12.5, 12.304054054054054)","(4.0, 4.9, 4.887046632124353)","(91.0, 230.0, 215.0)","(7.5, 11.0, 10.814754098360655)","(81.0, 200.0, 196.66666666666666)","(31.0, 55.0, 54.0)"
12-01-2023 16:45:04.692987,"(15.0, 21.0, 20.549253731343285)","(26.0, 36.0, 34.61538461538461)","(20.0, 29.0, 28.51923076923077)","(1.9, 2.08, 2.0776744186046514)","(11.0, 12.5, 12.364077669902912)","(4.0, 5.0, 4.937037037037038)","(91.0, 230.0, 209.23076923076923)","(7.5, 11.0, 10.677631578947368)","(81.0, 200.0, 200.0)","(31.0, 55.0, 53.68)"
12-01-2023 16:45:06.613077,"(15.0, 21.0, 20.5459940652819)","(26.0, 36.0, 34.46808510638298)","(20.0, 29.0, 28.51923076923077)","(1.9, 2.08, 2.0718432510885343)","(11.0, 12.5, 12.38)","(4.0, 5.0, 4.896)","(91.0, 230.0, 209.23076923076923)","(7.5, 11.0, 10.714007782101167)","(81.0, 210.0, 205.55555555555554)","(31.0, 55.0, 53.74045801526717)"
12-01-2023 16:45:08.497291,"(15.0, 21.0, 20.5459940652819)","(26.0, 36.0, 35.07936507936508)","(20.0, 29.0, 28.63768115942029)","(1.9, 2.08, 2.0719368723098994)","(11.0, 12.5, 12.4378612716763)","(4.0, 4.9, 4.897552447552448)","(101.0, 230.0, 213.125)","(7.5, 11.0, 10.742647058823529)","(81.0, 210.0, 196.66666666666666)","(31.0, 55.0, 53.829787234042556)"
12-01-2023 16:45:09.935022,"(15.0, 21.0, 20.58217270194986)","(26.0, 36.0, 35.07936507936508)","(20.0, 29.0, 28.63768115942029)","(1.9, 2.08, 2.073195020746888)","(11.0, 12.5, 12.546511627906977)","(4.0, 4.9, 4.928470588235294)","(101.0, 230.0, 213.125)","(7.5, 11.0, 10.720532319391635)","(81.0, 200.0, 195.3846153846154)","(31.0, 55.0, 53.829787234042556)"
12-01-2023 16:45:11.725254,"(15.0, 21.0, 20.58217270194986)","(26.0, 36.0, 35.25925925925926)","(20.0, 29.0, 28.63768115942029)","(1.85, 2.08, 2.073225806451613)","(11.0, 13.0, 12.64343163538874)","(4.2, 5.0, 4.95)","(101.0, 230.0, 213.125)","(8.0, 11.0, 10.701271186440678)","(81.0, 200.0, 192.5)","(31.0, 55.0, 53.829787234042556)"
12-01-2023 16:45:13.324092,"(15.0, 21.0, 20.592391304347824)","(26.0, 36.0, 35.48275862068966)","(20.0, 29.0, 28.666666666666668)","(1.85, 2.08, 2.057372654155496)","(11.0, 13.0, 12.673076923076923)","(4.2, 5.0, 4.886042692939245)","(101.0, 230.0, 215.0)","(8.0, 11.0, 10.722707423580786)","(81.0, 200.0, 195.0)","(31.0, 55.0, 53.87755102040816)"
12-01-2023 16:45:15.114188,"(16.0, 21.0, 20.5972602739726)","(26.0, 36.0, 35.67272727272727)","(21.0, 29.0, 28.671232876712327)","(1.9, 2.06, 2.062775800711744)","(11.0, 13.0, 12.689024390243903)","(4.2, 4.9, 4.886042692939245)","(101.0, 230.0, 215.0)","(8.0, 11.0, 10.728033472803347)","(91.0, 200.0, 195.0)","(31.0, 55.0, 54.014084507042256)"
12-01-2023 16:45:16.549313,"(16.0, 21.0, 20.5972602739726)","(26.0, 36.0, 35.67272727272727)","(21.0, 29.0, 28.671232876712327)","(1.9, 2.08, 2.06)","(11.0, 13.0, 12.692124105011933)","(4.2, 4.9, 4.883655274888559)","(101.0, 230.0, 214.11764705882354)","(8.0, 11.0, 10.72198275862069)","(91.0, 200.0, 195.0)","(31.0, 55.0, 54.125)"
12-01-2023 16:45:18.005588,"(16.0, 21.0, 20.645070422535213)","(26.0, 36.0, 35.660377358490564)","(21.0, 29.0, 28.764705882352942)","(1.9, 2.06, 2.043397129186603)","(11.0, 13.0, 12.702078521939955)","(4.2, 4.9, 4.884034833091437)","(101.0, 230.0, 214.11764705882354)","(8.0, 11.0, 10.799689440993788)","(91.0, 200.0, 195.0)","(31.0, 55.0, 54.166666666666664)"
12-01-2023 16:45:19.439403,"(16.0, 21.0, 20.661016949152543)","(26.0, 36.0, 35.67857142857143)","(21.0, 29.0, 28.764705882352942)","(1.9, 2.06, 2.045210918114144)","(11.0, 13.0, 12.723880597014926)","(4.2, 4.9, 4.882703488372093)","(101.0, 230.0, 214.11764705882354)","(8.0, 11.0, 10.799689440993788)","(91.0, 200.0, 195.0)","(31.0, 55.0, 54.21348314606742)"
12-01-2023 16:45:21.127761,"(16.0, 21.0, 20.62531017369727)","(26.0, 36.0, 35.55882352941177)","(21.0, 29.0, 28.78494623655914)","(1.9, 2.06, 2.0476887871853546)","(11.0, 13.0, 12.735714285714286)","(4.2, 4.9, 4.890327613104525)","(101.0, 230.0, 215.78947368421052)","(8.0, 11.0, 10.799689440993788)","(91.0, 200.0, 195.0)","(31.0, 55.0, 54.23497267759563)"
12-01-2023 16:45:22.746436,"(16.0, 21.0, 20.62531017369727)","(26.0, 36.0, 35.55882352941177)","(21.0, 29.0, 28.789473684210527)","(1.9, 2.06, 2.0471929824561403)","(11.0, 13.0, 12.728606356968216)","(4.2, 4.9, 4.89392523364486)","(101.0, 230.0, 215.78947368421052)","(8.0, 11.0, 10.802147239263803)","(91.0, 200.0, 195.0)","(31.0, 55.0, 54.23913043478261)"
12-01-2023 16:45:24.400035,"(16.0, 21.0, 20.632603406326034)","(26.0, 36.0, 35.55223880597015)","(21.0, 29.0, 28.78494623655914)","(1.9, 2.06, 2.0486233766233766)","(11.0, 13.0, 12.719696969696969)","(4.2, 4.9, 4.895981452859351)","(101.0, 230.0, 215.78947368421052)","(8.0, 11.0, 10.750965250965251)","(81.0, 200.0, 195.0)","(31.0, 55.0, 54.24731182795699)"
12-01-2023 16:45:25.855655,"(16.0, 21.0, 20.636144578313253)","(26.0, 36.0, 35.55223880597015)","(21.0, 29.0, 28.78494623655914)","(1.9, 2.06, 2.033489932885906)","(11.0, 13.0, 12.750561797752809)","(4.2, 4.9, 4.94108527131783)","(101.0, 230.0, 221.8181818181818)","(8.0, 11.0, 10.827540106951872)","(81.0, 200.0, 201.11111111111111)","(31.0, 55.0, 54.73529411764706)"
12-01-2023 16:45:27.421466,"(16.0, 21.0, 21.38095238095238)","(26.0, 38.0, 37.58490566037736)","(21.0, 30.0, 29.45945945945946)","(1.9, 2.04, 2.0326487747957995)","(11.0, 13.0, 12.742761692650333)","(4.2, 5.0, 4.952185089974293)","(101.0, 230.0, 221.8181818181818)","(8.0, 11.0, 10.78891820580475)","(91.0, 210.0, 201.11111111111111)","(31.0, 55.0, 54.878787878787875)"
12-01-2023 16:45:28.757191,"(16.0, 22.0, 21.38095238095238)","(26.0, 38.0, 37.58490566037736)","(21.0, 30.0, 29.5)","(1.9, 2.04, 2.031251158480074)","(11.0, 13.0, 12.75)","(4.2, 5.0, 4.9662049861495845)","(101.0, 230.0, 223.75)","(8.0, 11.0, 10.76647564469914)","(91.0, 210.0, 201.11111111111111)","(31.0, 55.0, 54.88095238095238)"
12-01-2023 16:45:30.230125,"(16.0, 22.0, 21.406779661016948)","(26.0, 38.0, 37.05882352941177)","(21.0, 30.0, 29.523809523809526)","(1.9, 2.04, 2.0316283716283716)","(11.0, 13.0, 12.75)","(4.2, 5.0, 4.9529262086514)","(101.0, 230.0, 223.75)","(8.0, 11.0, 10.763719512195122)","(91.0, 210.0, 201.11111111111111)","(31.0, 55.0, 54.505494505494504)"
12-01-2023 16:45:31.752433,"(16.0, 22.0, 21.409574468085108)","(26.0, 38.0, 37.371428571428574)","(21.0, 30.0, 29.607843137254903)","(1.9, 2.04, 2.029392757660167)","(11.0, 13.0, 12.769461077844312)","(4.2, 5.0, 4.963)","(101.0, 230.0, 225.0)","(8.0, 11.0, 10.82899022801303)","(91.0, 210.0, 205.0)","(31.0, 55.0, 57.142857142857146)"
12-01-2023 16:45:33.364041,"(16.0, 22.0, 21.47887323943662)","(26.0, 38.0, 37.371428571428574)","(21.0, 30.0, 29.792207792207794)","(1.9, 2.04, 2.0222484134179513)","(11.0, 13.0, 12.787292817679559)","(4.2, 5.0, 4.961945031712474)","(101.0, 230.0, 225.83333333333334)","(8.0, 11.0, 10.844827586206897)","(91.0, 210.0, 206.0)","(31.0, 60.0, 56.8421052631579)"
12-01-2023 16:45:35.002176,"(16.0, 22.0, 21.97142857142857)","(26.0, 38.0, 37.7)","(21.0, 30.0, 29.741573033707866)","(1.9, 2.04, 2.016189213085765)","(11.0, 13.0, 12.90470297029703)","(4.2, 5.0, 4.9702760084925695)","(101.0, 230.0, 225.0)","(8.0, 11.0, 10.904580152671755)","(91.0, 210.0, 206.36363636363637)","(31.0, 60.0, 61.83673469387755)"
12-01-2023 16:45:36.584846,"(16.0, 22.0, 23.735849056603772)","(26.0, 38.0, 39.67567567567568)","(21.0, 30.0, 32.30275229357798)","(1.9, 2.02, 2.005581395348837)","(11.0, 13.0, 12.94750656167979)","(4.2, 5.0, 5.254247104247105)","(101.0, 230.0, 272.5)","(8.0, 11.0, 11.474874371859297)","(91.0, 210.0, 207.5)","(31.0, 65.0, 64.66666666666667)"
12-01-2023 16:45:38.113990,"(16.0, 25.0, 31.562913907284766)","(26.0, 40.0, 31.75)","(21.0, 34.0, 28.25)","(1.9, 2.02, 1.9394366197183097)","(11.0, 13.0, 10.333333333333334)","(4.2, 5.4, 4.819230769230769)","(101.0, 290.0, 272.5)","(8.0, 11.5, 12.545454545454545)","(91.0, 210.0, 453.33333333333337)","(31.0, 70.0, 81.33333333333333)"
12-01-2023 16:45:39.497478,"(16.0, 32.0, 23.75)","(26.0, 55.0, 37.0)","(21.0, 38.0, 35.0)","(1.9, 2.1, 2.0206758832565286)","(11.0, 13.0, 10.333333333333334)","(4.2, 7.8, 4.819230769230769)","(101.0, 470.0, 272.5)","(8.0, 15.0, 12.545454545454545)","(91.0, 520.0, 453.33333333333337)","(31.0, 90.0, 76.18181818181819)"
12-01-2023 16:45:40.861024,"(16.0, 19.0, 17.857142857142858)","(26.0, 50.0, 37.0)","(21.0, 38.0, 27.5)","(1.9, 2.06, 1.9140163934426229)","(11.0, 13.0, 10.440000000000001)","(4.2, 7.8, 5.425)","(101.0, 470.0, 272.5)","(8.0, 15.0, 12.866666666666667)","(91.0, 520.0, 453.33333333333337)","(31.0, 80.0, 76.18181818181819)"
12-01-2023 16:45:42.331912,"(16.0, 19.0, 17.857142857142858)","(26.0, 50.0, 37.0)","(21.0, 38.0, 27.5)","(1.9, 1.92, 1.99)","(11.0, 13.0, 13.15)","(4.2, 7.6, 4.747368421052632)","(101.0, 470.0, 272.5)","(8.0, 14.5, 10.276923076923078)","(91.0, 520.0, 453.33333333333337)","(31.0, 80.0, 76.18181818181819)"
12-01-2023 16:45:43.897267,"(16.0, 24.0, 20.625)","(26.0, 50.0, 37.0)","(21.0, 38.0, 27.5)","(1.9, 2.04, 1.805)","(11.0, 16.5, 12.48)","(4.2, 5.6, 5.323076923076923)","(101.0, 470.0, 272.5)","(8.0, 16.0, 11.384615384615385)","(91.0, 520.0, 453.33333333333337)","(31.0, 80.0, 76.18181818181819)"
12-01-2023 16:45:45.419126,"(16.0, 23.0, 20.0)","(26.0, 50.0, 47.0)","(21.0, 38.0, 35.0)","(1.9, 1.91, 1.6151219512195123)","(11.0, 16.5, 16.34)","(4.2, 5.6, 6.542857142857143)","(101.0, 470.0, 387.5)","(8.0, 16.0, 13.0)","(91.0, 520.0, 603.3333333333334)","(31.0, 80.0, 85.27272727272728)"
12-01-2023 16:45:47.024937,"(16.0, 26.0, 20.5)","(26.0, 70.0, 47.0)","(21.0, 44.0, 35.25)","(1.9, 1.91, 1.555)","(11.0, 18.5, 15.790697674418604)","(4.2, 7.8, 6.699999999999999)","(101.0, 700.0, 387.5)","(8.0, 15.0, 15.600000000000001)","(91.0, 700.0, 603.3333333333334)","(31.0, 90.0, 80.0)"
12-01-2023 16:45:48.665119,"(16.0, 26.0, 19.833333333333332)","(26.0, 70.0, 47.5)","(21.0, 40.0, 42.588235294117645)","(1.9, 1.63, 1.7687931034482758)","(11.0, 16.0, 15.790697674418604)","(4.2, 7.8, 7.072727272727272)","(101.0, 700.0, 387.5)","(8.0, 18.5, 13.96)","(91.0, 700.0, 603.3333333333334)","(31.0, 90.0, 82.85714285714286)"
