,Dallas Gold,Herzen,Poseidon Wrath,Whitaker,Hardcore Folklore,Uncle Frank,Dried Pepper,Stans Miracle Man,Unified Assets
16-12-2022 10:17:54.218556,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 400.0, 148.0)","(17.0, 180.0, 156.21428571428572)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.5959036144578316)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:17:55.396679,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 400.0, 148.0)","(17.0, 180.0, 156.21428571428572)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:17:56.536496,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 400.0, 148.0)","(17.0, 180.0, 156.21428571428572)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:17:57.619238,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 400.0, 148.0)","(17.0, 180.0, 156.21428571428572)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:17:58.759405,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 400.0, 148.0)","(17.0, 180.0, 156.21428571428572)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:17:59.928355,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 400.0, 148.0)","(17.0, 180.0, 156.21428571428572)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:01.136612,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 400.0, 264.0)","(17.0, 180.0, 164.78571428571428)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:02.385488,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 990.0, 344.6666666666667)","(17.0, 190.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:03.575255,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 151.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:04.854225,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 151.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:06.188524,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 151.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:07.449993,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 151.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:08.668449,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 151.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:09.852570,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 151.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:11.094474,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 151.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.576818181818182)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:12.333172,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 151.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.6, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:13.588311,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 151.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:14.775164,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 410.0, 264.0)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:16.015572,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 990.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:17.315317,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:18.584275,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 3.65, 3.4785714285714286)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:19.882029,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 3.65, 4.5875)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:21.175743,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:22.458173,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:23.710743,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:24.953412,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:26.175918,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.58, 2.561609195402299)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:27.450765,"(21.0, 510.0, 427.25)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.58, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:28.774100,"(21.0, 510.0, 427.25)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:30.045720,"(21.0, 510.0, 427.25)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:31.339341,"(21.0, 510.0, 427.25)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:32.629839,"(21.0, 510.0, 427.25)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:33.873322,"(21.0, 510.0, 427.25)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:35.314354,"(21.0, 510.0, 427.25)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:36.686252,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:38.009703,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:39.309271,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:40.587465,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:41.883702,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:43.217592,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:44.675387,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:46.065473,"(21.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(10.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.133333333333333)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:47.461777,"(19.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.7, 5.0, 4.5875)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.68)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:49.022461,"(19.0, 510.0, 344.5)","(15.0, 160.0, 110.16666666666667)","(31.0, 500.0, 181.33333333333334)","(17.0, 160.0, 139.07142857142856)","(12.0, 18.5, 15.81111111111111)","(2.7, 5.0, 4.525)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.68)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:50.492860,"(19.0, 510.0, 344.5)","(15.0, 160.0, 123.5)","(31.0, 500.0, 188.0)","(17.0, 160.0, 147.64285714285714)","(12.0, 18.5, 15.81111111111111)","(2.7, 5.0, 4.525)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 11.68)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:51.843663,"(19.0, 510.0, 344.5)","(15.0, 180.0, 123.5)","(31.0, 520.0, 188.0)","(17.0, 170.0, 147.64285714285714)","(12.0, 18.5, 15.81111111111111)","(2.7, 5.0, 4.525)","(2.1, 2.56, 2.5427586206896553)","(6.5, 12.5, 12.08)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:53.225238,"(19.0, 510.0, 344.5)","(15.0, 180.0, 123.5)","(31.0, 520.0, 188.0)","(17.0, 170.0, 147.64285714285714)","(12.0, 18.5, 15.81111111111111)","(2.7, 5.0, 4.525)","(2.1, 2.56, 2.5427586206896553)","(6.5, 13.0, 12.08)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:54.592202,"(19.0, 510.0, 344.5)","(15.0, 180.0, 123.5)","(31.0, 520.0, 188.0)","(17.0, 170.0, 147.64285714285714)","(12.0, 18.5, 15.81111111111111)","(2.7, 5.0, 4.525)","(2.1, 2.56, 2.5427586206896553)","(6.5, 13.0, 12.08)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:56.033287,"(19.0, 510.0, 344.5)","(15.0, 180.0, 123.5)","(31.0, 520.0, 188.0)","(17.0, 170.0, 147.64285714285714)","(12.0, 18.5, 15.81111111111111)","(2.7, 5.0, 4.525)","(2.1, 2.56, 2.5427586206896553)","(6.5, 13.0, 12.08)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:57.495377,"(19.0, 510.0, 344.5)","(15.0, 180.0, 123.5)","(31.0, 520.0, 188.0)","(17.0, 170.0, 147.64285714285714)","(12.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.525)","(2.1, 2.56, 2.5959036144578316)","(6.5, 13.0, 12.08)","(26.0, 630.0, 324.5)"
16-12-2022 10:18:58.937216,"(19.0, 510.0, 344.5)","(15.0, 180.0, 123.5)","(31.0, 520.0, 188.0)","(17.0, 170.0, 147.64285714285714)","(12.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.525)","(2.1, 2.6, 2.5959036144578316)","(6.5, 13.0, 12.08)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:00.266198,"(19.0, 510.0, 344.5)","(15.0, 180.0, 130.16666666666669)","(31.0, 520.0, 224.66666666666666)","(17.0, 170.0, 164.78571428571428)","(12.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.525)","(2.1, 2.6, 2.5959036144578316)","(6.5, 13.0, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:01.615689,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(12.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:02.978546,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(12.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:04.365289,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(12.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:05.901002,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(12.0, 18.5, 15.81111111111111)","(2.6, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:07.327478,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:08.814215,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:10.257188,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:11.693556,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:12.959559,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:14.269553,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:15.564198,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:16.945489,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:18.213713,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:19.514166,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.525)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:20.822030,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 5.0, 4.18)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:22.192933,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 4.9, 4.18)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:23.496250,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 4.9, 4.18)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:24.723129,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 4.9, 4.18)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:25.979213,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 4.9, 4.18)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:27.155682,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 224.66666666666666)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 4.9, 4.18)","(2.1, 2.6, 2.536)","(6.5, 13.5, 12.48)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:28.364050,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 630.0, 228.0)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 4.9, 4.18)","(2.1, 2.6, 2.536)","(6.5, 13.5, 8.226666666666667)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:29.543189,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 640.0, 228.0)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 4.9, 4.18)","(2.1, 2.6, 2.536)","(6.5, 8.4, 7.5)","(26.0, 630.0, 324.5)"
16-12-2022 10:19:30.728522,"(19.0, 510.0, 344.5)","(15.0, 190.0, 130.16666666666669)","(31.0, 640.0, 228.0)","(17.0, 190.0, 164.78571428571428)","(10.0, 18.5, 15.81111111111111)","(2.5, 4.9, 4.18)","(2.1, 2.6, 2.536)","(6.5, 8.4, 7.5)","(26.0, 630.0, 324.5)"
