,Zipping Newman,Contralto,Beware Bob,Lady Wendy Hook,Hard On Me,Berdeen
12-01-2023 17:15:21.476238,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:22.480288,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:23.427889,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:24.373223,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:25.390383,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:26.378967,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:27.283725,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:28.177717,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:29.052381,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:30.034445,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:31.001654,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:31.948675,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:32.850920,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:33.846308,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:34.811882,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:35.752310,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:36.604456,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:37.605234,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:38.587511,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:39.548461,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:40.472911,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:41.430474,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:42.352771,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:43.231144,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:44.213102,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:45.182161,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:45.014448,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:45.959501,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:46.854552,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:47.772795,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:48.754736,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:15:49.687989,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 12.533333333333333)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 8.771428571428572)"
12-01-2023 17:15:50.609115,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:51.575434,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:52.479218,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:53.461752,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:54.475694,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:55.416195,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:56.270939,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:57.141094,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:58.155356,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:15:59.138802,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:00.043960,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:01.005215,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:01.863089,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:02.804978,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:03.736396,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:04.692685,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:05.702647,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:06.654323,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:07.568812,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:08.483826,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:09.418794,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:10.300815,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:11.155633,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:12.064101,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:13.022736,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:14.041832,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:15.020992,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:15.947052,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:16.838867,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:17.862738,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:18.832422,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 8.771428571428572)"
12-01-2023 17:16:19.870050,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.246153846153846)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:20.940817,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:21.824127,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:22.693886,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:23.573906,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:24.434316,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:25.380089,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:26.356914,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:27.236601,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:28.141543,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:29.138578,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:30.008300,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:30.931949,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:31.882338,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:32.896691,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:33.966620,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:35.035038,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:35.965478,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:36.823360,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:16:37.848583,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 22.22222222222222)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 14.55)"
12-01-2023 17:16:38.942087,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 14.55)"
12-01-2023 17:16:39.932838,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 14.55)"
12-01-2023 17:16:41.009366,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 14.55)"
12-01-2023 17:16:41.986995,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 14.55)"
12-01-2023 17:16:42.936788,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:43.862154,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:44.783598,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:45.692757,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:46.680614,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:47.671309,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:48.648792,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:49.535418,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:50.483282,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:51.399996,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:52.307599,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:53.279389,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:54.279909,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:55.240002,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:56.235558,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:57.250457,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:58.231181,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
12-01-2023 17:16:59.083532,"(2.6, 3.5, 2.6413333333333333)","(11.0, 27.0, 16.375)","(4.0, 7.4, 5.0)","(8.0, 14.0, 11.8)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 13.466666666666667)"
