,Mon Bel Ange,Rocknroll Da Gama,Quick Step Nz,Purple Shades,Ashlee Nitro,Illbewatching,My Ultimate Clippa,Press Statement,Bettor Getta Lover
12-01-2023 16:49:12.111607,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:13.507692,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:14.860143,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:16.164599,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:17.437445,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:18.630568,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:19.782358,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:20.978676,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:22.244264,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:23.611779,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:24.959823,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:26.253292,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:27.422985,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:28.658265,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:29.957130,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:31.500471,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:33.057494,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:34.682402,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:36.163352,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:37.593459,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:38.911090,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:40.305274,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:41.610551,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:42.853833,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:44.002752,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:45.187113,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:46.495801,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:47.683551,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:48.931725,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:50.152238,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:51.401726,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:52.588982,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:53.848935,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:55.099969,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:56.437954,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:57.737403,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:49:59.072937,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:00.337866,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:01.681549,"(15.0, 34.0, 24.0)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 23.666666666666668)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:03.074873,"(15.0, 36.0, 24.0)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 23.666666666666668)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:04.361500,"(15.0, 36.0, 24.0)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 23.666666666666668)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:05.670681,"(15.0, 36.0, 24.0)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 23.666666666666668)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:06.950793,"(15.0, 36.0, 24.0)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:08.462317,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:09.729125,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:10.981525,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:12.296381,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:13.626509,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:14.913202,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.15, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:16.183064,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.2, 99999, 99990)","(19.0, 38.0, 20.083333333333332)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:17.582331,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.363636363636363)","(2.2, 99999, 99990)","(19.0, 38.0, 27.25)","(3.6, 5.2, 4.853846153846154)","(31.0, 65.0, 56.142857142857146)","(8.0, 15.5, 14.188888888888888)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:19.013753,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:20.374634,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:21.781235,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:23.140186,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:24.476657,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:25.813217,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.114285714285714)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:27.249535,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:28.444941,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:29.754021,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:31.110295,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:32.458993,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:33.774048,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:35.122597,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:36.504639,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:37.952486,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:39.344120,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:40.707787,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:42.130104,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:43.471557,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:44.779745,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:46.037948,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.75)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:47.340022,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.578571428571428)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:48.712260,"(15.0, 34.0, 23.333333333333332)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.578571428571428)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:50.021558,"(15.0, 36.0, 21.6)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.733333333333333)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:51.314343,"(15.0, 36.0, 21.6)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.733333333333333)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:52.602839,"(15.0, 36.0, 21.6)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.733333333333333)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:53.925655,"(15.0, 36.0, 21.6)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.733333333333333)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:55.352678,"(15.0, 36.0, 21.6)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 20.5)","(3.6, 5.2, 4.733333333333333)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 166.0)"
12-01-2023 16:50:56.726641,"(15.0, 36.0, 21.6)","(4.4, 6.8, 6.225)","(2.2, 99999, 99990)","(19.0, 38.0, 24.0)","(3.6, 5.2, 4.733333333333333)","(31.0, 65.0, 49.5)","(8.0, 15.5, 13.14)","(19.0, 36.0, 23.666666666666668)","(71.0, 190.0, 155.71428571428572)"
