,Drink Ciders,Avas Boy,Bonnie Rico,Shian Pixie,Royal Look,Spring Rowan,Outback Gold,Spring Betty
06-01-2023 16:58:02.588807,"(6.5, 15.0, 13.6)","(8.0, 17.0, 15.826666666666666)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 22.233333333333334)"
06-01-2023 16:58:03.652420,"(6.5, 15.0, 13.6)","(8.0, 17.0, 15.826666666666666)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 22.233333333333334)"
06-01-2023 16:58:04.710283,"(6.5, 15.0, 13.6)","(8.0, 17.0, 15.826666666666666)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 22.233333333333334)"
06-01-2023 16:58:05.777112,"(6.5, 15.0, 13.6)","(8.0, 17.0, 15.826666666666666)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 22.233333333333334)"
06-01-2023 16:58:06.895761,"(6.5, 15.0, 13.6)","(8.0, 17.0, 15.826666666666666)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 22.233333333333334)"
06-01-2023 16:58:07.948334,"(6.5, 15.0, 13.6)","(8.0, 17.0, 15.826666666666666)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 22.233333333333334)"
06-01-2023 16:58:09.011287,"(6.5, 15.0, 13.6)","(8.0, 17.0, 15.826666666666666)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 22.233333333333334)"
06-01-2023 16:58:10.044584,"(6.5, 15.0, 13.6)","(8.0, 17.0, 15.826666666666666)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 20.733333333333334)"
06-01-2023 16:58:11.068412,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 20.733333333333334)"
06-01-2023 16:58:12.109056,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 20.733333333333334)"
06-01-2023 16:58:13.113745,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 20.733333333333334)"
06-01-2023 16:58:14.136796,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 9.080000000000002)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 20.733333333333334)"
06-01-2023 16:58:15.119201,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.6)","(6.0, 9.8, 8.473684210526317)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 23.0, 13.988235294117647)"
06-01-2023 16:58:16.132613,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.7, 3.64375)","(6.0, 10.5, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:17.140325,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 3.64375)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:18.239821,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 3.64375)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:19.346465,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 3.64375)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:20.508081,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:21.658717,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:22.766814,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:23.803491,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:24.850010,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:25.818130,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 15.4)"
06-01-2023 16:58:26.887933,"(6.5, 15.0, 13.6)","(8.0, 17.0, 14.133333333333333)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 25.0, 23.233333333333334)"
06-01-2023 16:58:27.945037,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:29.030244,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:30.104412,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:31.198498,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:32.250983,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:33.346271,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:34.421715,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:35.460324,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.314285714285713)","(4.4, 7.6, 6.253846153846153)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:36.496732,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.4)","(4.4, 7.6, 5.884615384615385)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:37.567785,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.4)","(4.4, 7.0, 5.884615384615385)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:38.678147,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.4)","(4.4, 7.0, 5.884615384615385)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:39.719563,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.4)","(4.4, 7.0, 5.884615384615385)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:40.810659,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.4)","(4.4, 7.0, 5.884615384615385)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:41.884140,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.4)","(4.4, 7.0, 5.884615384615385)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:43.011271,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.4)","(4.4, 7.0, 5.884615384615385)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:44.069338,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.4)","(4.4, 7.0, 5.884615384615385)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:45.173547,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 10.4)","(4.4, 7.0, 5.884615384615385)","(12.0, 34.0, 23.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:46.249827,"(6.5, 15.0, 13.6)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.8, 4.023684210526316)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 34.0, 23.26923076923077)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:47.238964,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.83)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:48.326680,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.83)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:49.454287,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 23.233333333333334)"
06-01-2023 16:58:50.627806,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 13.32)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:58:51.803750,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:58:52.950141,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:58:54.036035,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:58:55.104789,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:58:56.144644,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:58:57.273083,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:58:58.485848,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:58:59.737080,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:00.924466,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:02.084134,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:03.250587,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:04.261679,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:05.334799,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 8.438095238095237)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:06.489653,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:07.666913,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:08.835351,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:10.068095,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:11.152306,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:12.191414,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:13.293036,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:14.362085,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:15.445099,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:16.598800,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:17.673468,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:18.783402,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:19.886072,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:21.086769,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:22.264678,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:23.438803,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:24.585944,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:25.779201,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:26.979349,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:28.121464,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:29.234962,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:30.315030,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:31.595227,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
06-01-2023 16:59:32.727168,"(6.5, 13.0, 11.933333333333334)","(8.0, 17.0, 15.825)","(5.5, 9.2, 7.324999999999999)","(3.7, 5.3, 3.581818181818182)","(6.0, 11.0, 8.842307692307692)","(4.4, 7.0, 5.884615384615385)","(12.0, 30.0, 21.25)","(9.0, 26.0, 25.066666666666666)"
