,Queen Of Strathfield Nz,Aldebaran Tess Nz,Aldebaran Revani Usa,Rave On Hall,On Advice,Sunny Gee,Caligula Nz,Drop The Hammer,Royal Glenferrie
07-01-2023 19:15:23.240313,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:24.563572,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:26.075182,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:27.430219,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:28.828889,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:30.246617,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:31.703615,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:33.151344,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:34.598330,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:36.029083,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:37.247048,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:38.514992,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:39.697256,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.233333333333333)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:40.982345,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 11.379999999999999)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:42.320675,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 11.379999999999999)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:43.630153,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 11.379999999999999)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:45.039936,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 11.379999999999999)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:46.334570,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 11.379999999999999)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 12.7)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:47.654676,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 11.379999999999999)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:48.940919,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:50.238338,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:51.564051,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:52.972233,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:54.358533,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:55.688887,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:56.983609,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:58.400477,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:15:59.744741,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:01.133856,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:02.629417,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:04.054800,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:05.837650,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:07.397241,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:08.871562,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:10.380404,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:11.916759,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:13.387771,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:14.719396,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.566666666666666)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:16.042022,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.05)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:17.331495,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:18.538981,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:19.761335,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:21.023991,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:22.436097,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:23.687762,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:24.972629,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:26.475243,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:27.820509,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:29.312646,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:30.924985,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:32.468747,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:33.902090,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:35.271847,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:36.473033,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:37.774826,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:39.187834,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:41.076398,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 34.0)","(2.25, 99999, 99990)","(9.0, 17.0, 14.133333333333333)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:42.706664,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 17.0, 13.2)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:44.456959,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 18.0, 11.6)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:46.136286,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 18.0, 11.6)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:47.710105,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 18.0, 11.6)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:49.589920,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 18.0, 10.32)","(41.0, 150.0, 63.33333333333333)"
07-01-2023 19:16:51.245833,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 18.0, 10.32)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:53.027748,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 18.0, 10.32)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:54.745579,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 18.0, 10.32)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:56.473878,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 18.0, 13.822222222222223)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:58.204718,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 18.0, 12.683333333333334)","(41.0, 150.0, 98.0)"
07-01-2023 19:16:59.864952,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.8)","(10.0, 18.0, 16.5)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 13.5, 11.15)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:01.495026,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.9)","(10.0, 18.0, 16.240000000000002)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 13.5, 12.82857142857143)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:03.054780,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.9)","(10.0, 18.0, 16.240000000000002)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 13.5, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:04.480815,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.9)","(10.0, 18.0, 16.240000000000002)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 16.0, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:05.942209,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.9)","(10.0, 18.0, 16.240000000000002)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 16.0, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:07.459429,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.9)","(10.0, 18.0, 17.2)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 16.0, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:08.965027,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 13.9)","(10.0, 18.0, 17.266666666666666)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 16.0, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:10.433400,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 12.366666666666667)","(10.0, 18.0, 17.266666666666666)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 16.0, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:11.917924,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.366666666666667)","(10.0, 18.0, 17.266666666666666)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 16.0, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:13.382908,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.366666666666667)","(10.0, 18.0, 17.266666666666666)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 16.0, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:14.865867,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.366666666666667)","(10.0, 18.0, 17.266666666666666)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 16.0, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:16.295754,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.366666666666667)","(10.0, 18.0, 17.266666666666666)","(21.0, 50.0, 45.0)","(2.25, 99999, 99990)","(9.0, 16.0, 14.2)","(41.0, 150.0, 98.0)"
07-01-2023 19:17:17.669851,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.366666666666667)","(10.0, 18.0, 15.133333333333333)","(21.0, 50.0, 34.73684210526316)","(2.25, 99999, 99990)","(9.0, 16.0, 12.5)","(41.0, 150.0, 61.666666666666664)"
07-01-2023 19:17:19.055329,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.366666666666667)","(10.0, 18.0, 16.771428571428572)","(21.0, 48.0, 40.0)","(2.25, 99999, 99990)","(9.0, 16.0, 12.5)","(41.0, 140.0, 88.0)"
07-01-2023 19:17:20.378697,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.366666666666667)","(10.0, 18.0, 16.771428571428572)","(21.0, 44.0, 40.0)","(2.25, 99999, 99990)","(9.0, 16.0, 12.5)","(41.0, 130.0, 88.0)"
07-01-2023 19:17:21.804144,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.366666666666667)","(10.0, 18.0, 16.32)","(21.0, 44.0, 28.666666666666668)","(2.25, 99999, 99990)","(9.0, 16.0, 11.0)","(41.0, 130.0, 60.0)"
07-01-2023 19:17:23.214961,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 17.5, 12.700000000000001)","(10.0, 18.0, 16.32)","(21.0, 44.0, 31.5)","(2.25, 99999, 99990)","(9.0, 16.0, 13.875)","(41.0, 130.0, 60.0)"
07-01-2023 19:17:24.719638,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 12.533333333333333)","(10.0, 18.0, 16.32)","(21.0, 42.0, 25.2)","(2.25, 99999, 99990)","(9.0, 15.5, 13.875)","(41.0, 130.0, 67.33333333333333)"
07-01-2023 19:17:26.144886,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 12.533333333333333)","(10.0, 18.0, 16.32)","(21.0, 42.0, 25.2)","(2.25, 99999, 99990)","(9.0, 15.5, 12.375)","(41.0, 110.0, 70.5)"
