,Regal Aura,Armarockstar,You Fly With Me Nz,Lorinda Kate,Beyond The Sea,Libba Racy,Terror In Texas,Caribbean Lily Nz
11-01-2023 19:15:19.176736,"(5.0, 5.7, 5.6912280701754385)","(7.0, 13.0, 12.083333333333334)","(12.0, 99999, 99990)","(101.0, 540.0, 308.57142857142856)","(2.25, 2.6, 2.5853763440860216)","(41.0, 80.0, 67.5)","(5.0, 6.6, 6.246153846153846)","(6.5, 99999, 99990)"
11-01-2023 19:15:20.291855,"(5.0, 5.7, 5.6912280701754385)","(7.0, 13.0, 11.777777777777779)","(12.0, 99999, 99990)","(101.0, 540.0, 308.57142857142856)","(2.25, 2.6, 2.5853763440860216)","(41.0, 80.0, 72.66666666666667)","(5.0, 6.6, 6.188235294117647)","(6.5, 99999, 99990)"
11-01-2023 19:15:21.503568,"(4.8, 5.7, 5.661904761904762)","(6.5, 13.0, 12.166666666666666)","(12.0, 99999, 99990)","(101.0, 540.0, 308.57142857142856)","(2.25, 2.6, 2.5857297297297297)","(41.0, 85.0, 66.5)","(5.0, 6.2, 6.290909090909091)","(6.5, 99999, 99990)"
11-01-2023 19:15:22.682506,"(4.8, 5.7, 5.669333333333333)","(6.5, 12.5, 11.634615384615385)","(12.0, 99999, 99990)","(101.0, 540.0, 308.57142857142856)","(2.25, 2.6, 2.5856521739130436)","(41.0, 85.0, 66.5)","(5.0, 6.4, 6.282758620689655)","(6.5, 99999, 99990)"
11-01-2023 19:15:23.868548,"(4.8, 5.7, 5.669333333333333)","(6.5, 12.5, 11.634615384615385)","(12.0, 99999, 99990)","(101.0, 540.0, 308.57142857142856)","(2.25, 2.6, 2.5856521739130436)","(41.0, 85.0, 66.5)","(5.0, 6.6, 6.282758620689655)","(6.5, 99999, 99990)"
11-01-2023 19:15:25.012080,"(4.8, 5.7, 5.669333333333333)","(6.5, 12.5, 11.875)","(12.0, 99999, 99990)","(101.0, 540.0, 308.57142857142856)","(2.25, 2.6, 2.5763855421686745)","(41.0, 85.0, 72.66666666666667)","(5.0, 6.6, 6.321568627450981)","(6.5, 99999, 99990)"
11-01-2023 19:15:26.201151,"(4.8, 5.7, 5.669333333333333)","(6.5, 12.5, 11.875)","(12.0, 99999, 99990)","(101.0, 540.0, 308.57142857142856)","(2.25, 2.58, 2.574409937888199)","(41.0, 85.0, 66.5)","(5.0, 6.4, 6.321568627450981)","(6.5, 99999, 99990)"
11-01-2023 19:15:27.422726,"(4.8, 5.7, 5.669333333333333)","(6.5, 12.5, 11.875)","(12.0, 99999, 99990)","(101.0, 540.0, 356.6666666666667)","(2.25, 2.58, 2.5320661157024795)","(41.0, 85.0, 72.66666666666667)","(5.0, 6.4, 6.321568627450981)","(6.5, 99999, 99990)"
11-01-2023 19:15:28.616575,"(4.8, 5.7, 5.65)","(6.5, 12.5, 11.875)","(12.0, 99999, 99990)","(101.0, 530.0, 356.6666666666667)","(2.25, 2.54, 2.5320661157024795)","(41.0, 85.0, 75.0)","(5.0, 6.4, 6.321568627450981)","(6.5, 99999, 99990)"
11-01-2023 19:15:29.815845,"(4.8, 5.7, 5.65)","(6.5, 12.5, 11.875)","(12.0, 99999, 99990)","(101.0, 530.0, 356.6666666666667)","(2.25, 2.54, 2.5278980891719747)","(41.0, 85.0, 72.5)","(5.0, 6.4, 6.205405405405406)","(6.5, 99999, 99990)"
11-01-2023 19:15:30.944931,"(4.8, 5.6, 5.561538461538461)","(6.5, 12.0, 11.821428571428571)","(12.0, 99999, 99990)","(101.0, 530.0, 363.3333333333333)","(2.25, 2.54, 2.5278980891719747)","(41.0, 90.0, 78.33333333333333)","(5.0, 6.4, 6.24)","(6.5, 99999, 99990)"
11-01-2023 19:15:32.040067,"(4.8, 5.7, 5.537209302325581)","(6.5, 12.0, 11.821428571428571)","(12.0, 99999, 99990)","(101.0, 530.0, 390.0)","(2.25, 2.54, 2.5270748299319727)","(41.0, 85.0, 75.0)","(5.0, 6.4, 6.24)","(6.5, 99999, 99990)"
11-01-2023 19:15:33.242858,"(4.8, 5.7, 5.537209302325581)","(6.5, 12.0, 11.821428571428571)","(12.0, 99999, 99990)","(101.0, 500.0, 363.3333333333333)","(2.25, 2.54, 2.5268055555555557)","(41.0, 85.0, 75.0)","(5.0, 6.4, 6.25)","(6.5, 99999, 99990)"
11-01-2023 19:15:34.505420,"(4.8, 5.7, 5.537209302325581)","(6.5, 12.0, 11.821428571428571)","(12.0, 99999, 99990)","(101.0, 530.0, 363.3333333333333)","(2.25, 2.54, 2.5268055555555557)","(41.0, 85.0, 75.0)","(5.0, 6.4, 6.236363636363636)","(6.5, 99999, 99990)"
11-01-2023 19:15:35.806357,"(4.8, 5.7, 5.6)","(6.5, 12.0, 12.1)","(12.0, 99999, 99990)","(101.0, 530.0, 400.0)","(2.25, 2.54, 2.5275)","(41.0, 85.0, 75.0)","(5.0, 6.4, 6.243478260869566)","(6.5, 99999, 99990)"
11-01-2023 19:15:37.072084,"(4.8, 5.6, 5.538461538461538)","(6.5, 12.5, 12.1)","(12.0, 99999, 99990)","(101.0, 520.0, 443.33333333333337)","(2.25, 2.54, 2.5275)","(41.0, 85.0, 75.0)","(5.0, 6.4, 6.253061224489796)","(6.5, 99999, 99990)"
11-01-2023 19:15:38.431045,"(4.8, 5.6, 5.510526315789473)","(6.5, 12.5, 12.1)","(12.0, 99999, 99990)","(101.0, 520.0, 436.66666666666663)","(2.25, 2.54, 2.5275)","(41.0, 85.0, 68.33333333333333)","(5.0, 6.4, 6.253061224489796)","(6.5, 99999, 99990)"
11-01-2023 19:15:40.020375,"(4.8, 5.6, 5.546153846153846)","(6.5, 12.5, 12.155172413793103)","(12.0, 99999, 99990)","(101.0, 510.0, 396.6666666666667)","(2.25, 2.54, 2.4783333333333335)","(41.0, 75.0, 68.33333333333333)","(5.0, 6.4, 6.291666666666667)","(6.5, 99999, 99990)"
11-01-2023 19:15:41.460465,"(4.8, 5.6, 5.546153846153846)","(6.5, 12.5, 12.326086956521738)","(12.0, 99999, 99990)","(101.0, 450.0, 396.6666666666667)","(2.25, 2.5, 2.4619847328244275)","(41.0, 75.0, 68.33333333333333)","(5.0, 6.4, 6.291666666666667)","(6.5, 99999, 99990)"
11-01-2023 19:15:42.682953,"(4.8, 5.7, 5.530769230769231)","(6.5, 12.5, 12.326086956521738)","(12.0, 99999, 99990)","(101.0, 450.0, 396.6666666666667)","(2.25, 2.5, 2.466153846153846)","(41.0, 75.0, 68.33333333333333)","(5.0, 6.4, 6.307142857142858)","(6.5, 99999, 99990)"
11-01-2023 19:15:43.822250,"(4.8, 5.6, 5.375)","(6.5, 13.0, 12.28)","(12.0, 99999, 99990)","(101.0, 450.0, 396.6666666666667)","(2.25, 2.5, 2.466153846153846)","(41.0, 75.0, 68.33333333333333)","(5.0, 6.4, 6.307142857142858)","(6.5, 99999, 99990)"
11-01-2023 19:15:45.006981,"(4.8, 5.6, 5.375)","(6.5, 13.0, 12.28)","(12.0, 99999, 99990)","(101.0, 450.0, 396.6666666666667)","(2.25, 2.5, 2.4605128205128204)","(41.0, 75.0, 65.0)","(5.0, 6.4, 6.3578947368421055)","(6.5, 99999, 99990)"
11-01-2023 19:15:46.202859,"(4.8, 5.6, 5.375)","(6.5, 13.0, 12.304347826086957)","(12.0, 99999, 99990)","(101.0, 450.0, 360.0)","(2.25, 2.5, 2.403142857142857)","(41.0, 70.0, 60.0)","(5.0, 6.4, 6.578260869565217)","(6.5, 99999, 99990)"
11-01-2023 19:15:47.358438,"(4.8, 5.6, 5.429729729729729)","(6.5, 13.0, 12.11111111111111)","(12.0, 99999, 99990)","(101.0, 430.0, 360.0)","(2.25, 2.42, 2.406751592356688)","(41.0, 65.0, 60.0)","(5.0, 6.6, 6.73469387755102)","(6.5, 99999, 99990)"
11-01-2023 19:15:48.527505,"(4.8, 5.6, 5.48)","(6.5, 13.0, 12.274193548387096)","(12.0, 99999, 99990)","(101.0, 430.0, 376.6666666666667)","(2.25, 2.42, 2.440909090909091)","(41.0, 65.0, 60.0)","(5.0, 6.8, 6.71578947368421)","(6.5, 99999, 99990)"
11-01-2023 19:15:49.757911,"(4.8, 5.6, 5.49090909090909)","(6.5, 13.0, 12.274193548387096)","(12.0, 99999, 99990)","(101.0, 420.0, 326.6666666666667)","(2.25, 2.46, 2.4509090909090907)","(41.0, 65.0, 59.0)","(5.0, 7.0, 6.695652173913043)","(6.5, 99999, 99990)"
11-01-2023 19:15:51.086003,"(4.8, 5.6, 5.549090909090909)","(6.5, 13.0, 12.25)","(12.0, 99999, 99990)","(101.0, 420.0, 326.6666666666667)","(2.25, 2.46, 2.4556521739130432)","(41.0, 65.0, 59.0)","(5.0, 7.0, 6.712820512820513)","(6.5, 99999, 99990)"
11-01-2023 19:15:52.211955,"(4.8, 5.4, 5.335714285714285)","(6.5, 13.0, 12.25)","(12.0, 99999, 99990)","(101.0, 420.0, 350.0)","(2.25, 2.46, 2.4565079365079363)","(41.0, 65.0, 59.0)","(5.0, 7.0, 6.761702127659574)","(6.5, 99999, 99990)"
11-01-2023 19:15:53.339125,"(4.8, 5.3, 5.204)","(6.5, 13.0, 12.25)","(12.0, 99999, 99990)","(101.0, 420.0, 330.0)","(2.25, 2.46, 2.4501449275362317)","(41.0, 65.0, 61.0)","(5.0, 7.0, 6.84516129032258)","(6.5, 99999, 99990)"
11-01-2023 19:15:54.562582,"(4.8, 5.1, 5.045555555555556)","(7.0, 13.0, 12.18918918918919)","(12.0, 99999, 99990)","(101.0, 430.0, 370.0)","(2.2, 2.48, 2.457872340425532)","(31.0, 65.0, 61.0)","(5.0, 7.0, 6.8)","(7.0, 99999, 99990)"
11-01-2023 19:15:55.804749,"(4.8, 5.1, 5.045555555555556)","(7.0, 12.5, 12.233333333333333)","(12.0, 99999, 99990)","(101.0, 430.0, 370.0)","(2.2, 2.46, 2.462086956521739)","(31.0, 65.0, 62.0)","(5.0, 7.0, 6.735714285714286)","(7.0, 99999, 99990)"
11-01-2023 19:15:56.983738,"(4.8, 5.1, 5.045555555555556)","(7.0, 12.5, 11.833333333333334)","(12.0, 99999, 99990)","(101.0, 430.0, 330.0)","(2.2, 2.48, 2.4844444444444442)","(31.0, 70.0, 66.66666666666667)","(5.0, 6.8, 6.7403508771929825)","(7.0, 99999, 99990)"
11-01-2023 19:15:58.195828,"(4.8, 4.7, 4.6692307692307695)","(7.0, 13.5, 12.7)","(12.0, 99999, 99990)","(101.0, 430.0, 336.6666666666667)","(2.2, 2.5, 2.4935185185185187)","(31.0, 80.0, 62.5)","(5.0, 7.0, 6.782857142857143)","(7.0, 99999, 99990)"
11-01-2023 19:15:59.425703,"(4.8, 5.0, 4.874193548387097)","(7.0, 13.0, 12.7)","(12.0, 99999, 99990)","(101.0, 430.0, 336.6666666666667)","(2.2, 2.5, 2.4947368421052634)","(31.0, 70.0, 62.5)","(5.0, 7.0, 6.820689655172414)","(7.0, 99999, 99990)"
11-01-2023 19:16:00.678654,"(4.8, 4.9, 4.836585365853659)","(7.0, 13.0, 12.666666666666666)","(12.0, 99999, 99990)","(101.0, 430.0, 336.6666666666667)","(2.15, 2.5, 2.4768421052631577)","(31.0, 70.0, 62.5)","(5.0, 7.0, 6.929411764705883)","(7.0, 99999, 99990)"
11-01-2023 19:16:01.862416,"(4.6, 5.0, 4.904761904761905)","(8.5, 13.0, 12.5)","(12.0, 99999, 99990)","(101.0, 430.0, 370.0)","(2.15, 2.5, 2.4798)","(31.0, 70.0, 71.875)","(5.0, 7.0, 7.0227272727272725)","(7.0, 99999, 99990)"
11-01-2023 19:16:02.966113,"(4.6, 5.1, 4.78)","(8.5, 13.0, 12.5)","(12.0, 99999, 99990)","(101.0, 450.0, 365.0)","(2.15, 2.48, 2.5298076923076924)","(31.0, 75.0, 68.75)","(5.0, 7.2, 6.768421052631579)","(7.0, 99999, 99990)"
11-01-2023 19:16:04.058962,"(4.6, 5.0, 4.842105263157895)","(8.5, 13.0, 12.5)","(12.0, 99999, 99990)","(101.0, 440.0, 365.0)","(2.15, 2.54, 2.469922480620155)","(31.0, 75.0, 65.0)","(5.0, 7.0, 6.768421052631579)","(7.0, 99999, 99990)"
11-01-2023 19:16:05.195714,"(4.6, 4.9, 4.800000000000001)","(8.5, 13.0, 12.368421052631579)","(12.0, 99999, 99990)","(101.0, 440.0, 340.0)","(2.15, 2.54, 2.4543589743589744)","(31.0, 75.0, 65.0)","(5.0, 7.0, 6.768421052631579)","(7.0, 99999, 99990)"
11-01-2023 19:16:06.336212,"(4.6, 5.0, 4.76)","(8.5, 13.0, 12.368421052631579)","(12.0, 99999, 99990)","(101.0, 440.0, 365.0)","(2.15, 2.52, 2.4814634146341463)","(31.0, 75.0, 65.0)","(5.0, 7.0, 6.737704918032787)","(7.0, 99999, 99990)"
11-01-2023 19:16:07.705102,"(4.6, 5.0, 4.862068965517241)","(8.5, 13.0, 12.272727272727273)","(12.0, 99999, 99990)","(101.0, 440.0, 365.0)","(2.15, 2.5, 2.3985263157894736)","(31.0, 75.0, 65.0)","(5.0, 7.0, 6.619047619047619)","(7.0, 99999, 99990)"
11-01-2023 19:16:08.803130,"(4.6, 5.0, 4.878787878787879)","(8.5, 13.5, 12.61111111111111)","(12.0, 99999, 99990)","(101.0, 440.0, 365.0)","(2.15, 2.4, 2.4555555555555557)","(31.0, 75.0, 68.33333333333333)","(5.0, 7.0, 6.48)","(7.0, 99999, 99990)"
11-01-2023 19:16:09.949767,"(4.6, 5.0, 4.894736842105263)","(8.5, 13.5, 12.54)","(12.0, 99999, 99990)","(101.0, 440.0, 327.5)","(2.15, 2.46, 2.4296969696969697)","(31.0, 75.0, 68.33333333333333)","(5.0, 7.0, 6.48)","(7.0, 99999, 99990)"
11-01-2023 19:16:11.131921,"(4.6, 5.0, 4.894736842105263)","(8.5, 13.5, 12.54)","(12.0, 99999, 99990)","(101.0, 440.0, 365.0)","(2.15, 2.46, 2.4419607843137254)","(31.0, 75.0, 68.33333333333333)","(5.0, 7.0, 6.48)","(7.0, 99999, 99990)"
11-01-2023 19:16:12.221855,"(4.6, 5.0, 4.894736842105263)","(8.5, 13.5, 12.54)","(12.0, 99999, 99990)","(101.0, 440.0, 336.6666666666667)","(2.15, 2.46, 2.4428037383177568)","(31.0, 75.0, 68.33333333333333)","(5.0, 7.0, 6.485714285714286)","(7.0, 99999, 99990)"
11-01-2023 19:16:13.327634,"(4.6, 5.0, 4.913043478260869)","(8.5, 13.0, 12.666666666666666)","(12.0, 99999, 99990)","(101.0, 430.0, 365.0)","(2.15, 2.46, 2.4125)","(31.0, 75.0, 69.28571428571429)","(5.0, 7.0, 6.681481481481481)","(7.0, 99999, 99990)"
11-01-2023 19:16:14.580583,"(4.6, 5.0, 4.9411764705882355)","(8.5, 13.0, 12.461538461538462)","(12.0, 99999, 99990)","(101.0, 450.0, 396.6666666666667)","(2.15, 2.44, 2.376)","(31.0, 75.0, 71.66666666666667)","(5.0, 6.8, 6.6702702702702705)","(7.0, 99999, 99990)"
11-01-2023 19:16:15.916269,"(4.6, 5.0, 4.985185185185185)","(8.5, 13.5, 12.363636363636363)","(12.0, 99999, 99990)","(101.0, 450.0, 396.6666666666667)","(2.15, 2.44, 2.4122857142857144)","(31.0, 75.0, 75.83333333333334)","(5.0, 6.8, 6.6702702702702705)","(7.0, 99999, 99990)"
11-01-2023 19:16:16.969846,"(4.6, 5.0, 4.985185185185185)","(8.5, 13.0, 12.363636363636363)","(12.0, 99999, 99990)","(101.0, 450.0, 375.0)","(2.15, 2.42, 2.4026666666666667)","(31.0, 80.0, 73.33333333333333)","(5.0, 6.8, 6.621052631578948)","(7.0, 99999, 99990)"
11-01-2023 19:16:18.028543,"(4.6, 5.0, 4.914285714285715)","(8.5, 13.0, 12.4)","(12.0, 99999, 99990)","(101.0, 450.0, 375.0)","(2.15, 2.44, 2.4291891891891892)","(31.0, 80.0, 73.33333333333333)","(5.0, 7.0, 6.644444444444444)","(7.0, 99999, 99990)"
11-01-2023 19:16:19.196498,"(4.6, 5.0, 4.914285714285715)","(8.5, 13.0, 12.4)","(12.0, 99999, 99990)","(101.0, 540.0, 477.5)","(2.15, 2.42, 2.3873267326732672)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.0, 6.644444444444444)","(7.5, 99999, 99990)"
11-01-2023 19:16:20.243495,"(4.6, 5.0, 4.778947368421052)","(8.5, 13.0, 12.444444444444445)","(12.0, 99999, 99990)","(101.0, 530.0, 477.5)","(2.15, 2.42, 2.3873267326732672)","(31.0, 80.0, 68.33333333333333)","(5.0, 7.0, 6.670588235294117)","(7.5, 99999, 99990)"
11-01-2023 19:16:21.274055,"(4.6, 5.2, 4.783333333333333)","(8.5, 13.0, 12.633333333333333)","(12.0, 99999, 99990)","(101.0, 540.0, 452.0)","(2.15, 2.42, 2.35125)","(31.0, 85.0, 78.75)","(5.0, 7.2, 6.91764705882353)","(7.5, 99999, 99990)"
11-01-2023 19:16:22.326573,"(4.4, 5.2, 4.927272727272727)","(8.5, 13.0, 12.76086956521739)","(12.0, 99999, 99990)","(101.0, 540.0, 456.0)","(2.15, 2.42, 2.3841304347826084)","(31.0, 85.0, 78.75)","(5.0, 7.2, 6.991304347826087)","(7.5, 99999, 99990)"
11-01-2023 19:16:23.371383,"(4.4, 5.1, 4.9875)","(8.5, 13.0, 12.76086956521739)","(12.0, 99999, 99990)","(101.0, 540.0, 460.0)","(2.15, 2.4, 2.356695652173913)","(31.0, 85.0, 72.5)","(5.0, 7.2, 7.066666666666666)","(7.5, 99999, 99990)"
11-01-2023 19:16:24.478545,"(4.4, 5.0, 4.838461538461538)","(8.5, 13.0, 12.796296296296296)","(12.0, 99999, 99990)","(101.0, 540.0, 500.0)","(2.15, 2.36, 2.3952631578947368)","(31.0, 85.0, 72.5)","(5.0, 7.2, 7.2)","(7.5, 99999, 99990)"
11-01-2023 19:16:25.704875,"(4.4, 5.0, 4.838461538461538)","(9.0, 13.0, 12.9)","(13.0, 99999, 99990)","(101.0, 540.0, 500.0)","(2.1, 2.4, 2.3801408450704225)","(41.0, 85.0, 72.5)","(5.0, 7.6, 7.163636363636363)","(8.0, 99999, 99990)"
11-01-2023 19:16:26.788669,"(4.4, 5.0, 4.889473684210526)","(9.0, 13.0, 12.9)","(13.0, 99999, 99990)","(101.0, 540.0, 500.0)","(2.1, 2.4, 2.3801408450704225)","(41.0, 85.0, 67.5)","(5.0, 7.6, 7.2)","(8.0, 99999, 99990)"
11-01-2023 19:16:27.894724,"(4.4, 5.1, 4.966666666666667)","(9.0, 13.0, 12.9)","(13.0, 99999, 99990)","(101.0, 540.0, 495.0)","(2.1, 2.4, 2.3739285714285714)","(41.0, 85.0, 67.5)","(5.0, 7.6, 7.2)","(8.0, 99999, 99990)"
11-01-2023 19:16:29.194660,"(4.4, 5.1, 5.02)","(9.0, 13.0, 12.5)","(13.0, 99999, 99990)","(101.0, 540.0, 495.0)","(2.1, 2.4, 2.3836363636363633)","(41.0, 85.0, 67.5)","(5.0, 7.6, 7.276923076923077)","(8.0, 99999, 99990)"
11-01-2023 19:16:30.293507,"(4.4, 5.1, 5.0)","(9.0, 13.0, 12.5)","(13.0, 99999, 99990)","(101.0, 540.0, 495.0)","(2.1, 2.4, 2.3836363636363633)","(41.0, 85.0, 67.5)","(5.0, 7.6, 7.109090909090909)","(8.0, 99999, 99990)"
11-01-2023 19:16:31.390392,"(4.4, 5.1, 5.0)","(9.0, 13.0, 12.5)","(13.0, 99999, 99990)","(101.0, 540.0, 483.3333333333333)","(2.1, 2.4, 2.3836363636363633)","(41.0, 85.0, 63.94736842105263)","(5.0, 7.6, 7.109090909090909)","(8.0, 99999, 99990)"
11-01-2023 19:16:32.453484,"(4.4, 5.1, 5.0)","(9.0, 13.0, 12.5)","(13.0, 99999, 99990)","(101.0, 540.0, 476.0)","(2.1, 2.4, 2.364444444444444)","(41.0, 85.0, 70.0)","(5.0, 7.6, 7.109090909090909)","(8.0, 99999, 99990)"
11-01-2023 19:16:33.725855,"(4.4, 5.1, 5.052631578947368)","(9.0, 13.0, 12.5)","(13.0, 99999, 99990)","(101.0, 540.0, 405.0)","(2.1, 2.4, 2.373333333333333)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.6, 7.2727272727272725)","(8.0, 99999, 99990)"
11-01-2023 19:16:34.936556,"(4.2, 5.1, 5.052631578947368)","(9.0, 13.0, 12.5)","(13.0, 99999, 99990)","(101.0, 530.0, 470.0)","(2.1, 2.38, 2.373333333333333)","(41.0, 80.0, 66.45161290322581)","(5.5, 7.6, 7.2727272727272725)","(8.0, 99999, 99990)"
11-01-2023 19:16:36.100796,"(4.2, 5.1, 5.052631578947368)","(9.0, 13.0, 12.5)","(13.0, 99999, 99990)","(101.0, 530.0, 405.0)","(2.1, 2.38, 2.394824561403509)","(41.0, 85.0, 66.45161290322581)","(5.5, 7.6, 7.341176470588235)","(8.0, 99999, 99990)"
11-01-2023 19:16:37.202359,"(4.2, 5.1, 4.928571428571428)","(9.0, 13.5, 12.633333333333333)","(13.0, 99999, 99990)","(101.0, 530.0, 467.5)","(2.1, 2.4, 2.394824561403509)","(41.0, 85.0, 66.45161290322581)","(5.5, 7.6, 7.3130434782608695)","(8.0, 99999, 99990)"
11-01-2023 19:16:38.358584,"(4.2, 5.1, 4.928571428571428)","(9.0, 13.5, 12.633333333333333)","(13.0, 99999, 99990)","(101.0, 530.0, 472.5)","(2.1, 2.4, 2.374468085106383)","(41.0, 85.0, 67.96296296296296)","(5.5, 7.6, 7.325)","(8.0, 99999, 99990)"
11-01-2023 19:16:39.543498,"(4.2, 5.1, 4.928571428571428)","(9.0, 13.5, 12.633333333333333)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.4, 2.372413793103448)","(41.0, 85.0, 70.625)","(5.5, 7.6, 7.325)","(8.0, 99999, 99990)"
11-01-2023 19:16:40.694179,"(4.2, 5.1, 4.928571428571428)","(9.0, 13.5, 12.633333333333333)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.4, 2.3586206896551722)","(41.0, 85.0, 73.33333333333333)","(5.5, 7.6, 7.341176470588235)","(8.0, 99999, 99990)"
11-01-2023 19:16:41.815728,"(4.2, 5.1, 4.905882352941176)","(9.0, 13.5, 12.648148148148149)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.4, 2.3785714285714286)","(41.0, 80.0, 74.28571428571429)","(5.5, 7.6, 7.1875)","(8.0, 99999, 99990)"
11-01-2023 19:16:42.975888,"(4.2, 5.1, 4.988888888888889)","(9.0, 14.0, 13.529411764705882)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.4, 2.4329411764705884)","(41.0, 80.0, 73.33333333333333)","(5.5, 7.6, 7.314285714285714)","(8.0, 99999, 99990)"
11-01-2023 19:16:44.187248,"(4.2, 5.1, 4.905882352941176)","(9.0, 12.5, 12.307692307692308)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.44, 2.441754385964912)","(41.0, 80.0, 73.33333333333333)","(5.5, 7.6, 7.15)","(8.0, 99999, 99990)"
11-01-2023 19:16:45.370964,"(4.2, 5.1, 4.905882352941176)","(9.0, 12.5, 12.222222222222221)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.46, 2.441754385964912)","(41.0, 80.0, 72.0)","(5.5, 7.6, 7.15)","(8.0, 99999, 99990)"
11-01-2023 19:16:46.417878,"(4.2, 5.1, 4.905882352941176)","(9.0, 12.5, 12.222222222222221)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.46, 2.441754385964912)","(41.0, 80.0, 73.33333333333333)","(5.5, 7.6, 7.2)","(8.0, 99999, 99990)"
11-01-2023 19:16:47.546698,"(4.2, 5.1, 4.905882352941176)","(9.0, 12.5, 12.222222222222221)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.46, 2.430081300813008)","(41.0, 80.0, 73.33333333333333)","(5.5, 7.4, 7.285714285714286)","(8.0, 99999, 99990)"
11-01-2023 19:16:48.707247,"(4.2, 5.1, 4.928125)","(9.0, 12.5, 12.285714285714286)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.46, 2.427719298245614)","(41.0, 80.0, 73.33333333333333)","(5.5, 7.4, 7.15)","(8.0, 99999, 99990)"
11-01-2023 19:16:49.867574,"(4.2, 5.1, 4.841176470588235)","(9.0, 14.0, 13.21875)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.46, 2.4354666666666667)","(41.0, 80.0, 75.55555555555556)","(5.5, 7.6, 7.15)","(8.0, 99999, 99990)"
11-01-2023 19:16:50.914137,"(4.2, 5.1, 4.825)","(9.0, 14.0, 12.75)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.46, 2.445777777777778)","(41.0, 80.0, 66.03448275862068)","(5.5, 7.6, 7.2)","(8.0, 99999, 99990)"
11-01-2023 19:16:52.091446,"(4.2, 5.0, 4.861538461538462)","(9.0, 13.5, 13.125)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.46, 2.3916129032258064)","(41.0, 85.0, 66.03448275862068)","(5.5, 7.4, 7.114285714285715)","(8.0, 99999, 99990)"
11-01-2023 19:16:53.353431,"(4.2, 5.0, 4.85)","(9.0, 13.5, 12.529411764705882)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.42, 2.366222222222222)","(41.0, 85.0, 66.03448275862068)","(5.5, 7.4, 7.208695652173913)","(8.0, 99999, 99990)"
11-01-2023 19:16:54.590175,"(4.2, 5.0, 4.9)","(9.0, 13.0, 12.75)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.4, 2.3633734939759035)","(41.0, 85.0, 66.03448275862068)","(5.5, 7.6, 7.28421052631579)","(8.0, 99999, 99990)"
11-01-2023 19:16:56.001983,"(4.2, 5.0, 4.890909090909091)","(9.0, 13.5, 12.473684210526315)","(13.0, 99999, 99990)","(101.0, 530.0, 425.0)","(2.1, 2.4, 2.3457142857142856)","(41.0, 85.0, 66.73076923076923)","(5.5, 7.6, 7.4363636363636365)","(8.0, 99999, 99990)"
11-01-2023 19:16:57.442533,"(4.2, 5.0, 4.828571428571428)","(9.0, 13.5, 12.8)","(13.0, 99999, 99990)","(101.0, 530.0, 425.0)","(2.1, 2.4, 2.3445714285714283)","(41.0, 85.0, 66.73076923076923)","(5.5, 7.6, 7.4363636363636365)","(8.0, 99999, 99990)"
11-01-2023 19:16:58.671499,"(4.2, 5.0, 4.828571428571428)","(9.0, 13.0, 12.75)","(13.0, 99999, 99990)","(101.0, 530.0, 493.3333333333333)","(2.1, 2.36, 2.3445714285714283)","(41.0, 85.0, 66.73076923076923)","(5.5, 7.6, 7.4363636363636365)","(8.0, 99999, 99990)"
11-01-2023 19:16:59.941840,"(4.2, 5.0, 4.815384615384615)","(9.0, 13.0, 12.681818181818182)","(13.0, 99999, 99990)","(101.0, 530.0, 486.0)","(2.1, 2.36, 2.3693959731543623)","(41.0, 85.0, 67.4074074074074)","(5.5, 7.6, 7.623529411764706)","(8.0, 99999, 99990)"
11-01-2023 19:17:01.097562,"(4.2, 5.0, 4.76)","(9.0, 13.5, 12.681818181818182)","(13.0, 99999, 99990)","(101.0, 530.0, 6766.0)","(2.1, 2.4, 4.2212499999999995)","(41.0, 85.0, 85.0)","(5.5, 8.0, 5.970000000000001)","(8.0, 99999, 99990)"
