,Kween Kanali,Improper,Graphite Mist,Shalook,Communication,Huayu Rainbow,Shezabarbie,Wicked Missile
10-01-2023 15:12:26.044071,"(10.0, 13.5, 13.233333333333333)","(5.5, 6.4, 6.354761904761905)","(2.6, 3.0, 2.944137931034483)","(3.1, 3.65, 3.599056603773585)","(6.5, 9.6, 9.526153846153846)","(26.0, 44.0, 39.5)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 160.0)"
10-01-2023 15:12:27.158246,"(10.0, 13.5, 13.233333333333333)","(5.5, 6.4, 6.354761904761905)","(2.6, 3.0, 2.9755172413793103)","(3.1, 3.65, 3.626923076923077)","(6.5, 9.6, 9.526153846153846)","(26.0, 44.0, 39.5)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 160.0)"
10-01-2023 15:12:28.225297,"(10.0, 13.5, 13.1)","(5.0, 6.4, 6.351898734177215)","(2.6, 3.0, 2.9755172413793103)","(3.1, 3.65, 3.528132992327366)","(6.5, 9.6, 9.526153846153846)","(26.0, 44.0, 39.5)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 160.0)"
10-01-2023 15:12:29.313434,"(10.0, 13.5, 13.277777777777779)","(5.0, 6.4, 6.355813953488372)","(2.6, 3.0, 2.9755172413793103)","(3.1, 3.7, 3.525062656641604)","(6.5, 9.6, 9.493333333333332)","(26.0, 44.0, 41.5)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 160.0)"
10-01-2023 15:12:30.407179,"(10.0, 13.5, 13.18)","(5.0, 6.4, 6.354761904761905)","(2.6, 3.0, 2.9683333333333333)","(3.1, 3.7, 3.5263852242744065)","(6.5, 9.6, 9.31764705882353)","(26.0, 44.0, 41.0)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 162.0)"
10-01-2023 15:12:31.463971,"(10.0, 13.5, 13.272727272727273)","(5.5, 6.4, 6.352941176470589)","(2.6, 3.0, 2.969464285714286)","(3.1, 3.7, 3.543705463182898)","(6.5, 9.6, 9.31764705882353)","(26.0, 44.0, 41.0)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 165.0)"
10-01-2023 15:12:32.528303,"(10.0, 13.5, 13.115384615384615)","(5.5, 6.4, 6.352941176470589)","(2.6, 3.0, 2.968688524590164)","(3.1, 3.7, 3.5464646464646465)","(6.5, 9.6, 8.837209302325581)","(26.0, 42.0, 37.9375)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 165.0)"
10-01-2023 15:12:33.610151,"(10.0, 13.5, 13.078947368421053)","(5.5, 6.4, 6.363636363636364)","(2.6, 3.0, 2.968688524590164)","(3.1, 3.7, 3.5464646464646465)","(6.5, 9.0, 9.40952380952381)","(26.0, 40.0, 36.526315789473685)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 166.15384615384616)"
10-01-2023 15:12:34.648958,"(10.0, 14.0, 13.428571428571429)","(5.5, 6.4, 6.369811320754717)","(2.6, 2.98, 2.9765384615384614)","(3.1, 3.7, 3.5464646464646465)","(6.5, 9.6, 9.173333333333334)","(26.0, 40.0, 36.526315789473685)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 166.15384615384616)"
10-01-2023 15:12:35.710418,"(10.0, 14.0, 13.28)","(5.5, 6.4, 6.369811320754717)","(2.6, 2.98, 2.9750877192982457)","(3.1, 3.7, 3.558275058275058)","(6.5, 9.6, 9.28)","(26.0, 40.0, 36.526315789473685)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 166.15384615384616)"
10-01-2023 15:12:36.743419,"(10.0, 14.0, 13.538461538461538)","(5.5, 6.4, 6.3487603305785125)","(2.6, 2.98, 2.9750877192982457)","(3.1, 3.7, 3.5539956803455723)","(6.5, 9.6, 9.28)","(26.0, 40.0, 36.526315789473685)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 166.15384615384616)"
10-01-2023 15:12:37.893513,"(10.0, 14.0, 13.538461538461538)","(5.5, 6.4, 6.3487603305785125)","(2.6, 2.98, 2.9750877192982457)","(3.1, 3.65, 3.6129518072289155)","(6.5, 9.6, 9.51578947368421)","(26.0, 40.0, 36.526315789473685)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 166.15384615384616)"
10-01-2023 15:12:39.003632,"(10.0, 14.0, 13.538461538461538)","(5.5, 6.4, 6.344)","(2.6, 2.98, 2.9750877192982457)","(3.1, 3.65, 3.6194267515923566)","(6.5, 9.6, 9.51578947368421)","(26.0, 40.0, 36.526315789473685)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 166.15384615384616)"
10-01-2023 15:12:40.056702,"(10.0, 14.0, 13.933333333333334)","(5.5, 6.4, 6.3487603305785125)","(2.6, 2.98, 2.9740425531914894)","(3.1, 3.65, 3.563013698630137)","(6.5, 9.6, 9.444897959183672)","(26.0, 40.0, 37.27272727272727)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 166.15384615384616)"
10-01-2023 15:12:41.098868,"(10.0, 14.0, 13.733333333333333)","(5.5, 6.4, 6.331884057971015)","(2.6, 2.98, 2.9740425531914894)","(3.1, 3.6, 3.5815068493150686)","(6.5, 9.6, 9.51578947368421)","(26.0, 38.0, 39.14285714285714)","(101.0, 410.0, 406.8421052631579)","(81.0, 180.0, 166.15384615384616)"
10-01-2023 15:12:42.155787,"(10.0, 14.0, 13.9375)","(5.5, 6.4, 6.325301204819278)","(2.6, 2.98, 3.03)","(3.1, 3.6, 3.5846153846153843)","(6.5, 9.6, 9.647058823529411)","(26.0, 40.0, 33.38461538461539)","(101.0, 410.0, 899.0)","(81.0, 180.0, 168.0)"
10-01-2023 15:12:43.236560,"(10.0, 14.0, 13.911538461538463)","(5.5, 6.0, 5.90176)","(2.6, 3.05, 3.0344444444444445)","(3.1, 3.7, 3.5953488372093023)","(6.5, 11.5, 9.572093023255814)","(26.0, 42.0, 37.0)","(101.0, 960.0, 935.0)","(81.0, 190.0, 170.0)"
10-01-2023 15:12:44.291391,"(10.0, 13.5, 11.75)","(5.5, 6.0, 5.8163051608077785)","(2.6, 3.05, 3.045652173913043)","(3.1, 3.7, 3.6473684210526316)","(6.5, 9.6, 9.54)","(26.0, 40.0, 37.6)","(101.0, 1000.0, 890.0)","(81.0, 190.0, 170.0)"
10-01-2023 15:12:45.409251,"(10.0, 11.0, 10.75)","(5.5, 6.0, 5.817533432392273)","(2.6, 3.05, 3.0318181818181817)","(3.1, 3.7, 3.670873786407767)","(6.5, 9.6, 9.581818181818182)","(26.0, 40.0, 37.6)","(101.0, 980.0, 890.0)","(81.0, 190.0, 175.0)"
10-01-2023 15:12:46.492747,"(10.0, 11.0, 10.714285714285714)","(5.5, 6.0, 5.820598977355734)","(2.6, 3.05, 3.0338709677419353)","(3.1, 3.7, 3.670873786407767)","(6.5, 9.6, 10.882926829268293)","(26.0, 40.0, 37.6)","(101.0, 980.0, 890.0)","(81.0, 190.0, 175.0)"
10-01-2023 15:12:47.620711,"(10.0, 12.5, 11.481818181818182)","(5.0, 6.0, 5.821381818181818)","(2.6, 3.05, 3.0227272727272725)","(3.1, 3.7, 3.611764705882353)","(6.5, 11.0, 10.781818181818181)","(26.0, 40.0, 37.6)","(101.0, 980.0, 571.5384615384615)","(81.0, 190.0, 175.0)"
10-01-2023 15:12:48.709471,"(10.0, 12.5, 11.415254237288135)","(5.0, 6.0, 5.821381818181818)","(2.6, 3.05, 3.0227272727272725)","(3.1, 3.7, 3.610526315789474)","(6.5, 11.0, 10.3)","(26.0, 40.0, 37.6)","(101.0, 670.0, 615.7142857142858)","(81.0, 190.0, 175.0)"
10-01-2023 15:12:49.850693,"(10.0, 12.0, 11.755813953488373)","(5.0, 6.0, 5.821381818181818)","(2.6, 3.05, 3.030327868852459)","(3.1, 3.7, 3.603846153846154)","(6.5, 11.0, 10.8)","(26.0, 40.0, 37.6)","(101.0, 660.0, 615.7142857142858)","(81.0, 190.0, 175.0)"
10-01-2023 15:12:50.951431,"(10.0, 12.0, 11.75)","(5.0, 6.0, 5.821381818181818)","(2.6, 3.05, 3.030327868852459)","(3.2, 3.65, 3.644943820224719)","(6.5, 11.0, 10.626666666666667)","(26.0, 40.0, 36.8)","(101.0, 660.0, 615.7142857142858)","(81.0, 190.0, 168.8235294117647)"
10-01-2023 15:12:52.053983,"(10.0, 12.0, 11.421052631578947)","(5.0, 6.0, 5.821381818181818)","(2.6, 3.05, 3.032857142857143)","(3.2, 3.65, 3.6417127071823203)","(6.5, 11.0, 10.555555555555555)","(26.0, 40.0, 36.8)","(101.0, 660.0, 615.7142857142858)","(81.0, 190.0, 168.8235294117647)"
10-01-2023 15:12:53.195513,"(10.0, 12.0, 11.8)","(5.0, 6.0, 5.802413515687852)","(2.6, 3.05, 3.0346153846153845)","(3.2, 3.65, 3.6386486486486485)","(6.5, 11.0, 10.357142857142858)","(21.0, 40.0, 36.8)","(101.0, 660.0, 615.7142857142858)","(81.0, 190.0, 169.42857142857142)"
10-01-2023 15:12:54.332428,"(10.0, 13.0, 11.8)","(5.0, 6.0, 5.802413515687852)","(2.6, 3.05, 3.0346153846153845)","(3.2, 3.65, 3.6385245901639345)","(6.5, 11.0, 10.625)","(21.0, 40.0, 36.8)","(101.0, 660.0, 615.7142857142858)","(81.0, 190.0, 169.42857142857142)"
10-01-2023 15:12:55.558771,"(10.0, 12.5, 12.403225806451612)","(5.0, 6.0, 5.802419354838709)","(2.6, 3.05, 3.0337837837837838)","(3.2, 3.65, 3.638268156424581)","(6.5, 11.0, 10.625)","(21.0, 40.0, 36.166666666666664)","(101.0, 660.0, 615.7142857142858)","(81.0, 190.0, 169.42857142857142)"
10-01-2023 15:12:56.654805,"(10.0, 12.0, 11.466666666666667)","(5.0, 6.0, 5.802419354838709)","(2.6, 3.05, 3.0462962962962963)","(3.2, 3.65, 3.644034090909091)","(6.5, 11.0, 10.590909090909092)","(21.0, 40.0, 36.166666666666664)","(101.0, 660.0, 615.7142857142858)","(81.0, 190.0, 169.42857142857142)"
10-01-2023 15:12:57.728572,"(10.0, 12.0, 11.478260869565217)","(5.0, 6.0, 5.707869634340223)","(2.6, 3.05, 3.0462962962962963)","(3.2, 3.65, 3.644034090909091)","(6.5, 11.0, 10.590909090909092)","(21.0, 40.0, 36.166666666666664)","(101.0, 660.0, 615.7142857142858)","(81.0, 190.0, 169.42857142857142)"
10-01-2023 15:12:58.803647,"(10.0, 12.0, 11.478260869565217)","(5.0, 6.0, 5.707869634340223)","(2.6, 3.05, 3.0462962962962963)","(3.2, 3.65, 3.6327225130890053)","(6.5, 11.0, 10.590909090909092)","(21.0, 40.0, 36.166666666666664)","(101.0, 660.0, 615.7142857142858)","(81.0, 190.0, 169.42857142857142)"
10-01-2023 15:12:59.870219,"(9.0, 11.5, 11.346153846153847)","(5.0, 6.0, 5.710181531176007)","(2.7, 3.05, 3.0385245901639344)","(3.2, 3.65, 3.6327225130890053)","(6.5, 11.0, 10.785714285714286)","(26.0, 36.0, 34.63157894736842)","(101.0, 650.0, 620.0)","(91.0, 190.0, 169.42857142857142)"
10-01-2023 15:13:01.027731,"(9.0, 11.5, 11.382352941176471)","(5.0, 6.0, 5.7126760563380286)","(2.7, 3.05, 3.028)","(3.2, 3.65, 3.631564245810056)","(6.5, 11.0, 10.795454545454545)","(26.0, 40.0, 32.4)","(101.0, 650.0, 620.0)","(91.0, 190.0, 169.42857142857142)"
10-01-2023 15:13:02.219653,"(9.0, 12.0, 11.956521739130435)","(5.0, 6.0, 6.085714285714285)","(2.7, 3.05, 3.025)","(3.2, 3.65, 3.642081447963801)","(6.5, 11.0, 10.782608695652174)","(26.0, 38.0, 32.857142857142854)","(101.0, 640.0, 611.0)","(91.0, 190.0, 169.42857142857142)"
10-01-2023 15:13:03.365752,"(9.0, 12.0, 11.81081081081081)","(5.0, 6.2, 6.183838383838384)","(2.7, 3.05, 3.025)","(3.2, 3.7, 3.6524271844660197)","(6.5, 11.0, 10.545454545454545)","(26.0, 38.0, 32.857142857142854)","(101.0, 640.0, 509.2307692307692)","(91.0, 190.0, 168.8235294117647)"
10-01-2023 15:13:04.479677,"(9.0, 12.0, 11.857142857142858)","(5.0, 6.2, 6.131058020477816)","(2.7, 3.05, 3.025)","(3.2, 3.7, 3.6020000000000003)","(6.5, 11.0, 10.545454545454545)","(26.0, 38.0, 32.857142857142854)","(101.0, 580.0, 509.2307692307692)","(91.0, 190.0, 168.8235294117647)"
10-01-2023 15:13:05.657293,"(9.0, 12.0, 11.857142857142858)","(5.0, 6.2, 6.049253731343284)","(2.7, 3.05, 3.0305555555555554)","(3.2, 3.7, 3.5711538461538463)","(6.5, 11.0, 10.545454545454545)","(26.0, 38.0, 32.857142857142854)","(101.0, 570.0, 539.0)","(91.0, 190.0, 168.8235294117647)"
10-01-2023 15:13:06.812210,"(9.0, 12.0, 11.935064935064934)","(5.0, 6.2, 6.049253731343284)","(2.7, 3.05, 3.013157894736842)","(3.2, 3.65, 3.5948979591836734)","(7.0, 11.0, 10.54320987654321)","(21.0, 38.0, 32.857142857142854)","(101.0, 560.0, 539.0)","(91.0, 190.0, 168.8235294117647)"
10-01-2023 15:13:08.048956,"(9.0, 12.0, 11.938271604938272)","(5.0, 6.2, 5.942272727272727)","(2.7, 3.1, 3.050892857142857)","(3.2, 3.65, 3.5833333333333335)","(7.0, 11.0, 10.641975308641975)","(21.0, 38.0, 32.857142857142854)","(101.0, 560.0, 543.8461538461538)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:09.364160,"(9.0, 12.0, 11.960526315789474)","(5.0, 6.2, 6.016504854368932)","(2.7, 3.1, 3.030952380952381)","(3.2, 3.65, 3.6142857142857143)","(7.0, 11.0, 10.602739726027398)","(21.0, 38.0, 32.857142857142854)","(101.0, 560.0, 543.8461538461538)","(91.0, 190.0, 170.0)"
10-01-2023 15:13:10.503013,"(9.0, 12.0, 11.95945945945946)","(5.0, 6.2, 6.016504854368932)","(2.7, 3.05, 3.007142857142857)","(3.2, 3.65, 3.6166666666666667)","(7.0, 11.0, 10.578125)","(21.0, 38.0, 32.857142857142854)","(101.0, 560.0, 543.8461538461538)","(91.0, 190.0, 170.0)"
10-01-2023 15:13:11.747297,"(9.0, 12.0, 11.960526315789474)","(5.0, 6.2, 6.034934497816594)","(2.7, 3.05, 3.003846153846154)","(3.2, 3.65, 3.6166666666666667)","(7.0, 11.0, 10.573529411764707)","(21.0, 38.0, 32.857142857142854)","(101.0, 560.0, 542.0)","(91.0, 190.0, 170.0)"
10-01-2023 15:13:12.872527,"(9.0, 12.0, 11.958333333333334)","(5.0, 6.2, 6.034934497816594)","(2.7, 3.05, 3.003846153846154)","(3.2, 3.65, 3.6108247422680413)","(7.0, 11.0, 10.628205128205128)","(21.0, 38.0, 32.857142857142854)","(101.0, 550.0, 551.6)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:13.974518,"(9.0, 12.0, 11.96103896103896)","(5.0, 6.2, 6.048192771084337)","(2.7, 3.05, 3.01)","(3.2, 3.65, 3.6108247422680413)","(7.0, 11.0, 10.628205128205128)","(21.0, 38.0, 32.857142857142854)","(101.0, 560.0, 551.6)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:15.096774,"(9.0, 12.0, 11.96103896103896)","(5.0, 6.2, 6.045081967213115)","(2.7, 3.05, 3.037596899224806)","(3.2, 3.65, 3.6104166666666666)","(7.0, 11.0, 10.608695652173912)","(21.0, 38.0, 32.857142857142854)","(101.0, 560.0, 484.4)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:16.189727,"(9.0, 12.0, 11.96103896103896)","(5.0, 6.2, 6.045081967213115)","(2.7, 3.05, 3.037596899224806)","(3.2, 3.65, 3.6104166666666666)","(7.0, 11.0, 10.608695652173912)","(21.0, 38.0, 32.857142857142854)","(101.0, 490.0, 474.8)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:17.630063,"(9.0, 12.0, 11.96103896103896)","(5.0, 6.2, 6.043801652892562)","(2.7, 3.05, 3.0350467289719627)","(3.2, 3.65, 3.608695652173913)","(7.0, 11.0, 10.602941176470589)","(21.0, 38.0, 29.333333333333332)","(101.0, 480.0, 456.25)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:18.818778,"(9.0, 12.0, 11.96103896103896)","(5.0, 6.2, 6.043801652892562)","(2.6, 3.05, 3.0350467289719627)","(3.2, 3.65, 3.5528846153846154)","(7.0, 11.0, 10.590909090909092)","(21.0, 36.0, 28.90909090909091)","(101.0, 470.0, 440.0)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:20.072353,"(9.0, 12.0, 11.96103896103896)","(5.0, 6.2, 6.044444444444444)","(2.6, 3.05, 3.0494186046511627)","(3.2, 3.75, 3.5826530612244896)","(7.0, 11.0, 10.590909090909092)","(21.0, 30.0, 28.285714285714285)","(101.0, 470.0, 385.0)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:21.196284,"(9.0, 12.0, 11.96103896103896)","(5.0, 6.2, 6.044444444444444)","(2.6, 3.1, 3.0494444444444446)","(3.1, 3.75, 3.5625)","(7.0, 11.0, 10.566666666666666)","(21.0, 30.0, 28.5)","(101.0, 460.0, 455.5)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:22.340383,"(9.0, 12.0, 11.96103896103896)","(5.0, 6.2, 6.043153526970954)","(2.6, 3.1, 3.051912568306011)","(3.1, 3.75, 3.6966666666666668)","(7.0, 11.0, 10.138211382113822)","(21.0, 30.0, 28.5)","(101.0, 460.0, 484.0)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:23.597183,"(9.0, 12.0, 11.960526315789474)","(5.0, 6.2, 6.040609137055838)","(2.6, 3.1, 3.051912568306011)","(3.1, 3.75, 3.734)","(7.0, 10.5, 10.11965811965812)","(21.0, 30.0, 29.076923076923077)","(101.0, 490.0, 474.5)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:24.772778,"(9.0, 12.0, 11.95774647887324)","(5.0, 6.2, 6.039195979899498)","(2.6, 3.1, 3.051912568306011)","(3.1, 3.75, 3.728125)","(7.0, 10.5, 10.11965811965812)","(21.0, 30.0, 29.076923076923077)","(101.0, 480.0, 440.3703703703704)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:25.978715,"(9.0, 12.0, 11.95945945945946)","(5.0, 6.2, 6.051184834123223)","(2.6, 3.1, 3.0510752688172045)","(3.1, 3.75, 3.728125)","(7.0, 10.5, 10.12295081967213)","(21.0, 30.0, 29.076923076923077)","(101.0, 470.0, 449.1666666666667)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:27.103005,"(9.0, 12.0, 11.95945945945946)","(5.0, 6.2, 6.051184834123223)","(2.6, 3.1, 3.0510752688172045)","(3.1, 3.75, 3.728125)","(7.0, 10.5, 10.12295081967213)","(21.0, 30.0, 29.076923076923077)","(101.0, 470.0, 493.5)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:28.226014,"(9.0, 12.0, 11.95945945945946)","(5.0, 6.2, 6.051184834123223)","(2.6, 3.1, 3.0482954545454546)","(3.1, 3.75, 3.728125)","(7.0, 10.5, 10.12295081967213)","(21.0, 30.0, 29.076923076923077)","(101.0, 500.0, 483.6842105263158)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:29.379557,"(9.0, 12.0, 11.95945945945946)","(5.0, 6.2, 6.05188679245283)","(2.6, 3.1, 3.0482954545454546)","(3.1, 3.75, 3.728125)","(7.0, 10.5, 10.10204081632653)","(21.0, 30.0, 28.5)","(101.0, 490.0, 463.9130434782609)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:30.500883,"(9.0, 12.0, 11.95945945945946)","(5.0, 6.2, 6.051162790697674)","(2.6, 3.1, 3.0482954545454546)","(3.1, 3.75, 3.728125)","(7.0, 10.5, 10.10204081632653)","(21.0, 30.0, 28.5)","(101.0, 490.0, 456.0869565217391)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:31.658243,"(9.0, 12.0, 11.971698113207546)","(5.0, 6.2, 6.051162790697674)","(2.6, 3.1, 3.0482954545454546)","(3.1, 3.75, 3.5428571428571427)","(7.0, 10.5, 10.206030150753769)","(21.0, 30.0, 28.5)","(101.0, 480.0, 447.1428571428571)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:32.804420,"(9.0, 12.0, 11.971698113207546)","(5.0, 6.2, 6.051162790697674)","(2.6, 3.1, 3.046783625730994)","(3.1, 3.55, 3.725)","(7.0, 10.5, 10.204545454545455)","(21.0, 30.0, 28.5)","(101.0, 460.0, 447.1428571428571)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:33.956123,"(9.0, 12.0, 11.975999999999999)","(5.0, 6.2, 6.020973782771535)","(2.6, 3.1, 3.046783625730994)","(3.1, 3.75, 3.725)","(7.0, 10.5, 9.952941176470588)","(21.0, 30.0, 28.5)","(101.0, 460.0, 442.0)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:35.091376,"(9.0, 12.0, 11.975999999999999)","(5.0, 6.2, 6.019622641509434)","(2.6, 3.1, 3.0558252427184467)","(3.1, 3.75, 3.731081081081081)","(7.0, 10.0, 9.885714285714286)","(21.0, 30.0, 29.0)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 172.0)"
10-01-2023 15:13:36.211420,"(9.0, 12.0, 11.977611940298507)","(5.0, 6.2, 6.036301369863014)","(2.6, 3.1, 3.0558252427184467)","(3.1, 3.75, 3.731081081081081)","(7.0, 10.0, 9.83030303030303)","(21.0, 30.0, 29.0)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 172.0)"
10-01-2023 15:13:37.456207,"(9.0, 12.0, 11.977099236641221)","(5.0, 6.2, 6.024264705882353)","(2.6, 3.1, 3.061621621621622)","(3.1, 3.75, 3.731081081081081)","(7.0, 10.0, 9.807246376811595)","(21.0, 30.0, 29.0)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 172.0)"
10-01-2023 15:13:38.676940,"(9.0, 12.0, 11.977099236641221)","(5.0, 6.2, 6.024264705882353)","(2.6, 3.1, 3.061621621621622)","(3.1, 3.75, 3.731081081081081)","(7.0, 10.0, 9.804411764705883)","(21.0, 30.0, 29.0)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 172.0)"
10-01-2023 15:13:40.101525,"(9.0, 12.0, 11.976744186046512)","(5.0, 6.2, 6.042763157894737)","(2.6, 3.1, 3.049664429530201)","(3.1, 3.75, 3.736407766990291)","(7.0, 10.0, 9.818430034129694)","(21.0, 30.0, 29.25)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 172.4390243902439)"
10-01-2023 15:13:41.537322,"(9.0, 12.0, 11.97887323943662)","(5.0, 6.2, 6.04327868852459)","(2.6, 3.05, 3.0496350364963503)","(3.1, 3.75, 3.7362745098039216)","(7.0, 10.0, 9.511111111111111)","(21.0, 30.0, 28.785714285714285)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 172.0)"
10-01-2023 15:13:42.938813,"(9.0, 12.0, 11.783018867924529)","(5.0, 6.2, 6.041721854304636)","(2.6, 3.05, 3.0444933920704846)","(3.1, 3.75, 3.7375)","(7.0, 10.0, 9.537931034482758)","(21.0, 29.0, 29.238095238095237)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 172.0)"
10-01-2023 15:13:44.183251,"(9.0, 12.5, 11.783018867924529)","(5.0, 6.2, 6.041721854304636)","(2.6, 3.1, 3.0444933920704846)","(3.1, 3.75, 3.7373873873873875)","(7.0, 10.0, 9.492307692307692)","(21.0, 30.0, 29.77777777777778)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:45.484013,"(9.0, 12.5, 12.314814814814815)","(5.0, 6.2, 6.041721854304636)","(2.6, 3.1, 3.0444933920704846)","(3.1, 3.75, 3.727659574468085)","(7.0, 9.8, 9.394594594594594)","(21.0, 30.0, 29.4)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:46.854662,"(9.0, 13.0, 12.305084745762711)","(5.0, 6.2, 6.041721854304636)","(2.6, 3.1, 3.043438914027149)","(3.1, 3.75, 3.726923076923077)","(7.0, 9.8, 9.344303797468354)","(21.0, 30.0, 28.956521739130434)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:48.159228,"(9.0, 13.0, 12.36734693877551)","(5.0, 6.2, 6.037058823529412)","(2.6, 3.1, 3.048)","(3.1, 3.75, 3.726923076923077)","(7.0, 9.8, 9.344303797468354)","(21.0, 30.0, 29.4)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:49.390650,"(9.0, 13.0, 12.677083333333334)","(5.0, 6.2, 6.037058823529412)","(2.6, 3.05, 3.048)","(3.1, 3.75, 3.7199999999999998)","(7.0, 9.8, 9.33103448275862)","(21.0, 30.0, 29.5)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:50.681528,"(9.0, 13.0, 12.826923076923077)","(5.0, 6.2, 6.037058823529412)","(2.6, 3.05, 3.048)","(3.1, 3.75, 3.7199999999999998)","(7.0, 9.8, 9.33103448275862)","(21.0, 30.0, 29.5)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:51.912305,"(9.0, 13.0, 12.875)","(5.0, 6.2, 6.021290322580645)","(2.6, 3.05, 3.0482954545454546)","(3.1, 3.75, 3.725)","(7.0, 9.8, 9.33103448275862)","(21.0, 30.0, 27.35483870967742)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:53.121205,"(9.0, 13.5, 13.252808988764045)","(5.0, 6.2, 6.020711974110032)","(2.6, 3.1, 3.0435185185185185)","(3.1, 3.75, 3.7059322033898305)","(7.0, 9.8, 9.314285714285713)","(21.0, 32.0, 27.88235294117647)","(101.0, 450.0, 436.5)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:54.458767,"(9.0, 14.0, 13.69620253164557)","(5.0, 6.2, 6.031515151515151)","(2.6, 3.1, 3.0371681415929204)","(3.1, 3.75, 3.6812217194570134)","(7.0, 9.8, 9.314285714285713)","(21.0, 30.0, 28.071428571428573)","(101.0, 440.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:55.735147,"(9.0, 14.0, 13.674418604651162)","(5.0, 6.2, 6.018892508143322)","(2.6, 3.1, 3.024698795180723)","(3.1, 3.75, 3.686723163841808)","(7.0, 9.8, 9.248648648648649)","(21.0, 30.0, 28.56)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:57.001685,"(9.0, 14.0, 13.928205128205128)","(5.0, 6.2, 6.018892508143322)","(2.6, 3.1, 3.024698795180723)","(3.1, 3.75, 3.6847826086956523)","(7.0, 9.8, 9.250704225352113)","(21.0, 30.0, 28.56)","(101.0, 450.0, 442.3809523809524)","(91.0, 190.0, 171.53846153846155)"
10-01-2023 15:13:58.225919,"(9.0, 14.0, 13.93717277486911)","(5.0, 6.2, 6.019016393442623)","(2.6, 3.1, 3.024698795180723)","(3.1, 3.75, 3.6847826086956523)","(7.0, 9.8, 9.250704225352113)","(21.0, 30.0, 28.2)","(101.0, 450.0, 436.5)","(91.0, 190.0, 171.53846153846155)"
