,Pool Dancer,Mrs Fencer,Maggie Bow,Smoking Yogi,Your Law,Buckle Up Wilder,Van Brae,Juno Another Way
12-01-2023 18:36:06.892012,"(1.5, 2.0, 1.9653846153846153)","(51.0, 420.0, 173.33333333333331)","(26.0, 80.0, 61.666666666666664)","(4.8, 5.5, 4.857142857142857)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 9.84)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:08.183080,"(1.5, 2.0, 1.9653846153846153)","(51.0, 400.0, 173.33333333333331)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.5, 4.857142857142857)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 9.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:09.541071,"(1.5, 2.0, 1.9897727272727272)","(51.0, 400.0, 173.33333333333331)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.5, 4.857142857142857)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 9.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:11.167363,"(1.5, 2.0, 1.99)","(51.0, 400.0, 173.33333333333331)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.5, 4.8076923076923075)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 9.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:13.673641,"(1.5, 2.0, 1.99)","(51.0, 390.0, 142.5)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.5, 4.8076923076923075)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 9.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:15.041409,"(1.5, 2.0, 1.99)","(51.0, 390.0, 124.0)","(26.0, 80.0, 58.0)","(4.6, 5.5, 4.891666666666667)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 9.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:16.513615,"(1.5, 2.0, 1.9890625)","(51.0, 380.0, 124.0)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.3, 4.833333333333333)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 9.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:17.935990,"(1.5, 2.0, 1.991860465116279)","(51.0, 380.0, 217.5)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.3, 4.425)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 9.86)","(31.0, 120.0, 88.28571428571428)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:19.352238,"(1.5, 2.0, 1.991860465116279)","(51.0, 380.0, 124.0)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.3, 4.891666666666667)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 9.8)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:20.789654,"(1.5, 2.0, 1.9649999999999999)","(51.0, 380.0, 124.0)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.3, 4.522222222222222)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.0, 10.23846153846154)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:22.116196,"(1.5, 2.0, 1.9921052631578948)","(51.0, 380.0, 124.0)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.3, 4.522222222222222)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.5, 10.23846153846154)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:23.428549,"(1.5, 2.0, 1.9921052631578948)","(51.0, 380.0, 124.0)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.3, 4.522222222222222)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.5, 10.321052631578947)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:24.675834,"(1.5, 2.0, 1.995)","(51.0, 380.0, 124.0)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.3, 4.522222222222222)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.5, 10.321052631578947)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:26.075748,"(1.5, 2.0, 1.995)","(51.0, 380.0, 124.0)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.3, 4.972727272727273)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.5, 10.321052631578947)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:27.407888,"(1.5, 2.0, 1.9941935483870967)","(51.0, 380.0, 124.0)","(26.0, 80.0, 61.666666666666664)","(4.6, 5.3, 4.972727272727273)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.5, 10.321052631578947)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:28.789895,"(1.5, 2.0, 1.9941935483870967)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 5.3, 4.55)","(26.0, 110.0, 81.66666666666666)","(5.5, 10.5, 10.67)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:30.221897,"(1.5, 2.0, 1.9972413793103447)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 5.3, 4.6)","(26.0, 110.0, 84.15384615384616)","(5.5, 11.0, 10.714285714285714)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:31.681569,"(1.5, 2.0, 1.9972413793103447)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 5.2, 4.710526315789474)","(26.0, 110.0, 79.81818181818181)","(5.5, 11.0, 9.933333333333334)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:32.997594,"(1.5, 2.0, 1.9974193548387096)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.710526315789474)","(26.0, 110.0, 79.81818181818181)","(5.5, 11.0, 9.933333333333334)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:34.314225,"(1.5, 2.0, 1.9974193548387096)","(51.0, 380.0, 124.0)","(26.0, 80.0, 73.77777777777777)","(4.6, 4.9, 4.720000000000001)","(26.0, 110.0, 62.57142857142857)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:35.958062,"(1.5, 2.0, 1.996923076923077)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.720000000000001)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:37.297179,"(1.5, 2.0, 1.9987878787878788)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.66)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:38.627521,"(1.5, 2.0, 1.9987878787878788)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.66)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:40.247842,"(1.5, 2.0, 1.9987878787878788)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.65)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:41.716298,"(1.5, 2.0, 1.9987878787878788)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.65)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:43.322620,"(1.5, 2.02, 2.009714285714286)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.65)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:44.620104,"(1.5, 2.02, 2.009714285714286)","(51.0, 380.0, 140.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.5)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:45.984412,"(1.5, 2.02, 2.009714285714286)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.627272727272728)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.411111111111111)"
12-01-2023 18:36:47.332613,"(1.5, 2.02, 1.9814285714285713)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.627272727272728)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.83157894736842)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.31)"
12-01-2023 18:36:48.684774,"(1.5, 2.02, 2.0044827586206897)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 87.6)","(5.5, 11.0, 10.4)","(31.0, 120.0, 83.0)","(9.0, 18.5, 10.31)"
12-01-2023 18:36:50.078637,"(1.5, 2.02, 2.0026923076923078)","(51.0, 380.0, 217.5)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.5625)","(26.0, 110.0, 87.6)","(5.5, 10.5, 10.15)","(31.0, 120.0, 88.28571428571428)","(9.0, 18.5, 11.054545454545455)"
12-01-2023 18:36:51.560582,"(1.5, 2.02, 2.0004347826086954)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 73.11111111111111)","(5.5, 10.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 12.061538461538461)"
12-01-2023 18:36:52.917912,"(1.5, 2.02, 2.0004347826086954)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 11.825)"
12-01-2023 18:36:54.310217,"(1.5, 2.02, 1.9942857142857142)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 11.825)"
12-01-2023 18:36:55.689317,"(1.5, 2.0, 1.9828571428571429)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 13.49375)"
12-01-2023 18:36:57.033756,"(1.5, 2.0, 1.9778947368421052)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 13.49375)"
12-01-2023 18:36:58.251061,"(1.5, 2.0, 1.9778947368421052)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 13.49375)"
12-01-2023 18:36:59.528775,"(1.5, 2.0, 1.9778947368421052)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 13.49375)"
12-01-2023 18:37:00.862902,"(1.5, 2.0, 1.976)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 13.49375)"
12-01-2023 18:37:02.154952,"(1.5, 2.0, 1.976)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 13.49375)"
12-01-2023 18:37:03.391193,"(1.5, 2.0, 1.976)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.45)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 13.49375)"
12-01-2023 18:37:04.623112,"(1.5, 2.0, 1.976)","(51.0, 380.0, 124.0)","(26.0, 80.0, 68.8)","(4.6, 4.9, 4.359999999999999)","(26.0, 110.0, 82.66666666666666)","(5.5, 11.5, 10.75)","(31.0, 120.0, 83.0)","(9.0, 18.5, 13.49375)"
12-01-2023 18:37:05.858413,"(1.5, 2.0, 1.972)","(51.0, 370.0, 200.0)","(26.0, 75.0, 53.285714285714285)","(4.6, 4.9, 4.3374999999999995)","(26.0, 110.0, 55.42857142857143)","(5.5, 11.5, 10.75)","(31.0, 120.0, 65.6923076923077)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:07.115626,"(1.5, 2.0, 1.972)","(51.0, 340.0, 283.0)","(26.0, 65.0, 53.285714285714285)","(4.6, 4.9, 4.3374999999999995)","(26.0, 100.0, 55.42857142857143)","(5.5, 11.5, 11.375)","(31.0, 110.0, 73.0)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:08.631877,"(1.5, 2.0, 1.968888888888889)","(51.0, 340.0, 200.0)","(26.0, 65.0, 53.285714285714285)","(4.6, 4.8, 4.3999999999999995)","(26.0, 100.0, 55.42857142857143)","(5.5, 11.5, 11.375)","(31.0, 100.0, 73.0)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:09.929744,"(1.5, 2.0, 1.9649999999999999)","(51.0, 340.0, 200.0)","(21.0, 65.0, 54.0)","(4.4, 4.8, 4.466666666666667)","(26.0, 100.0, 87.55555555555556)","(5.5, 11.5, 11.0)","(31.0, 100.0, 75.33333333333333)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:11.275502,"(1.5, 2.0, 1.9649999999999999)","(51.0, 340.0, 200.0)","(21.0, 60.0, 52.421052631578945)","(4.4, 4.8, 4.4)","(26.0, 95.0, 87.55555555555556)","(5.5, 11.5, 12.214285714285714)","(31.0, 90.0, 77.2)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:12.828747,"(1.5, 2.0, 1.964)","(51.0, 340.0, 200.0)","(21.0, 60.0, 49.71428571428571)","(4.4, 4.8, 4.45)","(26.0, 95.0, 61.5)","(5.5, 12.5, 12.214285714285714)","(31.0, 85.0, 77.2)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:14.144735,"(1.5, 2.0, 1.964)","(51.0, 340.0, 200.0)","(21.0, 60.0, 48.473684210526315)","(4.4, 4.7, 4.45)","(26.0, 95.0, 63.07692307692308)","(5.5, 12.5, 12.318181818181818)","(31.0, 85.0, 77.2)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:15.625707,"(1.5, 2.0, 1.964)","(51.0, 340.0, 200.0)","(21.0, 55.0, 49.833333333333336)","(4.4, 4.7, 4.45)","(26.0, 85.0, 74.22222222222223)","(5.5, 12.5, 12.318181818181818)","(31.0, 85.0, 77.2)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:16.917599,"(1.5, 2.0, 1.964)","(51.0, 340.0, 200.0)","(21.0, 55.0, 45.66666666666667)","(4.4, 4.7, 4.45)","(26.0, 80.0, 52.470588235294116)","(5.5, 12.5, 12.772727272727273)","(31.0, 85.0, 60.18181818181818)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:18.090758,"(1.5, 2.0, 1.964)","(51.0, 340.0, 200.0)","(21.0, 50.0, 45.66666666666667)","(4.4, 4.7, 4.45)","(26.0, 80.0, 65.33333333333334)","(5.5, 13.0, 12.772727272727273)","(31.0, 85.0, 59.0)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:19.322249,"(1.5, 2.0, 1.964)","(51.0, 340.0, 200.0)","(21.0, 50.0, 45.66666666666667)","(4.4, 4.7, 4.45)","(26.0, 70.0, 65.33333333333334)","(5.5, 13.0, 12.772727272727273)","(31.0, 85.0, 59.0)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:20.609943,"(1.5, 2.0, 1.964)","(51.0, 340.0, 200.0)","(21.0, 50.0, 45.66666666666667)","(4.4, 4.7, 4.6625)","(26.0, 70.0, 65.33333333333334)","(5.5, 13.0, 12.772727272727273)","(31.0, 85.0, 59.0)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:21.809174,"(1.5, 2.0, 1.964)","(51.0, 340.0, 200.0)","(21.0, 50.0, 43.5)","(4.4, 4.7, 4.6625)","(26.0, 70.0, 53.6)","(5.5, 13.0, 12.772727272727273)","(31.0, 85.0, 58.36363636363636)","(9.0, 18.5, 12.651428571428571)"
12-01-2023 18:37:23.018439,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 50.0, 46.5)","(4.4, 4.7, 4.6625)","(26.0, 60.0, 52.3)","(5.5, 13.0, 12.772727272727273)","(31.0, 80.0, 69.2)","(9.0, 18.5, 16.32)"
12-01-2023 18:37:24.279698,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 48.0, 46.5)","(4.4, 4.7, 4.6625)","(26.0, 55.0, 52.3)","(5.5, 13.0, 12.772727272727273)","(31.0, 75.0, 69.2)","(9.0, 18.0, 15.92)"
12-01-2023 18:37:25.507556,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 48.0, 39.0)","(4.4, 4.7, 4.6625)","(26.0, 55.0, 46.0)","(5.5, 13.0, 12.25)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.5, 15.92)"
12-01-2023 18:37:26.765825,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 48.0, 39.0)","(4.4, 4.7, 4.6625)","(26.0, 50.0, 46.0)","(5.5, 13.0, 13.0)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.5, 15.92)"
12-01-2023 18:37:27.980881,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 48.0, 39.0)","(4.4, 4.7, 4.6625)","(26.0, 50.0, 39.64705882352941)","(5.5, 13.5, 11.976190476190476)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.5, 12.65806451612903)"
12-01-2023 18:37:29.513391,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 48.0, 39.0)","(4.4, 4.7, 4.6625)","(26.0, 50.0, 46.0)","(5.5, 13.5, 11.976190476190476)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.0, 16.43076923076923)"
12-01-2023 18:37:30.792607,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 48.0, 39.0)","(4.4, 4.7, 4.6625)","(26.0, 48.0, 46.0)","(5.5, 13.5, 11.976190476190476)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.0, 16.43076923076923)"
12-01-2023 18:37:32.015365,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 48.0, 39.0)","(4.4, 4.7, 4.14)","(26.0, 48.0, 44.2)","(5.5, 13.5, 11.976190476190476)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.0, 16.43076923076923)"
12-01-2023 18:37:33.303631,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.7, 4.02)","(26.0, 46.0, 44.2)","(5.5, 13.5, 13.7)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.0, 16.43076923076923)"
12-01-2023 18:37:34.785877,"(1.5, 2.0, 1.964)","(51.0, 340.0, 305.0)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.211111111111111)","(26.0, 46.0, 44.2)","(5.5, 14.0, 13.642857142857142)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.0, 16.43076923076923)"
12-01-2023 18:37:36.098853,"(1.5, 2.0, 1.97)","(51.0, 340.0, 305.0)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 46.0, 42.4)","(5.5, 14.0, 13.5)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.0, 16.43076923076923)"
12-01-2023 18:37:37.414857,"(1.5, 2.0, 1.97)","(51.0, 340.0, 305.0)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 44.0, 42.4)","(5.5, 14.0, 12.409090909090908)","(31.0, 75.0, 55.666666666666664)","(9.0, 17.0, 13.957894736842105)"
12-01-2023 18:37:38.674960,"(1.5, 2.0, 1.97)","(51.0, 340.0, 270.0)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 44.0, 37.6)","(5.5, 14.0, 12.409090909090908)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.5, 13.74)"
12-01-2023 18:37:39.938520,"(1.5, 2.0, 1.97)","(51.0, 340.0, 270.0)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 44.0, 40.6)","(5.5, 14.0, 12.409090909090908)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.5, 13.74)"
12-01-2023 18:37:41.187633,"(1.5, 2.0, 1.97)","(51.0, 340.0, 270.0)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 42.0, 40.6)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.5, 13.74)"
12-01-2023 18:37:42.405869,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.5, 15.507692307692308)"
12-01-2023 18:37:43.648787,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 15.507692307692308)"
12-01-2023 18:37:44.939974,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 15.507692307692308)"
12-01-2023 18:37:46.387572,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 15.507692307692308)"
12-01-2023 18:37:47.695701,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 15.507692307692308)"
12-01-2023 18:37:49.006576,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 15.507692307692308)"
12-01-2023 18:37:50.317364,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 15.507692307692308)"
12-01-2023 18:37:51.584379,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 48.0, 38.608695652173914)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 15.507692307692308)"
12-01-2023 18:37:52.938735,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 46.0, 43.25)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 15.507692307692308)"
12-01-2023 18:37:54.285144,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 46.0, 43.25)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 15.507692307692308)"
12-01-2023 18:37:55.589101,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 46.0, 40.21052631578947)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 16.0, 14.32)"
12-01-2023 18:37:56.724466,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 46.0, 42.666666666666664)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.90909090909091)","(31.0, 75.0, 55.666666666666664)","(9.0, 15.5, 13.326315789473684)"
12-01-2023 18:37:58.106582,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 44.0, 42.666666666666664)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.416666666666666)","(31.0, 75.0, 55.666666666666664)","(9.0, 15.5, 13.326315789473684)"
12-01-2023 18:37:59.489440,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 44.0, 40.8)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.416666666666666)","(31.0, 75.0, 55.666666666666664)","(9.0, 15.5, 11.566666666666666)"
12-01-2023 18:38:00.923061,"(1.5, 2.0, 1.9752941176470589)","(51.0, 340.0, 202.5)","(21.0, 42.0, 40.8)","(4.4, 4.5, 4.1)","(26.0, 42.0, 35.411764705882355)","(5.5, 14.0, 12.416666666666666)","(31.0, 75.0, 55.666666666666664)","(9.0, 15.5, 14.584615384615384)"
